kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,reform_2017_20,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst,d_ap_forrige,d_sp_forrige,d_h_forrige,h_resid_forrige,par
4621,Voss,2015-2019,2015,2019,Vestland,Vestlandet,4,720,False,1,7377.0,34.61,31.07,-3.54,4.53,3.75,-0.78,14.21,10.85,-3.36,4.27,3.71,-0.56,22.07,33.14,11.07,6.06,6.5,0.44,7.84,2.91,-4.93,4.58,5.65,1.07,1.84,2.41,0.57,0.0,0.0,0.0,15268.0,9.6335,1.8012,4.8927,7.8,3.63,-4.84,-1.9178886810288711,2011-2015→2015-2019
4622,Kvam,2015-2019,2015,2019,Vestland,Vestlandet,4,674,False,0,4216.0,20.66,22.89,2.23,12.03,13.84,1.81,10.46,8.68,-1.78,12.14,9.82,-2.32,31.02,29.14,-1.88,3.75,4.02,0.27,4.79,1.61,-3.18,5.15,6.47,1.32,0.0,3.53,3.53,0.0,0.0,0.0,8539.0,9.0524,-1.1477,1.2353,6.55,9.47,-5.9,-3.171370589536431,2011-2015→2015-2019
4623,Samnanger,2015-2019,2015,2019,Vestland,Vestlandet,4,683,False,0,1257.0,25.7,19.19,-6.51,16.79,11.89,-4.9,7.16,6.55,-0.61,9.63,5.72,-3.91,11.06,11.29,0.23,0.0,0.0,0.0,0.0,0.0,0.0,5.89,7.3,1.41,0.0,0.0,0.0,23.79,38.07,14.28,2443.0,7.801,0.9005,3.615,-0.57,0.79,-4.37,-2.4495903651569337,2011-2015→2015-2019
4624,Bjørnafjorden,2015-2019,2015,2019,Vestland,Vestlandet,4,766,False,1,11403.0,20.44,20.85,0.41,34.88,31.95,-2.93,12.71,13.5,0.79,5.33,3.66,-1.67,8.23,15.14,6.91,1.92,2.96,1.04,6.18,1.91,-4.27,4.62,9.06,4.44,0.0,0.97,0.97,5.69,0.0,-5.69,22935.0,10.0404,7.5431,21.9349,1.62,0.4,-2.81,0.9972176415329352,2011-2015→2015-2019
4625,Austevoll,2015-2019,2015,2019,Vestland,Vestlandet,5,598,False,0,2555.0,24.19,18.61,-5.58,20.7,21.83,1.13,37.85,36.93,-0.92,7.75,6.87,-0.88,5.52,8.08,2.56,0.0,3.18,3.18,1.64,0.91,-0.73,2.35,3.58,1.23,0.0,0.0,0.0,0.0,0.0,0.0,5012.0,8.5196,3.9904,17.9986,16.75,-1.3,6.88,14.288831510832935,2011-2015→2015-2019
4626,Øygarden,2015-2019,2015,2019,Vestland,Vestlandet,4,769,False,1,15450.0,27.99,17.24,-10.75,12.43,10.11,-2.32,23.1,21.76,-1.34,9.11,8.6,-0.51,3.39,8.45,5.06,3.05,5.18,2.13,3.78,3.17,-0.61,2.02,3.59,1.57,0.45,1.8,1.35,14.67,20.12,5.45,35912.0,10.4888,6.14,20.5128,5.14,0.34,-6.22,0.25834724738227166,2011-2015→2015-2019
4627,Askøy,2015-2019,2015,2019,Vestland,Vestlandet,3,810,False,0,12386.0,31.22,15.1,-16.12,12.43,12.09,-0.34,23.89,21.51,-2.38,4.96,3.29,-1.67,0.8,5.09,4.29,4.24,5.71,1.47,5.43,2.38,-3.05,3.24,4.21,0.97,2.31,3.01,0.7,11.49,27.61,16.12,27858.0,10.2349,5.0865,19.8224,1.24,0.8,-8.4,-1.1642835911126728,2011-2015→2015-2019
4628,Vaksdal,2015-2019,2015,2019,Vestland,Vestlandet,5,644,False,0,2065.0,38.55,27.78,-10.77,5.81,8.4,2.59,11.28,15.91,4.63,10.94,6.04,-4.9,16.08,18.89,2.81,14.04,18.22,4.18,0.0,0.0,0.0,3.29,2.36,-0.93,0.0,2.4,2.4,0.0,0.0,0.0,4096.0,8.3178,-1.2451,-1.5815,-5.58,3.5,-5.06,-2.458096673296322,2011-2015→2015-2019
4629,Modalen,2015-2019,2015,2019,Vestland,Vestlandet,6,530,False,0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,378.0,5.9349,0.5291,8.2621,0.0,0.0,0.0,0.7898085334176326,2011-2015→2015-2019
4630,Osterøy,2015-2019,2015,2019,Vestland,Vestlandet,4,717,False,0,3932.0,28.64,14.0,-14.64,21.03,24.97,3.94,13.15,13.8,0.65,15.67,11.13,-4.54,8.49,20.15,11.66,1.91,6.82,4.91,3.97,4.98,1.01,6.71,4.15,-2.56,0.43,0.0,-0.43,0.0,0.0,0.0,7842.0,8.9672,3.545,10.4461,-6.09,-1.2,-8.64,-4.528155501253874,2011-2015→2015-2019
4631,Alver,2015-2019,2015,2019,Vestland,Vestlandet,4,731,False,1,13069.0,21.76,15.13,-6.63,13.28,5.78,-7.5,15.36,12.27,-3.09,20.17,14.65,-5.52,16.17,18.49,2.32,1.84,3.31,1.47,5.42,1.94,-3.48,4.02,3.45,-0.57,0.0,1.96,1.96,2.0,23.01,21.01,28152.0,10.2454,3.3319,14.8033,3.65,-0.31,-6.95,-1.7989754773978568,2011-2015→2015-2019
4632,Austrheim,2015-2019,2015,2019,Vestland,Vestlandet,5,641,False,0,1369.0,43.54,35.34,-8.2,0.0,0.0,0.0,24.18,24.61,0.43,12.13,14.8,2.67,7.89,14.03,6.14,0.0,3.79,3.79,9.86,0.0,-9.86,2.41,0.0,-2.41,0.0,0.0,0.0,0.0,7.43,7.43,2856.0,7.9572,1.0854,12.073,5.56,3.79,-3.54,2.8672187076054483,2011-2015→2015-2019
4633,Fedje,2015-2019,2015,2019,Vestland,Vestlandet,6,436,False,0,362.0,24.03,35.96,11.93,12.43,21.35,8.92,33.43,42.7,9.27,24.86,0.0,-24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,-5.25,563.0,6.3333,-0.1776,-5.7047,-10.58,0.0,4.93,10.514149238118431,2011-2015→2015-2019
4634,Masfjorden,2015-2019,2015,2019,Vestland,Vestlandet,6,552,False,0,944.0,21.08,22.29,1.21,8.16,5.99,-2.17,38.24,41.38,3.14,9.11,6.5,-2.61,14.51,20.12,5.61,0.0,0.0,0.0,4.87,3.72,-1.15,4.03,0.0,-4.03,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,7.4407,0.4108,3.5714,1.78,0.78,6.4,13.206658874624452,2011-2015→2015-2019
4635,Gulen,2015-2019,2015,2019,Vestland,Vestlandet,6,483,False,0,1275.0,12.47,15.81,3.34,2.27,0.0,-2.27,22.35,29.11,6.76,6.59,5.95,-0.64,42.12,45.54,3.42,0.0,0.0,0.0,14.2,3.6,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.0,7.7558,-0.5567,1.7083,2.48,0.8,-0.41,4.543839540462092,2011-2015→2015-2019
4636,Solund,2015-2019,2015,2019,Vestland,Vestlandet,6,350,False,0,397.0,19.4,16.4,-3.0,0.0,0.0,0.0,34.01,27.79,-6.22,0.0,0.0,0.0,34.51,51.48,16.97,12.09,4.33,-7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,6.6846,2.5,-6.3927,8.45,6.09,0.33,8.341004263285905,2011-2015→2015-2019
4637,Hyllestad,2015-2019,2015,2019,Vestland,Vestlandet,6,481,False,0,672.0,37.65,34.26,-3.39,0.0,0.0,0.0,19.94,17.27,-2.67,7.14,7.24,0.1,35.27,41.23,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,7.2478,-2.7758,-7.327,5.7,5.33,4.9,7.985414282022282,2011-2015→2015-2019
4638,Høyanger,2015-2019,2015,2019,Vestland,Vestlandet,6,547,False,0,2083.0,48.49,41.14,-7.35,0.0,0.0,0.0,9.12,9.88,0.76,3.17,0.0,-3.17,23.91,30.76,6.85,1.87,5.68,3.81,2.64,0.0,-2.64,3.02,0.0,-3.02,7.11,12.54,5.43,0.67,0.0,-0.67,4169.0,8.3354,-1.871,-5.4541,1.71,4.89,-7.7,-4.758276410526343,2011-2015→2015-2019
4639,Vik,2015-2019,2015,2019,Vestland,Vestlandet,6,532,False,0,1355.0,35.2,45.66,10.46,0.0,0.0,0.0,12.92,8.19,-4.73,4.65,0.0,-4.65,29.89,41.64,11.75,2.88,4.51,1.63,14.46,0.0,-14.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.0,7.8928,-0.224,-3.8849,-1.11,7.81,2.09,3.9521494441365137,2011-2015→2015-2019
4640,Sogndal,2015-2019,2015,2019,Vestland,Vestlandet,5,659,False,1,5795.0,31.18,16.1,-15.08,6.38,3.52,-2.86,12.41,12.67,0.26,5.59,5.24,-0.35,27.51,43.12,15.61,7.33,10.11,2.78,9.44,5.4,-4.04,0.0,3.84,3.84,0.0,0.0,0.0,0.16,0.0,-0.16,11257.0,9.3287,4.8325,12.691,-3.66,9.72,-2.29,0.7570469067119805,2011-2015→2015-2019
4641,Aurland,2015-2019,2015,2019,Vestland,Vestlandet,6,528,False,0,937.0,21.34,26.0,4.66,0.0,0.0,0.0,33.19,15.05,-18.14,0.0,0.0,0.0,26.68,44.28,17.6,0.0,1.76,1.76,7.36,3.52,-3.84,11.42,9.38,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,1738.0,7.4605,1.496,4.5643,-4.95,-2.85,4.63,10.649464484522035,2011-2015→2015-2019
4642,Lærdal,2015-2019,2015,2019,Vestland,Vestlandet,5,570,False,0,1233.0,30.09,48.97,18.88,0.0,0.0,0.0,11.27,10.24,-1.03,0.0,0.0,0.0,46.39,28.32,-18.07,6.57,12.47,5.9,5.68,0.0,-5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.0,7.6714,0.233,-2.1828,4.76,17.74,-6.84,-3.1543609041163934,2011-2015→2015-2019
4643,Årdal,2015-2019,2015,2019,Vestland,Vestlandet,5,592,False,0,2909.0,44.79,53.36,8.57,2.75,0.0,-2.75,6.12,4.99,-1.13,0.0,0.0,0.0,38.78,35.62,-3.16,0.0,0.0,0.0,3.99,0.0,-3.99,3.58,0.0,-3.58,0.0,6.03,6.03,0.0,0.0,0.0,5429.0,8.5995,-3.3892,-6.3393,-29.91,24.72,-0.77,0.10135127921675124,2011-2015→2015-2019
4644,Luster,2015-2019,2015,2019,Vestland,Vestlandet,5,567,False,0,2967.0,25.55,24.51,-1.04,3.24,4.26,1.02,6.98,10.58,3.6,4.82,5.17,0.35,54.13,51.31,-2.82,1.69,0.0,-1.69,3.0,4.16,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,-0.61,5118.0,8.5405,1.5045,6.4767,-6.07,25.1,-4.43,-1.672188668312634,2011-2015→2015-2019
4645,Askvoll,2015-2019,2015,2019,Vestland,Vestlandet,6,504,False,0,1595.0,16.68,12.21,-4.47,0.0,0.0,0.0,37.81,32.83,-4.98,0.0,0.0,0.0,17.62,28.34,10.72,4.89,7.97,3.08,23.01,18.66,-4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,8.009,0.9973,0.2309,-0.79,1.04,8.01,14.06700511360851,2011-2015→2015-2019
4646,Fjaler,2015-2019,2015,2019,Vestland,Vestlandet,6,562,False,0,1454.0,30.12,18.22,-11.9,0.0,3.01,3.01,6.81,7.47,0.66,4.2,2.19,-2.01,36.38,30.82,-5.56,6.19,7.95,1.76,10.87,20.41,9.54,3.51,9.93,6.42,0.0,0.0,0.0,1.93,0.0,-1.93,2823.0,7.9456,-1.8774,-2.3961,-15.82,17.73,-5.74,-3.398388692153358,2011-2015→2015-2019
4647,Sunnfjord,2015-2019,2015,2019,Vestland,Vestlandet,5,667,False,1,10288.0,29.89,24.97,-4.92,1.62,2.59,0.97,20.3,21.28,0.98,6.5,3.59,-2.91,22.92,26.29,3.37,8.36,8.99,0.63,6.24,3.99,-2.25,3.04,4.64,1.6,0.46,2.75,2.29,0.67,0.9,0.23,21564.0,9.9788,1.8318,8.7079,5.98,5.07,-5.74,-0.1436547385536251,2011-2015→2015-2019
4648,Bremanger,2015-2019,2015,2019,Vestland,Vestlandet,6,476,False,0,1789.0,34.71,29.93,-4.78,0.0,0.0,0.0,21.69,15.16,-6.53,6.15,2.84,-3.31,19.34,25.64,6.3,3.86,5.74,1.88,14.25,20.7,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0,8.2662,-4.7558,-4.9756,9.12,-1.88,-1.14,4.04037917875483,2011-2015→2015-2019
4649,Stad,2015-2019,2015,2019,Vestland,Vestlandet,5,607,False,1,4532.0,11.28,10.95,-0.33,8.58,8.13,-0.45,12.22,6.59,-5.63,7.17,5.26,-1.91,26.7,27.64,0.94,2.87,5.28,2.41,21.45,36.15,14.7,0.0,0.0,0.0,0.0,0.0,0.0,9.73,0.0,-9.73,8739.0,9.0756,1.8194,1.8661,4.04,9.95,-2.15,0.4684208171653732,2011-2015→2015-2019
4650,Gloppen,2015-2019,2015,2019,Vestland,Vestlandet,5,617,False,0,3135.0,8.29,11.5,3.21,0.0,0.0,0.0,6.12,9.19,3.07,24.05,12.9,-11.15,42.36,48.69,6.33,3.51,5.02,1.51,5.01,2.59,-2.42,3.51,5.83,2.32,0.0,0.0,0.0,7.15,4.3,-2.85,5751.0,8.6571,1.478,2.8733,-1.65,8.12,-12.97,-9.500291684628916,2011-2015→2015-2019
4651,Stryn,2015-2019,2015,2019,Vestland,Vestlandet,5,603,False,0,3103.0,12.89,14.63,1.74,3.74,2.99,-0.75,39.41,31.38,-8.03,8.25,4.79,-3.46,26.01,33.96,7.95,1.13,1.92,0.79,6.19,6.82,0.63,2.38,0.0,-2.38,0.0,2.44,2.44,0.0,1.07,1.07,7155.0,8.8756,0.1677,4.7195,-4.82,-2.47,7.48,14.253308044757834,2011-2015→2015-2019
5001,Trondheim - Tråante,2015-2019,2015,2019,Trøndelag,Trøndelag,2,885,False,1,89876.0,41.37,25.03,-16.34,6.46,5.12,-1.34,19.9,20.64,0.74,3.15,2.02,-1.13,3.0,7.09,4.09,6.24,11.34,5.1,5.66,4.92,-0.74,7.61,10.4,2.79,2.4,6.91,4.51,4.2,6.53,2.33,190955.0,12.1598,5.9072,16.2999,1.99,0.58,-7.08,-2.398323596089816,2011-2015→2015-2019
5006,Steinkjer - Stïentje,2015-2019,2015,2019,Trøndelag,Trøndelag,4,721,False,1,11043.0,36.81,26.06,-10.75,5.01,4.05,-0.96,6.51,6.9,0.39,1.66,1.36,-0.3,39.18,44.87,5.69,3.13,4.01,0.88,4.15,2.1,-2.05,3.32,2.82,-0.5,0.0,7.24,7.24,0.23,0.58,0.35,24197.0,10.094,1.4134,3.1397,-1.2,4.43,-1.22,-0.5019626115475707,2011-2015→2015-2019
5007,Namsos - Nåavmesjenjaelmie,2015-2019,2015,2019,Trøndelag,Trøndelag,4,690,False,1,6685.0,42.18,43.09,0.91,5.73,4.1,-1.63,11.62,9.17,-2.45,4.58,3.25,-1.33,14.47,25.32,10.85,9.47,6.95,-2.52,6.37,2.51,-3.86,2.03,2.27,0.24,0.0,3.34,3.34,3.55,0.0,-3.55,15300.0,9.6356,-0.0392,1.1307,4.55,2.96,-1.73,0.1946006929329802,2011-2015→2015-2019
5014,Frøya,2015-2019,2015,2019,Trøndelag,Trøndelag,6,531,False,0,1832.0,49.02,30.35,-18.67,11.03,8.92,-2.11,7.64,12.73,5.09,2.18,1.33,-0.85,5.95,18.95,13.0,4.2,4.93,0.73,17.63,9.26,-8.37,2.35,1.76,-0.59,0.0,6.9,6.9,0.0,4.89,4.89,4634.0,8.4412,9.3656,20.2372,8.49,2.11,-0.75,2.55229471315182,2011-2015→2015-2019
5020,Osen,2015-2019,2015,2019,Trøndelag,Trøndelag,6,459,False,0,537.0,35.2,51.74,16.54,8.01,0.0,-8.01,4.66,0.0,-4.66,0.0,0.0,0.0,18.81,22.09,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,26.18,-7.15,1010.0,6.9177,-6.2376,-7.8794,10.77,9.36,0.59,1.9757590513509191,2011-2015→2015-2019
5021,Oppdal,2015-2019,2015,2019,Trøndelag,Trøndelag,5,666,False,0,3169.0,34.68,17.42,-17.26,4.76,0.0,-4.76,13.85,11.76,-2.09,5.74,6.79,1.05,24.55,40.3,15.75,0.0,4.53,4.53,16.41,11.95,-4.46,0.0,7.26,7.26,0.0,0.0,0.0,0.0,0.0,0.0,6852.0,8.8323,1.7951,5.2195,-14.12,6.87,1.41,3.728199593755445,2011-2015→2015-2019
5022,Rennebu,2015-2019,2015,2019,Trøndelag,Trøndelag,5,602,False,0,1275.0,35.76,42.04,6.28,0.0,0.0,0.0,0.0,6.48,6.48,20.71,16.34,-4.37,30.9,31.48,0.58,0.0,0.0,0.0,0.0,3.66,3.66,0.0,0.0,0.0,0.0,0.0,0.0,12.63,0.0,-12.63,2567.0,7.8505,-2.5711,-4.5784,6.11,4.91,0.0,-0.6345986885945977,2011-2015→2015-2019
5025,Røros - Rosse,2015-2019,2015,2019,Trøndelag,Trøndelag,5,644,False,0,3239.0,41.4,40.97,-0.43,2.41,0.0,-2.41,17.57,14.36,-3.21,0.0,0.0,0.0,10.37,21.12,10.75,12.78,15.14,2.36,7.16,2.97,-4.19,2.13,1.59,-0.54,0.0,0.0,0.0,6.17,3.84,-2.33,5593.0,8.6293,0.304,0.8449,-10.5,2.03,0.85,3.593057471460622,2011-2015→2015-2019
5026,Holtålen,2015-2019,2015,2019,Trøndelag,Trøndelag,6,524,False,0,1147.0,49.0,43.54,-5.46,0.0,0.0,0.0,6.71,0.0,-6.71,0.0,0.0,0.0,0.0,27.15,27.15,6.36,0.0,-6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93,29.31,-8.62,2014.0,7.6079,0.5462,-1.8895,11.92,0.0,-12.79,-8.912042914120764,2011-2015→2015-2019
5027,Midtre Gauldal,2015-2019,2015,2019,Trøndelag,Trøndelag,5,657,False,0,2977.0,40.34,26.18,-14.16,5.51,5.11,-0.4,7.49,5.79,-1.7,6.15,5.66,-0.49,25.73,37.05,11.32,0.0,2.25,2.25,3.19,2.32,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,11.59,15.63,4.04,6336.0,8.754,-1.4205,4.9748,3.27,10.29,-2.34,-0.14724304761700635,2011-2015→2015-2019
5028,Melhus,2015-2019,2015,2019,Trøndelag,Trøndelag,3,776,False,0,7276.0,38.28,25.65,-12.63,5.13,4.67,-0.46,13.0,11.75,-1.25,5.81,4.79,-1.02,18.83,30.33,11.5,3.01,3.9,0.89,1.92,1.33,-0.59,3.38,3.0,-0.38,0.0,2.26,2.26,10.64,12.32,1.68,15916.0,9.6751,4.0588,13.0126,1.32,2.35,-10.77,-6.254559349568355,2011-2015→2015-2019
5029,Skaun,2015-2019,2015,2019,Trøndelag,Trøndelag,4,746,False,0,3489.0,27.4,26.34,-1.06,6.56,6.16,-0.4,9.74,12.02,2.28,0.0,3.49,3.49,32.67,31.17,-1.5,4.87,5.42,0.55,0.0,0.0,0.0,2.67,3.65,0.98,1.38,2.67,1.29,14.7,9.09,-5.61,7668.0,8.9448,7.3422,27.8701,2.37,4.12,-2.92,0.7879280516695597,2011-2015→2015-2019
5031,Malvik,2015-2019,2015,2019,Trøndelag,Trøndelag,3,807,False,0,6080.0,40.2,33.66,-6.54,8.34,7.7,-0.64,16.69,16.25,-0.44,2.38,0.0,-2.38,8.14,17.47,9.33,4.29,7.23,2.94,7.34,4.69,-2.65,5.3,5.22,-0.08,0.0,3.8,3.8,7.32,3.99,-3.33,13498.0,9.5103,4.0154,12.7077,-3.97,2.82,-7.93,-3.7275139055108752,2011-2015→2015-2019
5032,Selbu,2015-2019,2015,2019,Trøndelag,Trøndelag,5,643,False,0,2055.0,40.92,51.79,10.87,0.0,0.0,0.0,18.2,0.0,-18.2,0.0,0.0,0.0,0.0,25.51,25.51,7.06,7.31,0.25,0.0,1.96,1.96,2.92,0.0,-2.92,0.0,0.0,0.0,30.9,13.43,-17.47,4078.0,8.3134,0.2452,2.0979,40.92,0.0,4.18,6.668781509193713,2011-2015→2015-2019
5033,Tydal,2015-2019,2015,2019,Trøndelag,Trøndelag,6,519,False,0,545.0,0.0,30.83,30.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07,69.17,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93,0.0,-31.93,863.0,6.7604,-7.9954,-7.3512,0.0,68.07,0.0,-0.005083117276740112,2011-2015→2015-2019
5034,Meråker,2015-2019,2015,2019,Trøndelag,Trøndelag,5,626,False,0,1274.0,28.02,21.78,-6.24,4.71,3.81,-0.9,3.06,1.75,-1.31,0.0,0.0,0.0,17.19,32.83,15.64,5.49,10.51,5.02,13.34,4.49,-8.85,0.0,0.0,0.0,0.0,0.0,0.0,28.18,24.83,-3.35,2558.0,7.847,-4.9257,-1.7771,-7.68,4.31,-6.56,-5.06816125424445,2011-2015→2015-2019
5035,Stjørdal,2015-2019,2015,2019,Trøndelag,Trøndelag,3,802,False,0,10952.0,37.25,27.8,-9.45,5.36,4.3,-1.06,14.72,10.52,-4.2,3.33,2.62,-0.71,27.29,38.46,11.17,3.18,4.84,1.66,3.89,2.76,-1.13,3.08,3.98,0.9,1.9,4.36,2.46,0.0,0.35,0.35,22957.0,10.0414,4.6652,14.6374,-6.21,9.63,-1.09,1.8942788219420434,2011-2015→2015-2019
5036,Frosta,2015-2019,2015,2019,Trøndelag,Trøndelag,5,657,False,0,1303.0,18.27,24.48,6.21,0.0,2.64,2.64,27.01,34.19,7.18,4.99,3.4,-1.59,33.38,27.88,-5.5,5.37,2.22,-3.15,10.97,5.2,-5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.0,7.8725,0.3049,5.8303,-1.98,11.43,-5.52,0.9836539973513396,2011-2015→2015-2019
5037,Levanger - Levangke,2015-2019,2015,2019,Trøndelag,Trøndelag,4,752,False,0,8839.0,48.96,32.8,-16.16,5.14,4.54,-0.6,7.72,7.98,0.26,6.72,5.61,-1.11,16.4,30.56,14.16,5.63,9.21,3.58,6.04,3.53,-2.51,2.86,3.34,0.48,0.0,2.43,2.43,0.52,0.0,-0.52,19474.0,9.8768,4.0053,9.6945,4.14,3.32,-6.58,-4.38349861244278,2011-2015→2015-2019
5038,Verdal,2015-2019,2015,2019,Trøndelag,Trøndelag,4,747,False,0,6272.0,43.67,27.93,-15.74,5.36,3.34,-2.02,8.2,7.34,-0.86,1.98,1.22,-0.76,29.91,51.11,21.2,3.51,4.19,0.68,3.68,0.0,-3.68,2.66,2.12,-0.54,1.04,2.77,1.73,0.0,0.0,0.0,14809.0,9.603,0.8373,5.4814,-3.48,11.43,-3.36,-1.7862846127692897,2011-2015→2015-2019
5041,Snåase - Snåsa,2015-2019,2015,2019,Trøndelag,Trøndelag,6,561,False,0,1222.0,45.99,33.86,-12.13,0.0,0.0,0.0,6.96,4.93,-2.03,0.0,0.0,0.0,32.49,48.65,16.16,8.67,8.9,0.23,5.89,3.66,-2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.0,7.6746,-2.4617,-3.4926,6.45,-2.41,1.75,2.4254739946532142,2011-2015→2015-2019
5042,Lierne,2015-2019,2015,2019,Trøndelag,Trøndelag,6,398,False,0,705.0,46.24,59.26,13.02,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,-3.55,39.72,35.39,-4.33,0.0,0.0,0.0,10.5,5.35,-5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,7.2399,-0.5739,-5.1335,-10.01,16.51,0.0,0.7068384444510575,2011-2015→2015-2019
5043,Raarvihke - Røyrvik,2015-2019,2015,2019,Trøndelag,Trøndelag,6,389,False,0,286.0,37.41,37.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.59,62.5,-0.09,475.0,6.1633,1.4737,-3.4068,-16.63,0.0,0.0,0.31729490702038393,2011-2015→2015-2019
5044,Namsskogan,2015-2019,2015,2019,Trøndelag,Trøndelag,6,427,False,0,482.0,49.38,56.62,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,21.31,-2.34,13.9,7.1,-6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,14.97,1.9,892.0,6.7935,-2.3543,-5.7359,11.59,14.49,0.0,0.6960131823709756,2011-2015→2015-2019
5045,Grong,2015-2019,2015,2019,Trøndelag,Trøndelag,5,593,False,0,1324.0,50.98,30.32,-20.66,0.0,0.0,0.0,7.25,8.3,1.05,0.0,0.0,0.0,25.15,50.56,25.41,11.56,6.38,-5.18,2.34,0.0,-2.34,2.72,4.45,1.73,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,7.8196,-4.6203,1.0213,12.38,-15.6,-1.35,0.2523563153392736,2011-2015→2015-2019
5046,Høylandet,2015-2019,2015,2019,Trøndelag,Trøndelag,6,525,False,0,713.0,28.19,38.32,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.97,61.68,-1.29,0.0,0.0,0.0,5.33,0.0,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,-3.51,1252.0,7.1325,0.1597,-1.5699,-5.33,12.21,0.0,0.40858314819293823,2011-2015→2015-2019
5047,Overhalla,2015-2019,2015,2019,Trøndelag,Trøndelag,5,611,False,0,1866.0,24.49,23.93,-0.56,8.9,5.91,-2.99,4.77,4.88,0.11,0.0,0.0,0.0,56.7,59.58,2.88,2.47,5.7,3.23,2.68,0.0,-2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.0,8.2298,3.4124,8.8995,-12.9,17.96,-0.2,1.242155407632822,2011-2015→2015-2019
5049,Flatanger,2015-2019,2015,2019,Trøndelag,Trøndelag,6,475,False,0,586.0,16.89,15.62,-1.27,12.12,20.09,7.97,10.07,10.57,0.5,3.07,0.0,-3.07,28.16,34.97,6.81,13.99,18.75,4.76,15.7,0.0,-15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,7.0202,-1.4298,-2.7337,2.19,10.55,-0.43,1.843021773809977,2011-2015→2015-2019
5052,Leka,2015-2019,2015,2019,Trøndelag,Trøndelag,6,386,False,0,306.0,18.3,40.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78,43.38,-17.4,10.13,9.35,-0.78,10.78,7.27,-3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,6.3526,-1.2195,-2.5773,-9.27,4.56,0.0,0.9940708346506549,2011-2015→2015-2019
