kom2024,aar,parti,stemmer,godkjente_i_alt,prosent_alle
1833,2013,01,6772,14580,46.45
1833,2013,02,2307,14580,15.82
1833,2013,03,2676,14580,18.35
1833,2013,04,335,14580,2.3
1833,2013,05,563,14580,3.86
1833,2013,06,881,14580,6.04
1833,2013,07,388,14580,2.66
1833,2013,08,257,14580,1.76
1833,2013,55,226,14580,1.55
1833,2017,01,4846,14736,32.89
1833,2017,02,2256,14736,15.31
1833,2017,03,3062,14736,20.78
1833,2017,04,253,14736,1.72
1833,2017,05,1883,14736,12.78
1833,2017,06,1117,14736,7.58
1833,2017,07,303,14736,2.06
1833,2017,08,305,14736,2.07
1833,2017,55,529,14736,3.59
1833,2021,01,5842,14678,39.8
1833,2021,02,906,14678,6.17
1833,2021,03,2732,14678,18.61
1833,2021,04,176,14678,1.2
1833,2021,05,2020,14678,13.76
1833,2021,06,1005,14678,6.85
1833,2021,07,354,14678,2.41
1833,2021,08,292,14678,1.99
1833,2021,55,900,14678,6.13
1833,2025,01,5611,15254,36.78
1833,2025,02,3230,15254,21.17
1833,2025,03,1812,15254,11.88
1833,2025,04,249,15254,1.63
1833,2025,05,997,15254,6.54
1833,2025,06,740,15254,4.85
1833,2025,07,250,15254,1.64
1833,2025,08,344,15254,2.26
1833,2025,55,1245,15254,8.16
1834,1989,01,473,1329,35.59
1834,1989,02,124,1329,9.33
1834,1989,03,190,1329,14.3
1834,1989,04,133,1329,10.01
1834,1989,05,182,1329,13.69
1834,1989,06,168,1329,12.64
1834,1989,07,48,1329,3.61
1834,1993,01,335,1210,27.69
1834,1993,02,30,1210,2.48
1834,1993,03,111,1210,9.17
1834,1993,04,101,1210,8.35
1834,1993,05,439,1210,36.28
1834,1993,06,131,1210,10.83
1834,1993,07,48,1210,3.97
1834,1993,08,2,1210,0.17
1834,1997,01,346,1263,27.4
1834,1997,02,106,1263,8.39
1834,1997,03,80,1263,6.33
1834,1997,04,194,1263,15.36
1834,1997,05,208,1263,16.47
1834,1997,06,80,1263,6.33
1834,1997,07,44,1263,3.48
1834,2001,01,213,1143,18.64
1834,2001,02,78,1143,6.82
1834,2001,03,104,1143,9.1
1834,2001,04,156,1143,13.65
1834,2001,05,137,1143,11.99
1834,2001,06,104,1143,9.1
1834,2001,07,24,1143,2.1
1834,2005,01,335,1154,29.03
1834,2005,02,189,1154,16.38
1834,2005,03,69,1154,5.98
1834,2005,04,78,1154,6.76
1834,2005,05,179,1154,15.51
1834,2005,06,79,1154,6.85
1834,2005,07,42,1154,3.64
1834,2009,01,360,1084,33.21
1834,2009,02,188,1084,17.34
1834,2009,03,90,1084,8.3
1834,2009,04,66,1084,6.09
1834,2009,05,159,1084,14.67
1834,2009,06,49,1084,4.52
1834,2009,07,20,1084,1.85
1834,2009,55,11,1084,1.01
1834,2013,01,352,1134,31.04
1834,2013,02,217,1134,19.14
1834,2013,03,225,1134,19.84
1834,2013,04,66,1134,5.82
1834,2013,05,137,1134,12.08
1834,2013,06,42,1134,3.7
1834,2013,07,37,1134,3.26
1834,2013,08,17,1134,1.5
1834,2013,55,5,1134,0.44
1834,2017,01,263,1095,24.02
1834,2017,02,208,1095,19.0
1834,2017,03,165,1095,15.07
1834,2017,04,38,1095,3.47
1834,2017,05,272,1095,24.84
1834,2017,06,49,1095,4.47
1834,2017,07,27,1095,2.47
1834,2017,08,26,1095,2.37
1834,2017,55,17,1095,1.55
1834,2021,01,267,1085,24.61
1834,2021,02,153,1085,14.1
1834,2021,03,159,1085,14.65
1834,2021,04,23,1085,2.12
1834,2021,05,314,1085,28.94
1834,2021,06,49,1085,4.52
1834,2021,07,14,1085,1.29
1834,2021,08,15,1085,1.38
1834,2021,55,59,1085,5.44
1834,2025,01,316,1068,29.59
1834,2025,02,249,1068,23.31
1834,2025,03,148,1068,13.86
1834,2025,04,37,1068,3.46
1834,2025,05,114,1068,10.67
1834,2025,06,38,1068,3.56
1834,2025,07,16,1068,1.5
1834,2025,08,26,1068,2.43
1834,2025,55,81,1068,7.58
1835,1989,01,72,305,23.61
1835,1989,02,23,305,7.54
1835,1989,03,54,305,17.7
1835,1989,04,61,305,20.0
1835,1989,05,47,305,15.41
1835,1989,06,35,305,11.48
1835,1989,07,6,305,1.97
1835,1993,01,53,282,18.79
1835,1993,02,4,282,1.42
1835,1993,03,32,282,11.35
1835,1993,04,40,282,14.18
1835,1993,05,127,282,45.04
1835,1993,06,17,282,6.03
1835,1993,07,7,282,2.48
1835,1997,01,51,290,17.59
1835,1997,02,10,290,3.45
1835,1997,03,19,290,6.55
1835,1997,04,45,290,15.52
1835,1997,05,39,290,13.45
1835,1997,06,8,290,2.76
1835,1997,07,10,290,3.45
1835,2001,01,34,259,13.13
1835,2001,02,11,259,4.25
1835,2001,03,16,259,6.18
1835,2001,04,37,259,14.29
1835,2001,05,26,259,10.04
1835,2001,06,13,259,5.02
1835,2001,07,2,259,0.77
1835,2005,01,52,238,21.85
1835,2005,02,35,238,14.71
1835,2005,03,6,238,2.52
1835,2005,04,20,238,8.4
1835,2005,05,47,238,19.75
1835,2005,06,13,238,5.46
1835,2005,07,1,238,0.42
1835,2009,01,69,231,29.87
1835,2009,02,45,231,19.48
1835,2009,03,14,231,6.06
1835,2009,04,22,231,9.52
1835,2009,05,43,231,18.61
1835,2009,06,9,231,3.9
1835,2009,07,4,231,1.73
1835,2009,08,1,231,0.43
1835,2009,55,2,231,0.87
1835,2013,01,67,223,30.04
1835,2013,02,35,223,15.7
1835,2013,03,28,223,12.56
1835,2013,04,26,223,11.66
1835,2013,05,42,223,18.83
1835,2013,06,13,223,5.83
1835,2013,07,5,223,2.24
1835,2013,08,3,223,1.35
1835,2013,55,2,223,0.9
1835,2017,01,48,215,22.33
1835,2017,02,34,215,15.81
1835,2017,03,16,215,7.44
1835,2017,04,21,215,9.77
1835,2017,05,63,215,29.3
1835,2017,06,17,215,7.91
1835,2017,07,4,215,1.86
1835,2017,08,1,215,0.47
1835,2017,55,3,215,1.4
1835,2021,01,45,222,20.27
1835,2021,02,34,222,15.32
1835,2021,03,14,222,6.31
1835,2021,04,9,222,4.05
1835,2021,05,92,222,41.44
1835,2021,06,11,222,4.95
1835,2021,07,1,222,0.45
1835,2021,08,3,222,1.35
1835,2021,55,8,222,3.6
1835,2025,01,55,212,25.94
1835,2025,02,60,212,28.3
1835,2025,03,5,212,2.36
1835,2025,04,5,212,2.36
1835,2025,05,57,212,26.89
1835,2025,06,5,212,2.36
1835,2025,07,3,212,1.42
1835,2025,08,2,212,0.94
1835,2025,55,14,212,6.6
1836,1989,01,340,976,34.84
1836,1989,02,91,976,9.32
1836,1989,03,146,976,14.96
1836,1989,04,169,976,17.32
1836,1989,05,107,976,10.96
1836,1989,06,85,976,8.71
1836,1989,07,25,976,2.56
1836,1993,01,205,939,21.83
1836,1993,02,31,939,3.3
1836,1993,03,66,939,7.03
1836,1993,04,122,939,12.99
1836,1993,05,395,939,42.07
1836,1993,06,80,939,8.52
1836,1993,07,26,939,2.77
1836,1993,08,1,939,0.11
1836,1997,01,199,894,22.26
1836,1997,02,61,894,6.82
1836,1997,03,38,894,4.25
1836,1997,04,250,894,27.96
1836,1997,05,150,894,16.78
1836,1997,06,35,894,3.91
1836,1997,07,23,894,2.57
1836,2001,01,88,817,10.77
1836,2001,02,57,817,6.98
1836,2001,03,39,817,4.77
1836,2001,04,189,817,23.13
1836,2001,05,93,817,11.38
1836,2001,06,60,817,7.34
1836,2001,07,13,817,1.59
1836,2005,01,174,774,22.48
1836,2005,02,154,774,19.9
1836,2005,03,29,774,3.75
1836,2005,04,96,774,12.4
1836,2005,05,178,774,23.0
1836,2005,06,48,774,6.2
1836,2005,07,22,774,2.84
1836,2009,01,177,695,25.47
1836,2009,02,188,695,27.05
1836,2009,03,43,695,6.19
1836,2009,04,79,695,11.37
1836,2009,05,135,695,19.42
1836,2009,06,34,695,4.89
1836,2009,07,6,695,0.86
1836,2009,55,8,695,1.15
1836,2013,01,196,726,27.0
1836,2013,02,134,726,18.46
1836,2013,03,104,726,14.33
1836,2013,04,80,726,11.02
1836,2013,05,137,726,18.87
1836,2013,06,18,726,2.48
1836,2013,07,1,726,0.14
1836,2013,08,6,726,0.83
1836,2013,55,8,726,1.1
1836,2017,01,124,697,17.79
1836,2017,02,122,697,17.5
1836,2017,03,105,697,15.06
1836,2017,04,40,697,5.74
1836,2017,05,230,697,33.0
1836,2017,06,29,697,4.16
1836,2017,07,6,697,0.86
1836,2017,08,10,697,1.43
1836,2017,55,11,697,1.58
1836,2021,01,138,709,19.46
1836,2021,02,84,709,11.85
1836,2021,03,67,709,9.45
1836,2021,04,37,709,5.22
1836,2021,05,278,709,39.21
1836,2021,06,26,709,3.67
1836,2021,07,8,709,1.13
1836,2021,08,9,709,1.27
1836,2021,55,32,709,4.51
1836,2025,01,194,703,27.6
1836,2025,02,164,703,23.33
1836,2025,03,53,703,7.54
1836,2025,04,42,703,5.97
1836,2025,05,128,703,18.21
1836,2025,06,42,703,5.97
1836,2025,07,4,703,0.57
1836,2025,08,6,703,0.85
1836,2025,55,33,703,4.69
1837,1989,01,1543,4118,37.47
1837,1989,02,426,4118,10.34
1837,1989,03,768,4118,18.65
1837,1989,04,463,4118,11.24
1837,1989,05,204,4118,4.95
1837,1989,06,513,4118,12.46
1837,1989,07,118,4118,2.87
1837,1993,01,1269,3794,33.45
1837,1993,02,83,3794,2.19
1837,1993,03,434,3794,11.44
1837,1993,04,391,3794,10.31
1837,1993,05,993,3794,26.17
1837,1993,06,416,3794,10.96
1837,1993,07,132,3794,3.48
1837,1993,08,3,3794,0.08
1837,1997,01,1337,3899,34.29
1837,1997,02,371,3899,9.52
1837,1997,03,376,3899,9.64
1837,1997,04,711,3899,18.24
1837,1997,05,387,3899,9.93
1837,1997,06,223,3899,5.72
1837,1997,07,124,3899,3.18
1837,1997,08,5,3899,0.13
1837,2001,01,836,3682,22.71
1837,2001,02,439,3682,11.92
1837,2001,03,469,3682,12.74
1837,2001,04,580,3682,15.75
1837,2001,05,239,3682,6.49
1837,2001,06,414,3682,11.24
1837,2001,07,85,3682,2.31
1837,2005,01,1278,3713,34.42
1837,2005,02,849,3713,22.87
1837,2005,03,322,3713,8.67
1837,2005,04,379,3713,10.21
1837,2005,05,284,3713,7.65
1837,2005,06,305,3713,8.21
1837,2005,07,132,3713,3.56
1837,2005,08,5,3713,0.13
1837,2009,01,1270,3460,36.71
1837,2009,02,910,3460,26.3
1837,2009,03,446,3460,12.89
1837,2009,04,278,3460,8.03
1837,2009,05,230,3460,6.65
1837,2009,06,178,3460,5.14
1837,2009,07,80,3460,2.31
1837,2009,08,6,3460,0.17
1837,2009,55,22,3460,0.64
1837,2013,01,1062,3459,30.7
1837,2013,02,780,3459,22.55
1837,2013,03,751,3459,21.71
1837,2013,04,258,3459,7.46
1837,2013,05,213,3459,6.16
1837,2013,06,131,3459,3.79
1837,2013,07,113,3459,3.27
1837,2013,08,48,3459,1.39
1837,2013,55,27,3459,0.78
1837,2017,01,841,3363,25.01
1837,2017,02,673,3363,20.01
1837,2017,03,675,3363,20.07
1837,2017,04,180,3363,5.35
1837,2017,05,617,3363,18.35
1837,2017,06,163,3363,4.85
1837,2017,07,76,3363,2.26
1837,2017,08,42,3363,1.25
1837,2017,55,38,3363,1.13
1837,2021,01,874,3395,25.74
1837,2021,02,525,3395,15.46
1837,2021,03,508,3395,14.96
1837,2021,04,173,3395,5.1
1837,2021,05,760,3395,22.39
1837,2021,06,170,3395,5.01
1837,2021,07,65,3395,1.91
1837,2021,08,40,3395,1.18
1837,2021,55,101,3395,2.97
1837,2025,01,870,3323,26.18
1837,2025,02,1018,3323,30.63
1837,2025,03,331,3323,9.96
1837,2025,04,165,3323,4.97
1837,2025,05,313,3323,9.42
1837,2025,06,160,3323,4.81
1837,2025,07,49,3323,1.47
1837,2025,08,42,3323,1.26
1837,2025,55,142,3323,4.27
1838,1989,01,631,1563,40.37
1838,1989,02,141,1563,9.02
1838,1989,03,314,1563,20.09
1838,1989,04,174,1563,11.13
1838,1989,05,99,1563,6.33
1838,1989,06,146,1563,9.34
1838,1989,07,41,1563,2.62
1838,1993,01,459,1458,31.48
1838,1993,02,53,1458,3.64
1838,1993,03,168,1458,11.52
1838,1993,04,140,1458,9.6
1838,1993,05,420,1458,28.81
1838,1993,06,104,1458,7.13
1838,1993,07,84,1458,5.76
1838,1997,01,484,1460,33.15
1838,1997,02,154,1460,10.55
1838,1997,03,130,1460,8.9
1838,1997,04,231,1460,15.82
1838,1997,05,183,1460,12.53
1838,1997,06,70,1460,4.79
1838,1997,07,58,1460,3.97
1838,1997,08,1,1460,0.07
1838,2001,01,302,1314,22.98
1838,2001,02,183,1314,13.93
1838,2001,03,163,1314,12.4
1838,2001,04,181,1314,13.77
1838,2001,05,126,1314,9.59
1838,2001,06,125,1314,9.51
1838,2001,07,51,1314,3.88
1838,2005,01,434,1261,34.42
1838,2005,02,272,1261,21.57
1838,2005,03,77,1261,6.11
1838,2005,04,97,1261,7.69
1838,2005,05,135,1261,10.71
1838,2005,06,123,1261,9.75
1838,2005,07,38,1261,3.01
1838,2005,08,1,1261,0.08
1838,2009,01,414,1183,35.0
1838,2009,02,318,1183,26.88
1838,2009,03,115,1183,9.72
1838,2009,04,68,1183,5.75
1838,2009,05,113,1183,9.55
1838,2009,06,86,1183,7.27
1838,2009,07,36,1183,3.04
1838,2009,08,3,1183,0.25
1838,2009,55,17,1183,1.44
1838,2013,01,365,1147,31.82
1838,2013,02,248,1147,21.62
1838,2013,03,202,1147,17.61
1838,2013,04,66,1147,5.75
1838,2013,05,104,1147,9.07
1838,2013,06,50,1147,4.36
1838,2013,07,40,1147,3.49
1838,2013,08,34,1147,2.96
1838,2013,55,12,1147,1.05
1838,2017,01,265,1108,23.92
1838,2017,02,209,1108,18.86
1838,2017,03,204,1108,18.41
1838,2017,04,44,1108,3.97
1838,2017,05,222,1108,20.04
1838,2017,06,57,1108,5.14
1838,2017,07,20,1108,1.81
1838,2017,08,28,1108,2.53
1838,2017,55,25,1108,2.26
1838,2021,01,283,1132,25.0
1838,2021,02,152,1132,13.43
1838,2021,03,187,1132,16.52
1838,2021,04,39,1132,3.45
1838,2021,05,257,1132,22.7
1838,2021,06,51,1132,4.51
1838,2021,07,16,1132,1.41
1838,2021,08,27,1132,2.39
1838,2021,55,64,1132,5.65
1838,2025,01,307,1134,27.07
1838,2025,02,278,1134,24.51
1838,2025,03,126,1134,11.11
1838,2025,04,47,1134,4.14
