kode,aar,kom2024,andel,befolkning,metode
1653,1992,5028,1.0,12660,arvet
1657,1992,5029,1.0,5613,arvet
1662,1992,5001,1.0,4368,arvet
1663,1992,5031,1.0,9912,arvet
1664,1992,5032,1.0,4106,arvet
1665,1992,5033,1.0,1008,arvet
1702,1992,5006,1.0,20725,arvet
1703,1992,5007,1.0,12078,arvet
1711,1992,5034,1.0,2703,arvet
1714,1992,5035,1.0,17379,arvet
1717,1992,5036,1.0,2456,arvet
1718,1992,5054,1.0,3515,arvet
1719,1992,5037,1.0,17023,arvet
1721,1992,5038,1.0,13677,arvet
1723,1992,5053,1.0,931,arvet
1724,1992,5006,1.0,3088,arvet
1725,1992,5007,1.0,1989,arvet
1729,1992,5053,1.0,5812,arvet
1736,1992,5041,1.0,2535,arvet
1738,1992,5042,1.0,1669,arvet
1739,1992,5043,1.0,737,arvet
1740,1992,5044,1.0,1094,arvet
1742,1992,5045,1.0,2540,arvet
1743,1992,5046,1.0,1378,arvet
1744,1992,5047,1.0,3804,arvet
1748,1992,5007,1.0,841,arvet
1749,1992,5049,1.0,1376,arvet
1750,1992,5060,1.0,3789,arvet
1751,1992,5060,1.0,5498,arvet
1755,1992,5052,1.0,827,arvet
1804,1992,1804,1.0,37363,arvet
1805,1992,1806,1.0,18733,arvet
1811,1992,1811,1.0,2088,arvet
1812,1992,1812,1.0,2111,arvet
1813,1992,1813,1.0,6941,arvet
1815,1992,1815,1.0,1537,arvet
1816,1992,1816,1.0,670,arvet
1818,1992,1818,1.0,1995,arvet
1820,1992,1820,1.0,7566,arvet
1822,1992,1822,1.0,2357,arvet
1824,1992,1824,1.0,13427,arvet
1825,1992,1825,1.0,1701,arvet
1826,1992,1826,1.0,1718,arvet
1827,1992,1827,1.0,1786,arvet
1828,1992,1828,1.0,1777,arvet
1832,1992,1832,1.0,4832,arvet
1833,1992,1833,1.0,24850,arvet
1834,1992,1834,1.0,2206,arvet
1835,1992,1835,1.0,516,arvet
1836,1992,1836,1.0,1707,arvet
1837,1992,1837,1.0,7086,arvet
1838,1992,1838,1.0,2569,arvet
1839,1992,1839,1.0,1454,arvet
1840,1992,1840,1.0,5155,arvet
1841,1992,1841,1.0,9996,arvet
1842,1992,1804,1.0,1242,arvet
1845,1992,1845,1.0,2781,arvet
1848,1992,1848,1.0,3257,arvet
1849,1992,1875,1.0,2254,arvet
1850,1992,1806,0.422336,2554,"delt, anslått fra befolkningsendring 2019→2020"
1850,1992,1875,0.577664,2554,"delt, anslått fra befolkningsendring 2019→2020"
1851,1992,1851,1.0,2788,arvet
1852,1992,5512,1.0,1641,arvet
1853,1992,1853,1.0,1685,arvet
1854,1992,1806,1.0,3082,arvet
1856,1992,1856,1.0,653,arvet
1857,1992,1857,1.0,868,arvet
1859,1992,1859,1.0,1617,arvet
1860,1992,1860,1.0,10582,arvet
1865,1992,1865,1.0,9336,arvet
1866,1992,1866,1.0,8663,arvet
1867,1992,1867,1.0,3664,arvet
1868,1992,1868,1.0,4781,arvet
1870,1992,1870,1.0,8408,arvet
1871,1992,1871,1.0,6406,arvet
1874,1992,1874,1.0,1434,arvet
1901,1992,5503,1.0,22599,arvet
1902,1992,5501,1.0,52504,arvet
1911,1992,5510,1.0,3477,arvet
1913,1992,5512,1.0,3337,arvet
1915,1992,5503,1.0,689,arvet
1917,1992,5514,1.0,2146,arvet
1919,1992,5516,1.0,1468,arvet
1920,1992,5518,1.0,1132,arvet
1922,1992,5520,1.0,3860,arvet
1923,1992,5522,1.0,2631,arvet
1924,1992,5524,1.0,7407,arvet
1925,1992,5526,1.0,3394,arvet
1926,1992,5528,1.0,1536,arvet
1927,1992,5530,1.0,1903,arvet
1928,1992,5530,1.0,1260,arvet
1929,1992,5530,1.0,1216,arvet
1931,1992,5530,1.0,10805,arvet
1933,1992,5532,1.0,6248,arvet
1936,1992,5534,1.0,2694,arvet
1938,1992,5536,1.0,3527,arvet
1939,1992,5538,1.0,1879,arvet
1940,1992,5540,1.0,2773,arvet
1941,1992,5542,1.0,3055,arvet
1942,1992,5544,1.0,4788,arvet
1943,1992,5546,1.0,1640,arvet
2002,1992,5634,1.0,3004,arvet
2003,1992,5607,1.0,6055,arvet
2004,1992,5603,1.0,9397,arvet
2011,1992,5612,1.0,3011,arvet
2012,1992,5601,1.0,15492,arvet
2014,1992,5614,1.0,1629,arvet
2015,1992,5616,1.0,1426,arvet
2017,1992,5603,1.0,1327,arvet
2018,1992,5618,1.0,1816,arvet
2019,1992,5620,1.0,3994,arvet
2020,1992,5622,1.0,4511,arvet
2021,1992,5610,1.0,2726,arvet
2022,1992,5624,1.0,1652,arvet
2023,1992,5626,1.0,1388,arvet
2024,1992,5630,1.0,1344,arvet
2025,1992,5628,1.0,3268,arvet
2027,1992,5636,1.0,1056,arvet
2028,1992,5632,1.0,2321,arvet
2030,1992,5605,1.0,9758,arvet
0101,1993,3101,1.0,25896,arvet
0103,1993,3107,1.0,26539,eksakt-sum
0104,1993,3103,1.0,25013,arvet
0105,1993,3105,1.0,46543,arvet
0111,1993,3110,1.0,3273,arvet
0113,1993,3107,1.0,11959,eksakt-sum
0118,1993,3124,1.0,1474,arvet
0119,1993,3122,1.0,3390,arvet
0121,1993,3226,1.0,649,arvet
0122,1993,3118,1.0,4757,arvet
0123,1993,3118,1.0,4279,arvet
0124,1993,3118,1.0,12837,arvet
0125,1993,3118,1.0,9197,arvet
0127,1993,3116,1.0,3127,arvet
0128,1993,3120,1.0,7127,arvet
0131,1993,3107,1.0,5947,eksakt-sum
0133,1993,3107,1.0,7445,eksakt-sum
0134,1993,3107,1.0,12923,eksakt-sum
0135,1993,3112,1.0,6051,arvet
0136,1993,3103,1.0,12142,arvet
0137,1993,3114,1.0,4148,arvet
0138,1993,3118,1.0,3932,arvet
0211,1993,3216,1.0,11223,arvet
0213,1993,3207,1.0,23015,arvet
0214,1993,3218,1.0,12086,arvet
0215,1993,3214,1.0,10673,arvet
0216,1993,3212,1.0,13508,arvet
0217,1993,3207,1.0,21285,arvet
0219,1993,3201,1.0,92748,arvet
0220,1993,3203,1.0,42826,arvet
0221,1993,3226,1.0,12423,arvet
0226,1993,3205,1.0,11311,arvet
0227,1993,3205,1.0,8533,arvet
0228,1993,3224,1.0,13917,arvet
0229,1993,3220,1.0,8085,arvet
0230,1993,3222,1.0,27114,arvet
0231,1993,3205,1.0,34732,arvet
0233,1993,3232,1.0,16350,arvet
0234,1993,3230,1.0,3745,arvet
0235,1993,3209,1.0,18363,arvet
0236,1993,3228,1.0,15626,arvet
0237,1993,3240,1.0,16837,arvet
0238,1993,3238,1.0,8001,arvet
0239,1993,3242,1.0,2534,arvet
0301,1993,0301,1.0,473454,arvet
0402,1993,3401,1.0,17401,arvet
0403,1993,3403,1.0,25999,arvet
0412,1993,3411,1.0,31304,arvet
0415,1993,3412,1.0,7059,arvet
0417,1993,3413,1.0,17586,arvet
0418,1993,3414,1.0,5210,arvet
0419,1993,3415,1.0,7365,arvet
0420,1993,3416,1.0,6455,arvet
0423,1993,3417,1.0,5648,arvet
0425,1993,3418,1.0,8516,arvet
0426,1993,3419,1.0,4350,arvet
0427,1993,3420,1.0,17595,arvet
0428,1993,3421,1.0,7324,arvet
0429,1993,3422,1.0,4370,arvet
0430,1993,3423,1.0,3269,arvet
0432,1993,3424,1.0,2450,arvet
0434,1993,3425,1.0,1754,arvet
0436,1993,3426,1.0,1874,arvet
0437,1993,3427,1.0,5392,arvet
0438,1993,3428,1.0,2441,arvet
0439,1993,3429,1.0,1923,arvet
0441,1993,3430,1.0,2036,arvet
0501,1993,3405,1.0,23545,arvet
0502,1993,3407,1.0,26669,arvet
0511,1993,3431,1.0,3041,arvet
0512,1993,3432,1.0,2377,arvet
0513,1993,3433,1.0,2523,arvet
0514,1993,3434,1.0,2621,arvet
0515,1993,3435,1.0,3936,arvet
0516,1993,3436,1.0,6109,arvet
0517,1993,3437,1.0,6341,arvet
0519,1993,3438,1.0,3462,arvet
0520,1993,3439,1.0,5050,arvet
0521,1993,3440,1.0,4630,arvet
0522,1993,3441,1.0,6337,arvet
0528,1993,3442,1.0,14199,arvet
0529,1993,3443,1.0,13156,arvet
0532,1993,3236,1.0,5856,arvet
0533,1993,3234,1.0,7984,arvet
0534,1993,3446,1.0,12575,arvet
0536,1993,3447,1.0,6284,arvet
0538,1993,3448,1.0,6981,arvet
0540,1993,3449,1.0,3530,arvet
0541,1993,3450,1.0,1509,arvet
0542,1993,3451,1.0,6526,arvet
0543,1993,3452,1.0,2523,arvet
0544,1993,3453,1.0,3125,arvet
0545,1993,3454,1.0,1728,arvet
0602,1993,3301,1.0,52098,arvet
0604,1993,3303,1.0,21258,arvet
0605,1993,3305,1.0,27374,arvet
0612,1993,3310,1.0,4573,arvet
0615,1993,3320,1.0,1171,arvet
0616,1993,3322,1.0,3409,arvet
0617,1993,3324,1.0,4307,arvet
0618,1993,3326,1.0,1637,arvet
0619,1993,3328,1.0,4882,arvet
0620,1993,3330,1.0,4618,arvet
0621,1993,3332,1.0,3695,arvet
0622,1993,3318,1.0,2321,arvet
0623,1993,3316,1.0,12246,arvet
0624,1993,3314,1.0,14754,arvet
0625,1993,3301,1.0,19123,arvet
0626,1993,3312,1.0,19264,arvet
0627,1993,3203,1.0,14867,arvet
0628,1993,3203,1.0,7950,arvet
0631,1993,3334,1.0,2532,arvet
0632,1993,3336,1.0,1476,arvet
0633,1993,3338,1.0,2898,arvet
0701,1993,3901,1.0,22795,arvet
0702,1993,3903,1.0,9149,arvet
0704,1993,3905,1.0,32387,arvet
0706,1993,3907,1.0,36604,arvet
0709,1993,3909,1.0,38689,arvet
0711,1993,3301,1.0,5995,arvet
0713,1993,3903,1.0,6969,arvet
0714,1993,3903,1.0,2723,arvet
0716,1993,3905,1.0,3878,arvet
0718,1993,3905,1.0,3547,arvet
0719,1993,3907,1.0,4451,arvet
0720,1993,3907,1.0,9067,arvet
0722,1993,3911,1.0,18269,arvet
0723,1993,3911,1.0,3994,arvet
0728,1993,3909,1.0,2400,arvet
0805,1993,4001,1.0,31214,arvet
0806,1993,4003,1.0,48384,arvet
0807,1993,4005,1.0,12322,arvet
0811,1993,4010,1.0,2277,arvet
0814,1993,4012,1.0,14040,arvet
0815,1993,4014,1.0,11011,arvet
0817,1993,4016,1.0,4371,arvet
0819,1993,4018,1.0,6667,arvet
0821,1993,4020,1.0,4780,arvet
0822,1993,4020,1.0,4359,arvet
0826,1993,4026,1.0,6818,arvet
0827,1993,4024,1.0,1694,arvet
0828,1993,4022,1.0,3100,arvet
0829,1993,4028,1.0,2833,arvet
0830,1993,4030,1.0,1511,arvet
0831,1993,4032,1.0,1366,arvet
0833,1993,4034,1.0,2597,arvet
0834,1993,4036,1.0,4006,arvet
0901,1993,4201,1.0,6987,arvet
0904,1993,4202,1.0,16155,arvet
0906,1993,4203,1.0,38438,arvet
0911,1993,4211,1.0,2569,arvet
0912,1993,4212,1.0,1847,arvet
0914,1993,4213,1.0,5843,arvet
0919,1993,4214,1.0,4263,arvet
0926,1993,4215,1.0,8301,arvet
0928,1993,4216,1.0,4024,arvet
0929,1993,4217,1.0,1892,arvet
0935,1993,4218,1.0,1106,arvet
0937,1993,4219,1.0,3334,arvet
0938,1993,4220,1.0,1422,arvet
0940,1993,4221,1.0,1414,arvet
0941,1993,4222,1.0,799,arvet
1001,1993,4204,1.0,67100,arvet
1002,1993,4205,1.0,12650,arvet
1003,1993,4206,1.0,9275,arvet
1004,1993,4207,1.0,8781,arvet
1014,1993,4223,1.0,11645,arvet
1017,1993,4204,1.0,5197,arvet
1018,1993,4204,1.0,7845,arvet
1021,1993,4205,1.0,2208,arvet
1026,1993,4224,1.0,829,arvet
1027,1993,4225,1.0,1579,arvet
1029,1993,4205,1.0,4239,arvet
1032,1993,4225,1.0,6786,arvet
1034,1993,4226,1.0,1540,arvet
1037,1993,4227,1.0,5744,arvet
1046,1993,4228,1.0,1725,arvet
1101,1993,1101,1.0,12646,arvet
1102,1993,1108,1.0,46825,arvet
1103,1993,1103,1.0,101403,arvet
1106,1993,1106,1.0,28436,arvet
1111,1993,1111,1.0,3501,arvet
1112,1993,1112,1.0,3083,arvet
1114,1993,1114,1.0,2432,arvet
1119,1993,1119,1.0,13041,arvet
1120,1993,1120,1.0,12202,arvet
1121,1993,1121,1.0,12331,arvet
1122,1993,1122,1.0,7855,arvet
1124,1993,1124,1.0,16814,arvet
1127,1993,1127,1.0,7955,arvet
1129,1993,1108,1.0,1023,arvet
1130,1993,1130,1.0,9584,arvet
1133,1993,1133,1.0,2789,arvet
1134,1993,1134,1.0,4114,arvet
1135,1993,1135,1.0,5283,arvet
1141,1993,1103,1.0,2801,arvet
1142,1993,1103,1.0,2593,arvet
1144,1993,1144,1.0,482,arvet
1145,1993,1145,1.0,760,arvet
1146,1993,1146,1.0,8023,arvet
1149,1993,1149,1.0,35489,arvet
1151,1993,1151,1.0,222,arvet
1154,1993,1160,1.0,4898,arvet
1201,1993,4601,1.0,218144,arvet
1211,1993,4611,1.0,3932,arvet
1214,1993,1160,1.0,3202,arvet
1216,1993,4612,1.0,4632,arvet
1219,1993,4613,1.0,9855,arvet
1221,1993,4614,1.0,15293,arvet
1222,1993,4615,1.0,3128,arvet
1223,1993,4616,1.0,2874,arvet
1224,1993,4617,1.0,13100,arvet
1227,1993,4618,1.0,1247,arvet
1228,1993,4618,1.0,8140,arvet
1231,1993,4618,1.0,3901,arvet
1232,1993,4619,1.0,1084,arvet
1233,1993,4620,1.0,1251,arvet
1234,1993,4621,1.0,1045,arvet
1235,1993,4621,1.0,13878,arvet
1238,1993,4622,1.0,8579,arvet
1241,1993,4624,1.0,3664,arvet
1242,1993,4623,1.0,2406,arvet
1243,1993,4624,1.0,12999,arvet
1244,1993,4625,1.0,4195,arvet
1245,1993,4626,1.0,4996,arvet
1246,1993,4626,1.0,15403,arvet
1247,1993,4627,1.0,18490,arvet
1251,1993,4628,1.0,4380,arvet
1252,1993,4629,1.0,344,arvet
1253,1993,4630,1.0,6973,arvet
1256,1993,4631,1.0,4694,arvet
1259,1993,4626,1.0,3252,arvet
1260,1993,4631,1.0,4484,arvet
1263,1993,4631,1.0,12018,arvet
1264,1993,4632,1.0,2573,arvet
1265,1993,4633,1.0,709,arvet
1266,1993,4634,1.0,1863,arvet
1401,1993,4602,1.0,10399,arvet
1411,1993,4635,1.0,2527,arvet
1412,1993,4636,1.0,1124,arvet
1413,1993,4637,1.0,1717,arvet
1416,1993,4638,1.0,4845,arvet
1417,1993,4639,1.0,3094,arvet
1418,1993,4640,1.0,1870,arvet
1419,1993,4640,1.0,2246,arvet
1420,1993,4640,1.0,6061,arvet
1421,1993,4641,1.0,1892,arvet
1422,1993,4642,1.0,2232,arvet
1424,1993,4643,1.0,6070,arvet
1426,1993,4644,1.0,5166,arvet
1428,1993,4645,1.0,3485,arvet
1429,1993,4646,1.0,2883,arvet
1430,1993,4647,1.0,2985,arvet
1431,1993,4647,1.0,3007,arvet
1432,1993,4647,1.0,9168,arvet
1433,1993,4647,1.0,2708,arvet
1438,1993,4648,1.0,4402,arvet
1439,1993,4602,1.0,6422,arvet
1441,1993,4649,1.0,3244,arvet
1443,1993,4649,1.0,5765,arvet
1444,1993,1577,1.0,1231,arvet
1445,1993,4650,1.0,6002,arvet
1449,1993,4651,1.0,6656,arvet
1502,1993,1506,1.0,22555,arvet
1503,1993,1505,1.0,17153,arvet
1504,1993,1508,1.0,36234,arvet
1511,1993,1511,1.0,3866,arvet
1514,1993,1514,1.0,3267,arvet
1515,1993,1515,1.0,8223,arvet
1516,1993,1516,1.0,5980,arvet
1517,1993,1517,1.0,4616,arvet
1519,1993,1577,1.0,8107,arvet
1520,1993,1520,1.0,10249,arvet
1523,1993,1508,1.0,1963,arvet
1524,1993,1578,1.0,2019,arvet
1525,1993,1525,1.0,4542,arvet
1526,1993,1578,1.0,1029,arvet
1528,1993,1528,1.0,7011,arvet
1529,1993,1508,1.0,3335,arvet
1531,1993,1531,1.0,6777,arvet
1532,1993,1532,1.0,6169,arvet
1534,1993,1580,1.0,8582,arvet
1535,1993,1535,1.0,6455,arvet
1539,1993,1539,1.0,7785,arvet
1543,1993,1506,1.0,3321,arvet
1545,1993,1506,1.0,2041,arvet
1546,1993,1508,1.0,1443,arvet
1547,1993,1547,1.0,2975,arvet
1548,1993,1579,1.0,8999,arvet
1551,1993,1579,1.0,3043,arvet
1554,1993,1554,1.0,5571,arvet
1556,1993,1505,1.0,5010,arvet
1557,1993,1557,1.0,2782,arvet
1560,1993,1560,1.0,3381,arvet
1563,1993,1563,1.0,7620,arvet
1566,1993,1566,1.0,6446,arvet
1567,1993,5061,1.0,2217,arvet
1569,1993,1576,1.0,2727,arvet
1571,1993,5055,1.0,2046,arvet
1572,1993,1576,1.0,1120,arvet
1573,1993,1573,1.0,2636,arvet
1601,1993,5001,1.0,140656,arvet
1612,1993,5055,1.0,4246,arvet
1613,1993,5055,0.153333,1151,"delt, anslått fra befolkningsendring 2019→2020"
1613,1993,5056,0.339048,1151,"delt, anslått fra befolkningsendring 2019→2020"
1613,1993,5059,0.507619,1151,"delt, anslått fra befolkningsendring 2019→2020"
1617,1993,5056,1.0,4203,arvet
1620,1993,5014,1.0,4151,arvet
1621,1993,5057,1.0,4918,arvet
1622,1993,5059,1.0,1863,arvet
1624,1993,5054,1.0,6413,arvet
1627,1993,5057,1.0,5008,arvet
1630,1993,5058,1.0,3563,arvet
1632,1993,5058,1.0,1170,arvet
1633,1993,5020,1.0,1260,arvet
1634,1993,5021,1.0,6207,arvet
1635,1993,5022,1.0,2883,arvet
1636,1993,5059,1.0,4230,arvet
1638,1993,5059,1.0,10127,arvet
1640,1993,5025,1.0,5355,arvet
1644,1993,5026,1.0,2404,arvet
1648,1993,5027,1.0,5994,arvet
1653,1993,5028,1.0,12737,arvet
1657,1993,5029,1.0,5636,arvet
1662,1993,5001,1.0,4380,arvet
1663,1993,5031,1.0,10055,arvet
1664,1993,5032,1.0,4103,arvet
1665,1993,5033,1.0,975,arvet
1702,1993,5006,1.0,20701,arvet
1703,1993,5007,1.0,12147,arvet
1711,1993,5034,1.0,2677,arvet
1714,1993,5035,1.0,17402,arvet
1717,1993,5036,1.0,2461,arvet
1718,1993,5054,1.0,3504,arvet
1719,1993,5037,1.0,17133,arvet
1721,1993,5038,1.0,13713,arvet
1723,1993,5053,1.0,927,arvet
1724,1993,5006,1.0,3025,arvet
1725,1993,5007,1.0,1956,arvet
1729,1993,5053,1.0,5801,arvet
1736,1993,5041,1.0,2508,arvet
1738,1993,5042,1.0,1647,arvet
1739,1993,5043,1.0,747,arvet
1740,1993,5044,1.0,1079,arvet
1742,1993,5045,1.0,2544,arvet
1743,1993,5046,1.0,1391,arvet
1744,1993,5047,1.0,3793,arvet
1748,1993,5007,1.0,828,arvet
1749,1993,5049,1.0,1380,arvet
1750,1993,5060,1.0,3742,arvet
1751,1993,5060,1.0,5487,arvet
1755,1993,5052,1.0,821,arvet
1804,1993,1804,1.0,37937,arvet
1805,1993,1806,1.0,18884,arvet
1811,1993,1811,1.0,2064,arvet
1812,1993,1812,1.0,2109,arvet
1813,1993,1813,1.0,6996,arvet
1815,1993,1815,1.0,1525,arvet
1816,1993,1816,1.0,679,arvet
1818,1993,1818,1.0,1969,arvet
1820,1993,1820,1.0,7648,arvet
1822,1993,1822,1.0,2332,arvet
1824,1993,1824,1.0,13464,arvet
1825,1993,1825,1.0,1698,arvet
1826,1993,1826,1.0,1711,arvet
1827,1993,1827,1.0,1753,arvet
1828,1993,1828,1.0,1791,arvet
1832,1993,1832,1.0,4811,arvet
1833,1993,1833,1.0,24908,arvet
1834,1993,1834,1.0,2213,arvet
1835,1993,1835,1.0,497,arvet
1836,1993,1836,1.0,1694,arvet
1837,1993,1837,1.0,7108,arvet
1838,1993,1838,1.0,2512,arvet
1839,1993,1839,1.0,1440,arvet
1840,1993,1840,1.0,5125,arvet
1841,1993,1841,1.0,9923,arvet
1842,1993,1804,1.0,1241,arvet
1845,1993,1845,1.0,2708,arvet
1848,1993,1848,1.0,3240,arvet
1849,1993,1875,1.0,2254,arvet
1850,1993,1806,0.422336,2539,"delt, anslått fra befolkningsendring 2019→2020"
1850,1993,1875,0.577664,2539,"delt, anslått fra befolkningsendring 2019→2020"
1851,1993,1851,1.0,2762,arvet
1852,1993,5512,1.0,1634,arvet
1853,1993,1853,1.0,1694,arvet
1854,1993,1806,1.0,3006,arvet
1856,1993,1856,1.0,670,arvet
1857,1993,1857,1.0,843,arvet
1859,1993,1859,1.0,1615,arvet
1860,1993,1860,1.0,10632,arvet
1865,1993,1865,1.0,9352,arvet
1866,1993,1866,1.0,8629,arvet
1867,1993,1867,1.0,3642,arvet
1868,1993,1868,1.0,4778,arvet
1870,1993,1870,1.0,8534,arvet
1871,1993,1871,1.0,6324,arvet
1874,1993,1874,1.0,1412,arvet
1901,1993,5503,1.0,22678,arvet
1902,1993,5501,1.0,53456,arvet
1911,1993,5510,1.0,3424,arvet
1913,1993,5512,1.0,3310,arvet
1915,1993,5503,1.0,662,arvet
1917,1993,5514,1.0,2144,arvet
1919,1993,5516,1.0,1448,arvet
1920,1993,5518,1.0,1133,arvet
1922,1993,5520,1.0,3842,arvet
1923,1993,5522,1.0,2536,arvet
1924,1993,5524,1.0,7342,arvet
1925,1993,5526,1.0,3442,arvet
1926,1993,5528,1.0,1512,arvet
1927,1993,5530,1.0,1885,arvet
1928,1993,5530,1.0,1254,arvet
1929,1993,5530,1.0,1234,arvet
1931,1993,5530,1.0,10851,arvet
1933,1993,5532,1.0,6181,arvet
1936,1993,5534,1.0,2701,arvet
1938,1993,5536,1.0,3505,arvet
1939,1993,5538,1.0,1905,arvet
1940,1993,5540,1.0,2746,arvet
1941,1993,5542,1.0,3087,arvet
1942,1993,5544,1.0,4833,arvet
1943,1993,5546,1.0,1638,arvet
2002,1993,5634,1.0,3046,arvet
2003,1993,5607,1.0,6282,arvet
2004,1993,5603,1.0,9460,arvet
2011,1993,5612,1.0,3080,arvet
2012,1993,5601,1.0,15838,arvet
2014,1993,5614,1.0,1599,arvet
2015,1993,5616,1.0,1403,arvet
2017,1993,5603,1.0,1287,arvet
2018,1993,5618,1.0,1806,arvet
2019,1993,5620,1.0,3962,arvet
2020,1993,5622,1.0,4535,arvet
2021,1993,5610,1.0,2757,arvet
2022,1993,5624,1.0,1630,arvet
2023,1993,5626,1.0,1423,arvet
2024,1993,5630,1.0,1320,arvet
2025,1993,5628,1.0,3299,arvet
2027,1993,5636,1.0,1059,arvet
2028,1993,5632,1.0,2370,arvet
2030,1993,5605,1.0,9819,arvet
0101,1994,3101,1.0,25908,arvet
0104,1994,3103,1.0,25071,arvet
0105,1994,3105,1.0,46381,arvet
0106,1994,3107,1.0,64843,arvet
0111,1994,3110,1.0,3364,arvet
0118,1994,3124,1.0,1456,arvet
0119,1994,3122,1.0,3342,arvet
0121,1994,3226,1.0,639,arvet
0122,1994,3118,1.0,4786,arvet
0123,1994,3118,1.0,4291,arvet
0124,1994,3118,1.0,12826,arvet
0125,1994,3118,1.0,9156,arvet
0127,1994,3116,1.0,3069,arvet
0128,1994,3120,1.0,7078,arvet
0135,1994,3112,1.0,6044,arvet
0136,1994,3103,1.0,12189,arvet
0137,1994,3114,1.0,4298,arvet
0138,1994,3118,1.0,3971,arvet
0211,1994,3216,1.0,11272,arvet
0213,1994,3207,1.0,23391,arvet
0214,1994,3218,1.0,12206,arvet
0215,1994,3214,1.0,10863,arvet
0216,1994,3212,1.0,13845,arvet
0217,1994,3207,1.0,21622,arvet
0219,1994,3201,1.0,94098,arvet
0220,1994,3203,1.0,43725,arvet
0221,1994,3226,1.0,12301,arvet
0226,1994,3205,1.0,11334,arvet
0227,1994,3205,1.0,8580,arvet
0228,1994,3224,1.0,13972,arvet
0229,1994,3220,1.0,8065,arvet
0230,1994,3222,1.0,27356,arvet
0231,1994,3205,1.0,35133,arvet
0233,1994,3232,1.0,16468,arvet
0234,1994,3230,1.0,3771,arvet
0235,1994,3209,1.0,18548,arvet
0236,1994,3228,1.0,15654,arvet
0237,1994,3240,1.0,16765,arvet
0238,1994,3238,1.0,8084,arvet
0239,1994,3242,1.0,2542,arvet
0301,1994,0301,1.0,477781,arvet
0402,1994,3401,1.0,17272,arvet
0403,1994,3403,1.0,26123,arvet
0412,1994,3411,1.0,31346,arvet
0415,1994,3412,1.0,7043,arvet
0417,1994,3413,1.0,17956,arvet
0418,1994,3414,1.0,5159,arvet
0419,1994,3415,1.0,7341,arvet
0420,1994,3416,1.0,6440,arvet
0423,1994,3417,1.0,5711,arvet
0425,1994,3418,1.0,8392,arvet
0426,1994,3419,1.0,4286,arvet
0427,1994,3420,1.0,17563,arvet
0428,1994,3421,1.0,7294,arvet
0429,1994,3422,1.0,4349,arvet
0430,1994,3423,1.0,3228,arvet
0432,1994,3424,1.0,2434,arvet
0434,1994,3425,1.0,1814,arvet
0436,1994,3426,1.0,1854,arvet
0437,1994,3427,1.0,5402,arvet
0438,1994,3428,1.0,2426,arvet
0439,1994,3429,1.0,1918,arvet
0441,1994,3430,1.0,2045,arvet
0501,1994,3405,1.0,23870,arvet
0502,1994,3407,1.0,26772,arvet
0511,1994,3431,1.0,3064,arvet
0512,1994,3432,1.0,2502,arvet
0513,1994,3433,1.0,2526,arvet
0514,1994,3434,1.0,2628,arvet
0515,1994,3435,1.0,3924,arvet
0516,1994,3436,1.0,6094,arvet
0517,1994,3437,1.0,6366,arvet
0519,1994,3438,1.0,3464,arvet
0520,1994,3439,1.0,5021,arvet
0521,1994,3440,1.0,4688,arvet
0522,1994,3441,1.0,6317,arvet
0528,1994,3442,1.0,14187,arvet
0529,1994,3443,1.0,13115,arvet
0532,1994,3236,1.0,5864,arvet
0533,1994,3234,1.0,8088,arvet
0534,1994,3446,1.0,12569,arvet
0536,1994,3447,1.0,6271,arvet
0538,1994,3448,1.0,6962,arvet
0540,1994,3449,1.0,3550,arvet
0541,1994,3450,1.0,1512,arvet
0542,1994,3451,1.0,6601,arvet
0543,1994,3452,1.0,2551,arvet
0544,1994,3453,1.0,3100,arvet
0545,1994,3454,1.0,1745,arvet
0602,1994,3301,1.0,52401,arvet
0604,1994,3303,1.0,21258,arvet
0605,1994,3305,1.0,27401,arvet
0612,1994,3310,1.0,4576,arvet
0615,1994,3320,1.0,1183,arvet
0616,1994,3322,1.0,3413,arvet
0617,1994,3324,1.0,4311,arvet
0618,1994,3326,1.0,1657,arvet
0619,1994,3328,1.0,4832,arvet
0620,1994,3330,1.0,4626,arvet
0621,1994,3332,1.0,3674,arvet
0622,1994,3318,1.0,2308,arvet
0623,1994,3316,1.0,12203,arvet
0624,1994,3314,1.0,14780,arvet
0625,1994,3301,1.0,19177,arvet
0626,1994,3312,1.0,19650,arvet
0627,1994,3203,1.0,14903,arvet
0628,1994,3203,1.0,7874,arvet
0631,1994,3334,1.0,2506,arvet
0632,1994,3336,1.0,1474,arvet
0633,1994,3338,1.0,2895,arvet
0701,1994,3901,1.0,22805,arvet
0702,1994,3903,1.0,9227,arvet
0704,1994,3905,1.0,32739,arvet
0706,1994,3907,1.0,36757,arvet
0709,1994,3909,1.0,38857,arvet
0711,1994,3301,1.0,5961,arvet
0713,1994,3903,1.0,6942,arvet
0714,1994,3903,1.0,2725,arvet
0716,1994,3905,1.0,3874,arvet
0718,1994,3905,1.0,3567,arvet
0719,1994,3907,1.0,4457,arvet
0720,1994,3907,1.0,9175,arvet
0722,1994,3911,1.0,18465,arvet
0723,1994,3911,1.0,4026,arvet
0728,1994,3909,1.0,2348,arvet
0805,1994,4001,1.0,31324,arvet
0806,1994,4003,1.0,48287,arvet
0807,1994,4005,1.0,12263,arvet
0811,1994,4010,1.0,2278,arvet
