kode,aar,kom2024,andel,metode
1866,1969,1866,1.0,arvet
1867,1969,1867,1.0,arvet
1868,1969,1868,1.0,arvet
1870,1969,1870,1.0,arvet
1871,1969,1871,1.0,arvet
1901,1969,5503,1.0,arvet
1902,1969,5501,1.0,arvet
1911,1969,5510,1.0,arvet
1913,1969,5512,1.0,arvet
1915,1969,5503,1.0,arvet
1917,1969,5514,1.0,arvet
1919,1969,5516,1.0,arvet
1921,1969,5518,0.391091,arvet
1921,1969,5522,0.608909,arvet
1922,1969,5520,1.0,arvet
1924,1969,5524,1.0,arvet
1925,1969,5526,1.0,arvet
1926,1969,5528,1.0,arvet
1927,1969,5530,1.0,arvet
1928,1969,5530,1.0,arvet
1929,1969,5530,1.0,arvet
1931,1969,5530,1.0,arvet
1933,1969,5532,1.0,arvet
1936,1969,5534,1.0,arvet
1938,1969,5536,1.0,arvet
1939,1969,5538,1.0,arvet
1940,1969,5540,1.0,arvet
1941,1969,5542,0.68553,arvet
1941,1969,5544,0.31447,arvet
1942,1969,5544,1.0,arvet
1943,1969,5546,1.0,arvet
2002,1969,5634,1.0,arvet
2003,1969,5607,1.0,arvet
2004,1969,5603,1.0,arvet
2011,1969,5612,1.0,arvet
2012,1969,5601,1.0,arvet
2014,1969,5614,1.0,arvet
2015,1969,5616,1.0,arvet
2016,1969,5603,1.0,arvet
2017,1969,5603,1.0,arvet
2018,1969,5618,1.0,arvet
2019,1969,5620,1.0,arvet
2020,1969,5622,1.0,arvet
2021,1969,5610,1.0,arvet
2022,1969,5624,1.0,arvet
2023,1969,5626,1.0,arvet
2024,1969,5630,1.0,arvet
2025,1969,5628,1.0,arvet
2027,1969,5636,1.0,arvet
2028,1969,5632,1.0,arvet
2030,1969,5605,1.0,arvet
0101,1970,3101,1.0,arvet
0102,1970,3105,1.0,arvet
0103,1970,3107,1.0,arvet
0104,1970,3103,1.0,arvet
0111,1970,3110,1.0,arvet
0113,1970,3107,1.0,arvet
0114,1970,3105,1.0,arvet
0115,1970,3105,1.0,arvet
0118,1970,3124,1.0,arvet
0119,1970,3122,1.0,arvet
0121,1970,3226,1.0,arvet
0122,1970,3118,1.0,arvet
0123,1970,3118,1.0,arvet
0124,1970,3118,1.0,arvet
0125,1970,3118,1.0,arvet
0127,1970,3116,1.0,arvet
0128,1970,3120,1.0,arvet
0130,1970,3105,1.0,arvet
0131,1970,3107,1.0,arvet
0133,1970,3107,1.0,arvet
0134,1970,3107,1.0,arvet
0135,1970,3112,1.0,arvet
0136,1970,3103,1.0,arvet
0137,1970,3114,1.0,arvet
0138,1970,3118,1.0,arvet
0211,1970,3216,1.0,arvet
0213,1970,3207,1.0,arvet
0214,1970,3218,1.0,arvet
0215,1970,3214,1.0,arvet
0216,1970,3212,1.0,arvet
0217,1970,3207,1.0,arvet
0219,1970,3201,1.0,arvet
0220,1970,3203,1.0,arvet
0221,1970,3226,1.0,arvet
0226,1970,3205,1.0,arvet
0227,1970,3205,1.0,arvet
0228,1970,3224,1.0,arvet
0229,1970,3220,1.0,arvet
0230,1970,3222,1.0,arvet
0231,1970,3205,1.0,arvet
0233,1970,3232,1.0,arvet
0234,1970,3230,1.0,arvet
0235,1970,3209,1.0,arvet
0236,1970,3228,1.0,arvet
0237,1970,3240,1.0,arvet
0238,1970,3238,1.0,arvet
0239,1970,3242,1.0,arvet
0301,1970,0301,1.0,arvet
0401,1970,3403,1.0,arvet
0402,1970,3401,1.0,arvet
0412,1970,3411,1.0,arvet
0414,1970,3403,1.0,arvet
0415,1970,3412,1.0,arvet
0417,1970,3413,1.0,arvet
0418,1970,3414,1.0,arvet
0419,1970,3415,1.0,arvet
0420,1970,3416,1.0,arvet
0423,1970,3417,1.0,arvet
0425,1970,3418,1.0,arvet
0426,1970,3419,1.0,arvet
0427,1970,3420,1.0,arvet
0428,1970,3421,1.0,arvet
0429,1970,3422,1.0,arvet
0430,1970,3423,1.0,arvet
0432,1970,3424,1.0,arvet
0434,1970,3425,1.0,arvet
0435,1970,3426,0.500806,arvet
0435,1970,3430,0.499194,arvet
0437,1970,3427,1.0,arvet
0438,1970,3428,1.0,arvet
0439,1970,3429,1.0,arvet
0501,1970,3405,1.0,arvet
0502,1970,3407,1.0,arvet
0511,1970,3431,1.0,arvet
0512,1970,3432,1.0,arvet
0513,1970,3433,1.0,arvet
0514,1970,3434,1.0,arvet
0515,1970,3435,1.0,arvet
0517,1970,3437,1.0,arvet
0518,1970,3436,0.635996,arvet
0518,1970,3438,0.364004,arvet
0520,1970,3439,1.0,arvet
0521,1970,3440,1.0,arvet
0522,1970,3441,1.0,arvet
0528,1970,3442,1.0,arvet
0529,1970,3443,1.0,arvet
0532,1970,3236,1.0,arvet
0533,1970,3234,1.0,arvet
0534,1970,3446,1.0,arvet
0536,1970,3447,1.0,arvet
0538,1970,3448,1.0,arvet
0540,1970,3449,1.0,arvet
0541,1970,3450,1.0,arvet
0542,1970,3451,1.0,arvet
0543,1970,3452,1.0,arvet
0544,1970,3453,1.0,arvet
0545,1970,3454,1.0,arvet
0601,1970,3305,0.870941,arvet
0601,1970,3310,0.129059,arvet
0602,1970,3301,1.0,arvet
0604,1970,3303,1.0,arvet
0615,1970,3320,1.0,arvet
0616,1970,3322,1.0,arvet
0617,1970,3324,1.0,arvet
0618,1970,3326,1.0,arvet
0619,1970,3328,1.0,arvet
0620,1970,3330,1.0,arvet
0621,1970,3332,1.0,arvet
0622,1970,3318,1.0,arvet
0623,1970,3316,1.0,arvet
0624,1970,3314,1.0,arvet
0625,1970,3301,1.0,arvet
0626,1970,3312,1.0,arvet
0627,1970,3203,1.0,arvet
0628,1970,3203,1.0,arvet
0631,1970,3334,1.0,arvet
0632,1970,3336,1.0,arvet
0633,1970,3338,1.0,arvet
0702,1970,3903,1.0,arvet
0703,1970,3901,1.0,arvet
0705,1970,3905,1.0,arvet
0706,1970,3907,1.0,arvet
0707,1970,3909,1.0,arvet
0708,1970,3909,1.0,arvet
0711,1970,3301,1.0,arvet
0713,1970,3903,1.0,arvet
0714,1970,3903,1.0,arvet
0716u,1970,3905,1.0,arvet
0717,1970,3901,1.0,arvet
0718,1970,3905,1.0,arvet
0719,1970,3907,1.0,arvet
0720,1970,3907,1.0,arvet
0721,1970,3905,1.0,arvet
0722,1970,3911,1.0,arvet
0723,1970,3911,1.0,arvet
0725,1970,3909,1.0,arvet
0726,1970,3909,1.0,arvet
0727,1970,3909,1.0,arvet
0728,1970,3909,1.0,arvet
0805,1970,4001,1.0,arvet
0806,1970,4003,1.0,arvet
0807,1970,4005,1.0,arvet
0811,1970,4010,1.0,arvet
0814,1970,4012,1.0,arvet
0815,1970,4014,1.0,arvet
0817,1970,4016,1.0,arvet
0819,1970,4018,1.0,arvet
0821,1970,4020,1.0,arvet
0822,1970,4020,1.0,arvet
0826,1970,4026,1.0,arvet
0827,1970,4024,1.0,arvet
0828,1970,4022,1.0,arvet
0829,1970,4028,1.0,arvet
0830,1970,4030,1.0,arvet
0831,1970,4032,1.0,arvet
0833,1970,4034,1.0,arvet
0834,1970,4036,1.0,arvet
0901,1970,4201,1.0,arvet
0904,1970,4202,1.0,arvet
0906,1970,4203,1.0,arvet
0911,1970,4211,1.0,arvet
0912,1970,4212,1.0,arvet
0914,1970,4213,1.0,arvet
0918,1970,4203,1.0,arvet
0919,1970,4214,1.0,arvet
0920,1970,4203,1.0,arvet
0921,1970,4203,1.0,arvet
0922,1970,4203,1.0,arvet
0923,1970,4202,1.0,rapport 99/13
0924,1970,4202,1.0,rapport 99/13
0926,1970,4215,1.0,arvet
0928,1970,4216,1.0,arvet
0929,1970,4217,1.0,arvet
0935,1970,4218,1.0,arvet
0937,1970,4219,1.0,arvet
0938,1970,4220,1.0,arvet
0940,1970,4221,1.0,arvet
0941,1970,4222,1.0,arvet
1001,1970,4204,1.0,arvet
1002,1970,4205,1.0,arvet
1003,1970,4206,1.0,arvet
1004,1970,4207,1.0,arvet
1014,1970,4223,1.0,arvet
1017,1970,4204,1.0,arvet
1018,1970,4204,1.0,arvet
1021,1970,4205,1.0,arvet
1026,1970,4224,1.0,arvet
1027,1970,4225,1.0,arvet
1029,1970,4205,1.0,arvet
1032,1970,4225,1.0,arvet
1034,1970,4226,1.0,arvet
1037,1970,4227,1.0,arvet
1046,1970,4228,1.0,arvet
1101,1970,1101,1.0,arvet
1102,1970,1108,1.0,arvet
1103,1970,1103,1.0,arvet
1106,1970,1106,1.0,arvet
1111,1970,1111,1.0,arvet
1112,1970,1112,1.0,arvet
1114,1970,1114,1.0,arvet
1119,1970,1119,1.0,arvet
1120,1970,1120,1.0,arvet
1121,1970,1121,1.0,arvet
1122,1970,1122,1.0,arvet
1124,1970,1124,1.0,arvet
1127,1970,1127,1.0,arvet
1129,1970,1108,1.0,arvet
1130,1970,1130,1.0,arvet
1133,1970,1133,1.0,arvet
1134,1970,1134,1.0,arvet
1135,1970,1135,1.0,arvet
1141,1970,1103,1.0,arvet
1142,1970,1103,1.0,arvet
1144,1970,1144,1.0,arvet
1145,1970,1145,1.0,arvet
1146,1970,1146,1.0,arvet
1149,1970,1149,1.0,arvet
1151,1970,1151,1.0,arvet
1154,1970,1160,1.0,arvet
1211,1970,4611,1.0,arvet
1214,1970,1160,1.0,arvet
1216,1970,4612,1.0,arvet
1219,1970,4613,1.0,arvet
1221,1970,4614,1.0,arvet
1222,1970,4615,1.0,arvet
1223,1970,4616,1.0,arvet
1224,1970,4617,1.0,arvet
1227,1970,4618,1.0,arvet
1228,1970,4618,1.0,arvet
1230,1970,4618,0.762984,arvet
1230,1970,4619,0.237016,arvet
1233,1970,4620,1.0,arvet
1234,1970,4621,1.0,arvet
1235,1970,4621,1.0,arvet
1238,1970,4622,1.0,arvet
1241,1970,4624,1.0,arvet
1242,1970,4623,1.0,arvet
1243,1970,4624,1.0,arvet
1244,1970,4625,1.0,arvet
1245,1970,4626,1.0,arvet
1246,1970,4626,1.0,arvet
1247,1970,4627,1.0,arvet
1248,1970,4601,1.0,arvet
1249,1970,4601,1.0,arvet
1250,1970,4601,1.0,arvet
1251,1970,4628,1.0,arvet
1252,1970,4629,1.0,arvet
1253,1970,4630,1.0,arvet
1255,1970,4601,1.0,arvet
1256,1970,4631,1.0,arvet
1259,1970,4626,1.0,arvet
1260,1970,4631,1.0,arvet
1263,1970,4631,1.0,arvet
1264,1970,4632,1.0,arvet
1265,1970,4633,1.0,arvet
1266,1970,4634,1.0,arvet
1301,1970,4601,1.0,arvet
1401,1970,4602,1.0,arvet
1411,1970,4635,1.0,arvet
1412,1970,4636,1.0,arvet
1413,1970,4637,1.0,arvet
1416,1970,4638,1.0,arvet
1417,1970,4639,1.0,arvet
1418,1970,4640,1.0,arvet
1419,1970,4640,1.0,arvet
1420,1970,4640,1.0,arvet
1421,1970,4641,1.0,arvet
1422,1970,4642,1.0,arvet
1424,1970,4643,1.0,arvet
1426,1970,4644,1.0,arvet
1428,1970,4645,1.0,arvet
1429,1970,4646,1.0,arvet
1430,1970,4647,1.0,arvet
1431,1970,4647,1.0,arvet
1432,1970,4647,1.0,arvet
1433,1970,4647,1.0,arvet
1438,1970,4648,1.0,arvet
1439,1970,4602,1.0,arvet
1441,1970,4649,1.0,arvet
1443,1970,4649,1.0,arvet
1445,1970,4650,1.0,arvet
1448,1970,1577,0.159226,arvet
1448,1970,4651,0.840774,arvet
1501,1970,1508,0.846071,arvet
1501,1970,1531,0.153929,arvet
1502,1970,1506,1.0,arvet
1503,1970,1505,1.0,arvet
1511,1970,1511,1.0,arvet
1514,1970,1514,1.0,arvet
1515,1970,1515,1.0,arvet
1516,1970,1516,1.0,arvet
1517,1970,1517,1.0,arvet
1519,1970,1577,1.0,arvet
1520,1970,1520,1.0,arvet
1524,1970,1578,1.0,arvet
1525,1970,1525,1.0,arvet
1527,1970,1508,0.802163,arvet
1527,1970,1578,0.197837,arvet
1528,1970,1528,1.0,arvet
1532,1970,1532,1.0,arvet
1534,1970,1580,1.0,arvet
1535,1970,1535,1.0,arvet
1539,1970,1539,1.0,arvet
1543,1970,1506,1.0,arvet
1545,1970,1506,1.0,arvet
1546,1970,1508,1.0,arvet
1547,1970,1547,1.0,arvet
1548,1970,1579,1.0,arvet
1551,1970,1579,1.0,arvet
1554,1970,1554,1.0,arvet
1556,1970,1505,1.0,arvet
1557,1970,1557,1.0,arvet
1560,1970,1560,1.0,arvet
1563,1970,1563,1.0,arvet
1566,1970,1566,1.0,arvet
1567,1970,5061,1.0,arvet
1569,1970,1576,1.0,arvet
1571,1970,5055,1.0,arvet
1572,1970,1576,1.0,arvet
1573,1970,1573,1.0,arvet
1601,1970,5001,1.0,arvet
1612,1970,5055,1.0,arvet
1613,1970,5055,0.153333,arvet
1613,1970,5056,0.339048,arvet
1613,1970,5059,0.507619,arvet
1617,1970,5056,1.0,arvet
1620,1970,5014,1.0,arvet
1621,1970,5057,1.0,arvet
1622,1970,5059,1.0,arvet
1624,1970,5054,1.0,arvet
1627,1970,5057,1.0,arvet
1630,1970,5058,1.0,arvet
1632,1970,5058,1.0,arvet
1633,1970,5020,1.0,arvet
1634,1970,5021,1.0,arvet
1635,1970,5022,1.0,arvet
1636,1970,5059,1.0,arvet
1638,1970,5059,1.0,arvet
1640,1970,5025,1.0,arvet
1644u,1970,5026,1.0,arvet
1645,1970,5026,1.0,arvet
1648,1970,5027,1.0,arvet
1653,1970,5028,1.0,arvet
1657,1970,5029,1.0,arvet
1662,1970,5001,1.0,arvet
1663,1970,5031,1.0,arvet
1664,1970,5032,1.0,arvet
1665,1970,5033,1.0,arvet
1702,1970,5006,1.0,arvet
1703,1970,5007,1.0,arvet
1711,1970,5034,1.0,arvet
1714,1970,5035,1.0,arvet
1717,1970,5036,1.0,arvet
1718,1970,5054,1.0,arvet
1719,1970,5037,1.0,arvet
1721,1970,5038,1.0,arvet
1723,1970,5053,1.0,arvet
1724,1970,5006,1.0,arvet
1725,1970,5007,1.0,arvet
1729,1970,5053,1.0,arvet
1736,1970,5041,1.0,arvet
1738,1970,5042,1.0,arvet
1739,1970,5043,1.0,arvet
1740,1970,5044,1.0,arvet
1742,1970,5045,1.0,arvet
1743,1970,5046,1.0,arvet
1744,1970,5047,1.0,arvet
1748,1970,5007,1.0,arvet
1749,1970,5049,1.0,arvet
1750,1970,5060,1.0,arvet
1751,1970,5060,1.0,arvet
1755,1970,5052,1.0,arvet
1804,1970,1804,1.0,arvet
1805,1970,1806,1.0,arvet
1811,1970,1811,1.0,arvet
1814,1970,1812,0.240223,arvet
1814,1970,1813,0.759777,arvet
1815,1970,1815,1.0,arvet
1816,1970,1816,1.0,arvet
1818,1970,1818,1.0,arvet
1820,1970,1820,1.0,arvet
1822,1970,1822,1.0,arvet
1824,1970,1824,1.0,arvet
1825,1970,1825,1.0,arvet
1826,1970,1826,1.0,arvet
1827,1970,1827,1.0,arvet
1828,1970,1828,1.0,arvet
1832,1970,1832,1.0,arvet
1833,1970,1833,1.0,arvet
1834,1970,1834,1.0,arvet
1835,1970,1835,1.0,arvet
1836,1970,1836,1.0,arvet
1837,1970,1837,1.0,arvet
1838,1970,1838,1.0,arvet
1839,1970,1839,1.0,arvet
1840,1970,1840,1.0,arvet
1841,1970,1841,1.0,arvet
1842,1970,1804,1.0,arvet
1845,1970,1845,1.0,arvet
1848,1970,1848,1.0,arvet
1849,1970,1875,1.0,arvet
1850,1970,1806,0.422336,arvet
1850,1970,1875,0.577664,arvet
1851,1970,1851,1.0,arvet
1852,1970,5512,1.0,arvet
1853,1970,1853,1.0,arvet
1854,1970,1806,1.0,arvet
1855,1970,1806,1.0,arvet
1856,1970,1856,1.0,arvet
1857,1970,1857,1.0,arvet
1858,1970,1859,0.540679,arvet
1858,1970,1874,0.459321,arvet
1860,1970,1860,1.0,arvet
1865,1970,1865,1.0,arvet
1866,1970,1866,1.0,arvet
1867,1970,1867,1.0,arvet
1868,1970,1868,1.0,arvet
1870,1970,1870,1.0,arvet
1871,1970,1871,1.0,arvet
1901,1970,5503,1.0,arvet
1902,1970,5501,1.0,arvet
1911,1970,5510,1.0,arvet
1913,1970,5512,1.0,arvet
1915,1970,5503,1.0,arvet
1917,1970,5514,1.0,arvet
1919,1970,5516,1.0,arvet
1921,1970,5518,0.391091,arvet
1921,1970,5522,0.608909,arvet
1922,1970,5520,1.0,arvet
1924,1970,5524,1.0,arvet
1925,1970,5526,1.0,arvet
1926,1970,5528,1.0,arvet
1927,1970,5530,1.0,arvet
1928,1970,5530,1.0,arvet
1929,1970,5530,1.0,arvet
1931,1970,5530,1.0,arvet
1933,1970,5532,1.0,arvet
1936,1970,5534,1.0,arvet
1938,1970,5536,1.0,arvet
1939,1970,5538,1.0,arvet
1940,1970,5540,1.0,arvet
1941,1970,5542,0.68553,arvet
1941,1970,5544,0.31447,arvet
1942,1970,5544,1.0,arvet
1943,1970,5546,1.0,arvet
2002,1970,5634,1.0,arvet
2003,1970,5607,1.0,arvet
2004,1970,5603,1.0,arvet
2011,1970,5612,1.0,arvet
2012,1970,5601,1.0,arvet
2014,1970,5614,1.0,arvet
2015,1970,5616,1.0,arvet
2016,1970,5603,1.0,arvet
2017,1970,5603,1.0,arvet
2018,1970,5618,1.0,arvet
2019,1970,5620,1.0,arvet
2020,1970,5622,1.0,arvet
2021,1970,5610,1.0,arvet
2022,1970,5624,1.0,arvet
2023,1970,5626,1.0,arvet
2024,1970,5630,1.0,arvet
2025,1970,5628,1.0,arvet
2027,1970,5636,1.0,arvet
2028,1970,5632,1.0,arvet
2030,1970,5605,1.0,arvet
0101,1971,3101,1.0,arvet
0102,1971,3105,1.0,arvet
0103,1971,3107,1.0,arvet
0104,1971,3103,1.0,arvet
0111,1971,3110,1.0,arvet
0113,1971,3107,1.0,arvet
0114,1971,3105,1.0,arvet
0115,1971,3105,1.0,arvet
0118,1971,3124,1.0,arvet
0119,1971,3122,1.0,arvet
0121,1971,3226,1.0,arvet
0122,1971,3118,1.0,arvet
0123,1971,3118,1.0,arvet
0124,1971,3118,1.0,arvet
0125,1971,3118,1.0,arvet
0127,1971,3116,1.0,arvet
0128,1971,3120,1.0,arvet
0130,1971,3105,1.0,arvet
0131,1971,3107,1.0,arvet
0133,1971,3107,1.0,arvet
0134,1971,3107,1.0,arvet
0135,1971,3112,1.0,arvet
0136,1971,3103,1.0,arvet
0137,1971,3114,1.0,arvet
0138,1971,3118,1.0,arvet
0211,1971,3216,1.0,arvet
0213,1971,3207,1.0,arvet
0214,1971,3218,1.0,arvet
0215,1971,3214,1.0,arvet
0216,1971,3212,1.0,arvet
0217,1971,3207,1.0,arvet
0219,1971,3201,1.0,arvet
0220,1971,3203,1.0,arvet
0221,1971,3226,1.0,arvet
0226,1971,3205,1.0,arvet
0227,1971,3205,1.0,arvet
0228,1971,3224,1.0,arvet
0229,1971,3220,1.0,arvet
0230,1971,3222,1.0,arvet
0231,1971,3205,1.0,arvet
0233,1971,3232,1.0,arvet
0234,1971,3230,1.0,arvet
0235,1971,3209,1.0,arvet
0236,1971,3228,1.0,arvet
0237,1971,3240,1.0,arvet
0238,1971,3238,1.0,arvet
0239,1971,3242,1.0,arvet
0301,1971,0301,1.0,arvet
0401,1971,3403,1.0,arvet
0402,1971,3401,1.0,arvet
0412,1971,3411,1.0,arvet
0414,1971,3403,1.0,arvet
0415,1971,3412,1.0,arvet
0417,1971,3413,1.0,arvet
0418,1971,3414,1.0,arvet
0419,1971,3415,1.0,arvet
0420,1971,3416,1.0,arvet
0423,1971,3417,1.0,arvet
0425,1971,3418,1.0,arvet
0426,1971,3419,1.0,arvet
0427,1971,3420,1.0,arvet
0428,1971,3421,1.0,arvet
0429,1971,3422,1.0,arvet
0430,1971,3423,1.0,arvet
0432,1971,3424,1.0,arvet
0434,1971,3425,1.0,arvet
0435,1971,3426,0.500806,arvet
0435,1971,3430,0.499194,arvet
0437,1971,3427,1.0,arvet
0438,1971,3428,1.0,arvet
0439,1971,3429,1.0,arvet
0501,1971,3405,1.0,arvet
0502,1971,3407,1.0,arvet
0511,1971,3431,1.0,arvet
0512,1971,3432,1.0,arvet
0513,1971,3433,1.0,arvet
0514,1971,3434,1.0,arvet
0515,1971,3435,1.0,arvet
0517,1971,3437,1.0,arvet
0518,1971,3436,0.635996,arvet
0518,1971,3438,0.364004,arvet
0520,1971,3439,1.0,arvet
0521,1971,3440,1.0,arvet
0522,1971,3441,1.0,arvet
0528,1971,3442,1.0,arvet
0529,1971,3443,1.0,arvet
0532,1971,3236,1.0,arvet
0533,1971,3234,1.0,arvet
0534,1971,3446,1.0,arvet
0536,1971,3447,1.0,arvet
0538,1971,3448,1.0,arvet
0540,1971,3449,1.0,arvet
0541,1971,3450,1.0,arvet
0542,1971,3451,1.0,arvet
0543,1971,3452,1.0,arvet
0544,1971,3453,1.0,arvet
0545,1971,3454,1.0,arvet
0601,1971,3305,0.870941,arvet
0601,1971,3310,0.129059,arvet
0602,1971,3301,1.0,arvet
0604,1971,3303,1.0,arvet
0615,1971,3320,1.0,arvet
0616,1971,3322,1.0,arvet
0617,1971,3324,1.0,arvet
0618,1971,3326,1.0,arvet
0619,1971,3328,1.0,arvet
0620,1971,3330,1.0,arvet
0621,1971,3332,1.0,arvet
0622,1971,3318,1.0,arvet
0623,1971,3316,1.0,arvet
0624,1971,3314,1.0,arvet
0625,1971,3301,1.0,arvet
0626,1971,3312,1.0,arvet
0627,1971,3203,1.0,arvet
0628,1971,3203,1.0,arvet
0631,1971,3334,1.0,arvet
0632,1971,3336,1.0,arvet
0633,1971,3338,1.0,arvet
0702,1971,3903,1.0,arvet
0703,1971,3901,1.0,arvet
0705,1971,3905,1.0,arvet
0706,1971,3907,1.0,arvet
0707,1971,3909,1.0,arvet
0708,1971,3909,1.0,arvet
0711,1971,3301,1.0,arvet
0713,1971,3903,1.0,arvet
0714,1971,3903,1.0,arvet
0716u,1971,3905,1.0,arvet
0717,1971,3901,1.0,arvet
0718,1971,3905,1.0,arvet
0719,1971,3907,1.0,arvet
0720,1971,3907,1.0,arvet
0721,1971,3905,1.0,arvet
0722,1971,3911,1.0,arvet
0723,1971,3911,1.0,arvet
0725,1971,3909,1.0,arvet
0726,1971,3909,1.0,arvet
0727,1971,3909,1.0,arvet
0728,1971,3909,1.0,arvet
0805,1971,4001,1.0,arvet
0806,1971,4003,1.0,arvet
0807,1971,4005,1.0,arvet
0811,1971,4010,1.0,arvet
0814,1971,4012,1.0,arvet
0815,1971,4014,1.0,arvet
0817,1971,4016,1.0,arvet
0819,1971,4018,1.0,arvet
0821,1971,4020,1.0,arvet
0822,1971,4020,1.0,arvet
0826,1971,4026,1.0,arvet
0827,1971,4024,1.0,arvet
0828,1971,4022,1.0,arvet
0829,1971,4028,1.0,arvet
0830,1971,4030,1.0,arvet
0831,1971,4032,1.0,arvet
0833,1971,4034,1.0,arvet
0834,1971,4036,1.0,arvet
0901,1971,4201,1.0,arvet
0904,1971,4202,1.0,arvet
0906,1971,4203,1.0,arvet
0911,1971,4211,1.0,arvet
0912,1971,4212,1.0,arvet
0914,1971,4213,1.0,arvet
0918,1971,4203,1.0,arvet
0919,1971,4214,1.0,arvet
0920,1971,4203,1.0,arvet
0921,1971,4203,1.0,arvet
0922,1971,4203,1.0,arvet
0926,1971,4215,1.0,arvet
0928,1971,4216,1.0,arvet
0929,1971,4217,1.0,arvet
0935,1971,4218,1.0,arvet
0937,1971,4219,1.0,arvet
0938,1971,4220,1.0,arvet
0940,1971,4221,1.0,arvet
0941,1971,4222,1.0,arvet
1001,1971,4204,1.0,arvet
1002,1971,4205,1.0,arvet
1003,1971,4206,1.0,arvet
1004,1971,4207,1.0,arvet
1014,1971,4223,1.0,arvet
1017,1971,4204,1.0,arvet
1018,1971,4204,1.0,arvet
1021,1971,4205,1.0,arvet
1026,1971,4224,1.0,arvet
1027,1971,4225,1.0,arvet
1029,1971,4205,1.0,arvet
1032,1971,4225,1.0,arvet
1034,1971,4226,1.0,arvet
1037,1971,4227,1.0,arvet
1046,1971,4228,1.0,arvet
1101,1971,1101,1.0,arvet
1102,1971,1108,1.0,arvet
1103,1971,1103,1.0,arvet
1106,1971,1106,1.0,arvet
1111,1971,1111,1.0,arvet
1112,1971,1112,1.0,arvet
1114,1971,1114,1.0,arvet
1119,1971,1119,1.0,arvet
1120,1971,1120,1.0,arvet
1121,1971,1121,1.0,arvet
1122,1971,1122,1.0,arvet
1124,1971,1124,1.0,arvet
1127,1971,1127,1.0,arvet
1129,1971,1108,1.0,arvet
1130,1971,1130,1.0,arvet
1133,1971,1133,1.0,arvet
1134,1971,1134,1.0,arvet
1135,1971,1135,1.0,arvet
1141,1971,1103,1.0,arvet
1142,1971,1103,1.0,arvet
1144,1971,1144,1.0,arvet
1145,1971,1145,1.0,arvet
1146,1971,1146,1.0,arvet
1149,1971,1149,1.0,arvet
1151,1971,1151,1.0,arvet
1154,1971,1160,1.0,arvet
1211,1971,4611,1.0,arvet
1214,1971,1160,1.0,arvet
1216,1971,4612,1.0,arvet
1219,1971,4613,1.0,arvet
1221,1971,4614,1.0,arvet
1222,1971,4615,1.0,arvet
1223,1971,4616,1.0,arvet
1224,1971,4617,1.0,arvet
1227,1971,4618,1.0,arvet
1228,1971,4618,1.0,arvet
1230,1971,4618,0.762984,arvet
1230,1971,4619,0.237016,arvet
1233,1971,4620,1.0,arvet
1234,1971,4621,1.0,arvet
1235,1971,4621,1.0,arvet
1238,1971,4622,1.0,arvet
1241,1971,4624,1.0,arvet
1242,1971,4623,1.0,arvet
1243,1971,4624,1.0,arvet
1244,1971,4625,1.0,arvet
1245,1971,4626,1.0,arvet
1246,1971,4626,1.0,arvet
1247,1971,4627,1.0,arvet
1248,1971,4601,1.0,rapport 99/13
1249,1971,4601,1.0,rapport 99/13
1250,1971,4601,1.0,rapport 99/13
1251,1971,4628,1.0,arvet
1252,1971,4629,1.0,arvet
1253,1971,4630,1.0,arvet
1255,1971,4601,1.0,rapport 99/13
1256,1971,4631,1.0,arvet
1259,1971,4626,1.0,arvet
1260,1971,4631,1.0,arvet
1263,1971,4631,1.0,arvet
1264,1971,4632,1.0,arvet
1265,1971,4633,1.0,arvet
1266,1971,4634,1.0,arvet
1301,1971,4601,1.0,rapport 99/13
1401,1971,4602,1.0,arvet
1411,1971,4635,1.0,arvet
1412,1971,4636,1.0,arvet
1413,1971,4637,1.0,arvet
1416,1971,4638,1.0,arvet
1417,1971,4639,1.0,arvet
1418,1971,4640,1.0,arvet
1419,1971,4640,1.0,arvet
1420,1971,4640,1.0,arvet
1421,1971,4641,1.0,arvet
1422,1971,4642,1.0,arvet
1424,1971,4643,1.0,arvet
1426,1971,4644,1.0,arvet
1428,1971,4645,1.0,arvet
1429,1971,4646,1.0,arvet
1430,1971,4647,1.0,arvet
1431,1971,4647,1.0,arvet
1432,1971,4647,1.0,arvet
1433,1971,4647,1.0,arvet
1438,1971,4648,1.0,arvet
1439,1971,4602,1.0,arvet
1441,1971,4649,1.0,arvet
1443,1971,4649,1.0,arvet
1445,1971,4650,1.0,arvet
1448,1971,1577,0.159226,arvet
1448,1971,4651,0.840774,arvet
1501,1971,1508,0.846071,arvet
1501,1971,1531,0.153929,arvet
1502,1971,1506,1.0,arvet
1503,1971,1505,1.0,arvet
1511,1971,1511,1.0,arvet
1514,1971,1514,1.0,arvet
1515,1971,1515,1.0,arvet
1516,1971,1516,1.0,arvet
1517,1971,1517,1.0,arvet
1519,1971,1577,1.0,arvet
1520,1971,1520,1.0,arvet
1524,1971,1578,1.0,arvet
1525,1971,1525,1.0,arvet
1527,1971,1508,0.802163,arvet
1527,1971,1578,0.197837,arvet
1528,1971,1528,1.0,arvet
1532,1971,1532,1.0,arvet
1534,1971,1580,1.0,arvet
1535,1971,1535,1.0,arvet
1539,1971,1539,1.0,arvet
1543,1971,1506,1.0,arvet
