kom2024,aar,parti,stemmer,total_stemmer_alle_partier,prosent_alle
1119,2015,08,104,8834,1.18
1119,2015,55,0,8834,0.0
1119,2019,01,708,8961,7.9
1119,2019,02,841,8961,9.39
1119,2019,03,1246,8961,13.9
1119,2019,04,1852,8961,20.67
1119,2019,05,1419,8961,15.84
1119,2019,06,228,8961,2.54
1119,2019,07,0,8961,0.0
1119,2019,08,0,8961,0.0
1119,2019,55,89,8961,0.99
1119,2023,01,546,9296,5.87
1119,2023,02,1529,9296,16.45
1119,2023,03,1780,9296,19.15
1119,2023,04,2286,9296,24.59
1119,2023,05,936,9296,10.07
1119,2023,06,309,9296,3.32
1119,2023,07,122,9296,1.31
1119,2023,08,0,9296,0.0
1119,2023,55,107,9296,1.15
1120,1987,01,1031,5527,18.65
1120,1987,02,726,5527,13.14
1120,1987,03,1465,5527,26.51
1120,1987,04,920,5527,16.65
1120,1987,05,946,5527,17.12
1120,1987,06,0,5527,0.0
1120,1987,07,0,5527,0.0
1120,1987,08,0,5527,0.0
1120,1987,55,0,5527,0.0
1120,1991,01,760,5808,13.09
1120,1991,02,594,5808,10.23
1120,1991,03,1298,5808,22.35
1120,1991,04,931,5808,16.03
1120,1991,05,1671,5808,28.77
1120,1991,06,336,5808,5.79
1120,1991,07,218,5808,3.75
1120,1991,08,0,5808,0.0
1120,1991,55,0,5808,0.0
1120,1995,01,879,5744,15.3
1120,1995,02,776,5744,13.51
1120,1995,03,1054,5744,18.35
1120,1995,04,895,5744,15.58
1120,1995,05,1650,5744,28.73
1120,1995,06,167,5744,2.91
1120,1995,07,323,5744,5.62
1120,1995,08,0,5744,0.0
1120,1995,55,0,5744,0.0
1120,1999,01,771,5926,13.01
1120,1999,02,1120,5926,18.9
1120,1999,03,1278,5926,21.57
1120,1999,04,1114,5926,18.8
1120,1999,05,1078,5926,18.19
1120,1999,06,210,5926,3.54
1120,1999,07,355,5926,5.99
1120,1999,08,0,5926,0.0
1120,1999,55,0,5926,0.0
1120,2003,01,749,6033,12.42
1120,2003,02,1481,6033,24.55
1120,2003,03,1346,6033,22.31
1120,2003,04,831,6033,13.77
1120,2003,05,976,6033,16.18
1120,2003,06,387,6033,6.41
1120,2003,07,263,6033,4.36
1120,2003,08,0,6033,0.0
1120,2003,55,0,6033,0.0
1120,2007,01,839,6350,13.21
1120,2007,02,1480,6350,23.31
1120,2007,03,1706,6350,26.87
1120,2007,04,978,6350,15.4
1120,2007,05,796,6350,12.54
1120,2007,06,172,6350,2.71
1120,2007,07,357,6350,5.62
1120,2007,08,0,6350,0.0
1120,2007,55,0,6350,0.0
1120,2011,01,1231,7668,16.05
1120,2011,02,1316,7668,17.16
1120,2011,03,2580,7668,33.65
1120,2011,04,1240,7668,16.17
1120,2011,05,812,7668,10.59
1120,2011,06,113,7668,1.47
1120,2011,07,346,7668,4.51
1120,2011,08,0,7668,0.0
1120,2011,55,30,7668,0.39
1120,2015,01,1292,7983,16.18
1120,2015,02,1548,7983,19.39
1120,2015,03,2313,7983,28.97
1120,2015,04,1240,7983,15.53
1120,2015,05,993,7983,12.44
1120,2015,06,0,7983,0.0
1120,2015,07,332,7983,4.16
1120,2015,08,265,7983,3.32
1120,2015,55,0,7983,0.0
1120,2019,01,1245,9428,13.21
1120,2019,02,1938,9428,20.56
1120,2019,03,2048,9428,21.72
1120,2019,04,1169,9428,12.4
1120,2019,05,1595,9428,16.92
1120,2019,06,316,9428,3.35
1120,2019,07,190,9428,2.02
1120,2019,08,312,9428,3.31
1120,2019,55,96,9428,1.02
1120,2023,01,1011,9655,10.47
1120,2023,02,2484,9655,25.73
1120,2023,03,1915,9655,19.83
1120,2023,04,1276,9655,13.22
1120,2023,05,931,9655,9.64
1120,2023,06,359,9655,3.72
1120,2023,07,485,9655,5.02
1120,2023,08,165,9655,1.71
1120,2023,55,172,9655,1.78
1121,1987,01,1233,5938,20.76
1121,1987,02,728,5938,12.26
1121,1987,03,1450,5938,24.42
1121,1987,04,1066,5938,17.95
1121,1987,05,824,5938,13.88
1121,1987,06,282,5938,4.75
1121,1987,07,0,5938,0.0
1121,1987,08,0,5938,0.0
1121,1987,55,0,5938,0.0
1121,1991,01,1042,6215,16.77
1121,1991,02,640,6215,10.3
1121,1991,03,1268,6215,20.4
1121,1991,04,1081,6215,17.39
1121,1991,05,1434,6215,23.07
1121,1991,06,486,6215,7.82
1121,1991,07,264,6215,4.25
1121,1991,08,0,6215,0.0
1121,1991,55,0,6215,0.0
1121,1995,01,1276,6286,20.3
1121,1995,02,810,6286,12.89
1121,1995,03,1032,6286,16.42
1121,1995,04,1219,6286,19.39
1121,1995,05,1234,6286,19.63
1121,1995,06,306,6286,4.87
1121,1995,07,409,6286,6.51
1121,1995,08,0,6286,0.0
1121,1995,55,0,6286,0.0
1121,1999,01,1178,6209,18.97
1121,1999,02,1032,6209,16.62
1121,1999,03,1047,6209,16.86
1121,1999,04,1296,6209,20.87
1121,1999,05,887,6209,14.29
1121,1999,06,319,6209,5.14
1121,1999,07,450,6209,7.25
1121,1999,08,0,6209,0.0
1121,1999,55,0,6209,0.0
1121,2003,01,1092,6623,16.49
1121,2003,02,1574,6623,23.77
1121,2003,03,906,6623,13.68
1121,2003,04,1234,6623,18.63
1121,2003,05,1013,6623,15.3
1121,2003,06,522,6623,7.88
1121,2003,07,251,6623,3.79
1121,2003,08,0,6623,0.0
1121,2003,55,0,6623,0.0
1121,2007,01,1388,6965,19.93
1121,2007,02,1270,6965,18.23
1121,2007,03,1220,6965,17.52
1121,2007,04,1321,6965,18.97
1121,2007,05,822,6965,11.8
1121,2007,06,385,6965,5.53
1121,2007,07,376,6965,5.4
1121,2007,08,0,6965,0.0
1121,2007,55,0,6965,0.0
1121,2011,01,1248,8184,15.25
1121,2011,02,960,8184,11.73
1121,2011,03,2878,8184,35.17
1121,2011,04,1199,8184,14.65
1121,2011,05,1052,8184,12.85
1121,2011,06,293,8184,3.58
1121,2011,07,428,8184,5.23
1121,2011,08,126,8184,1.54
1121,2011,55,0,8184,0.0
1121,2015,01,1643,8604,19.1
1121,2015,02,970,8604,11.27
1121,2015,03,2582,8604,30.01
1121,2015,04,1265,8604,14.7
1121,2015,05,1109,8604,12.89
1121,2015,06,317,8604,3.68
1121,2015,07,363,8604,4.22
1121,2015,08,355,8604,4.13
1121,2015,55,0,8604,0.0
1121,2019,01,1664,9709,17.14
1121,2019,02,1165,9709,12.0
1121,2019,03,2634,9709,27.13
1121,2019,04,1080,9709,11.12
1121,2019,05,1817,9709,18.71
1121,2019,06,576,9709,5.93
1121,2019,07,419,9709,4.32
1121,2019,08,354,9709,3.65
1121,2019,55,0,9709,0.0
1121,2023,01,1005,10032,10.02
1121,2023,02,975,10032,9.72
1121,2023,03,3722,10032,37.1
1121,2023,04,1016,10032,10.13
1121,2023,05,1257,10032,12.53
1121,2023,06,710,10032,7.08
1121,2023,07,491,10032,4.89
1121,2023,08,200,10032,1.99
1121,2023,55,129,10032,1.29
1122,1987,01,1029,3436,29.95
1122,1987,02,417,3436,12.14
1122,1987,03,550,3436,16.01
1122,1987,04,721,3436,20.98
1122,1987,05,436,3436,12.69
1122,1987,06,0,3436,0.0
1122,1987,07,283,3436,8.24
1122,1987,08,0,3436,0.0
1122,1987,55,0,3436,0.0
1122,1991,01,772,3581,21.56
1122,1991,02,244,3581,6.81
1122,1991,03,559,3581,15.61
1122,1991,04,683,3581,19.07
1122,1991,05,762,3581,21.28
1122,1991,06,396,3581,11.06
1122,1991,07,165,3581,4.61
1122,1991,08,0,3581,0.0
1122,1991,55,0,3581,0.0
1122,1995,01,813,3502,23.22
1122,1995,02,362,3502,10.34
1122,1995,03,529,3502,15.11
1122,1995,04,759,3502,21.67
1122,1995,05,699,3502,19.96
1122,1995,06,185,3502,5.28
1122,1995,07,155,3502,4.43
1122,1995,08,0,3502,0.0
1122,1995,55,0,3502,0.0
1122,1999,01,984,3686,26.7
1122,1999,02,560,3686,15.19
1122,1999,03,747,3686,20.27
1122,1999,04,836,3686,22.68
1122,1999,05,407,3686,11.04
1122,1999,06,0,3686,0.0
1122,1999,07,152,3686,4.12
1122,1999,08,0,3686,0.0
1122,1999,55,0,3686,0.0
1122,2003,01,790,3967,19.91
1122,2003,02,947,3967,23.87
1122,2003,03,457,3967,11.52
1122,2003,04,1062,3967,26.77
1122,2003,05,413,3967,10.41
1122,2003,06,277,3967,6.98
1122,2003,07,0,3967,0.0
1122,2003,08,0,3967,0.0
1122,2003,55,0,3967,0.0
1122,2007,01,806,4326,18.63
1122,2007,02,1033,4326,23.88
1122,2007,03,621,4326,14.36
1122,2007,04,1022,4326,23.62
1122,2007,05,473,4326,10.93
1122,2007,06,174,4326,4.02
1122,2007,07,197,4326,4.55
1122,2007,08,0,4326,0.0
1122,2007,55,0,4326,0.0
1122,2011,01,1070,5153,20.76
1122,2011,02,1028,5153,19.95
1122,2011,03,1080,5153,20.96
1122,2011,04,1302,5153,25.27
1122,2011,05,376,5153,7.3
1122,2011,06,134,5153,2.6
1122,2011,07,163,5153,3.16
1122,2011,08,0,5153,0.0
1122,2011,55,0,5153,0.0
1122,2015,01,1732,5117,33.85
1122,2015,02,737,5117,14.4
1122,2015,03,713,5117,13.93
1122,2015,04,1046,5117,20.44
1122,2015,05,567,5117,11.08
1122,2015,06,120,5117,2.35
1122,2015,07,103,5117,2.01
1122,2015,08,99,5117,1.93
1122,2015,55,0,5117,0.0
1122,2019,01,2057,5653,36.39
1122,2019,02,804,5653,14.22
1122,2019,03,749,5653,13.25
1122,2019,04,758,5653,13.41
1122,2019,05,771,5653,13.64
1122,2019,06,202,5653,3.57
1122,2019,07,82,5653,1.45
1122,2019,08,160,5653,2.83
1122,2019,55,70,5653,1.24
1122,2023,01,1443,5667,25.46
1122,2023,02,769,5667,13.57
1122,2023,03,1252,5667,22.09
1122,2023,04,797,5667,14.06
1122,2023,05,540,5667,9.53
1122,2023,06,192,5667,3.39
1122,2023,07,94,5667,1.66
1122,2023,08,69,5667,1.22
1122,2023,55,101,5667,1.78
1124,1987,01,1295,7449,17.38
1124,1987,02,1719,7449,23.08
1124,1987,03,1396,7449,18.74
1124,1987,04,858,7449,11.52
1124,1987,05,776,7449,10.42
1124,1987,06,176,7449,2.36
1124,1987,07,0,7449,0.0
1124,1987,08,0,7449,0.0
1124,1987,55,0,7449,0.0
1124,1991,01,1088,7746,14.05
1124,1991,02,1508,7746,19.47
1124,1991,03,1476,7746,19.05
1124,1991,04,926,7746,11.95
1124,1991,05,1073,7746,13.85
1124,1991,06,447,7746,5.77
1124,1991,07,279,7746,3.6
1124,1991,08,0,7746,0.0
1124,1991,55,0,7746,0.0
1124,1995,01,1269,7926,16.01
1124,1995,02,1345,7926,16.97
1124,1995,03,1754,7926,22.13
1124,1995,04,1071,7926,13.51
1124,1995,05,1064,7926,13.42
1124,1995,06,0,7926,0.0
1124,1995,07,368,7926,4.64
1124,1995,08,0,7926,0.0
1124,1995,55,0,7926,0.0
1124,1999,01,1188,7970,14.91
1124,1999,02,1680,7970,21.08
1124,1999,03,2297,7970,28.82
1124,1999,04,1214,7970,15.23
1124,1999,05,531,7970,6.66
1124,1999,06,0,7970,0.0
1124,1999,07,404,7970,5.07
1124,1999,08,0,7970,0.0
1124,1999,55,0,7970,0.0
1124,2003,01,1145,8542,13.4
1124,2003,02,2298,8542,26.9
1124,2003,03,2252,8542,26.36
1124,2003,04,922,8542,10.79
1124,2003,05,485,8542,5.68
1124,2003,06,704,8542,8.24
1124,2003,07,275,8542,3.22
1124,2003,08,0,8542,0.0
1124,2003,55,0,8542,0.0
1124,2007,01,1400,9759,14.35
1124,2007,02,2340,9759,23.98
1124,2007,03,2812,9759,28.81
1124,2007,04,981,9759,10.05
1124,2007,05,382,9759,3.91
1124,2007,06,391,9759,4.01
1124,2007,07,430,9759,4.41
1124,2007,08,0,9759,0.0
1124,2007,55,0,9759,0.0
1124,2011,01,1800,10974,16.4
1124,2011,02,2224,10974,20.27
1124,2011,03,3980,10974,36.27
1124,2011,04,1104,10974,10.06
1124,2011,05,368,10974,3.35
1124,2011,06,260,10974,2.37
1124,2011,07,448,10974,4.08
1124,2011,08,0,10974,0.0
1124,2011,55,0,10974,0.0
1124,2015,01,1845,10863,16.98
1124,2015,02,1787,10863,16.45
1124,2015,03,4139,10863,38.1
1124,2015,04,1020,10863,9.39
1124,2015,05,600,10863,5.52
1124,2015,06,182,10863,1.68
1124,2015,07,456,10863,4.2
1124,2015,08,274,10863,2.52
1124,2015,55,0,10863,0.0
1124,2019,01,2139,13191,16.22
1124,2019,02,2334,13191,17.69
1124,2019,03,3720,13191,28.2
1124,2019,04,849,13191,6.44
1124,2019,05,1311,13191,9.94
1124,2019,06,496,13191,3.76
1124,2019,07,351,13191,2.66
1124,2019,08,454,13191,3.44
1124,2019,55,202,13191,1.53
1124,2023,01,1514,13330,11.36
1124,2023,02,2997,13330,22.48
1124,2023,03,4911,13330,36.84
1124,2023,04,871,13330,6.53
1124,2023,05,565,13330,4.24
1124,2023,06,531,13330,3.98
1124,2023,07,364,13330,2.73
1124,2023,08,334,13330,2.51
1124,2023,55,269,13330,2.02
1127,1987,01,909,3571,25.46
1127,1987,02,0,3571,0.0
1127,1987,03,1180,3571,33.04
1127,1987,04,622,3571,17.42
1127,1987,05,539,3571,15.09
1127,1987,06,0,3571,0.0
1127,1987,07,321,3571,8.99
1127,1987,08,0,3571,0.0
1127,1987,55,0,3571,0.0
1127,1991,01,932,3734,24.96
1127,1991,02,308,3734,8.25
1127,1991,03,944,3734,25.28
1127,1991,04,633,3734,16.95
1127,1991,05,704,3734,18.85
1127,1991,06,0,3734,0.0
1127,1991,07,213,3734,5.7
1127,1991,08,0,3734,0.0
1127,1991,55,0,3734,0.0
1127,1995,01,859,3910,21.97
1127,1995,02,563,3910,14.4
1127,1995,03,796,3910,20.36
1127,1995,04,691,3910,17.67
1127,1995,05,738,3910,18.87
1127,1995,06,0,3910,0.0
1127,1995,07,263,3910,6.73
1127,1995,08,0,3910,0.0
1127,1995,55,0,3910,0.0
1127,1999,01,938,4058,23.11
1127,1999,02,681,4058,16.78
1127,1999,03,701,4058,17.27
1127,1999,04,754,4058,18.58
1127,1999,05,610,4058,15.03
1127,1999,06,0,4058,0.0
1127,1999,07,374,4058,9.22
1127,1999,08,0,4058,0.0
1127,1999,55,0,4058,0.0
1127,2003,01,1536,4149,37.02
1127,2003,02,744,4149,17.93
1127,2003,03,492,4149,11.86
1127,2003,04,612,4149,14.75
1127,2003,05,311,4149,7.5
1127,2003,06,249,4149,6.0
1127,2003,07,205,4149,4.94
1127,2003,08,0,4149,0.0
1127,2003,55,0,4149,0.0
1127,2007,01,1522,4547,33.47
1127,2007,02,837,4547,18.41
1127,2007,03,770,4547,16.93
1127,2007,04,743,4547,16.34
1127,2007,05,349,4547,7.68
1127,2007,06,118,4547,2.6
1127,2007,07,208,4547,4.57
1127,2007,08,0,4547,0.0
1127,2007,55,0,4547,0.0
1127,2011,01,1349,4953,27.24
1127,2011,02,665,4953,13.43
1127,2011,03,1459,4953,29.46
1127,2011,04,752,4953,15.18
1127,2011,05,368,4953,7.43
1127,2011,06,95,4953,1.92
1127,2011,07,265,4953,5.35
1127,2011,08,0,4953,0.0
1127,2011,55,0,4953,0.0
1127,2015,01,1384,4914,28.16
1127,2015,02,573,4914,11.66
1127,2015,03,1188,4914,24.18
1127,2015,04,807,4914,16.42
1127,2015,05,535,4914,10.89
1127,2015,06,0,4914,0.0
1127,2015,07,246,4914,5.01
1127,2015,08,181,4914,3.68
1127,2015,55,0,4914,0.0
1127,2019,01,1403,5729,24.49
1127,2019,02,793,5729,13.84
1127,2019,03,1308,5729,22.83
1127,2019,04,724,5729,12.64
1127,2019,05,908,5729,15.85
1127,2019,06,181,5729,3.16
1127,2019,07,166,5729,2.9
1127,2019,08,246,5729,4.29
1127,2019,55,0,5729,0.0
1127,2023,01,789,5905,13.36
1127,2023,02,863,5905,14.61
1127,2023,03,1375,5905,23.29
1127,2023,04,676,5905,11.45
1127,2023,05,1214,5905,20.56
1127,2023,06,170,5905,2.88
1127,2023,07,332,5905,5.62
1127,2023,08,147,5905,2.49
1127,2023,55,96,5905,1.63
1130,1987,01,1206,4308,27.99
1130,1987,02,0,4308,0.0
1130,1987,03,844,4308,19.59
1130,1987,04,975,4308,22.63
1130,1987,05,229,4308,5.32
1130,1987,06,375,4308,8.7
1130,1987,07,236,4308,5.48
1130,1987,08,0,4308,0.0
1130,1987,55,0,4308,0.0
1130,1991,01,1004,4772,21.04
1130,1991,02,0,4772,0.0
1130,1991,03,537,4772,11.25
1130,1991,04,797,4772,16.7
1130,1991,05,393,4772,8.24
1130,1991,06,477,4772,10.0
1130,1991,07,315,4772,6.6
1130,1991,08,0,4772,0.0
1130,1991,55,0,4772,0.0
1130,1995,01,1161,4565,25.43
1130,1995,02,0,4565,0.0
1130,1995,03,706,4565,15.47
1130,1995,04,916,4565,20.07
1130,1995,05,390,4565,8.54
1130,1995,06,129,4565,2.83
1130,1995,07,266,4565,5.83
1130,1995,08,0,4565,0.0
1130,1995,55,0,4565,0.0
1130,1999,01,1227,4434,27.67
1130,1999,02,350,4434,7.89
1130,1999,03,691,4434,15.58
1130,1999,04,947,4434,21.36
1130,1999,05,296,4434,6.68
1130,1999,06,154,4434,3.47
1130,1999,07,214,4434,4.83
1130,1999,08,0,4434,0.0
1130,1999,55,0,4434,0.0
1130,2003,01,1236,4274,28.92
1130,2003,02,806,4274,18.86
1130,2003,03,514,4274,12.03
1130,2003,04,854,4274,19.98
1130,2003,05,372,4274,8.7
1130,2003,06,317,4274,7.42
1130,2003,07,175,4274,4.09
1130,2003,08,0,4274,0.0
1130,2003,55,0,4274,0.0
1130,2007,01,1068,4648,22.98
1130,2007,02,867,4648,18.65
1130,2007,03,671,4648,14.44
1130,2007,04,1043,4648,22.44
1130,2007,05,521,4648,11.21
1130,2007,06,245,4648,5.27
1130,2007,07,233,4648,5.01
1130,2007,08,0,4648,0.0
1130,2007,55,0,4648,0.0
1130,2011,01,2212,5412,40.87
1130,2011,02,666,5412,12.31
1130,2011,03,916,5412,16.93
1130,2011,04,919,5412,16.98
1130,2011,05,360,5412,6.65
1130,2011,06,144,5412,2.66
1130,2011,07,173,5412,3.2
1130,2011,08,22,5412,0.41
1130,2011,55,0,5412,0.0
1130,2015,01,1314,5303,24.78
1130,2015,02,491,5303,9.26
1130,2015,03,1339,5303,25.25
1130,2015,04,1010,5303,19.05
1130,2015,05,374,5303,7.05
1130,2015,06,126,5303,2.38
1130,2015,07,181,5303,3.41
1130,2015,08,129,5303,2.43
1130,2015,55,0,5303,0.0
1130,2019,01,872,6226,14.01
1130,2019,02,485,6226,7.79
1130,2019,03,2234,6226,35.88
1130,2019,04,852,6226,13.68
1130,2019,05,816,6226,13.11
1130,2019,06,181,6226,2.91
1130,2019,07,153,6226,2.46
1130,2019,08,229,6226,3.68
1130,2019,55,151,6226,2.43
1130,2023,01,802,6463,12.41
1130,2023,02,674,6463,10.43
1130,2023,03,2074,6463,32.09
1130,2023,04,900,6463,13.93
1130,2023,05,562,6463,8.7
1130,2023,06,197,6463,3.05
1130,2023,07,158,6463,2.44
1130,2023,08,129,6463,2.0
1130,2023,55,226,6463,3.5
1133,1987,01,165,1500,11.0
1133,1987,02,73,1500,4.87
1133,1987,03,224,1500,14.93
1133,1987,04,386,1500,25.73
1133,1987,05,503,1500,33.53
1133,1987,06,0,1500,0.0
1133,1987,07,0,1500,0.0
1133,1987,08,0,1500,0.0
1133,1987,55,0,1500,0.0
1133,1991,01,129,1507,8.56
1133,1991,02,61,1507,4.05
1133,1991,03,171,1507,11.35
1133,1991,04,342,1507,22.69
1133,1991,05,560,1507,37.16
1133,1991,06,101,1507,6.7
1133,1991,07,0,1507,0.0
1133,1991,08,0,1507,0.0
1133,1991,55,0,1507,0.0
1133,1995,01,119,1400,8.5
1133,1995,02,50,1400,3.57
1133,1995,03,205,1400,14.64
1133,1995,04,282,1400,20.14
1133,1995,05,459,1400,32.79
1133,1995,06,85,1400,6.07
1133,1995,07,200,1400,14.29
1133,1995,08,0,1400,0.0
1133,1995,55,0,1400,0.0
1133,1999,01,111,1407,7.89
1133,1999,02,94,1407,6.68
1133,1999,03,152,1407,10.8
1133,1999,04,398,1407,28.29
1133,1999,05,390,1407,27.72
1133,1999,06,0,1407,0.0
1133,1999,07,0,1407,0.0
1133,1999,08,0,1407,0.0
1133,1999,55,0,1407,0.0
1133,2003,01,157,1280,12.27
1133,2003,02,93,1280,7.27
1133,2003,03,173,1280,13.52
1133,2003,04,348,1280,27.19
1133,2003,05,324,1280,25.31
1133,2003,06,75,1280,5.86
1133,2003,07,110,1280,8.59
1133,2003,08,0,1280,0.0
1133,2003,55,0,1280,0.0
1133,2007,01,243,1371,17.72
1133,2007,02,106,1371,7.73
1133,2007,03,177,1371,12.91
1133,2007,04,259,1371,18.89
1133,2007,05,480,1371,35.01
1133,2007,06,49,1371,3.57
1133,2007,07,57,1371,4.16
1133,2007,08,0,1371,0.0
1133,2007,55,0,1371,0.0
1133,2011,01,187,1430,13.08
1133,2011,02,99,1430,6.92
1133,2011,03,352,1430,24.62
1133,2011,04,302,1430,21.12
1133,2011,05,369,1430,25.8
1133,2011,06,52,1430,3.64
1133,2011,07,54,1430,3.78
1133,2011,08,0,1430,0.0
1133,2011,55,0,1430,0.0
1133,2015,01,249,1412,17.63
1133,2015,02,0,1412,0.0
1133,2015,03,333,1412,23.58
1133,2015,04,265,1412,18.77
1133,2015,05,426,1412,30.17
1133,2015,06,42,1412,2.97
1133,2015,07,97,1412,6.87
1133,2015,08,0,1412,0.0
1133,2015,55,0,1412,0.0
1133,2019,01,173,1334,12.97
1133,2019,02,0,1334,0.0
1133,2019,03,247,1334,18.52
1133,2019,04,144,1334,10.79
1133,2019,05,631,1334,47.3
1133,2019,06,76,1334,5.7
1133,2019,07,0,1334,0.0
1133,2019,08,63,1334,4.72
1133,2019,55,0,1334,0.0
1133,2023,01,110,1400,7.86
1133,2023,02,0,1400,0.0
1133,2023,03,328,1400,23.43
1133,2023,04,145,1400,10.36
1133,2023,05,675,1400,48.21
1133,2023,06,94,1400,6.71
1133,2023,07,0,1400,0.0
1133,2023,08,48,1400,3.43
1133,2023,55,0,1400,0.0
1134,1987,01,434,2062,21.05
1134,1987,02,0,2062,0.0
1134,1987,03,218,2062,10.57
1134,1987,04,390,2062,18.91
1134,1987,05,576,2062,27.93
1134,1987,06,70,2062,3.39
1134,1987,07,192,2062,9.31
1134,1987,08,0,2062,0.0
1134,1987,55,0,2062,0.0
1134,1991,01,461,2139,21.55
1134,1991,02,0,2139,0.0
1134,1991,03,184,2139,8.6
1134,1991,04,347,2139,16.22
1134,1991,05,770,2139,36.0
1134,1991,06,123,2139,5.75
1134,1991,07,152,2139,7.11
1134,1991,08,0,2139,0.0
1134,1991,55,0,2139,0.0
1134,1995,01,393,1960,20.05
1134,1995,02,0,1960,0.0
1134,1995,03,158,1960,8.06
1134,1995,04,324,1960,16.53
1134,1995,05,576,1960,29.39
1134,1995,06,278,1960,14.18
1134,1995,07,231,1960,11.79
1134,1995,08,0,1960,0.0
1134,1995,55,0,1960,0.0
1134,1999,01,381,1932,19.72
1134,1999,02,0,1932,0.0
1134,1999,03,143,1932,7.4
1134,1999,04,388,1932,20.08
1134,1999,05,523,1932,27.07
1134,1999,06,201,1932,10.4
1134,1999,07,296,1932,15.32
1134,1999,08,0,1932,0.0
1134,1999,55,0,1932,0.0
1134,2003,01,388,1803,21.52
1134,2003,02,0,1803,0.0
1134,2003,03,121,1803,6.71
1134,2003,04,320,1803,17.75
1134,2003,05,551,1803,30.56
1134,2003,06,264,1803,14.64
1134,2003,07,159,1803,8.82
1134,2003,08,0,1803,0.0
1134,2003,55,0,1803,0.0
1134,2007,01,397,1993,19.92
1134,2007,02,124,1993,6.22
1134,2007,03,101,1993,5.07
1134,2007,04,310,1993,15.55
1134,2007,05,695,1993,34.87
1134,2007,06,278,1993,13.95
1134,2007,07,88,1993,4.42
1134,2007,08,0,1993,0.0
1134,2007,55,0,1993,0.0
1134,2011,01,460,1960,23.47
1134,2011,02,130,1960,6.63
1134,2011,03,159,1960,8.11
1134,2011,04,286,1960,14.59
1134,2011,05,606,1960,30.92
1134,2011,06,154,1960,7.86
1134,2011,07,165,1960,8.42
1134,2011,08,0,1960,0.0
1134,2011,55,0,1960,0.0
1134,2015,01,314,1957,16.04
1134,2015,02,0,1957,0.0
1134,2015,03,202,1957,10.32
1134,2015,04,234,1957,11.96
1134,2015,05,735,1957,37.56
1134,2015,06,146,1957,7.46
1134,2015,07,271,1957,13.85
1134,2015,08,55,1957,2.81
1134,2015,55,0,1957,0.0
1134,2019,01,335,2096,15.98
1134,2019,02,0,2096,0.0
1134,2019,03,188,2096,8.97
1134,2019,04,274,2096,13.07
1134,2019,05,934,2096,44.56
1134,2019,06,142,2096,6.77
1134,2019,07,142,2096,6.77
1134,2019,08,81,2096,3.86
1134,2019,55,0,2096,0.0
1134,2023,01,687,2195,31.3
1134,2023,02,0,2195,0.0
1134,2023,03,177,2195,8.06
1134,2023,04,250,2195,11.39
1134,2023,05,659,2195,30.02
1134,2023,06,107,2195,4.87
1134,2023,07,219,2195,9.98
1134,2023,08,36,2195,1.64
1134,2023,55,60,2195,2.73
1135,1987,01,1266,3045,41.58
1135,1987,02,0,3045,0.0
1135,1987,03,482,3045,15.83
1135,1987,04,340,3045,11.17
1135,1987,05,256,3045,8.41
1135,1987,06,370,3045,12.15
1135,1987,07,304,3045,9.98
1135,1987,08,0,3045,0.0
1135,1987,55,0,3045,0.0
1135,1991,01,1082,2838,38.13
1135,1991,02,0,2838,0.0
1135,1991,03,348,2838,12.26
1135,1991,04,323,2838,11.38
1135,1991,05,484,2838,17.05
1135,1991,06,457,2838,16.1
1135,1991,07,144,2838,5.07
1135,1991,08,0,2838,0.0
1135,1991,55,0,2838,0.0
1135,1995,01,850,2642,32.17
1135,1995,02,0,2642,0.0
1135,1995,03,266,2642,10.07
1135,1995,04,302,2642,11.43
1135,1995,05,577,2642,21.84
1135,1995,06,460,2642,17.41
1135,1995,07,187,2642,7.08
1135,1995,08,0,2642,0.0
1135,1995,55,0,2642,0.0
1135,1999,01,940,2515,37.38
1135,1999,02,0,2515,0.0
1135,1999,03,443,2515,17.61
1135,1999,04,310,2515,12.33
1135,1999,05,310,2515,12.33
1135,1999,06,410,2515,16.3
1135,1999,07,102,2515,4.06
1135,1999,08,0,2515,0.0
1135,1999,55,0,2515,0.0
1135,2003,01,1156,2569,45.0
1135,2003,02,272,2569,10.59
1135,2003,03,430,2569,16.74
1135,2003,04,147,2569,5.72
1135,2003,05,277,2569,10.78
1135,2003,06,210,2569,8.17
1135,2003,07,77,2569,3.0
1135,2003,08,0,2569,0.0
1135,2003,55,0,2569,0.0
1135,2007,01,1304,2517,51.81
1135,2007,02,252,2517,10.01
1135,2007,03,414,2517,16.45
1135,2007,04,161,2517,6.4
1135,2007,05,159,2517,6.32
1135,2007,06,125,2517,4.97
1135,2007,07,102,2517,4.05
1135,2007,08,0,2517,0.0
1135,2007,55,0,2517,0.0
1135,2011,01,1150,2541,45.26
1135,2011,02,175,2541,6.89
1135,2011,03,606,2541,23.85
1135,2011,04,173,2541,6.81
1135,2011,05,217,2541,8.54
1135,2011,06,117,2541,4.6
1135,2011,07,103,2541,4.05
1135,2011,08,0,2541,0.0
1135,2011,55,0,2541,0.0
1135,2015,01,701,2486,28.2
1135,2015,02,0,2486,0.0
1135,2015,03,394,2486,15.85
1135,2015,04,128,2486,5.15
1135,2015,05,1110,2486,44.65
1135,2015,06,97,2486,3.9
1135,2015,07,56,2486,2.25
1135,2015,08,0,2486,0.0
1135,2015,55,0,2486,0.0
