kom2024,navn,aar,parti,stemmer,total_stemmer,prosent
1838,Gildeskål,2021,55,64,1076,5.95
1838,Gildeskål,2025,01,307,1054,29.13
1838,Gildeskål,2025,02,278,1054,26.38
1838,Gildeskål,2025,03,126,1054,11.95
1838,Gildeskål,2025,04,47,1054,4.46
1838,Gildeskål,2025,05,116,1054,11.01
1838,Gildeskål,2025,06,61,1054,5.79
1838,Gildeskål,2025,07,22,1054,2.09
1838,Gildeskål,2025,08,24,1054,2.28
1838,Gildeskål,2025,55,73,1054,6.93
1839,Beiarn,1989,01,862,1330,64.81
1839,Beiarn,1989,02,74,1330,5.56
1839,Beiarn,1989,03,126,1330,9.47
1839,Beiarn,1989,04,51,1330,3.83
1839,Beiarn,1989,05,122,1330,9.17
1839,Beiarn,1989,06,88,1330,6.62
1839,Beiarn,1989,07,7,1330,0.53
1839,Beiarn,1993,01,345,827,41.72
1839,Beiarn,1993,02,26,827,3.14
1839,Beiarn,1993,03,59,827,7.13
1839,Beiarn,1993,04,39,827,4.72
1839,Beiarn,1993,05,280,827,33.86
1839,Beiarn,1993,06,67,827,8.1
1839,Beiarn,1993,07,11,827,1.33
1839,Beiarn,1997,01,350,797,43.91
1839,Beiarn,1997,02,83,797,10.41
1839,Beiarn,1997,03,47,797,5.9
1839,Beiarn,1997,04,75,797,9.41
1839,Beiarn,1997,05,194,797,24.34
1839,Beiarn,1997,06,41,797,5.14
1839,Beiarn,1997,07,7,797,0.88
1839,Beiarn,2001,01,206,622,33.12
1839,Beiarn,2001,02,83,622,13.34
1839,Beiarn,2001,03,62,622,9.97
1839,Beiarn,2001,04,73,622,11.74
1839,Beiarn,2001,05,123,622,19.77
1839,Beiarn,2001,06,69,622,11.09
1839,Beiarn,2001,07,6,622,0.96
1839,Beiarn,2005,01,325,703,46.23
1839,Beiarn,2005,02,107,703,15.22
1839,Beiarn,2005,03,35,703,4.98
1839,Beiarn,2005,04,29,703,4.13
1839,Beiarn,2005,05,138,703,19.63
1839,Beiarn,2005,06,56,703,7.97
1839,Beiarn,2005,07,10,703,1.42
1839,Beiarn,2005,08,3,703,0.43
1839,Beiarn,2009,01,279,683,40.85
1839,Beiarn,2009,02,146,683,21.38
1839,Beiarn,2009,03,39,683,5.71
1839,Beiarn,2009,04,24,683,3.51
1839,Beiarn,2009,05,145,683,21.23
1839,Beiarn,2009,06,36,683,5.27
1839,Beiarn,2009,07,8,683,1.17
1839,Beiarn,2009,08,2,683,0.29
1839,Beiarn,2009,55,4,683,0.59
1839,Beiarn,2013,01,266,653,40.74
1839,Beiarn,2013,02,88,653,13.48
1839,Beiarn,2013,03,88,653,13.48
1839,Beiarn,2013,04,26,653,3.98
1839,Beiarn,2013,05,135,653,20.67
1839,Beiarn,2013,06,24,653,3.68
1839,Beiarn,2013,07,8,653,1.23
1839,Beiarn,2013,08,12,653,1.84
1839,Beiarn,2013,55,6,653,0.92
1839,Beiarn,2017,01,194,672,28.87
1839,Beiarn,2017,02,94,672,13.99
1839,Beiarn,2017,03,92,672,13.69
1839,Beiarn,2017,04,10,672,1.49
1839,Beiarn,2017,05,235,672,34.97
1839,Beiarn,2017,06,21,672,3.12
1839,Beiarn,2017,07,8,672,1.19
1839,Beiarn,2017,08,10,672,1.49
1839,Beiarn,2017,55,8,672,1.19
1839,Beiarn,2021,01,170,617,27.55
1839,Beiarn,2021,02,78,617,12.64
1839,Beiarn,2021,03,53,617,8.59
1839,Beiarn,2021,04,4,617,0.65
1839,Beiarn,2021,05,263,617,42.63
1839,Beiarn,2021,06,19,617,3.08
1839,Beiarn,2021,07,5,617,0.81
1839,Beiarn,2021,08,7,617,1.13
1839,Beiarn,2021,55,18,617,2.92
1839,Beiarn,2025,01,207,612,33.82
1839,Beiarn,2025,02,152,612,24.84
1839,Beiarn,2025,03,51,612,8.33
1839,Beiarn,2025,04,2,612,0.33
1839,Beiarn,2025,05,130,612,21.24
1839,Beiarn,2025,06,21,612,3.43
1839,Beiarn,2025,07,8,612,1.31
1839,Beiarn,2025,08,13,612,2.12
1839,Beiarn,2025,55,28,612,4.58
1840,Saltdal,1989,01,2606,4252,61.29
1840,Saltdal,1989,02,263,4252,6.19
1840,Saltdal,1989,03,482,4252,11.34
1840,Saltdal,1989,04,153,4252,3.6
1840,Saltdal,1989,05,147,4252,3.46
1840,Saltdal,1989,06,500,4252,11.76
1840,Saltdal,1989,07,101,4252,2.38
1840,Saltdal,1993,01,1103,2690,41.0
1840,Saltdal,1993,02,119,2690,4.42
1840,Saltdal,1993,03,297,2690,11.04
1840,Saltdal,1993,04,127,2690,4.72
1840,Saltdal,1993,05,522,2690,19.41
1840,Saltdal,1993,06,390,2690,14.5
1840,Saltdal,1993,07,122,2690,4.54
1840,Saltdal,1993,08,10,2690,0.37
1840,Saltdal,1997,01,1154,2637,43.76
1840,Saltdal,1997,02,339,2637,12.86
1840,Saltdal,1997,03,265,2637,10.05
1840,Saltdal,1997,04,275,2637,10.43
1840,Saltdal,1997,05,256,2637,9.71
1840,Saltdal,1997,06,229,2637,8.68
1840,Saltdal,1997,07,108,2637,4.1
1840,Saltdal,1997,08,11,2637,0.42
1840,Saltdal,2001,01,727,2493,29.16
1840,Saltdal,2001,02,571,2493,22.9
1840,Saltdal,2001,03,306,2493,12.27
1840,Saltdal,2001,04,229,2493,9.19
1840,Saltdal,2001,05,206,2493,8.26
1840,Saltdal,2001,06,398,2493,15.96
1840,Saltdal,2001,07,56,2493,2.25
1840,Saltdal,2005,01,1146,2781,41.21
1840,Saltdal,2005,02,727,2781,26.14
1840,Saltdal,2005,03,179,2781,6.44
1840,Saltdal,2005,04,91,2781,3.27
1840,Saltdal,2005,05,237,2781,8.52
1840,Saltdal,2005,06,312,2781,11.22
1840,Saltdal,2005,07,84,2781,3.02
1840,Saltdal,2005,08,5,2781,0.18
1840,Saltdal,2009,01,1112,2692,41.31
1840,Saltdal,2009,02,698,2692,25.93
1840,Saltdal,2009,03,275,2692,10.22
1840,Saltdal,2009,04,97,2692,3.6
1840,Saltdal,2009,05,216,2692,8.02
1840,Saltdal,2009,06,215,2692,7.99
1840,Saltdal,2009,07,40,2692,1.49
1840,Saltdal,2009,08,10,2692,0.37
1840,Saltdal,2009,55,29,2692,1.08
1840,Saltdal,2013,01,1023,2703,37.85
1840,Saltdal,2013,02,527,2703,19.5
1840,Saltdal,2013,03,596,2703,22.05
1840,Saltdal,2013,04,110,2703,4.07
1840,Saltdal,2013,05,165,2703,6.1
1840,Saltdal,2013,06,115,2703,4.25
1840,Saltdal,2013,07,82,2703,3.03
1840,Saltdal,2013,08,52,2703,1.92
1840,Saltdal,2013,55,33,2703,1.22
1840,Saltdal,2017,01,726,2678,27.11
1840,Saltdal,2017,02,482,2678,18.0
1840,Saltdal,2017,03,530,2678,19.79
1840,Saltdal,2017,04,59,2678,2.2
1840,Saltdal,2017,05,614,2678,22.93
1840,Saltdal,2017,06,134,2678,5.0
1840,Saltdal,2017,07,38,2678,1.42
1840,Saltdal,2017,08,36,2678,1.34
1840,Saltdal,2017,55,59,2678,2.2
1840,Saltdal,2021,01,772,2597,29.73
1840,Saltdal,2021,02,386,2597,14.86
1840,Saltdal,2021,03,288,2597,11.09
1840,Saltdal,2021,04,48,2597,1.85
1840,Saltdal,2021,05,791,2597,30.46
1840,Saltdal,2021,06,135,2597,5.2
1840,Saltdal,2021,07,37,2597,1.42
1840,Saltdal,2021,08,29,2597,1.12
1840,Saltdal,2021,55,111,2597,4.27
1840,Saltdal,2025,01,885,2546,34.76
1840,Saltdal,2025,02,760,2546,29.85
1840,Saltdal,2025,03,226,2546,8.88
1840,Saltdal,2025,04,63,2546,2.47
1840,Saltdal,2025,05,269,2546,10.57
1840,Saltdal,2025,06,136,2546,5.34
1840,Saltdal,2025,07,34,2546,1.34
1840,Saltdal,2025,08,30,2546,1.18
1840,Saltdal,2025,55,143,2546,5.62
1841,Fauske - Fuossko,1989,01,6382,10101,63.18
1841,Fauske - Fuossko,1989,02,725,10101,7.18
1841,Fauske - Fuossko,1989,03,1226,10101,12.14
1841,Fauske - Fuossko,1989,04,313,10101,3.1
1841,Fauske - Fuossko,1989,05,277,10101,2.74
1841,Fauske - Fuossko,1989,06,1001,10101,9.91
1841,Fauske - Fuossko,1989,07,177,10101,1.75
1841,Fauske - Fuossko,1993,01,2648,6243,42.42
1841,Fauske - Fuossko,1993,02,353,6243,5.65
1841,Fauske - Fuossko,1993,03,643,6243,10.3
1841,Fauske - Fuossko,1993,04,256,6243,4.1
1841,Fauske - Fuossko,1993,05,1073,6243,17.19
1841,Fauske - Fuossko,1993,06,637,6243,10.2
1841,Fauske - Fuossko,1993,07,631,6243,10.11
1841,Fauske - Fuossko,1993,08,2,6243,0.03
1841,Fauske - Fuossko,1997,01,2766,6111,45.26
1841,Fauske - Fuossko,1997,02,957,6111,15.66
1841,Fauske - Fuossko,1997,03,569,6111,9.31
1841,Fauske - Fuossko,1997,04,670,6111,10.96
1841,Fauske - Fuossko,1997,05,449,6111,7.35
1841,Fauske - Fuossko,1997,06,427,6111,6.99
1841,Fauske - Fuossko,1997,07,265,6111,4.34
1841,Fauske - Fuossko,1997,08,8,6111,0.13
1841,Fauske - Fuossko,2001,01,1844,5574,33.08
1841,Fauske - Fuossko,2001,02,1112,5574,19.95
1841,Fauske - Fuossko,2001,03,652,5574,11.7
1841,Fauske - Fuossko,2001,04,536,5574,9.62
1841,Fauske - Fuossko,2001,05,424,5574,7.61
1841,Fauske - Fuossko,2001,06,850,5574,15.25
1841,Fauske - Fuossko,2001,07,156,5574,2.8
1841,Fauske - Fuossko,2005,01,2527,5527,45.72
1841,Fauske - Fuossko,2005,02,1406,5527,25.44
1841,Fauske - Fuossko,2005,03,383,5527,6.93
1841,Fauske - Fuossko,2005,04,154,5527,2.79
1841,Fauske - Fuossko,2005,05,284,5527,5.14
1841,Fauske - Fuossko,2005,06,533,5527,9.64
1841,Fauske - Fuossko,2005,07,231,5527,4.18
1841,Fauske - Fuossko,2005,08,9,5527,0.16
1841,Fauske - Fuossko,2009,01,2511,5323,47.17
1841,Fauske - Fuossko,2009,02,1327,5323,24.93
1841,Fauske - Fuossko,2009,03,590,5323,11.08
1841,Fauske - Fuossko,2009,04,118,5323,2.22
1841,Fauske - Fuossko,2009,05,234,5323,4.4
1841,Fauske - Fuossko,2009,06,349,5323,6.56
1841,Fauske - Fuossko,2009,07,131,5323,2.46
1841,Fauske - Fuossko,2009,08,8,5323,0.15
1841,Fauske - Fuossko,2009,55,55,5323,1.03
1841,Fauske - Fuossko,2013,01,2158,5393,40.01
1841,Fauske - Fuossko,2013,02,1060,5393,19.66
1841,Fauske - Fuossko,2013,03,1178,5393,21.84
1841,Fauske - Fuossko,2013,04,190,5393,3.52
1841,Fauske - Fuossko,2013,05,224,5393,4.15
1841,Fauske - Fuossko,2013,06,235,5393,4.36
1841,Fauske - Fuossko,2013,07,159,5393,2.95
1841,Fauske - Fuossko,2013,08,94,5393,1.74
1841,Fauske - Fuossko,2013,55,95,5393,1.76
1841,Fauske - Fuossko,2017,01,1714,5543,30.92
1841,Fauske - Fuossko,2017,02,1091,5543,19.68
1841,Fauske - Fuossko,2017,03,1152,5543,20.78
1841,Fauske - Fuossko,2017,04,112,5543,2.02
1841,Fauske - Fuossko,2017,05,700,5543,12.63
1841,Fauske - Fuossko,2017,06,376,5543,6.78
1841,Fauske - Fuossko,2017,07,123,5543,2.22
1841,Fauske - Fuossko,2017,08,95,5543,1.71
1841,Fauske - Fuossko,2017,55,180,5543,3.25
1841,Fauske - Fuossko,2021,01,1770,5275,33.55
1841,Fauske - Fuossko,2021,02,824,5275,15.62
1841,Fauske - Fuossko,2021,03,881,5275,16.7
1841,Fauske - Fuossko,2021,04,105,5275,1.99
1841,Fauske - Fuossko,2021,05,902,5275,17.1
1841,Fauske - Fuossko,2021,06,348,5275,6.6
1841,Fauske - Fuossko,2021,07,100,5275,1.9
1841,Fauske - Fuossko,2021,08,93,5275,1.76
1841,Fauske - Fuossko,2021,55,252,5275,4.78
1841,Fauske - Fuossko,2025,01,2002,5402,37.06
1841,Fauske - Fuossko,2025,02,1539,5402,28.49
1841,Fauske - Fuossko,2025,03,601,5402,11.13
1841,Fauske - Fuossko,2025,04,121,5402,2.24
1841,Fauske - Fuossko,2025,05,318,5402,5.89
1841,Fauske - Fuossko,2025,06,304,5402,5.63
1841,Fauske - Fuossko,2025,07,96,5402,1.78
1841,Fauske - Fuossko,2025,08,129,5402,2.39
1841,Fauske - Fuossko,2025,55,292,5402,5.41
1845,Sørfold - Fuolldá,1989,01,1560,2475,63.03
1845,Sørfold - Fuolldá,1989,02,161,2475,6.51
1845,Sørfold - Fuolldá,1989,03,251,2475,10.14
1845,Sørfold - Fuolldá,1989,04,117,2475,4.73
1845,Sørfold - Fuolldá,1989,05,155,2475,6.26
1845,Sørfold - Fuolldá,1989,06,208,2475,8.4
1845,Sørfold - Fuolldá,1989,07,23,2475,0.93
1845,Sørfold - Fuolldá,1993,01,587,1419,41.37
1845,Sørfold - Fuolldá,1993,02,39,1419,2.75
1845,Sørfold - Fuolldá,1993,03,83,1419,5.85
1845,Sørfold - Fuolldá,1993,04,86,1419,6.06
1845,Sørfold - Fuolldá,1993,05,427,1419,30.09
1845,Sørfold - Fuolldá,1993,06,149,1419,10.5
1845,Sørfold - Fuolldá,1993,07,42,1419,2.96
1845,Sørfold - Fuolldá,1993,08,6,1419,0.42
1845,Sørfold - Fuolldá,1997,01,682,1355,50.33
1845,Sørfold - Fuolldá,1997,02,143,1355,10.55
1845,Sørfold - Fuolldá,1997,03,75,1355,5.54
1845,Sørfold - Fuolldá,1997,04,159,1355,11.73
1845,Sørfold - Fuolldá,1997,05,174,1355,12.84
1845,Sørfold - Fuolldá,1997,06,93,1355,6.86
1845,Sørfold - Fuolldá,1997,07,29,1355,2.14
1845,Sørfold - Fuolldá,2001,01,442,1168,37.84
1845,Sørfold - Fuolldá,2001,02,135,1168,11.56
1845,Sørfold - Fuolldá,2001,03,95,1168,8.13
1845,Sørfold - Fuolldá,2001,04,145,1168,12.41
1845,Sørfold - Fuolldá,2001,05,191,1168,16.35
1845,Sørfold - Fuolldá,2001,06,148,1168,12.67
1845,Sørfold - Fuolldá,2001,07,12,1168,1.03
1845,Sørfold - Fuolldá,2005,01,667,1266,52.69
1845,Sørfold - Fuolldá,2005,02,236,1266,18.64
1845,Sørfold - Fuolldá,2005,03,55,1266,4.34
1845,Sørfold - Fuolldá,2005,04,40,1266,3.16
1845,Sørfold - Fuolldá,2005,05,122,1266,9.64
1845,Sørfold - Fuolldá,2005,06,121,1266,9.56
1845,Sørfold - Fuolldá,2005,07,24,1266,1.9
1845,Sørfold - Fuolldá,2005,08,1,1266,0.08
1845,Sørfold - Fuolldá,2009,01,616,1181,52.16
1845,Sørfold - Fuolldá,2009,02,247,1181,20.91
1845,Sørfold - Fuolldá,2009,03,97,1181,8.21
1845,Sørfold - Fuolldá,2009,04,22,1181,1.86
1845,Sørfold - Fuolldá,2009,05,111,1181,9.4
1845,Sørfold - Fuolldá,2009,06,63,1181,5.33
1845,Sørfold - Fuolldá,2009,07,14,1181,1.19
1845,Sørfold - Fuolldá,2009,08,1,1181,0.08
1845,Sørfold - Fuolldá,2009,55,10,1181,0.85
1845,Sørfold - Fuolldá,2013,01,536,1150,46.61
1845,Sørfold - Fuolldá,2013,02,197,1150,17.13
1845,Sørfold - Fuolldá,2013,03,202,1150,17.57
1845,Sørfold - Fuolldá,2013,04,27,1150,2.35
1845,Sørfold - Fuolldá,2013,05,95,1150,8.26
1845,Sørfold - Fuolldá,2013,06,44,1150,3.83
1845,Sørfold - Fuolldá,2013,07,26,1150,2.26
1845,Sørfold - Fuolldá,2013,08,7,1150,0.61
1845,Sørfold - Fuolldá,2013,55,16,1150,1.39
1845,Sørfold - Fuolldá,2017,01,386,1130,34.16
1845,Sørfold - Fuolldá,2017,02,159,1130,14.07
1845,Sørfold - Fuolldá,2017,03,188,1130,16.64
1845,Sørfold - Fuolldá,2017,04,12,1130,1.06
1845,Sørfold - Fuolldá,2017,05,266,1130,23.54
1845,Sørfold - Fuolldá,2017,06,66,1130,5.84
1845,Sørfold - Fuolldá,2017,07,11,1130,0.97
1845,Sørfold - Fuolldá,2017,08,12,1130,1.06
1845,Sørfold - Fuolldá,2017,55,30,1130,2.65
1845,Sørfold - Fuolldá,2021,01,373,1090,34.22
1845,Sørfold - Fuolldá,2021,02,136,1090,12.48
1845,Sørfold - Fuolldá,2021,03,109,1090,10.0
1845,Sørfold - Fuolldá,2021,04,17,1090,1.56
1845,Sørfold - Fuolldá,2021,05,328,1090,30.09
1845,Sørfold - Fuolldá,2021,06,52,1090,4.77
1845,Sørfold - Fuolldá,2021,07,11,1090,1.01
1845,Sørfold - Fuolldá,2021,08,8,1090,0.73
1845,Sørfold - Fuolldá,2021,55,56,1090,5.14
1845,Sørfold - Fuolldá,2025,01,407,1044,38.98
1845,Sørfold - Fuolldá,2025,02,289,1044,27.68
1845,Sørfold - Fuolldá,2025,03,68,1044,6.51
1845,Sørfold - Fuolldá,2025,04,13,1044,1.25
1845,Sørfold - Fuolldá,2025,05,115,1044,11.02
1845,Sørfold - Fuolldá,2025,06,60,1044,5.75
1845,Sørfold - Fuolldá,2025,07,4,1044,0.38
1845,Sørfold - Fuolldá,2025,08,14,1044,1.34
1845,Sørfold - Fuolldá,2025,55,74,1044,7.09
1848,Steigen,1989,01,1196,2392,50.0
1848,Steigen,1989,02,154,2392,6.44
1848,Steigen,1989,03,295,2392,12.33
1848,Steigen,1989,04,207,2392,8.65
1848,Steigen,1989,05,271,2392,11.33
1848,Steigen,1989,06,207,2392,8.65
1848,Steigen,1989,07,62,2392,2.59
1848,Steigen,1993,01,428,1652,25.91
1848,Steigen,1993,02,32,1652,1.94
1848,Steigen,1993,03,107,1652,6.48
1848,Steigen,1993,04,142,1652,8.6
1848,Steigen,1993,05,699,1652,42.31
1848,Steigen,1993,06,163,1652,9.87
1848,Steigen,1993,07,79,1652,4.78
1848,Steigen,1993,08,2,1652,0.12
1848,Steigen,1997,01,443,1476,30.01
1848,Steigen,1997,02,158,1476,10.7
1848,Steigen,1997,03,81,1476,5.49
1848,Steigen,1997,04,304,1476,20.6
1848,Steigen,1997,05,324,1476,21.95
1848,Steigen,1997,06,85,1476,5.76
1848,Steigen,1997,07,80,1476,5.42
1848,Steigen,1997,08,1,1476,0.07
1848,Steigen,2001,01,283,1274,22.21
1848,Steigen,2001,02,159,1274,12.48
1848,Steigen,2001,03,102,1274,8.01
1848,Steigen,2001,04,282,1274,22.14
1848,Steigen,2001,05,248,1274,19.47
1848,Steigen,2001,06,152,1274,11.93
1848,Steigen,2001,07,48,1274,3.77
1848,Steigen,2005,01,430,1430,30.07
1848,Steigen,2005,02,296,1430,20.7
1848,Steigen,2005,03,68,1430,4.76
1848,Steigen,2005,04,94,1430,6.57
1848,Steigen,2005,05,307,1430,21.47
1848,Steigen,2005,06,156,1430,10.91
1848,Steigen,2005,07,76,1430,5.31
1848,Steigen,2005,08,3,1430,0.21
1848,Steigen,2009,01,437,1428,30.6
1848,Steigen,2009,02,321,1428,22.48
1848,Steigen,2009,03,104,1428,7.28
1848,Steigen,2009,04,65,1428,4.55
1848,Steigen,2009,05,247,1428,17.3
1848,Steigen,2009,06,108,1428,7.56
1848,Steigen,2009,07,92,1428,6.44
1848,Steigen,2009,08,6,1428,0.42
1848,Steigen,2009,55,48,1428,3.36
1848,Steigen,2013,01,433,1370,31.61
1848,Steigen,2013,02,273,1370,19.93
1848,Steigen,2013,03,186,1370,13.58
1848,Steigen,2013,04,66,1370,4.82
1848,Steigen,2013,05,196,1370,14.31
1848,Steigen,2013,06,76,1370,5.55
1848,Steigen,2013,07,55,1370,4.01
1848,Steigen,2013,08,33,1370,2.41
1848,Steigen,2013,55,52,1370,3.8
1848,Steigen,2017,01,316,1458,21.67
1848,Steigen,2017,02,226,1458,15.5
1848,Steigen,2017,03,188,1458,12.89
1848,Steigen,2017,04,38,1458,2.61
1848,Steigen,2017,05,463,1458,31.76
1848,Steigen,2017,06,104,1458,7.13
1848,Steigen,2017,07,36,1458,2.47
1848,Steigen,2017,08,29,1458,1.99
1848,Steigen,2017,55,58,1458,3.98
1848,Steigen,2021,01,326,1422,22.93
1848,Steigen,2021,02,159,1422,11.18
1848,Steigen,2021,03,138,1422,9.7
1848,Steigen,2021,04,34,1422,2.39
1848,Steigen,2021,05,481,1422,33.83
1848,Steigen,2021,06,144,1422,10.13
1848,Steigen,2021,07,34,1422,2.39
1848,Steigen,2021,08,33,1422,2.32
1848,Steigen,2021,55,73,1422,5.13
1848,Steigen,2025,01,386,1367,28.24
1848,Steigen,2025,02,287,1367,20.99
1848,Steigen,2025,03,123,1367,9.0
1848,Steigen,2025,04,32,1367,2.34
1848,Steigen,2025,05,207,1367,15.14
1848,Steigen,2025,06,156,1367,11.41
1848,Steigen,2025,07,41,1367,3.0
1848,Steigen,2025,08,28,1367,2.05
1848,Steigen,2025,55,107,1367,7.83
1851,Lødingen,1989,01,1240,2340,52.99
1851,Lødingen,1989,02,172,2340,7.35
1851,Lødingen,1989,03,457,2340,19.53
1851,Lødingen,1989,04,93,2340,3.97
1851,Lødingen,1989,05,94,2340,4.02
1851,Lødingen,1989,06,217,2340,9.27
1851,Lødingen,1989,07,67,2340,2.86
1851,Lødingen,1993,01,509,1567,32.48
1851,Lødingen,1993,02,54,1567,3.45
1851,Lødingen,1993,03,276,1567,17.61
1851,Lødingen,1993,04,68,1567,4.34
1851,Lødingen,1993,05,367,1567,23.42
1851,Lødingen,1993,06,191,1567,12.19
1851,Lødingen,1993,07,102,1567,6.51
1851,Lødingen,1997,01,392,1328,29.52
1851,Lødingen,1997,02,147,1328,11.07
1851,Lødingen,1997,03,168,1328,12.65
1851,Lødingen,1997,04,252,1328,18.98
1851,Lødingen,1997,05,162,1328,12.2
1851,Lødingen,1997,06,111,1328,8.36
1851,Lødingen,1997,07,94,1328,7.08
1851,Lødingen,1997,08,2,1328,0.15
1851,Lødingen,2001,01,219,1183,18.51
1851,Lødingen,2001,02,186,1183,15.72
1851,Lødingen,2001,03,253,1183,21.39
1851,Lødingen,2001,04,151,1183,12.76
1851,Lødingen,2001,05,134,1183,11.33
1851,Lødingen,2001,06,157,1183,13.27
1851,Lødingen,2001,07,83,1183,7.02
1851,Lødingen,2005,01,398,1295,30.73
1851,Lødingen,2005,02,298,1295,23.01
1851,Lødingen,2005,03,163,1295,12.59
1851,Lødingen,2005,04,49,1295,3.78
1851,Lødingen,2005,05,140,1295,10.81
1851,Lødingen,2005,06,173,1295,13.36
1851,Lødingen,2005,07,74,1295,5.71
1851,Lødingen,2009,01,413,1251,33.01
1851,Lødingen,2009,02,311,1251,24.86
1851,Lødingen,2009,03,224,1251,17.91
1851,Lødingen,2009,04,20,1251,1.6
1851,Lødingen,2009,05,103,1251,8.23
1851,Lødingen,2009,06,114,1251,9.11
1851,Lødingen,2009,07,55,1251,4.4
1851,Lødingen,2009,55,11,1251,0.88
1851,Lødingen,2013,01,376,1288,29.19
1851,Lødingen,2013,02,289,1288,22.44
1851,Lødingen,2013,03,313,1288,24.3
1851,Lødingen,2013,04,30,1288,2.33
1851,Lødingen,2013,05,75,1288,5.82
1851,Lødingen,2013,06,81,1288,6.29
1851,Lødingen,2013,07,81,1288,6.29
1851,Lødingen,2013,08,34,1288,2.64
1851,Lødingen,2013,55,9,1288,0.7
1851,Lødingen,2017,01,306,1176,26.02
1851,Lødingen,2017,02,183,1176,15.56
1851,Lødingen,2017,03,267,1176,22.7
1851,Lødingen,2017,04,13,1176,1.11
1851,Lødingen,2017,05,259,1176,22.02
1851,Lødingen,2017,06,87,1176,7.4
1851,Lødingen,2017,07,28,1176,2.38
1851,Lødingen,2017,08,18,1176,1.53
1851,Lødingen,2017,55,15,1176,1.28
1851,Lødingen,2021,01,314,1156,27.16
1851,Lødingen,2021,02,238,1156,20.59
1851,Lødingen,2021,03,157,1156,13.58
1851,Lødingen,2021,04,8,1156,0.69
1851,Lødingen,2021,05,287,1156,24.83
1851,Lødingen,2021,06,80,1156,6.92
1851,Lødingen,2021,07,17,1156,1.47
1851,Lødingen,2021,08,16,1156,1.38
1851,Lødingen,2021,55,39,1156,3.37
1851,Lødingen,2025,01,373,1163,32.07
1851,Lødingen,2025,02,350,1163,30.09
1851,Lødingen,2025,03,123,1163,10.58
1851,Lødingen,2025,04,14,1163,1.2
1851,Lødingen,2025,05,87,1163,7.48
1851,Lødingen,2025,06,77,1163,6.62
1851,Lødingen,2025,07,29,1163,2.49
1851,Lødingen,2025,08,25,1163,2.15
1851,Lødingen,2025,55,85,1163,7.31
1853,Evenes - Evenássi,1989,01,712,1373,51.86
1853,Evenes - Evenássi,1989,02,113,1373,8.23
1853,Evenes - Evenássi,1989,03,181,1373,13.18
1853,Evenes - Evenássi,1989,04,81,1373,5.9
1853,Evenes - Evenássi,1989,05,137,1373,9.98
1853,Evenes - Evenássi,1989,06,104,1373,7.57
1853,Evenes - Evenássi,1989,07,45,1373,3.28
1853,Evenes - Evenássi,1993,01,340,956,35.56
1853,Evenes - Evenássi,1993,02,42,956,4.39
1853,Evenes - Evenássi,1993,03,106,956,11.09
1853,Evenes - Evenássi,1993,04,63,956,6.59
1853,Evenes - Evenássi,1993,05,275,956,28.77
1853,Evenes - Evenássi,1993,06,96,956,10.04
1853,Evenes - Evenássi,1993,07,34,956,3.56
1853,Evenes - Evenássi,1997,01,277,878,31.55
1853,Evenes - Evenássi,1997,02,131,878,14.92
1853,Evenes - Evenássi,1997,03,69,878,7.86
1853,Evenes - Evenássi,1997,04,141,878,16.06
1853,Evenes - Evenássi,1997,05,160,878,18.22
1853,Evenes - Evenássi,1997,06,59,878,6.72
1853,Evenes - Evenássi,1997,07,40,878,4.56
1853,Evenes - Evenássi,1997,08,1,878,0.11
1853,Evenes - Evenássi,2001,01,168,753,22.31
1853,Evenes - Evenássi,2001,02,139,753,18.46
1853,Evenes - Evenássi,2001,03,102,753,13.55
1853,Evenes - Evenássi,2001,04,111,753,14.74
1853,Evenes - Evenássi,2001,05,96,753,12.75
1853,Evenes - Evenássi,2001,06,102,753,13.55
1853,Evenes - Evenássi,2001,07,35,753,4.65
1853,Evenes - Evenássi,2005,01,280,790,35.44
1853,Evenes - Evenássi,2005,02,193,790,24.43
1853,Evenes - Evenássi,2005,03,63,790,7.97
1853,Evenes - Evenássi,2005,04,47,790,5.95
1853,Evenes - Evenássi,2005,05,105,790,13.29
1853,Evenes - Evenássi,2005,06,77,790,9.75
1853,Evenes - Evenássi,2005,07,25,790,3.16
1853,Evenes - Evenássi,2009,01,250,778,32.13
1853,Evenes - Evenássi,2009,02,222,778,28.53
1853,Evenes - Evenássi,2009,03,108,778,13.88
1853,Evenes - Evenássi,2009,04,35,778,4.5
1853,Evenes - Evenássi,2009,05,95,778,12.21
1853,Evenes - Evenássi,2009,06,51,778,6.56
1853,Evenes - Evenássi,2009,07,12,778,1.54
1853,Evenes - Evenássi,2009,08,2,778,0.26
1853,Evenes - Evenássi,2009,55,3,778,0.39
1853,Evenes - Evenássi,2013,01,222,782,28.39
1853,Evenes - Evenássi,2013,02,158,782,20.2
1853,Evenes - Evenássi,2013,03,194,782,24.81
1853,Evenes - Evenássi,2013,04,30,782,3.84
1853,Evenes - Evenássi,2013,05,91,782,11.64
1853,Evenes - Evenássi,2013,06,39,782,4.99
1853,Evenes - Evenássi,2013,07,26,782,3.32
1853,Evenes - Evenássi,2013,08,14,782,1.79
1853,Evenes - Evenássi,2013,55,8,782,1.02
1853,Evenes - Evenássi,2017,01,181,793,22.82
1853,Evenes - Evenássi,2017,02,136,793,17.15
1853,Evenes - Evenássi,2017,03,212,793,26.73
