kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,sum_9parti,prosent_9parti,dekning,estimert
5512,Dielddanuorri - Tjeldsund,1987,55,0,2640,0.0,1720,0.0,1.0,False
5512,Dielddanuorri - Tjeldsund,1987,99,920,2640,34.85,1720,,1.0,False
5514,Ibestad,1987,01,325,1298,25.04,765,42.48,1.0,False
5514,Ibestad,1987,02,0,1298,0.0,765,0.0,1.0,False
5514,Ibestad,1987,03,245,1298,18.88,765,32.03,1.0,False
5514,Ibestad,1987,04,0,1298,0.0,765,0.0,1.0,False
5514,Ibestad,1987,05,45,1298,3.47,765,5.88,1.0,False
5514,Ibestad,1987,06,52,1298,4.01,765,6.8,1.0,False
5514,Ibestad,1987,07,98,1298,7.55,765,12.81,1.0,False
5514,Ibestad,1987,08,0,1298,0.0,765,0.0,1.0,False
5514,Ibestad,1987,55,0,1298,0.0,765,0.0,1.0,False
5514,Ibestad,1987,99,533,1298,41.06,765,,1.0,False
5516,Gratangen - Rivtták,1987,01,333,896,37.17,689,48.33,1.0,False
5516,Gratangen - Rivtták,1987,02,0,896,0.0,689,0.0,1.0,False
5516,Gratangen - Rivtták,1987,03,147,896,16.41,689,21.34,1.0,False
5516,Gratangen - Rivtták,1987,04,0,896,0.0,689,0.0,1.0,False
5516,Gratangen - Rivtták,1987,05,132,896,14.73,689,19.16,1.0,False
5516,Gratangen - Rivtták,1987,06,77,896,8.59,689,11.18,1.0,False
5516,Gratangen - Rivtták,1987,07,0,896,0.0,689,0.0,1.0,False
5516,Gratangen - Rivtták,1987,08,0,896,0.0,689,0.0,1.0,False
5516,Gratangen - Rivtták,1987,55,0,896,0.0,689,0.0,1.0,False
5516,Gratangen - Rivtták,1987,99,207,896,23.1,689,,1.0,False
5518,Loabák - Lavangen,1987,01,358,769,46.55,640,55.94,1.0,False
5518,Loabák - Lavangen,1987,02,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,03,282,769,36.67,640,44.06,1.0,False
5518,Loabák - Lavangen,1987,04,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,05,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,06,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,07,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,08,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,55,0,769,0.0,640,0.0,1.0,False
5518,Loabák - Lavangen,1987,99,129,769,16.78,640,,1.0,False
5520,Bardu,1987,01,810,2114,38.32,2114,38.32,1.0,False
5520,Bardu,1987,02,0,2114,0.0,2114,0.0,1.0,False
5520,Bardu,1987,03,747,2114,35.34,2114,35.34,1.0,False
5520,Bardu,1987,04,0,2114,0.0,2114,0.0,1.0,False
5520,Bardu,1987,05,434,2114,20.53,2114,20.53,1.0,False
5520,Bardu,1987,06,82,2114,3.88,2114,3.88,1.0,False
5520,Bardu,1987,07,41,2114,1.94,2114,1.94,1.0,False
5520,Bardu,1987,08,0,2114,0.0,2114,0.0,1.0,False
5520,Bardu,1987,55,0,2114,0.0,2114,0.0,1.0,False
5520,Bardu,1987,99,0,2114,0.0,2114,,1.0,False
5522,Salangen,1987,01,669,1304,51.3,1304,51.3,1.0,False
5522,Salangen,1987,02,0,1304,0.0,1304,0.0,1.0,False
5522,Salangen,1987,03,274,1304,21.01,1304,21.01,1.0,False
5522,Salangen,1987,04,104,1304,7.98,1304,7.98,1.0,False
5522,Salangen,1987,05,116,1304,8.9,1304,8.9,1.0,False
5522,Salangen,1987,06,141,1304,10.81,1304,10.81,1.0,False
5522,Salangen,1987,07,0,1304,0.0,1304,0.0,1.0,False
5522,Salangen,1987,08,0,1304,0.0,1304,0.0,1.0,False
5522,Salangen,1987,55,0,1304,0.0,1304,0.0,1.0,False
5522,Salangen,1987,99,0,1304,0.0,1304,,1.0,False
5524,Målselv,1987,01,1280,3475,36.83,3475,36.83,1.0,False
5524,Målselv,1987,02,0,3475,0.0,3475,0.0,1.0,False
5524,Målselv,1987,03,925,3475,26.62,3475,26.62,1.0,False
5524,Målselv,1987,04,203,3475,5.84,3475,5.84,1.0,False
5524,Målselv,1987,05,575,3475,16.55,3475,16.55,1.0,False
5524,Målselv,1987,06,247,3475,7.11,3475,7.11,1.0,False
5524,Målselv,1987,07,220,3475,6.33,3475,6.33,1.0,False
5524,Målselv,1987,08,0,3475,0.0,3475,0.0,1.0,False
5524,Målselv,1987,55,25,3475,0.72,3475,0.72,1.0,False
5524,Målselv,1987,99,0,3475,0.0,3475,,1.0,False
5526,Sørreisa,1987,01,991,1618,61.25,1618,61.25,1.0,False
5526,Sørreisa,1987,02,0,1618,0.0,1618,0.0,1.0,False
5526,Sørreisa,1987,03,317,1618,19.59,1618,19.59,1.0,False
5526,Sørreisa,1987,04,148,1618,9.15,1618,9.15,1.0,False
5526,Sørreisa,1987,05,89,1618,5.5,1618,5.5,1.0,False
5526,Sørreisa,1987,06,73,1618,4.51,1618,4.51,1.0,False
5526,Sørreisa,1987,07,0,1618,0.0,1618,0.0,1.0,False
5526,Sørreisa,1987,08,0,1618,0.0,1618,0.0,1.0,False
5526,Sørreisa,1987,55,0,1618,0.0,1618,0.0,1.0,False
5526,Sørreisa,1987,99,0,1618,0.0,1618,,1.0,False
5528,Dyrøy,1987,01,454,839,54.11,785,57.83,1.0,False
5528,Dyrøy,1987,02,0,839,0.0,785,0.0,1.0,False
5528,Dyrøy,1987,03,119,839,14.18,785,15.16,1.0,False
5528,Dyrøy,1987,04,47,839,5.6,785,5.99,1.0,False
5528,Dyrøy,1987,05,165,839,19.67,785,21.02,1.0,False
5528,Dyrøy,1987,06,0,839,0.0,785,0.0,1.0,False
5528,Dyrøy,1987,07,0,839,0.0,785,0.0,1.0,False
5528,Dyrøy,1987,08,0,839,0.0,785,0.0,1.0,False
5528,Dyrøy,1987,55,0,839,0.0,785,0.0,1.0,False
5528,Dyrøy,1987,99,54,839,6.44,785,,1.0,False
5530,Senja,1987,01,3400,7828,43.43,6127,55.49,1.0,False
5530,Senja,1987,02,0,7828,0.0,6127,0.0,1.0,False
5530,Senja,1987,03,1073,7828,13.71,6127,17.51,1.0,False
5530,Senja,1987,04,599,7828,7.65,6127,9.78,1.0,False
5530,Senja,1987,05,526,7828,6.72,6127,8.58,1.0,False
5530,Senja,1987,06,302,7828,3.86,6127,4.93,1.0,False
5530,Senja,1987,07,181,7828,2.31,6127,2.95,1.0,False
5530,Senja,1987,08,0,7828,0.0,6127,0.0,1.0,False
5530,Senja,1987,55,46,7828,0.59,6127,0.75,1.0,False
5530,Senja,1987,99,1701,7828,21.73,6127,,1.0,False
5532,Balsfjord,1987,01,1325,3081,43.01,3081,43.01,1.0,False
5532,Balsfjord,1987,02,0,3081,0.0,3081,0.0,1.0,False
5532,Balsfjord,1987,03,503,3081,16.33,3081,16.33,1.0,False
5532,Balsfjord,1987,04,225,3081,7.3,3081,7.3,1.0,False
5532,Balsfjord,1987,05,396,3081,12.85,3081,12.85,1.0,False
5532,Balsfjord,1987,06,316,3081,10.26,3081,10.26,1.0,False
5532,Balsfjord,1987,07,234,3081,7.59,3081,7.59,1.0,False
5532,Balsfjord,1987,08,0,3081,0.0,3081,0.0,1.0,False
5532,Balsfjord,1987,55,82,3081,2.66,3081,2.66,1.0,False
5532,Balsfjord,1987,99,0,3081,0.0,3081,,1.0,False
5534,Karlsøy,1987,01,651,1389,46.87,979,66.5,1.0,False
5534,Karlsøy,1987,02,0,1389,0.0,979,0.0,1.0,False
5534,Karlsøy,1987,03,173,1389,12.46,979,17.67,1.0,False
5534,Karlsøy,1987,04,0,1389,0.0,979,0.0,1.0,False
5534,Karlsøy,1987,05,155,1389,11.16,979,15.83,1.0,False
5534,Karlsøy,1987,06,0,1389,0.0,979,0.0,1.0,False
5534,Karlsøy,1987,07,0,1389,0.0,979,0.0,1.0,False
5534,Karlsøy,1987,08,0,1389,0.0,979,0.0,1.0,False
5534,Karlsøy,1987,55,0,1389,0.0,979,0.0,1.0,False
5534,Karlsøy,1987,99,410,1389,29.52,979,,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,01,795,1759,45.2,1448,54.9,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,02,0,1759,0.0,1448,0.0,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,03,173,1759,9.84,1448,11.95,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,04,213,1759,12.11,1448,14.71,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,05,0,1759,0.0,1448,0.0,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,06,173,1759,9.84,1448,11.95,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,07,68,1759,3.87,1448,4.7,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,08,0,1759,0.0,1448,0.0,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,55,26,1759,1.48,1448,1.8,1.0,False
5536,Lyngen - Ivgu - Yykeä,1987,99,311,1759,17.68,1448,,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,01,703,1072,65.58,1072,65.58,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,02,0,1072,0.0,1072,0.0,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,03,105,1072,9.79,1072,9.79,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,04,63,1072,5.88,1072,5.88,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,05,53,1072,4.94,1072,4.94,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,06,148,1072,13.81,1072,13.81,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,07,0,1072,0.0,1072,0.0,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,08,0,1072,0.0,1072,0.0,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,55,0,1072,0.0,1072,0.0,1.0,False
5538,Storfjord - Omasvuotna - Omasvuono,1987,99,0,1072,0.0,1072,,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,01,506,1602,31.59,929,54.47,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,02,0,1602,0.0,929,0.0,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,03,95,1602,5.93,929,10.23,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,04,174,1602,10.86,929,18.73,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,05,73,1602,4.56,929,7.86,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,06,81,1602,5.06,929,8.72,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,07,0,1602,0.0,929,0.0,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,08,0,1602,0.0,929,0.0,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,55,0,1602,0.0,929,0.0,1.0,False
5540,Gáivuotna - Kåfjord - Kaivuono,1987,99,673,1602,42.01,929,,1.0,False
5542,Skjervøy,1987,01,514,1438,35.74,1438,35.74,1.0,False
5542,Skjervøy,1987,02,0,1438,0.0,1438,0.0,1.0,False
5542,Skjervøy,1987,03,358,1438,24.9,1438,24.9,1.0,False
5542,Skjervøy,1987,04,222,1438,15.44,1438,15.44,1.0,False
5542,Skjervøy,1987,05,119,1438,8.28,1438,8.28,1.0,False
5542,Skjervøy,1987,06,102,1438,7.09,1438,7.09,1.0,False
5542,Skjervøy,1987,07,123,1438,8.55,1438,8.55,1.0,False
5542,Skjervøy,1987,08,0,1438,0.0,1438,0.0,1.0,False
5542,Skjervøy,1987,55,0,1438,0.0,1438,0.0,1.0,False
5542,Skjervøy,1987,99,0,1438,0.0,1438,,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,01,1095,2207,49.61,1970,55.58,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,02,0,2207,0.0,1970,0.0,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,03,290,2207,13.14,1970,14.72,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,04,244,2207,11.06,1970,12.39,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,05,128,2207,5.8,1970,6.5,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,06,138,2207,6.25,1970,7.01,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,07,75,2207,3.4,1970,3.81,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,08,0,2207,0.0,1970,0.0,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,55,0,2207,0.0,1970,0.0,1.0,False
5544,Nordreisa - Ráisa - Raisi,1987,99,237,2207,10.74,1970,,1.0,False
5546,Kvænangen,1987,01,379,928,40.84,836,45.33,1.0,False
5546,Kvænangen,1987,02,0,928,0.0,836,0.0,1.0,False
5546,Kvænangen,1987,03,240,928,25.86,836,28.71,1.0,False
5546,Kvænangen,1987,04,110,928,11.85,836,13.16,1.0,False
5546,Kvænangen,1987,05,22,928,2.37,836,2.63,1.0,False
5546,Kvænangen,1987,06,85,928,9.16,836,10.17,1.0,False
5546,Kvænangen,1987,07,0,928,0.0,836,0.0,1.0,False
5546,Kvænangen,1987,08,0,928,0.0,836,0.0,1.0,False
5546,Kvænangen,1987,55,0,928,0.0,836,0.0,1.0,False
5546,Kvænangen,1987,99,92,928,9.91,836,,1.0,False
5601,Alta,1987,01,3081,5631,54.71,5485,56.17,1.0,False
5601,Alta,1987,02,303,5631,5.38,5485,5.52,1.0,False
5601,Alta,1987,03,681,5631,12.09,5485,12.42,1.0,False
5601,Alta,1987,04,345,5631,6.13,5485,6.29,1.0,False
5601,Alta,1987,05,143,5631,2.54,5485,2.61,1.0,False
5601,Alta,1987,06,398,5631,7.07,5485,7.26,1.0,False
5601,Alta,1987,07,360,5631,6.39,5485,6.56,1.0,False
5601,Alta,1987,08,0,5631,0.0,5485,0.0,1.0,False
5601,Alta,1987,55,174,5631,3.09,5485,3.17,1.0,False
5601,Alta,1987,99,146,5631,2.59,5485,,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,01,2616,4631,56.49,4482,58.37,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,02,0,4631,0.0,4482,0.0,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,03,816,4631,17.62,4482,18.21,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,04,259,4631,5.59,4482,5.78,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,05,172,4631,3.71,4482,3.84,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,06,381,4631,8.23,4482,8.5,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,07,101,4631,2.18,4482,2.25,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,08,0,4631,0.0,4482,0.0,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,55,137,4631,2.96,4482,3.06,1.0,False
5603,Hammerfest - Hámmerfeasta,1987,99,149,4631,3.22,4482,,1.0,False
5605,Sør-Varanger,1987,01,2251,4781,47.08,4676,48.14,1.0,False
5605,Sør-Varanger,1987,02,311,4781,6.5,4676,6.65,1.0,False
5605,Sør-Varanger,1987,03,1148,4781,24.01,4676,24.55,1.0,False
5605,Sør-Varanger,1987,04,145,4781,3.03,4676,3.1,1.0,False
5605,Sør-Varanger,1987,05,214,4781,4.48,4676,4.58,1.0,False
5605,Sør-Varanger,1987,06,467,4781,9.77,4676,9.99,1.0,False
5605,Sør-Varanger,1987,07,0,4781,0.0,4676,0.0,1.0,False
5605,Sør-Varanger,1987,08,0,4781,0.0,4676,0.0,1.0,False
5605,Sør-Varanger,1987,55,140,4781,2.93,4676,2.99,1.0,False
5605,Sør-Varanger,1987,99,105,4781,2.2,4676,,1.0,False
5607,Vadsø,1987,01,1322,2745,48.16,2626,50.34,1.0,False
5607,Vadsø,1987,02,178,2745,6.48,2626,6.78,1.0,False
5607,Vadsø,1987,03,517,2745,18.83,2626,19.69,1.0,False
5607,Vadsø,1987,04,217,2745,7.91,2626,8.26,1.0,False
5607,Vadsø,1987,05,0,2745,0.0,2626,0.0,1.0,False
5607,Vadsø,1987,06,291,2745,10.6,2626,11.08,1.0,False
5607,Vadsø,1987,07,101,2745,3.68,2626,3.85,1.0,False
5607,Vadsø,1987,08,0,2745,0.0,2626,0.0,1.0,False
5607,Vadsø,1987,55,0,2745,0.0,2626,0.0,1.0,False
5607,Vadsø,1987,99,119,2745,4.34,2626,,1.0,False
5610,Kárásjohka - Karasjok,1987,01,575,1412,40.72,905,63.54,1.0,False
5610,Kárásjohka - Karasjok,1987,02,0,1412,0.0,905,0.0,1.0,False
5610,Kárásjohka - Karasjok,1987,03,117,1412,8.29,905,12.93,1.0,False
5610,Kárásjohka - Karasjok,1987,04,103,1412,7.29,905,11.38,1.0,False
5610,Kárásjohka - Karasjok,1987,05,100,1412,7.08,905,11.05,1.0,False
5610,Kárásjohka - Karasjok,1987,06,0,1412,0.0,905,0.0,1.0,False
5610,Kárásjohka - Karasjok,1987,07,0,1412,0.0,905,0.0,1.0,False
5610,Kárásjohka - Karasjok,1987,08,0,1412,0.0,905,0.0,1.0,False
5610,Kárásjohka - Karasjok,1987,55,10,1412,0.71,905,1.1,1.0,False
5610,Kárásjohka - Karasjok,1987,99,507,1412,35.91,905,,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,01,252,1237,20.37,937,26.89,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,02,0,1237,0.0,937,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,03,277,1237,22.39,937,29.56,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,04,127,1237,10.27,937,13.55,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,05,98,1237,7.92,937,10.46,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,06,52,1237,4.2,937,5.55,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,07,131,1237,10.59,937,13.98,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,08,0,1237,0.0,937,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,55,0,1237,0.0,937,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,1987,99,300,1237,24.25,937,,1.0,False
5614,Loppa,1987,01,445,905,49.17,813,54.74,1.0,False
5614,Loppa,1987,02,0,905,0.0,813,0.0,1.0,False
5614,Loppa,1987,03,109,905,12.04,813,13.41,1.0,False
5614,Loppa,1987,04,76,905,8.4,813,9.35,1.0,False
5614,Loppa,1987,05,48,905,5.3,813,5.9,1.0,False
5614,Loppa,1987,06,135,905,14.92,813,16.61,1.0,False
5614,Loppa,1987,07,0,905,0.0,813,0.0,1.0,False
5614,Loppa,1987,08,0,905,0.0,813,0.0,1.0,False
5614,Loppa,1987,55,0,905,0.0,813,0.0,1.0,False
5614,Loppa,1987,99,92,905,10.17,813,,1.0,False
5616,Hasvik,1987,01,487,743,65.55,743,65.55,1.0,False
5616,Hasvik,1987,02,28,743,3.77,743,3.77,1.0,False
5616,Hasvik,1987,03,88,743,11.84,743,11.84,1.0,False
5616,Hasvik,1987,04,0,743,0.0,743,0.0,1.0,False
5616,Hasvik,1987,05,0,743,0.0,743,0.0,1.0,False
5616,Hasvik,1987,06,140,743,18.84,743,18.84,1.0,False
5616,Hasvik,1987,07,0,743,0.0,743,0.0,1.0,False
5616,Hasvik,1987,08,0,743,0.0,743,0.0,1.0,False
5616,Hasvik,1987,55,0,743,0.0,743,0.0,1.0,False
5616,Hasvik,1987,99,0,743,0.0,743,,1.0,False
5618,Måsøy,1987,01,466,884,52.71,779,59.82,1.0,False
5618,Måsøy,1987,02,0,884,0.0,779,0.0,1.0,False
5618,Måsøy,1987,03,69,884,7.81,779,8.86,1.0,False
5618,Måsøy,1987,04,0,884,0.0,779,0.0,1.0,False
5618,Måsøy,1987,05,201,884,22.74,779,25.8,1.0,False
5618,Måsøy,1987,06,43,884,4.86,779,5.52,1.0,False
5618,Måsøy,1987,07,0,884,0.0,779,0.0,1.0,False
5618,Måsøy,1987,08,0,884,0.0,779,0.0,1.0,False
5618,Måsøy,1987,55,0,884,0.0,779,0.0,1.0,False
5618,Måsøy,1987,99,105,884,11.88,779,,1.0,False
5620,Nordkapp,1987,01,957,1769,54.1,1769,54.1,1.0,False
5620,Nordkapp,1987,02,0,1769,0.0,1769,0.0,1.0,False
5620,Nordkapp,1987,03,375,1769,21.2,1769,21.2,1.0,False
5620,Nordkapp,1987,04,97,1769,5.48,1769,5.48,1.0,False
5620,Nordkapp,1987,05,0,1769,0.0,1769,0.0,1.0,False
5620,Nordkapp,1987,06,340,1769,19.22,1769,19.22,1.0,False
5620,Nordkapp,1987,07,0,1769,0.0,1769,0.0,1.0,False
5620,Nordkapp,1987,08,0,1769,0.0,1769,0.0,1.0,False
5620,Nordkapp,1987,55,0,1769,0.0,1769,0.0,1.0,False
5620,Nordkapp,1987,99,0,1769,0.0,1769,,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,01,921,1928,47.77,1773,51.95,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,02,252,1928,13.07,1773,14.21,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,03,374,1928,19.4,1773,21.09,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,04,91,1928,4.72,1773,5.13,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,05,0,1928,0.0,1773,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,06,135,1928,7.0,1773,7.61,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,07,0,1928,0.0,1773,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,08,0,1928,0.0,1773,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,55,0,1928,0.0,1773,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,1987,99,155,1928,8.04,1773,,1.0,False
5624,Lebesby,1987,01,473,784,60.33,784,60.33,1.0,False
5624,Lebesby,1987,02,0,784,0.0,784,0.0,1.0,False
5624,Lebesby,1987,03,118,784,15.05,784,15.05,1.0,False
5624,Lebesby,1987,04,73,784,9.31,784,9.31,1.0,False
5624,Lebesby,1987,05,0,784,0.0,784,0.0,1.0,False
5624,Lebesby,1987,06,120,784,15.31,784,15.31,1.0,False
5624,Lebesby,1987,07,0,784,0.0,784,0.0,1.0,False
5624,Lebesby,1987,08,0,784,0.0,784,0.0,1.0,False
5624,Lebesby,1987,55,0,784,0.0,784,0.0,1.0,False
5624,Lebesby,1987,99,0,784,0.0,784,,1.0,False
5626,Gamvik,1987,01,340,709,47.95,458,74.24,1.0,False
5626,Gamvik,1987,02,0,709,0.0,458,0.0,1.0,False
5626,Gamvik,1987,03,0,709,0.0,458,0.0,1.0,False
5626,Gamvik,1987,04,0,709,0.0,458,0.0,1.0,False
5626,Gamvik,1987,05,0,709,0.0,458,0.0,1.0,False
5626,Gamvik,1987,06,93,709,13.12,458,20.31,1.0,False
5626,Gamvik,1987,07,0,709,0.0,458,0.0,1.0,False
5626,Gamvik,1987,08,0,709,0.0,458,0.0,1.0,False
5626,Gamvik,1987,55,25,709,3.53,458,5.46,1.0,False
5626,Gamvik,1987,99,251,709,35.4,458,,1.0,False
5628,Deatnu - Tana,1987,01,563,1671,33.69,1134,49.65,1.0,False
5628,Deatnu - Tana,1987,02,0,1671,0.0,1134,0.0,1.0,False
5628,Deatnu - Tana,1987,03,234,1671,14.0,1134,20.63,1.0,False
5628,Deatnu - Tana,1987,04,57,1671,3.41,1134,5.03,1.0,False
5628,Deatnu - Tana,1987,05,108,1671,6.46,1134,9.52,1.0,False
5628,Deatnu - Tana,1987,06,82,1671,4.91,1134,7.23,1.0,False
5628,Deatnu - Tana,1987,07,90,1671,5.39,1134,7.94,1.0,False
5628,Deatnu - Tana,1987,08,0,1671,0.0,1134,0.0,1.0,False
5628,Deatnu - Tana,1987,55,0,1671,0.0,1134,0.0,1.0,False
5628,Deatnu - Tana,1987,99,537,1671,32.14,1134,,1.0,False
5630,Berlevåg,1987,01,355,770,46.1,403,88.09,1.0,False
5630,Berlevåg,1987,02,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,03,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,04,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,05,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,06,48,770,6.23,403,11.91,1.0,False
5630,Berlevåg,1987,07,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,08,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,55,0,770,0.0,403,0.0,1.0,False
5630,Berlevåg,1987,99,367,770,47.66,403,,1.0,False
5632,Båtsfjord,1987,01,587,961,61.08,961,61.08,1.0,False
5632,Båtsfjord,1987,02,0,961,0.0,961,0.0,1.0,False
5632,Båtsfjord,1987,03,214,961,22.27,961,22.27,1.0,False
5632,Båtsfjord,1987,04,31,961,3.23,961,3.23,1.0,False
5632,Båtsfjord,1987,05,0,961,0.0,961,0.0,1.0,False
5632,Båtsfjord,1987,06,82,961,8.53,961,8.53,1.0,False
5632,Båtsfjord,1987,07,47,961,4.89,961,4.89,1.0,False
5632,Båtsfjord,1987,08,0,961,0.0,961,0.0,1.0,False
5632,Båtsfjord,1987,55,0,961,0.0,961,0.0,1.0,False
5632,Båtsfjord,1987,99,0,961,0.0,961,,1.0,False
5634,Vardø,1987,01,784,1508,51.99,1434,54.67,1.0,False
5634,Vardø,1987,02,0,1508,0.0,1434,0.0,1.0,False
5634,Vardø,1987,03,300,1508,19.89,1434,20.92,1.0,False
5634,Vardø,1987,04,0,1508,0.0,1434,0.0,1.0,False
5634,Vardø,1987,05,0,1508,0.0,1434,0.0,1.0,False
5634,Vardø,1987,06,205,1508,13.59,1434,14.3,1.0,False
5634,Vardø,1987,07,145,1508,9.62,1434,10.11,1.0,False
5634,Vardø,1987,08,0,1508,0.0,1434,0.0,1.0,False
5634,Vardø,1987,55,0,1508,0.0,1434,0.0,1.0,False
5634,Vardø,1987,99,74,1508,4.91,1434,,1.0,False
5636,Unjárga - Nesseby,1987,01,283,627,45.14,335,84.48,1.0,False
5636,Unjárga - Nesseby,1987,02,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,03,52,627,8.29,335,15.52,1.0,False
5636,Unjárga - Nesseby,1987,04,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,05,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,06,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,07,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,08,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,55,0,627,0.0,335,0.0,1.0,False
5636,Unjárga - Nesseby,1987,99,292,627,46.57,335,,1.0,False
0301,Oslo - Oslove,1991,01,82102,271073,30.29,262465,31.28,1.0,False
0301,Oslo - Oslove,1991,02,23792,271073,8.78,262465,9.06,1.0,False
0301,Oslo - Oslove,1991,03,85193,271073,31.43,262465,32.46,1.0,False
0301,Oslo - Oslove,1991,04,9594,271073,3.54,262465,3.66,1.0,False
0301,Oslo - Oslove,1991,05,5922,271073,2.18,262465,2.26,1.0,False
0301,Oslo - Oslove,1991,06,39087,271073,14.42,262465,14.89,1.0,False
0301,Oslo - Oslove,1991,07,4167,271073,1.54,262465,1.59,1.0,False
0301,Oslo - Oslove,1991,08,1553,271073,0.57,262465,0.59,1.0,False
0301,Oslo - Oslove,1991,55,11055,271073,4.08,262465,4.21,1.0,False
0301,Oslo - Oslove,1991,99,8608,271073,3.18,262465,,1.0,False
