kode,aar,befolkning
1749,1976,1595
1749,1977,1583
1749,1978,1589
1749,1979,1606
1749,1980,1572
1749,1981,1571
1749,1982,1558
1749,1983,1562
1749,1984,1582
1749,1985,1559
1749,1986,1547
1749,1987,1507
1749,1988,1473
1749,1989,1454
1749,1990,1436
1750,1951,3919
1750,1952,3958
1750,1953,3957
1750,1954,3910
1750,1955,3920
1750,1956,3895
1750,1957,3848
1750,1958,3849
1750,1959,3867
1750,1960,3880
1750,1961,3895
1750,1962,3861
1750,1963,3835
1750,1964,3825
1750,1965,3897
1750,1966,3882
1750,1967,3879
1750,1968,3843
1750,1969,3797
1750,1970,3765
1750,1971,3740
1750,1972,3751
1750,1973,3763
1750,1974,3774
1750,1975,3764
1750,1976,3719
1750,1977,3733
1750,1978,3768
1750,1979,3757
1750,1980,3758
1750,1981,3808
1750,1982,3809
1750,1983,3803
1750,1984,3805
1750,1985,3807
1750,1986,3763
1750,1987,3735
1750,1988,3734
1750,1989,3739
1750,1990,3747
1751,1951,2344
1751,1952,2294
1751,1953,2291
1751,1954,2323
1751,1955,2332
1751,1956,2315
1751,1957,2311
1751,1958,2319
1751,1959,2325
1751,1960,2317
1751,1961,2259
1751,1962,2251
1751,1963,2229
1751,1964,6241
1751,1965,6202
1751,1966,6124
1751,1967,6115
1751,1968,6138
1751,1969,6177
1751,1970,6130
1751,1971,5916
1751,1972,5892
1751,1973,5883
1751,1974,5870
1751,1975,5879
1751,1976,5855
1751,1977,5850
1751,1978,5829
1751,1979,5811
1751,1980,5822
1751,1981,5818
1751,1982,5767
1751,1983,5832
1751,1984,5870
1751,1985,5882
1751,1986,5821
1751,1987,5747
1751,1988,5663
1751,1989,5633
1751,1990,5581
1752,1951,2531
1752,1952,2475
1752,1953,2465
1752,1954,2448
1752,1955,2409
1752,1956,2545
1752,1957,2560
1752,1958,2541
1752,1959,2555
1752,1960,2575
1752,1961,2502
1752,1962,2471
1752,1963,2459
1753,1951,1030
1753,1952,1066
1753,1953,1081
1753,1954,1071
1753,1955,1084
1753,1956,1074
1753,1957,1072
1753,1958,1086
1753,1959,1079
1753,1960,1080
1753,1961,1079
1753,1962,1061
1753,1963,1036
1754,1951,866
1754,1952,884
1754,1953,889
1754,1954,886
1754,1955,876
1754,1956,872
1754,1957,872
1754,1958,864
1754,1959,864
1754,1960,862
1754,1961,839
1754,1962,824
1754,1963,804
1755,1951,1228
1755,1952,1223
1755,1953,1193
1755,1954,1176
1755,1955,1181
1755,1956,1192
1755,1957,1170
1755,1958,1138
1755,1959,1129
1755,1960,1105
1755,1961,1115
1755,1962,1115
1755,1963,1106
1755,1964,1098
1755,1965,1072
1755,1966,1071
1755,1967,1063
1755,1968,1035
1755,1969,1027
1755,1970,1007
1755,1971,980
1755,1972,1044
1755,1973,993
1755,1974,996
1755,1975,971
1755,1976,975
1755,1977,944
1755,1978,947
1755,1979,941
1755,1980,933
1755,1981,943
1755,1982,956
1755,1983,953
1755,1984,957
1755,1985,943
1755,1986,943
1755,1987,923
1755,1988,883
1755,1989,874
1755,1990,852
1801,1951,1438
1801,1952,1475
1801,1953,1564
1801,1954,1668
1801,1955,1718
1801,1956,1734
1801,1957,1741
1801,1958,1800
1801,1959,1838
1801,1960,1848
1801,1961,1862
1801,1962,1930
1801,1963,1991
1802,1951,3347
1802,1952,3429
1802,1953,3530
1802,1954,3666
1802,1955,3771
1802,1956,3961
1802,1957,4204
1802,1958,4490
1802,1959,4601
1802,1960,4740
1802,1961,4600
1803,1951,4215
1803,1952,4717
1803,1953,5263
1803,1954,6257
1803,1955,6886
1803,1956,7246
1803,1957,7777
1803,1958,8027
1803,1959,8186
1803,1960,8096
1803,1961,8368
1803,1962,8646
1803,1963,9134
1804,1951,7533
1804,1952,7835
1804,1953,8221
1804,1954,8777
1804,1955,9379
1804,1956,9865
1804,1957,10088
1804,1958,10501
1804,1959,12165
1804,1960,12445
1804,1961,12748
1804,1962,13115
1804,1963,13506
1804,1964,13806
1804,1965,14050
1804,1966,13997
1804,1967,14273
1804,1968,27575
1804,1969,28132
1804,1970,28530
1804,1971,29123
1804,1972,29489
1804,1973,29882
1804,1974,30380
1804,1975,30710
1804,1976,31096
1804,1977,31471
1804,1978,31832
1804,1979,32163
1804,1980,32567
1804,1981,33131
1804,1982,33498
1804,1983,33642
1804,1984,33773
1804,1985,34013
1804,1986,34485
1804,1987,34964
1804,1988,35377
1804,1989,35851
1804,1990,36536
1805,1951,11158
1805,1952,11262
1805,1953,11414
1805,1954,11805
1805,1955,12133
1805,1956,12134
1805,1957,12325
1805,1958,12544
1805,1959,12842
1805,1960,13052
1805,1961,13312
1805,1962,13408
1805,1963,13509
1805,1964,13499
1805,1965,13514
1805,1966,13448
1805,1967,13512
1805,1968,13427
1805,1969,13472
1805,1970,13325
1805,1971,13181
1805,1972,13102
1805,1973,12839
1805,1974,19780
1805,1975,19647
1805,1976,19576
1805,1977,19451
1805,1978,19308
1805,1979,19202
1805,1980,19310
1805,1981,19324
1805,1982,19239
1805,1983,19097
1805,1984,18976
1805,1985,18865
1805,1986,18750
1805,1987,18643
1805,1988,18470
1805,1989,18594
1805,1990,18597
1806u,1951,3420
1806u,1952,3489
1806u,1953,3519
1806u,1954,3523
1806u,1955,3577
1806u,1956,3739
1806u,1957,3809
1806u,1958,3761
1806u,1959,3807
1806u,1960,3821
1806u,1961,3829
1806u,1962,3823
1806u,1963,3918
1811,1951,2932
1811,1952,3001
1811,1953,2992
1811,1954,2975
1811,1955,2946
1811,1956,2936
1811,1957,2929
1811,1958,2888
1811,1959,2901
1811,1960,2873
1811,1961,2830
1811,1962,2798
1811,1963,2798
1811,1964,2473
1811,1965,2432
1811,1966,2412
1811,1967,2401
1811,1968,2362
1811,1969,2338
1811,1970,2373
1811,1971,2337
1811,1972,2348
1811,1973,2331
1811,1974,2305
1811,1975,2259
1811,1976,2275
1811,1977,2254
1811,1978,2253
1811,1979,2268
1811,1980,2252
1811,1981,2248
1811,1982,2242
1811,1983,2208
1811,1984,2222
1811,1985,2203
1811,1986,2173
1811,1987,2162
1811,1988,2141
1811,1989,2083
1811,1990,2095
1812,1951,2629
1812,1952,2636
1812,1953,2633
1812,1954,2624
1812,1955,2546
1812,1956,2508
1812,1957,2468
1812,1958,2429
1812,1959,2439
1812,1960,2435
1812,1961,2399
1812,1962,2343
1812,1963,2328
1812,1977,2107
1812,1978,2137
1812,1979,2169
1812,1980,2183
1812,1981,2161
1812,1982,2181
1812,1983,2209
1812,1984,2222
1812,1985,2187
1812,1986,2176
1812,1987,2154
1812,1988,2130
1812,1989,2112
1812,1990,2123
1813,1977,6664
1813,1978,6666
1813,1979,6693
1813,1980,6734
1813,1981,6765
1813,1982,6786
1813,1983,6776
1813,1984,6802
1813,1985,6810
1813,1986,6832
1813,1987,6819
1813,1988,6843
1813,1989,6879
1813,1990,6936
1813u,1951,1761
1813u,1952,1741
1813u,1953,1701
1813u,1954,1650
1813u,1955,1635
1813u,1956,1608
1813u,1957,1564
1813u,1958,1535
1813u,1959,1553
1813u,1960,1520
1813u,1961,1472
1813u,1962,1428
1813u,1963,1405
1814,1951,2806
1814,1952,2765
1814,1953,2702
1814,1954,2608
1814,1955,2614
1814,1956,2718
1814,1957,2635
1814,1958,2620
1814,1959,2577
1814,1960,2614
1814,1961,2596
1814,1962,2613
1814,1963,2636
1814,1964,8722
1814,1965,8758
1814,1966,8776
1814,1967,8708
1814,1968,8735
1814,1969,8776
1814,1970,8721
1814,1971,8590
1814,1972,8586
1814,1973,8653
1814,1974,8690
1814,1975,8695
1814,1976,8686
1815,1951,2395
1815,1952,2367
1815,1953,2322
1815,1954,2262
1815,1955,2225
1815,1956,2246
1815,1957,2241
1815,1958,2207
1815,1959,2188
1815,1960,2178
1815,1961,2180
1815,1962,2128
1815,1963,2091
1815,1964,2046
1815,1965,2179
1815,1966,2143
1815,1967,2078
1815,1968,2054
1815,1969,2043
1815,1970,2002
1815,1971,1895
1815,1972,1873
1815,1973,1852
1815,1974,1826
1815,1975,1796
1815,1976,1770
1815,1977,1738
1815,1978,1736
1815,1979,1757
1815,1980,1750
1815,1981,1740
1815,1982,1733
1815,1983,1712
1815,1984,1689
1815,1985,1692
1815,1986,1661
1815,1987,1609
1815,1988,1580
1815,1989,1572
1815,1990,1549
1816,1951,990
1816,1952,1004
1816,1953,1012
1816,1954,995
1816,1955,994
1816,1956,984
1816,1957,966
1816,1958,962
1816,1959,957
1816,1960,921
1816,1961,936
1816,1962,910
1816,1963,889
1816,1964,869
1816,1965,854
1816,1966,833
1816,1967,812
1816,1968,809
1816,1969,808
1816,1970,792
1816,1971,765
1816,1972,749
1816,1973,743
1816,1974,716
1816,1975,723
1816,1976,710
1816,1977,694
1816,1978,718
1816,1979,724
1816,1980,740
1816,1981,726
1816,1982,734
1816,1983,747
1816,1984,755
1816,1985,750
1816,1986,749
1816,1987,729
1816,1988,706
1816,1989,684
1816,1990,671
1817,1951,2268
1817,1952,2267
1817,1953,2231
1817,1954,2218
1817,1955,2176
1817,1956,2164
1817,1957,2104
1817,1958,2031
1817,1959,2035
1817,1960,1990
1817,1961,1934
1817,1962,1979
1817,1963,1928
1817,1964,1747
1818,1951,2692
1818,1952,2662
1818,1953,2682
1818,1954,2658
1818,1955,2667
1818,1956,2678
1818,1957,2658
1818,1958,2632
1818,1959,2613
1818,1960,2585
1818,1961,2567
1818,1962,2515
1818,1963,2458
1818,1964,2416
1818,1965,2827
1818,1966,2761
1818,1967,2711
1818,1968,2675
1818,1969,2643
1818,1970,2608
1818,1971,2460
1818,1972,2409
1818,1973,2348
1818,1974,2292
1818,1975,2300
1818,1976,2272
1818,1977,2225
1818,1978,2216
1818,1979,2223
1818,1980,2231
1818,1981,2200
1818,1982,2184
1818,1983,2202
1818,1984,2222
1818,1985,2190
1818,1986,2124
1818,1987,2100
1818,1988,2077
1818,1989,2060
1818,1990,2094
1819,1951,1531
1819,1952,1514
1819,1953,1515
1819,1954,1468
1819,1955,1448
1819,1956,1432
1819,1957,1411
1819,1958,1353
1819,1959,1315
1819,1960,1288
1819,1961,1315
1820,1951,1626
1820,1952,1624
1820,1953,1621
1820,1954,1585
1820,1955,1562
1820,1956,1604
1820,1957,1581
1820,1958,1549
1820,1959,1534
1820,1960,1523
1820,1961,1495
1820,1962,1481
1820,1963,1472
1820,1964,1474
1820,1965,6303
1820,1966,6278
1820,1967,6305
1820,1968,6428
1820,1969,6402
1820,1970,6393
1820,1971,6526
1820,1972,6562
1820,1973,6715
1820,1974,6775
1820,1975,6881
1820,1976,7230
1820,1977,7478
1820,1978,7447
1820,1979,7466
1820,1980,7507
1820,1981,7486
1820,1982,7571
1820,1983,7582
1820,1984,7538
1820,1985,7608
1820,1986,7612
1820,1987,7573
1820,1988,7505
1820,1989,7464
1820,1990,7487
1821,1951,2471
1821,1952,2476
1821,1953,2511
1821,1954,2590
1821,1955,2681
1821,1956,2816
1821,1957,2981
1821,1958,3071
1821,1959,3187
1821,1960,3351
1821,1961,3415
1821,1962,3497
1821,1963,3610
1821,1964,3753
1822,1951,2297
1822,1952,2274
1822,1953,2256
1822,1954,2230
1822,1955,2168
1822,1956,2171
1822,1957,2136
1822,1958,2106
1822,1959,2092
1822,1960,2079
1822,1961,2018
1822,1962,1995
1822,1963,1957
1822,1964,2696
1822,1965,2648
1822,1966,2618
1822,1967,2576
1822,1968,2560
1822,1969,2521
1822,1970,2423
1822,1971,2303
1822,1972,2305
1822,1973,2254
1822,1974,2212
1822,1975,2218
1822,1976,2231
1822,1977,2208
1822,1978,2201
1822,1979,2204
1822,1980,2215
1822,1981,2229
1822,1982,2311
1822,1983,2367
1822,1984,2406
1822,1985,2435
1822,1986,2429
1822,1987,2357
1822,1988,2389
1822,1989,2367
1822,1990,2364
1823,1951,1124
1823,1952,1081
1823,1953,1093
1823,1954,1072
1823,1955,1063
1823,1956,1037
1823,1957,1028
1823,1958,1010
1823,1959,1023
1823,1960,998
1823,1961,1010
1824,1951,3613
1824,1952,3681
1824,1953,3716
1824,1954,3723
1824,1955,3788
1824,1956,3880
1824,1957,4081
1824,1958,4289
1824,1959,4408
1824,1960,4640
1824,1961,5035
1824,1962,11907
1824,1963,12193
1824,1964,12371
1824,1965,12549
1824,1966,12763
1824,1967,12986
1824,1968,13040
1824,1969,13193
1824,1970,13401
1824,1971,13380
1824,1972,13338
1824,1973,13362
1824,1974,13369
1824,1975,13376
1824,1976,13342
1824,1977,13204
1824,1978,13216
1824,1979,13260
1824,1980,13226
1824,1981,13237
1824,1982,13248
1824,1983,13257
1824,1984,13267
1824,1985,13282
1824,1986,13189
1824,1987,13147
1824,1988,13196
1824,1989,13225
1824,1990,13286
1825,1951,1794
1825,1952,1810
1825,1953,1823
1825,1954,1817
1825,1955,1808
1825,1956,1767
1825,1957,1753
1825,1958,1715
1825,1959,1726
1825,1960,1720
1825,1961,1712
1825,1962,1731
1825,1963,1758
1825,1964,1786
1825,1965,1777
1825,1966,1765
1825,1967,1699
1825,1968,1706
1825,1969,1714
1825,1970,1716
1825,1971,1666
1825,1972,1624
1825,1973,1652
1825,1974,1649
1825,1975,1631
1825,1976,1625
1825,1977,1614
1825,1978,1653
1825,1979,1689
1825,1980,1724
1825,1981,1730
1825,1982,1748
1825,1983,1742
1825,1984,1761
1825,1985,1783
1825,1986,1755
1825,1987,1761
1825,1988,1757
1825,1989,1740
1825,1990,1734
1826,1951,1893
1826,1952,1850
1826,1953,1875
1826,1954,1879
1826,1955,1889
1826,1956,1916
1826,1957,1887
1826,1958,1897
1826,1959,1908
1826,1960,1941
1826,1961,2038
1826,1962,2099
1826,1963,2110
1826,1964,1947
1826,1965,1948
1826,1966,1886
1826,1967,1869
1826,1968,1838
1826,1969,1802
1826,1970,1799
1826,1971,1796
1826,1972,1749
1826,1973,1752
1826,1974,1748
1826,1975,1776
1826,1976,1787
1826,1977,1784
1826,1978,1801
1826,1979,1798
1826,1980,1800
1826,1981,1802
1826,1982,1793
1826,1983,1788
1826,1984,1774
1826,1985,1774
1826,1986,1768
1826,1987,1758
1826,1988,1736
1826,1989,1751
1826,1990,1728
1827,1962,2740
1827,1963,2652
1827,1964,2568
1827,1965,2504
1827,1966,2476
1827,1967,2375
1827,1968,2387
1827,1969,2355
1827,1970,2310
1827,1971,2195
1827,1972,2149
1827,1973,2043
1827,1974,2068
1827,1975,2073
1827,1976,2037
1827,1977,1993
1827,1978,1986
1827,1979,2039
1827,1980,2052
1827,1981,2077
1827,1982,2063
1827,1983,2062
1827,1984,2030
1827,1985,1970
1827,1986,1966
1827,1987,1936
1827,1988,1860
1827,1989,1824
1827,1990,1787
1827u,1951,1623
1827u,1952,1609
1827u,1953,1609
1827u,1954,1588
1827u,1955,1588
1827u,1956,1587
1827u,1957,1591
1827u,1958,1596
1827u,1959,1589
1827u,1960,1568
1827u,1961,1542
1828,1951,3347
1828,1952,3309
1828,1953,3278
1828,1954,3260
1828,1955,3256
1828,1956,3293
1828,1957,3236
1828,1958,3141
1828,1959,3137
1828,1960,3145
1828,1961,3114
1828,1962,3177
1828,1963,3140
1828,1964,1996
1828,1965,2020
1828,1966,2063
1828,1967,1937
1828,1968,1849
1828,1969,1854
1828,1970,1894
1828,1971,1857
1828,1972,1824
1828,1973,1829
1828,1974,1834
1828,1975,1835
1828,1976,1880
1828,1977,1867
1828,1978,1863
1828,1979,1850
1828,1980,1873
1828,1981,1887
1828,1982,1970
1828,1983,1918
1828,1984,1918
1828,1985,1853
1828,1986,1832
1828,1987,1770
1828,1988,1751
1828,1989,1767
1828,1990,1810
1829,1951,1003
1829,1952,972
1829,1953,953
1829,1954,959
1829,1955,949
1829,1956,983
1829,1957,958
1829,1958,919
1829,1959,918
1829,1960,910
1829,1961,893
1830,1951,2454
1830,1952,2748
1830,1953,2830
1830,1954,2891
1830,1955,2958
1830,1956,2864
1830,1957,2891
1830,1958,3080
1830,1959,3235
1830,1960,3321
1830,1961,3238
1830,1962,3103
1830,1963,3105
1831,1951,1927
1831,1952,1841
1831,1953,1850
1831,1954,1836
1831,1955,1791
1831,1956,1794
1831,1957,1770
1831,1958,1706
1831,1959,1701
1831,1960,1670
1831,1961,1628
1831,1962,1635
1831,1963,1608
1832,1951,1309
1832,1952,1333
1832,1953,1335
1832,1954,1363
1832,1955,1372
1832,1956,1373
1832,1957,1384
1832,1958,1360
1832,1959,1343
1832,1960,1334
1832,1961,1371
1832,1962,1367
1832,1963,1358
1832,1964,5487
1832,1965,5395
1832,1966,5290
1832,1967,5256
1832,1968,5247
1832,1969,5265
1832,1970,5230
1832,1971,5142
1832,1972,5097
1832,1973,5101
1832,1974,5088
1832,1975,5037
1832,1976,5013
1832,1977,4950
1832,1978,4885
1832,1979,4915
1832,1980,4957
1832,1981,5005
1832,1982,4999
1832,1983,4998
1832,1984,5006
1832,1985,4994
1832,1986,4935
1832,1987,4854
1832,1988,4870
1832,1989,4848
1832,1990,4821
1833,1964,22492
1833,1965,24116
1833,1966,24951
1833,1967,25530
1833,1968,25847
1833,1969,26021
1833,1970,26092
1833,1971,26159
1833,1972,26154
1833,1973,26284
1833,1974,26296
1833,1975,26291
1833,1976,26276
1833,1977,26257
1833,1978,26100
1833,1979,25918
1833,1980,25878
1833,1981,25826
1833,1982,25794
1833,1983,25697
1833,1984,25483
1833,1985,25251
1833,1986,25219
1833,1987,25128
1833,1988,24891
1833,1989,24720
1833,1990,24646
1833u,1951,7192
1833u,1952,7360
1833u,1953,7482
1833u,1954,7663
1833u,1955,7745
1833u,1956,7919
1833u,1957,8337
1833u,1958,8637
1833u,1959,8785
1833u,1960,9110
1833u,1961,9357
1833u,1962,9893
1833u,1963,10648
1834,1951,2954
1834,1952,2968
1834,1953,2982
1834,1954,2971
1834,1955,2972
1834,1956,2983
1834,1957,2957
1834,1958,2934
1834,1959,2942
1834,1960,2943
1834,1961,2890
1834,1962,2842
1834,1963,2816
1834,1964,2793
1834,1965,2746
1834,1966,2718
1834,1967,2765
1834,1968,2739
1834,1969,2729
1834,1970,2693
1834,1971,2659
1834,1972,2650
1834,1973,2680
1834,1974,2657
1834,1975,2634
1834,1976,2604
1834,1977,2581
1834,1978,2588
1834,1979,2556
1834,1980,2546
1834,1981,2534
1834,1982,2554
1834,1983,2533
1834,1984,2503
1834,1985,2485
1834,1986,2435
1834,1987,2405
1834,1988,2343
1834,1989,2298
1834,1990,2265
1835,1951,665
1835,1952,651
1835,1953,658
1835,1954,657
1835,1955,654
1835,1956,669
1835,1957,664
1835,1958,670
1835,1959,671
1835,1960,670
1835,1961,670
1835,1962,668
1835,1963,661
1835,1964,656
1835,1965,650
1835,1966,635
1835,1967,626
1835,1968,609
1835,1969,613
1835,1970,596
1835,1971,575
1835,1972,569
1835,1973,564
1835,1974,571
1835,1975,566
1835,1976,564
1835,1977,562
1835,1978,551
1835,1979,577
1835,1980,592
1835,1981,569
1835,1982,552
1835,1983,554
1835,1984,543
1835,1985,544
1835,1986,537
1835,1987,532
1835,1988,556
1835,1989,544
1835,1990,529
1836,1951,3044
1836,1952,3007
1836,1953,3006
1836,1954,2925
1836,1955,2890
1836,1956,2819
1836,1957,2748
1836,1958,2712
1836,1959,2701
1836,1960,2664
1836,1961,2586
1836,1962,2580
1836,1963,2540
1836,1964,2493
1836,1965,2479
1836,1966,2454
1836,1967,2433
1836,1968,2375
1836,1969,2341
1836,1970,2293
1836,1971,2221
1836,1972,2158
1836,1973,2130
1836,1974,2136
1836,1975,2113
1836,1976,2053
1836,1977,2030
1836,1978,1971
1836,1979,1935
1836,1980,1909
1836,1981,1916
1836,1982,1922
1836,1983,1958
1836,1984,1952
1836,1985,1932
1836,1986,1893
1836,1987,1808
1836,1988,1793
1836,1989,1766
1836,1990,1743
1837,1951,6243
1837,1952,6408
1837,1953,6532
1837,1954,6668
1837,1955,6842
1837,1956,7027
1837,1957,7262
1837,1958,7397
1837,1959,7440
1837,1960,7400
1837,1961,7266
1837,1962,7300
1837,1963,7360
1837,1964,7411
1837,1965,7537
1837,1966,7499
1837,1967,7474
1837,1968,7458
1837,1969,7385
1837,1970,7253
1837,1971,7015
1837,1972,7061
1837,1973,7069
1837,1974,6996
1837,1975,7002
1837,1976,6964
1837,1977,6867
1837,1978,6859
1837,1979,6892
1837,1980,6928
1837,1981,6931
1837,1982,6968
1837,1983,6994
1837,1984,7014
1837,1985,7062
1837,1986,7007
1837,1987,6959
1837,1988,7012
1837,1989,7087
1837,1990,7111
1838,1951,4771
1838,1952,4761
1838,1953,4688
1838,1954,4652
1838,1955,4583
1838,1956,4490
1838,1957,4381
1838,1958,4374
1838,1959,4276
1838,1960,4308
1838,1961,4188
1838,1962,4117
1838,1963,4037
1838,1964,3978
1838,1965,3880
1838,1966,3780
1838,1967,3749
1838,1968,3669
1838,1969,3548
1838,1970,3510
1838,1971,3437
1838,1972,3320
1838,1973,3244
1838,1974,3193
1838,1975,3139
1838,1976,3097
1838,1977,3024
1838,1978,2976
1838,1979,2921
1838,1980,2887
1838,1981,2838
1838,1982,2839
1838,1983,2792
1838,1984,2815
1838,1985,2776
1838,1986,2713
1838,1987,2673
1838,1988,2639
1838,1989,2591
1838,1990,2594
1839,1951,2209
1839,1952,2171
1839,1953,2170
1839,1954,2132
1839,1955,2115
1839,1956,2144
1839,1957,2084
1839,1958,2022
1839,1959,1968
1839,1960,1947
1839,1961,1860
1839,1962,1916
1839,1963,1935
1839,1964,1904
1839,1965,1867
1839,1966,1856
1839,1967,1831
1839,1968,1835
1839,1969,1810
1839,1970,1776
1839,1971,1727
1839,1972,1732
1839,1973,1732
1839,1974,1696
1839,1975,1694
1839,1976,1690
1839,1977,1673
1839,1978,1639
1839,1979,1635
1839,1980,1629
1839,1981,1616
1839,1982,1637
1839,1983,1627
1839,1984,1652
1839,1985,1632
1839,1986,1569
1839,1987,1542
1839,1988,1525
1839,1989,1521
1839,1990,1488
1840,1951,4747
1840,1952,4662
1840,1953,4655
1840,1954,4640
1840,1955,4598
1840,1956,4617
1840,1957,4588
1840,1958,4575
1840,1959,4556
1840,1960,4527
1840,1961,4522
1840,1962,4498
1840,1963,4418
1840,1964,4388
1840,1965,4380
1840,1966,4326
1840,1967,4302
1840,1968,4294
1840,1969,4255
1840,1970,4234
1840,1971,4320
1840,1972,4422
1840,1973,4599
1840,1974,4767
1840,1975,4908
1840,1976,5082
1840,1977,5156
1840,1978,5182
1840,1979,5234
1840,1980,5246
1840,1981,5266
1840,1982,5302
1840,1983,5315
1840,1984,5351
1840,1985,5307
1840,1986,5274
1840,1987,5228
1840,1988,5248
1840,1989,5198
1840,1990,5190
1841,1951,8038
1841,1952,8036
1841,1953,8031
1841,1954,8125
1841,1955,8219
1841,1956,8502
1841,1957,8581
1841,1958,8567
1841,1959,8694
1841,1960,8721
1841,1961,8560
1841,1962,8510
1841,1963,8479
1841,1964,8394
1841,1965,8350
1841,1966,8414
1841,1967,8503
1841,1968,8681
1841,1969,8735
1841,1970,8722
1841,1971,8673
1841,1972,8776
1841,1973,8866
1841,1974,9002
1841,1975,9170
1841,1976,9189
1841,1977,9193
1841,1978,9314
1841,1979,9439
1841,1980,9576
1841,1981,9721
1841,1982,9880
1841,1983,9949
1841,1984,10078
1841,1985,10093
1841,1986,10054
1841,1987,10063
1841,1988,10072
1841,1989,10108
1841,1990,10017
1842,1951,2070
1842,1952,2074
1842,1953,2076
1842,1954,2043
1842,1955,2049
1842,1956,2019
1842,1957,1974
1842,1958,1975
1842,1959,1997
1842,1960,1981
1842,1961,1924
1842,1962,1961
1842,1963,1749
1842,1964,1739
1842,1965,1715
1842,1966,1661
1842,1967,1667
1842,1968,1658
1842,1969,1633
1842,1970,1619
1842,1971,1559
1842,1972,1527
1842,1973,1483
1842,1974,1458
1842,1975,1438
1842,1976,1428
1842,1977,1429
1842,1978,1400
1842,1979,1380
1842,1980,1392
1842,1981,1348
1842,1982,1383
1842,1983,1370
1842,1984,1361
1842,1985,1343
1842,1986,1307
1842,1987,1263
1842,1988,1257
1842,1989,1257
1842,1990,1235
1843,1951,8170
1843,1952,8332
1843,1953,8462
1843,1954,8754
1843,1955,9098
1843,1956,9525
1843,1957,10050
1843,1958,10223
1843,1959,9195
1843,1960,9581
1843,1961,9780
1843,1962,9967
1843,1963,10663
1843,1964,11950
1843,1965,12408
1843,1966,12743
1843,1967,12807
1844,1951,699
1844,1952,699
1844,1953,690
1844,1954,678
1844,1955,687
1844,1956,662
1844,1957,639
1844,1958,617
1844,1959,612
1844,1960,603
1844,1961,620
1844,1962,592
1844,1963,573
1845,1951,3177
1845,1952,3193
1845,1953,3179
1845,1954,3179
1845,1955,3134
1845,1956,3070
1845,1957,3003
1845,1958,2993
1845,1959,2989
1845,1960,2957
1845,1961,2905
1845,1962,2864
1845,1963,2843
1845,1964,2958
1845,1965,2930
1845,1966,2877
1845,1967,2898
1845,1968,2944
1845,1969,2838
1845,1970,2849
1845,1971,2858
1845,1972,2865
1845,1973,2847
1845,1974,2826
1845,1975,2800
1845,1976,2828
1845,1977,2833
1845,1978,2808
1845,1979,2774
1845,1980,2837
1845,1981,2849
1845,1982,2925
1845,1983,3025
1845,1984,3065
1845,1985,3040
1845,1986,3017
1845,1987,2977
1845,1988,2900
1845,1989,2872
1845,1990,2820
1846,1951,1724
1846,1952,1682
1846,1953,1672
1846,1954,1644
1846,1955,1626
1846,1956,1626
1846,1957,1601
1846,1958,1573
1846,1959,1558
1846,1960,1541
1846,1961,1544
1846,1962,1505
1846,1963,1481
1847,1951,1465
1847,1952,1474
1847,1953,1491
1847,1954,1475
1847,1955,1469
1847,1956,1447
1847,1957,1437
1847,1958,1423
1847,1959,1440
1847,1960,1433
1847,1961,1430
1847,1962,1416
1847,1963,1417
1848,1951,2108
1848,1952,2082
1848,1953,2102
1848,1954,2098
1848,1955,2037
1848,1956,2035
1848,1957,1995
1848,1958,1956
1848,1959,1932
1848,1960,1936
1848,1961,1906
1848,1962,1909
1848,1963,1843
1848,1964,4545
1848,1965,4505
1848,1966,4462
1848,1967,4345
1848,1968,4266
1848,1969,4188
1848,1970,4068
1848,1971,4011
1848,1972,3919
1848,1973,3879
1848,1974,3867
1848,1975,3828
1848,1976,3838
1848,1977,3789
1848,1978,3722
1848,1979,3755
1848,1980,3711
1848,1981,3728
1848,1982,3776
1848,1983,3782
1848,1984,3704
1848,1985,3641
1848,1986,3525
1848,1987,3449
1848,1988,3393
1848,1989,3351
1848,1990,3271
1849,1951,3472
1849,1952,3465
1849,1953,3426
1849,1954,3404
1849,1955,3410
1849,1956,3384
1849,1957,3327
1849,1958,3319
1849,1959,3234
1849,1960,3204
1849,1961,3183
1849,1962,3174
1849,1963,3049
1849,1964,2905
1849,1965,2897
1849,1966,2820
1849,1967,2708
1849,1968,2667
1849,1969,2576
1849,1970,2499
1849,1971,2411
1849,1972,2410
1849,1973,2395
1849,1974,2366
1849,1975,2361
1849,1976,2354
1849,1977,2339
1849,1978,2335
1849,1979,2307
1849,1980,2299
1849,1981,2304
1849,1982,2379
1849,1983,2364
1849,1984,2356
1849,1985,2324
1849,1986,2325
1849,1987,2373
1849,1988,2363
1849,1989,2375
1849,1990,2312
1850,1951,3491
1850,1952,3476
1850,1953,3502
1850,1954,3450
1850,1955,3449
1850,1956,3396
1850,1957,3318
1850,1958,3289
1850,1959,3285
1850,1960,3274
1850,1961,3260
1850,1962,3273
1850,1963,3227
1850,1964,3227
1850,1965,3195
1850,1966,3166
1850,1967,3067
1850,1968,3074
1850,1969,3017
1850,1970,3004
1850,1971,2903
1850,1972,2957
1850,1973,2918
1850,1974,2965
1850,1975,2943
1850,1976,2890
1850,1977,2832
1850,1978,2825
1850,1979,2764
1850,1980,2780
1850,1981,2814
1850,1982,2811
1850,1983,2800
1850,1984,2781
1850,1985,2771
1850,1986,2738
