kode,nivaa,kjonn,variabel,aar,verdi
1219,00,0,Personer,2009,8602
1219,00,0,Personer,2010,8743
1219,00,0,Personer,2011,8833
1219,00,0,Personer,2012,8940
1219,00,0,Personer,2013,9054
1219,00,0,Personer,2014,9103
1219,00,0,Personer,2015,9170
1219,00,0,Personer,2016,9250
1219,00,0,Personer,2017,9349
1219,00,0,Personer,2018,9420
1219,00,0,Personer,2019,9431
1219,03a,0,Personer,1986,484
1219,03a,0,Personer,1987,500
1219,03a,0,Personer,1988,523
1219,03a,0,Personer,1989,541
1219,03a,0,Personer,1990,562
1219,03a,0,Personer,1991,616
1219,03a,0,Personer,1992,656
1219,03a,0,Personer,1993,693
1219,03a,0,Personer,1994,764
1219,03a,0,Personer,1995,829
1219,03a,0,Personer,1996,869
1219,03a,0,Personer,1997,899
1219,03a,0,Personer,1998,929
1219,03a,0,Personer,1999,929
1219,03a,0,Personer,2000,1012
1219,03a,0,Personer,2001,1034
1219,03a,0,Personer,2002,1072
1219,03a,0,Personer,2003,1105
1219,03a,0,Personer,2004,1156
1219,03a,0,Personer,2005,1194
1219,03a,0,Personer,2006,1246
1219,03a,0,Personer,2007,1261
1219,03a,0,Personer,2008,1306
1219,03a,0,Personer,2009,1367
1219,03a,0,Personer,2010,1437
1219,03a,0,Personer,2011,1480
1219,03a,0,Personer,2012,1541
1219,03a,0,Personer,2013,1592
1219,03a,0,Personer,2014,1702
1219,03a,0,Personer,2015,1734
1219,03a,0,Personer,2016,1802
1219,03a,0,Personer,2017,1852
1219,03a,0,Personer,2018,1871
1219,03a,0,Personer,2019,1921
1219,04a,0,Personer,1986,61
1219,04a,0,Personer,1987,61
1219,04a,0,Personer,1988,60
1219,04a,0,Personer,1989,70
1219,04a,0,Personer,1990,76
1219,04a,0,Personer,1991,78
1219,04a,0,Personer,1992,83
1219,04a,0,Personer,1993,85
1219,04a,0,Personer,1994,86
1219,04a,0,Personer,1995,93
1219,04a,0,Personer,1996,97
1219,04a,0,Personer,1997,101
1219,04a,0,Personer,1998,117
1219,04a,0,Personer,1999,117
1219,04a,0,Personer,2000,122
1219,04a,0,Personer,2001,121
1219,04a,0,Personer,2002,130
1219,04a,0,Personer,2003,134
1219,04a,0,Personer,2004,135
1219,04a,0,Personer,2005,134
1219,04a,0,Personer,2006,142
1219,04a,0,Personer,2007,144
1219,04a,0,Personer,2008,157
1219,04a,0,Personer,2009,168
1219,04a,0,Personer,2010,187
1219,04a,0,Personer,2011,204
1219,04a,0,Personer,2012,211
1219,04a,0,Personer,2013,227
1219,04a,0,Personer,2014,284
1219,04a,0,Personer,2015,288
1219,04a,0,Personer,2016,307
1219,04a,0,Personer,2017,312
1219,04a,0,Personer,2018,351
1219,04a,0,Personer,2019,344
1221,00,0,Personer,1986,10246
1221,00,0,Personer,1987,10513
1221,00,0,Personer,1988,10759
1221,00,0,Personer,1989,10820
1221,00,0,Personer,1990,10944
1221,00,0,Personer,1991,11111
1221,00,0,Personer,1992,11429
1221,00,0,Personer,1993,11655
1221,00,0,Personer,1994,11731
1221,00,0,Personer,1995,11775
1221,00,0,Personer,1996,11838
1221,00,0,Personer,1997,11794
1221,00,0,Personer,1998,11935
1221,00,0,Personer,1999,12070
1221,00,0,Personer,2000,12131
1221,00,0,Personer,2001,12090
1221,00,0,Personer,2002,12191
1221,00,0,Personer,2003,12311
1221,00,0,Personer,2004,12489
1221,00,0,Personer,2005,12645
1221,00,0,Personer,2006,12853
1221,00,0,Personer,2007,13041
1221,00,0,Personer,2008,13246
1221,00,0,Personer,2009,13475
1221,00,0,Personer,2010,13795
1221,00,0,Personer,2011,13965
1221,00,0,Personer,2012,14117
1221,00,0,Personer,2013,14387
1221,00,0,Personer,2014,14633
1221,00,0,Personer,2015,14790
1221,00,0,Personer,2016,14929
1221,00,0,Personer,2017,14938
1221,00,0,Personer,2018,14943
1221,00,0,Personer,2019,14925
1221,03a,0,Personer,1986,1326
1221,03a,0,Personer,1987,1387
1221,03a,0,Personer,1988,1456
1221,03a,0,Personer,1989,1523
1221,03a,0,Personer,1990,1605
1221,03a,0,Personer,1991,1682
1221,03a,0,Personer,1992,1760
1221,03a,0,Personer,1993,1876
1221,03a,0,Personer,1994,1975
1221,03a,0,Personer,1995,2039
1221,03a,0,Personer,1996,2072
1221,03a,0,Personer,1997,2077
1221,03a,0,Personer,1998,2109
1221,03a,0,Personer,1999,2121
1221,03a,0,Personer,2000,2185
1221,03a,0,Personer,2001,2239
1221,03a,0,Personer,2002,2296
1221,03a,0,Personer,2003,2366
1221,03a,0,Personer,2004,2455
1221,03a,0,Personer,2005,2590
1221,03a,0,Personer,2006,2670
1221,03a,0,Personer,2007,2738
1221,03a,0,Personer,2008,2785
1221,03a,0,Personer,2009,2864
1221,03a,0,Personer,2010,2945
1221,03a,0,Personer,2011,3008
1221,03a,0,Personer,2012,3100
1221,03a,0,Personer,2013,3169
1221,03a,0,Personer,2014,3343
1221,03a,0,Personer,2015,3400
1221,03a,0,Personer,2016,3480
1221,03a,0,Personer,2017,3550
1221,03a,0,Personer,2018,3631
1221,03a,0,Personer,2019,3625
1221,04a,0,Personer,1986,235
1221,04a,0,Personer,1987,250
1221,04a,0,Personer,1988,274
1221,04a,0,Personer,1989,276
1221,04a,0,Personer,1990,273
1221,04a,0,Personer,1991,274
1221,04a,0,Personer,1992,293
1221,04a,0,Personer,1993,305
1221,04a,0,Personer,1994,304
1221,04a,0,Personer,1995,318
1221,04a,0,Personer,1996,340
1221,04a,0,Personer,1997,361
1221,04a,0,Personer,1998,361
1221,04a,0,Personer,1999,367
1221,04a,0,Personer,2000,380
1221,04a,0,Personer,2001,394
1221,04a,0,Personer,2002,416
1221,04a,0,Personer,2003,420
1221,04a,0,Personer,2004,444
1221,04a,0,Personer,2005,475
1221,04a,0,Personer,2006,502
1221,04a,0,Personer,2007,524
1221,04a,0,Personer,2008,577
1221,04a,0,Personer,2009,609
1221,04a,0,Personer,2010,632
1221,04a,0,Personer,2011,656
1221,04a,0,Personer,2012,703
1221,04a,0,Personer,2013,762
1221,04a,0,Personer,2014,901
1221,04a,0,Personer,2015,951
1221,04a,0,Personer,2016,974
1221,04a,0,Personer,2017,979
1221,04a,0,Personer,2018,993
1221,04a,0,Personer,2019,1035
1222,00,0,Personer,1986,2125
1222,00,0,Personer,1987,2177
1222,00,0,Personer,1988,2208
1222,00,0,Personer,1989,2189
1222,00,0,Personer,1990,2254
1222,00,0,Personer,1991,2275
1222,00,0,Personer,1992,2300
1222,00,0,Personer,1993,2315
1222,00,0,Personer,1994,2373
1222,00,0,Personer,1995,2214
1222,00,0,Personer,1996,2210
1222,00,0,Personer,1997,2243
1222,00,0,Personer,1998,2265
1222,00,0,Personer,1999,2281
1222,00,0,Personer,2000,2271
1222,00,0,Personer,2001,2243
1222,00,0,Personer,2002,2206
1222,00,0,Personer,2003,2219
1222,00,0,Personer,2004,2203
1222,00,0,Personer,2005,2196
1222,00,0,Personer,2006,2190
1222,00,0,Personer,2007,2200
1222,00,0,Personer,2008,2220
1222,00,0,Personer,2009,2236
1222,00,0,Personer,2010,2260
1222,00,0,Personer,2011,2265
1222,00,0,Personer,2012,2324
1222,00,0,Personer,2013,2341
1222,00,0,Personer,2014,2404
1222,00,0,Personer,2015,2456
1222,00,0,Personer,2016,2491
1222,00,0,Personer,2017,2508
1222,00,0,Personer,2018,2517
1222,00,0,Personer,2019,2523
1222,03a,0,Personer,1986,176
1222,03a,0,Personer,1987,190
1222,03a,0,Personer,1988,194
1222,03a,0,Personer,1989,197
1222,03a,0,Personer,1990,216
1222,03a,0,Personer,1991,220
1222,03a,0,Personer,1992,236
1222,03a,0,Personer,1993,250
1222,03a,0,Personer,1994,261
1222,03a,0,Personer,1995,256
1222,03a,0,Personer,1996,260
1222,03a,0,Personer,1997,269
1222,03a,0,Personer,1998,282
1222,03a,0,Personer,1999,286
1222,03a,0,Personer,2000,300
1222,03a,0,Personer,2001,311
1222,03a,0,Personer,2002,309
1222,03a,0,Personer,2003,322
1222,03a,0,Personer,2004,330
1222,03a,0,Personer,2005,331
1222,03a,0,Personer,2006,327
1222,03a,0,Personer,2007,335
1222,03a,0,Personer,2008,351
1222,03a,0,Personer,2009,363
1222,03a,0,Personer,2010,367
1222,03a,0,Personer,2011,385
1222,03a,0,Personer,2012,397
1222,03a,0,Personer,2013,399
1222,03a,0,Personer,2014,416
1222,03a,0,Personer,2015,438
1222,03a,0,Personer,2016,452
1222,03a,0,Personer,2017,466
1222,03a,0,Personer,2018,475
1222,03a,0,Personer,2019,471
1222,04a,0,Personer,1986,11
1222,04a,0,Personer,1987,13
1222,04a,0,Personer,1988,14
1222,04a,0,Personer,1989,15
1222,04a,0,Personer,1990,17
1222,04a,0,Personer,1991,16
1222,04a,0,Personer,1992,16
1222,04a,0,Personer,1993,15
1222,04a,0,Personer,1994,21
1222,04a,0,Personer,1995,21
1222,04a,0,Personer,1996,23
1222,04a,0,Personer,1997,23
1222,04a,0,Personer,1998,23
1222,04a,0,Personer,1999,27
1222,04a,0,Personer,2000,31
1222,04a,0,Personer,2001,33
1222,04a,0,Personer,2002,32
1222,04a,0,Personer,2003,37
1222,04a,0,Personer,2004,39
1222,04a,0,Personer,2005,44
1222,04a,0,Personer,2006,44
1222,04a,0,Personer,2007,47
1222,04a,0,Personer,2008,55
1222,04a,0,Personer,2009,57
1222,04a,0,Personer,2010,55
1222,04a,0,Personer,2011,59
1222,04a,0,Personer,2012,66
1222,04a,0,Personer,2013,68
1222,04a,0,Personer,2014,83
1222,04a,0,Personer,2015,92
1222,04a,0,Personer,2016,100
1222,04a,0,Personer,2017,101
1222,04a,0,Personer,2018,109
1222,04a,0,Personer,2019,103
1223,00,0,Personer,1986,2278
1223,00,0,Personer,1987,2305
1223,00,0,Personer,1988,2292
1223,00,0,Personer,1989,2283
1223,00,0,Personer,1990,2269
1223,00,0,Personer,1991,2279
1223,00,0,Personer,1992,2264
1223,00,0,Personer,1993,2258
1223,00,0,Personer,1994,2254
1223,00,0,Personer,1995,2212
1223,00,0,Personer,1996,2204
1223,00,0,Personer,1997,2223
1223,00,0,Personer,1998,2223
1223,00,0,Personer,1999,2234
1223,00,0,Personer,2000,2313
1223,00,0,Personer,2001,2261
1223,00,0,Personer,2002,2238
1223,00,0,Personer,2003,2249
1223,00,0,Personer,2004,2260
1223,00,0,Personer,2005,2251
1223,00,0,Personer,2006,2241
1223,00,0,Personer,2007,2244
1223,00,0,Personer,2008,2273
1223,00,0,Personer,2009,2295
1223,00,0,Personer,2010,2279
1223,00,0,Personer,2011,2280
1223,00,0,Personer,2012,2273
1223,00,0,Personer,2013,2275
1223,00,0,Personer,2014,2295
1223,00,0,Personer,2015,2346
1223,00,0,Personer,2016,2374
1223,00,0,Personer,2017,2365
1223,00,0,Personer,2018,2359
1223,00,0,Personer,2019,2363
1223,03a,0,Personer,1986,160
1223,03a,0,Personer,1987,165
1223,03a,0,Personer,1988,172
1223,03a,0,Personer,1989,186
1223,03a,0,Personer,1990,191
1223,03a,0,Personer,1991,206
1223,03a,0,Personer,1992,217
1223,03a,0,Personer,1993,227
1223,03a,0,Personer,1994,237
1223,03a,0,Personer,1995,232
1223,03a,0,Personer,1996,237
1223,03a,0,Personer,1997,250
1223,03a,0,Personer,1998,252
1223,03a,0,Personer,1999,254
1223,03a,0,Personer,2000,284
1223,03a,0,Personer,2001,284
1223,03a,0,Personer,2002,294
1223,03a,0,Personer,2003,306
1223,03a,0,Personer,2004,318
1223,03a,0,Personer,2005,333
1223,03a,0,Personer,2006,336
1223,03a,0,Personer,2007,347
1223,03a,0,Personer,2008,358
1223,03a,0,Personer,2009,354
1223,03a,0,Personer,2010,361
1223,03a,0,Personer,2011,364
1223,03a,0,Personer,2012,365
1223,03a,0,Personer,2013,387
1223,03a,0,Personer,2014,423
1223,03a,0,Personer,2015,429
1223,03a,0,Personer,2016,444
1223,03a,0,Personer,2017,449
1223,03a,0,Personer,2018,448
1223,03a,0,Personer,2019,459
1223,04a,0,Personer,1986,24
1223,04a,0,Personer,1987,27
1223,04a,0,Personer,1988,28
1223,04a,0,Personer,1989,27
1223,04a,0,Personer,1990,30
1223,04a,0,Personer,1991,34
1223,04a,0,Personer,1992,31
1223,04a,0,Personer,1993,36
1223,04a,0,Personer,1994,38
1223,04a,0,Personer,1995,40
1223,04a,0,Personer,1996,37
1223,04a,0,Personer,1997,33
1223,04a,0,Personer,1998,36
1223,04a,0,Personer,1999,35
1223,04a,0,Personer,2000,38
1223,04a,0,Personer,2001,40
1223,04a,0,Personer,2002,36
1223,04a,0,Personer,2003,38
1223,04a,0,Personer,2004,45
1223,04a,0,Personer,2005,47
1223,04a,0,Personer,2006,45
1223,04a,0,Personer,2007,46
1223,04a,0,Personer,2008,43
1223,04a,0,Personer,2009,44
1223,04a,0,Personer,2010,43
1223,04a,0,Personer,2011,50
1223,04a,0,Personer,2012,53
1223,04a,0,Personer,2013,56
1223,04a,0,Personer,2014,66
1223,04a,0,Personer,2015,72
1223,04a,0,Personer,2016,71
1223,04a,0,Personer,2017,81
1223,04a,0,Personer,2018,80
1223,04a,0,Personer,2019,87
1224,00,0,Personer,1986,9852
1224,00,0,Personer,1987,10056
1224,00,0,Personer,1988,10138
1224,00,0,Personer,1989,10110
1224,00,0,Personer,1990,10066
1224,00,0,Personer,1991,10096
1224,00,0,Personer,1992,10141
1224,00,0,Personer,1993,10119
1224,00,0,Personer,1994,10165
1224,00,0,Personer,1995,10194
1224,00,0,Personer,1996,10158
1224,00,0,Personer,1997,10195
1224,00,0,Personer,1998,10197
1224,00,0,Personer,1999,10222
1224,00,0,Personer,2000,10256
1224,00,0,Personer,2001,10227
1224,00,0,Personer,2002,10267
1224,00,0,Personer,2003,10293
1224,00,0,Personer,2004,10281
1224,00,0,Personer,2005,10243
1224,00,0,Personer,2006,10254
1224,00,0,Personer,2007,10254
1224,00,0,Personer,2008,10308
1224,00,0,Personer,2009,10384
1224,00,0,Personer,2010,10459
1224,00,0,Personer,2011,10506
1224,00,0,Personer,2012,10568
1224,00,0,Personer,2013,10511
1224,00,0,Personer,2014,10598
1224,00,0,Personer,2015,10669
1224,00,0,Personer,2016,10716
1224,00,0,Personer,2017,10731
1224,00,0,Personer,2018,10757
1224,00,0,Personer,2019,10679
1224,03a,0,Personer,1986,817
1224,03a,0,Personer,1987,828
1224,03a,0,Personer,1988,867
1224,03a,0,Personer,1989,913
1224,03a,0,Personer,1990,957
1224,03a,0,Personer,1991,969
1224,03a,0,Personer,1992,1028
1224,03a,0,Personer,1993,1073
1224,03a,0,Personer,1994,1123
1224,03a,0,Personer,1995,1160
1224,03a,0,Personer,1996,1187
1224,03a,0,Personer,1997,1238
1224,03a,0,Personer,1998,1240
1224,03a,0,Personer,1999,1273
1224,03a,0,Personer,2000,1290
1224,03a,0,Personer,2001,1330
1224,03a,0,Personer,2002,1386
1224,03a,0,Personer,2003,1447
1224,03a,0,Personer,2004,1480
1224,03a,0,Personer,2005,1555
1224,03a,0,Personer,2006,1600
1224,03a,0,Personer,2007,1634
1224,03a,0,Personer,2008,1675
1224,03a,0,Personer,2009,1709
1224,03a,0,Personer,2010,1763
1224,03a,0,Personer,2011,1783
1224,03a,0,Personer,2012,1823
1224,03a,0,Personer,2013,1845
1224,03a,0,Personer,2014,1944
1224,03a,0,Personer,2015,1998
1224,03a,0,Personer,2016,2045
1224,03a,0,Personer,2017,2093
1224,03a,0,Personer,2018,2127
1224,03a,0,Personer,2019,2145
1224,04a,0,Personer,1986,124
1224,04a,0,Personer,1987,127
1224,04a,0,Personer,1988,122
1224,04a,0,Personer,1989,125
1224,04a,0,Personer,1990,126
1224,04a,0,Personer,1991,134
1224,04a,0,Personer,1992,130
1224,04a,0,Personer,1993,131
1224,04a,0,Personer,1994,140
1224,04a,0,Personer,1995,147
1224,04a,0,Personer,1996,147
1224,04a,0,Personer,1997,153
1224,04a,0,Personer,1998,158
1224,04a,0,Personer,1999,166
1224,04a,0,Personer,2000,172
1224,04a,0,Personer,2001,173
1224,04a,0,Personer,2002,183
1224,04a,0,Personer,2003,180
1224,04a,0,Personer,2004,196
1224,04a,0,Personer,2005,211
1224,04a,0,Personer,2006,214
1224,04a,0,Personer,2007,221
1224,04a,0,Personer,2008,227
1224,04a,0,Personer,2009,233
1224,04a,0,Personer,2010,244
1224,04a,0,Personer,2011,262
1224,04a,0,Personer,2012,284
1224,04a,0,Personer,2013,284
1224,04a,0,Personer,2014,334
1224,04a,0,Personer,2015,362
1224,04a,0,Personer,2016,362
1224,04a,0,Personer,2017,385
1224,04a,0,Personer,2018,409
1224,04a,0,Personer,2019,412
1227,00,0,Personer,1986,1006
1227,00,0,Personer,1987,1027
1227,00,0,Personer,1988,1015
1227,00,0,Personer,1989,1004
1227,00,0,Personer,1990,1006
1227,00,0,Personer,1991,1000
1227,00,0,Personer,1992,997
1227,00,0,Personer,1993,985
1227,00,0,Personer,1994,975
1227,00,0,Personer,1995,968
1227,00,0,Personer,1996,970
1227,00,0,Personer,1997,954
1227,00,0,Personer,1998,945
1227,00,0,Personer,1999,931
1227,00,0,Personer,2000,921
1227,00,0,Personer,2001,901
1227,00,0,Personer,2002,879
1227,00,0,Personer,2003,878
1227,00,0,Personer,2004,884
1227,00,0,Personer,2005,854
1227,00,0,Personer,2006,844
1227,00,0,Personer,2007,829
1227,00,0,Personer,2008,842
1227,00,0,Personer,2009,840
1227,00,0,Personer,2010,864
1227,00,0,Personer,2011,866
1227,00,0,Personer,2012,867
1227,00,0,Personer,2013,907
1227,00,0,Personer,2014,912
1227,00,0,Personer,2015,916
1227,00,0,Personer,2016,919
1227,00,0,Personer,2017,911
1227,00,0,Personer,2018,896
1227,00,0,Personer,2019,906
1227,03a,0,Personer,1986,85
1227,03a,0,Personer,1987,96
1227,03a,0,Personer,1988,100
1227,03a,0,Personer,1989,105
1227,03a,0,Personer,1990,108
1227,03a,0,Personer,1991,117
1227,03a,0,Personer,1992,119
1227,03a,0,Personer,1993,121
1227,03a,0,Personer,1994,120
1227,03a,0,Personer,1995,121
1227,03a,0,Personer,1996,123
1227,03a,0,Personer,1997,136
1227,03a,0,Personer,1998,141
1227,03a,0,Personer,1999,136
1227,03a,0,Personer,2000,134
1227,03a,0,Personer,2001,132
1227,03a,0,Personer,2002,134
1227,03a,0,Personer,2003,139
1227,03a,0,Personer,2004,153
1227,03a,0,Personer,2005,154
1227,03a,0,Personer,2006,154
1227,03a,0,Personer,2007,153
1227,03a,0,Personer,2008,155
1227,03a,0,Personer,2009,160
1227,03a,0,Personer,2010,167
1227,03a,0,Personer,2011,167
1227,03a,0,Personer,2012,167
1227,03a,0,Personer,2013,174
1227,03a,0,Personer,2014,187
1227,03a,0,Personer,2015,189
1227,03a,0,Personer,2016,192
1227,03a,0,Personer,2017,193
1227,03a,0,Personer,2018,187
1227,03a,0,Personer,2019,193
1227,04a,0,Personer,1986,11
1227,04a,0,Personer,1987,12
1227,04a,0,Personer,1988,13
1227,04a,0,Personer,1989,14
1227,04a,0,Personer,1990,13
1227,04a,0,Personer,1991,15
1227,04a,0,Personer,1992,14
1227,04a,0,Personer,1993,15
1227,04a,0,Personer,1994,16
1227,04a,0,Personer,1995,13
1227,04a,0,Personer,1996,11
1227,04a,0,Personer,1997,11
1227,04a,0,Personer,1998,10
1227,04a,0,Personer,1999,11
1227,04a,0,Personer,2000,12
1227,04a,0,Personer,2001,14
1227,04a,0,Personer,2002,11
1227,04a,0,Personer,2003,8
1227,04a,0,Personer,2004,8
1227,04a,0,Personer,2005,10
1227,04a,0,Personer,2006,12
1227,04a,0,Personer,2007,13
1227,04a,0,Personer,2008,16
1227,04a,0,Personer,2009,20
1227,04a,0,Personer,2010,18
1227,04a,0,Personer,2011,18
1227,04a,0,Personer,2012,20
1227,04a,0,Personer,2013,23
1227,04a,0,Personer,2014,26
1227,04a,0,Personer,2015,28
1227,04a,0,Personer,2016,31
1227,04a,0,Personer,2017,31
1227,04a,0,Personer,2018,30
1227,04a,0,Personer,2019,35
1228,00,0,Personer,1986,6909
1228,00,0,Personer,1987,6998
1228,00,0,Personer,1988,6947
1228,00,0,Personer,1989,6777
1228,00,0,Personer,1990,6765
1228,00,0,Personer,1991,6694
1228,00,0,Personer,1992,6645
1228,00,0,Personer,1993,6643
1228,00,0,Personer,1994,6573
1228,00,0,Personer,1995,6530
1228,00,0,Personer,1996,6441
1228,00,0,Personer,1997,6385
1228,00,0,Personer,1998,6296
1228,00,0,Personer,1999,6247
1228,00,0,Personer,2000,6183
1228,00,0,Personer,2001,6130
1228,00,0,Personer,2002,6067
1228,00,0,Personer,2003,6022
1228,00,0,Personer,2004,6004
1228,00,0,Personer,2005,5923
1228,00,0,Personer,2006,5866
1228,00,0,Personer,2007,5818
1228,00,0,Personer,2008,5810
1228,00,0,Personer,2009,5790
1228,00,0,Personer,2010,5782
1228,00,0,Personer,2011,5750
1228,00,0,Personer,2012,5791
1228,00,0,Personer,2013,5856
1228,00,0,Personer,2014,5837
1228,00,0,Personer,2015,5826
1228,00,0,Personer,2016,5855
1228,00,0,Personer,2017,5771
1228,00,0,Personer,2018,5734
1228,00,0,Personer,2019,5674
1228,03a,0,Personer,1986,598
1228,03a,0,Personer,1987,624
1228,03a,0,Personer,1988,634
1228,03a,0,Personer,1989,638
1228,03a,0,Personer,1990,673
1228,03a,0,Personer,1991,704
1228,03a,0,Personer,1992,722
1228,03a,0,Personer,1993,765
1228,03a,0,Personer,1994,779
1228,03a,0,Personer,1995,800
1228,03a,0,Personer,1996,801
1228,03a,0,Personer,1997,791
1228,03a,0,Personer,1998,803
1228,03a,0,Personer,1999,795
1228,03a,0,Personer,2000,803
1228,03a,0,Personer,2001,824
1228,03a,0,Personer,2002,824
1228,03a,0,Personer,2003,829
1228,03a,0,Personer,2004,855
1228,03a,0,Personer,2005,885
1228,03a,0,Personer,2006,902
1228,03a,0,Personer,2007,903
1228,03a,0,Personer,2008,906
1228,03a,0,Personer,2009,917
1228,03a,0,Personer,2010,940
1228,03a,0,Personer,2011,944
1228,03a,0,Personer,2012,971
1228,03a,0,Personer,2013,987
1228,03a,0,Personer,2014,1046
1228,03a,0,Personer,2015,1083
1228,03a,0,Personer,2016,1084
1228,03a,0,Personer,2017,1090
1228,03a,0,Personer,2018,1091
1228,03a,0,Personer,2019,1095
1228,04a,0,Personer,1986,112
1228,04a,0,Personer,1987,109
1228,04a,0,Personer,1988,109
1228,04a,0,Personer,1989,115
1228,04a,0,Personer,1990,126
1228,04a,0,Personer,1991,122
1228,04a,0,Personer,1992,129
1228,04a,0,Personer,1993,131
1228,04a,0,Personer,1994,134
1228,04a,0,Personer,1995,136
1228,04a,0,Personer,1996,146
1228,04a,0,Personer,1997,146
1228,04a,0,Personer,1998,140
1228,04a,0,Personer,1999,142
1228,04a,0,Personer,2000,152
1228,04a,0,Personer,2001,156
1228,04a,0,Personer,2002,169
1228,04a,0,Personer,2003,163
1228,04a,0,Personer,2004,169
1228,04a,0,Personer,2005,165
1228,04a,0,Personer,2006,159
1228,04a,0,Personer,2007,150
1228,04a,0,Personer,2008,157
