kom2024,aar,befolkning
K-3240,1986,15719
K-3240,1987,15967
K-3240,1988,16242
K-3240,1989,16461
K-3240,1990,16627
K-3240,1991,16648
K-3240,1992,16681
K-3240,1993,16837
K-3240,1994,16765
K-3240,1995,16796
K-3240,1996,16797
K-3240,1997,16873
K-3240,1998,16979
K-3240,1999,17203
K-3240,2000,17524
K-3240,2001,17721
K-3240,2002,18035
K-3240,2003,18083
K-3240,2004,18338
K-3240,2005,18637
K-3240,2006,18923
K-3240,2007,19334
K-3240,2008,19916
K-3240,2009,20321
K-3240,2010,20689
K-3240,2011,21128
K-3240,2012,21621
K-3240,2013,22142
K-3240,2014,22689
K-3240,2015,23238
K-3240,2016,23811
K-3240,2017,24415
K-3240,2018,24647
K-3240,2019,24919
K-3240,2020,25436
K-3240,2021,26031
K-3240,2022,26716
K-3240,2023,27338
K-3240,2024,27916
K-3240,2025,28352
K-3240,2026,28739
K-3242,1986,2495
K-3242,1987,2503
K-3242,1988,2541
K-3242,1989,2568
K-3242,1990,2545
K-3242,1991,2540
K-3242,1992,2565
K-3242,1993,2534
K-3242,1994,2542
K-3242,1995,2548
K-3242,1996,2569
K-3242,1997,2598
K-3242,1998,2611
K-3242,1999,2636
K-3242,2000,2648
K-3242,2001,2642
K-3242,2002,2624
K-3242,2003,2664
K-3242,2004,2679
K-3242,2005,2602
K-3242,2006,2611
K-3242,2007,2594
K-3242,2008,2581
K-3242,2009,2621
K-3242,2010,2617
K-3242,2011,2619
K-3242,2012,2657
K-3242,2013,2685
K-3242,2014,2695
K-3242,2015,2752
K-3242,2016,2837
K-3242,2017,2910
K-3242,2018,2903
K-3242,2019,2864
K-3242,2020,2854
K-3242,2021,2838
K-3242,2022,2905
K-3242,2023,2944
K-3242,2024,3041
K-3242,2025,3022
K-3242,2026,3078
K-0301,1986,449395
K-0301,1987,451345
K-0301,1988,453730
K-0301,1989,456124
K-0301,1990,458364
K-0301,1991,461644
K-0301,1992,467441
K-0301,1993,473454
K-0301,1994,477781
K-0301,1995,483401
K-0301,1996,488659
K-0301,1997,494793
K-0301,1998,499693
K-0301,1999,502867
K-0301,2000,507467
K-0301,2001,508726
K-0301,2002,512589
K-0301,2003,517401
K-0301,2004,521886
K-0301,2005,529846
K-0301,2006,538411
K-0301,2007,548617
K-0301,2008,560484
K-0301,2009,575475
K-0301,2010,586860
K-0301,2011,599230
K-0301,2012,613285
K-0301,2013,623966
K-0301,2014,634463
K-0301,2015,647676
K-0301,2016,658390
K-0301,2017,666759
K-0301,2018,673469
K-0301,2019,681071
K-0301,2020,693494
K-0301,2021,697010
K-0301,2022,699827
K-0301,2023,709037
K-0301,2024,717710
K-0301,2025,724290
K-0301,2026,728714
K-3301,1986,74534
K-3301,1987,75325
K-3301,1988,76148
K-3301,1989,76589
K-3301,1990,76705
K-3301,1991,76712
K-3301,1992,76924
K-3301,1993,77216
K-3301,1994,77539
K-3301,1995,78091
K-3301,1996,78366
K-3301,1997,78851
K-3301,1998,79777
K-3301,1999,80762
K-3301,2000,81602
K-3301,2001,82373
K-3301,2002,83238
K-3301,2003,83924
K-3301,2004,84510
K-3301,2005,85111
K-3301,2006,85877
K-3301,2007,87073
K-3301,2008,88700
K-3301,2009,90196
K-3301,2010,91719
K-3301,2011,92993
K-3301,2012,94440
K-3301,2013,95683
K-3301,2014,96605
K-3301,2015,97771
K-3301,2016,98930
K-3301,2017,99734
K-3301,2018,100302
K-3301,2019,100581
K-3301,2020,101386
K-3301,2021,101859
K-3301,2022,102273
K-3301,2023,103291
K-3301,2024,104487
K-3301,2025,105452
K-3301,2026,106013
K-3303,1986,21060
K-3303,1987,21205
K-3303,1988,21262
K-3303,1989,21217
K-3303,1990,21179
K-3303,1991,21169
K-3303,1992,21147
K-3303,1993,21258
K-3303,1994,21258
K-3303,1995,21522
K-3303,1996,21704
K-3303,1997,21757
K-3303,1998,21884
K-3303,1999,22104
K-3303,2000,22293
K-3303,2001,22484
K-3303,2002,22657
K-3303,2003,22908
K-3303,2004,23154
K-3303,2005,23244
K-3303,2006,23315
K-3303,2007,23644
K-3303,2008,23997
K-3303,2009,24381
K-3303,2010,24714
K-3303,2011,25090
K-3303,2012,25479
K-3303,2013,25887
K-3303,2014,26406
K-3303,2015,26711
K-3303,2016,27013
K-3303,2017,27216
K-3303,2018,27410
K-3303,2019,27481
K-3303,2020,27723
K-3303,2021,27694
K-3303,2022,27879
K-3303,2023,28793
K-3303,2024,28848
K-3303,2025,29011
K-3303,2026,29169
K-3305,1986,26797
K-3305,1987,26784
K-3305,1988,26974
K-3305,1989,27108
K-3305,1990,27275
K-3305,1991,27366
K-3305,1992,27396
K-3305,1993,27374
K-3305,1994,27401
K-3305,1995,27407
K-3305,1996,27436
K-3305,1997,27453
K-3305,1998,27664
K-3305,1999,27800
K-3305,2000,27917
K-3305,2001,28030
K-3305,2002,27912
K-3305,2003,28055
K-3305,2004,28060
K-3305,2005,28079
K-3305,2006,28197
K-3305,2007,28385
K-3305,2008,28523
K-3305,2009,28645
K-3305,2010,28806
K-3305,2011,28946
K-3305,2012,29236
K-3305,2013,29400
K-3305,2014,29624
K-3305,2015,29712
K-3305,2016,29801
K-3305,2017,30034
K-3305,2018,30283
K-3305,2019,30442
K-3305,2020,30641
K-3305,2021,30835
K-3305,2022,31011
K-3305,2023,31444
K-3305,2024,31581
K-3305,2025,31793
K-3305,2026,31942
K-3310,1986,4236
K-3310,1987,4270
K-3310,1988,4342
K-3310,1989,4422
K-3310,1990,4485
K-3310,1991,4531
K-3310,1992,4526
K-3310,1993,4573
K-3310,1994,4576
K-3310,1995,4630
K-3310,1996,4710
K-3310,1997,4736
K-3310,1998,4787
K-3310,1999,4901
K-3310,2000,4977
K-3310,2001,5024
K-3310,2002,5117
K-3310,2003,5100
K-3310,2004,5199
K-3310,2005,5229
K-3310,2006,5307
K-3310,2007,5436
K-3310,2008,5622
K-3310,2009,5861
K-3310,2010,5976
K-3310,2011,6140
K-3310,2012,6322
K-3310,2013,6463
K-3310,2014,6595
K-3310,2015,6698
K-3310,2016,6767
K-3310,2017,6772
K-3310,2018,6833
K-3310,2019,6845
K-3310,2020,6799
K-3310,2021,6811
K-3310,2022,6859
K-3310,2023,6888
K-3310,2024,6989
K-3310,2025,7065
K-3310,2026,7205
K-3312,1986,18348
K-3312,1987,18449
K-3312,1988,18483
K-3312,1989,18671
K-3312,1990,18771
K-3312,1991,18980
K-3312,1992,19065
K-3312,1993,19264
K-3312,1994,19650
K-3312,1995,20131
K-3312,1996,20406
K-3312,1997,20889
K-3312,1998,21176
K-3312,1999,21197
K-3312,2000,21308
K-3312,2001,21540
K-3312,2002,21536
K-3312,2003,21638
K-3312,2004,21594
K-3312,2005,21725
K-3312,2006,21874
K-3312,2007,22257
K-3312,2008,22700
K-3312,2009,22873
K-3312,2010,23267
K-3312,2011,23580
K-3312,2012,24177
K-3312,2013,24763
K-3312,2014,25175
K-3312,2015,25378
K-3312,2016,25731
K-3312,2017,25740
K-3312,2018,25980
K-3312,2019,26373
K-3312,2020,26811
K-3312,2021,27118
K-3312,2022,27584
K-3312,2023,28167
K-3312,2024,28470
K-3312,2025,28642
K-3312,2026,28797
K-3314,1986,14112
K-3314,1987,14291
K-3314,1988,14449
K-3314,1989,14647
K-3314,1990,14695
K-3314,1991,14779
K-3314,1992,14663
K-3314,1993,14754
K-3314,1994,14780
K-3314,1995,14704
K-3314,1996,14723
K-3314,1997,14708
K-3314,1998,14918
K-3314,1999,14978
K-3314,2000,15058
K-3314,2001,15197
K-3314,2002,15161
K-3314,2003,15337
K-3314,2004,15412
K-3314,2005,15633
K-3314,2006,15825
K-3314,2007,15956
K-3314,2008,16132
K-3314,2009,16350
K-3314,2010,16616
K-3314,2011,16987
K-3314,2012,17421
K-3314,2013,17752
K-3314,2014,17919
K-3314,2015,18039
K-3314,2016,18205
K-3314,2017,18562
K-3314,2018,18926
K-3314,2019,19117
K-3314,2020,19423
K-3314,2021,19709
K-3314,2022,20044
K-3314,2023,20495
K-3314,2024,20779
K-3314,2025,20861
K-3314,2026,20965
K-3316,1986,12184
K-3316,1987,12184
K-3316,1988,12268
K-3316,1989,12310
K-3316,1990,12262
K-3316,1991,12262
K-3316,1992,12255
K-3316,1993,12246
K-3316,1994,12203
K-3316,1995,12196
K-3316,1996,12234
K-3316,1997,12213
K-3316,1998,12262
K-3316,1999,12335
K-3316,2000,12366
K-3316,2001,12494
K-3316,2002,12541
K-3316,2003,12611
K-3316,2004,12594
K-3316,2005,12541
K-3316,2006,12585
K-3316,2007,12589
K-3316,2008,12695
K-3316,2009,12872
K-3316,2010,12911
K-3316,2011,12940
K-3316,2012,13116
K-3316,2013,13337
K-3316,2014,13581
K-3316,2015,13685
K-3316,2016,13794
K-3316,2017,13786
K-3316,2018,13880
K-3316,2019,13980
K-3316,2020,14115
K-3316,2021,14166
K-3316,2022,14273
K-3316,2023,14527
K-3316,2024,14665
K-3316,2025,14664
K-3316,2026,14776
K-3318,1986,2342
K-3318,1987,2348
K-3318,1988,2395
K-3318,1989,2400
K-3318,1990,2387
K-3318,1991,2376
K-3318,1992,2344
K-3318,1993,2321
K-3318,1994,2308
K-3318,1995,2279
K-3318,1996,2266
K-3318,1997,2253
K-3318,1998,2240
K-3318,1999,2269
K-3318,2000,2254
K-3318,2001,2255
K-3318,2002,2233
K-3318,2003,2213
K-3318,2004,2201
K-3318,2005,2151
K-3318,2006,2127
K-3318,2007,2120
K-3318,2008,2098
K-3318,2009,2114
K-3318,2010,2117
K-3318,2011,2164
K-3318,2012,2186
K-3318,2013,2223
K-3318,2014,2265
K-3318,2015,2268
K-3318,2016,2275
K-3318,2017,2257
K-3318,2018,2277
K-3318,2019,2239
K-3318,2020,2212
K-3318,2021,2219
K-3318,2022,2189
K-3318,2023,2211
K-3318,2024,2241
K-3318,2025,2235
K-3318,2026,2276
K-3320,1986,1267
K-3320,1987,1252
K-3320,1988,1219
K-3320,1989,1207
K-3320,1990,1198
K-3320,1991,1188
K-3320,1992,1187
K-3320,1993,1171
K-3320,1994,1183
K-3320,1995,1168
K-3320,1996,1156
K-3320,1997,1126
K-3320,1998,1116
K-3320,1999,1114
K-3320,2000,1102
K-3320,2001,1066
K-3320,2002,1065
K-3320,2003,1049
K-3320,2004,1030
K-3320,2005,1014
K-3320,2006,998
K-3320,2007,989
K-3320,2008,974
K-3320,2009,1011
K-3320,2010,998
K-3320,2011,1000
K-3320,2012,1034
K-3320,2013,1050
K-3320,2014,1033
K-3320,2015,1033
K-3320,2016,1074
K-3320,2017,1081
K-3320,2018,1069
K-3320,2019,1052
K-3320,2020,1050
K-3320,2021,1049
K-3320,2022,1057
K-3320,2023,1097
K-3320,2024,1115
K-3320,2025,1117
K-3320,2026,1122
K-3322,1986,3388
K-3322,1987,3376
K-3322,1988,3381
K-3322,1989,3398
K-3322,1990,3410
K-3322,1991,3422
K-3322,1992,3423
K-3322,1993,3409
K-3322,1994,3413
K-3322,1995,3442
K-3322,1996,3496
K-3322,1997,3520
K-3322,1998,3479
K-3322,1999,3492
K-3322,2000,3528
K-3322,2001,3574
K-3322,2002,3479
K-3322,2003,3499
K-3322,2004,3467
K-3322,2005,3485
K-3322,2006,3524
K-3322,2007,3456
K-3322,2008,3459
K-3322,2009,3461
K-3322,2010,3420
K-3322,2011,3445
K-3322,2012,3452
K-3322,2013,3435
K-3322,2014,3445
K-3322,2015,3414
K-3322,2016,3422
K-3322,2017,3357
K-3322,2018,3341
K-3322,2019,3315
K-3322,2020,3273
K-3322,2021,3262
K-3322,2022,3273
K-3322,2023,3299
K-3322,2024,3301
K-3322,2025,3266
K-3322,2026,3234
K-3324,1986,4064
K-3324,1987,4095
K-3324,1988,4204
K-3324,1989,4231
K-3324,1990,4232
K-3324,1991,4255
K-3324,1992,4285
K-3324,1993,4307
K-3324,1994,4311
K-3324,1995,4316
K-3324,1996,4322
K-3324,1997,4321
K-3324,1998,4353
K-3324,1999,4356
K-3324,2000,4390
K-3324,2001,4392
K-3324,2002,4415
K-3324,2003,4379
K-3324,2004,4372
K-3324,2005,4375
K-3324,2006,4404
K-3324,2007,4435
K-3324,2008,4439
K-3324,2009,4516
K-3324,2010,4479
K-3324,2011,4572
K-3324,2012,4581
K-3324,2013,4667
K-3324,2014,4631
K-3324,2015,4588
K-3324,2016,4578
K-3324,2017,4612
K-3324,2018,4566
K-3324,2019,4576
K-3324,2020,4608
K-3324,2021,4636
K-3324,2022,4667
K-3324,2023,4767
K-3324,2024,4986
K-3324,2025,4888
K-3324,2026,4902
K-3326,1986,1626
K-3326,1987,1624
K-3326,1988,1612
K-3326,1989,1615
K-3326,1990,1609
K-3326,1991,1607
K-3326,1992,1612
K-3326,1993,1637
K-3326,1994,1657
K-3326,1995,1743
K-3326,1996,1767
K-3326,1997,1795
K-3326,1998,1824
K-3326,1999,1830
K-3326,2000,1958
K-3326,2001,2015
K-3326,2002,1921
K-3326,2003,1873
K-3326,2004,1876
K-3326,2005,1909
K-3326,2006,1947
K-3326,2007,1963
K-3326,2008,1968
K-3326,2009,1995
K-3326,2010,2087
K-3326,2011,2140
K-3326,2012,2228
K-3326,2013,2224
K-3326,2014,2295
K-3326,2015,2344
K-3326,2016,2422
K-3326,2017,2442
K-3326,2018,2457
K-3326,2019,2481
K-3326,2020,2486
K-3326,2021,2546
K-3326,2022,2611
K-3326,2023,2645
K-3326,2024,2666
K-3326,2025,2685
K-3326,2026,2707
K-3328,1986,4669
K-3328,1987,4694
K-3328,1988,4921
K-3328,1989,5040
K-3328,1990,4898
K-3328,1991,4789
K-3328,1992,4760
K-3328,1993,4882
K-3328,1994,4832
K-3328,1995,4801
K-3328,1996,4729
K-3328,1997,4738
K-3328,1998,4679
K-3328,1999,4704
K-3328,2000,4789
K-3328,2001,4762
K-3328,2002,4730
K-3328,2003,4708
K-3328,2004,4656
K-3328,2005,4670
K-3328,2006,4662
K-3328,2007,4642
K-3328,2008,4686
K-3328,2009,4640
K-3328,2010,4672
K-3328,2011,4713
K-3328,2012,4741
K-3328,2013,4761
K-3328,2014,4713
K-3328,2015,4716
K-3328,2016,4711
K-3328,2017,4719
K-3328,2018,4626
K-3328,2019,4671
K-3328,2020,4674
K-3328,2021,4648
K-3328,2022,4650
K-3328,2023,4862
K-3328,2024,5007
K-3328,2025,4835
K-3328,2026,5106
K-3330,1986,4656
K-3330,1987,4663
K-3330,1988,4770
K-3330,1989,4860
K-3330,1990,4726
K-3330,1991,4710
K-3330,1992,4682
K-3330,1993,4618
K-3330,1994,4626
K-3330,1995,4637
K-3330,1996,4632
K-3330,1997,4602
K-3330,1998,4622
K-3330,1999,4637
K-3330,2000,4642
K-3330,2001,4665
K-3330,2002,4578
K-3330,2003,4582
K-3330,2004,4556
K-3330,2005,4557
K-3330,2006,4500
K-3330,2007,4475
K-3330,2008,4438
K-3330,2009,4430
K-3330,2010,4422
K-3330,2011,4453
K-3330,2012,4457
K-3330,2013,4448
K-3330,2014,4452
K-3330,2015,4471
K-3330,2016,4497
K-3330,2017,4535
K-3330,2018,4520
K-3330,2019,4473
K-3330,2020,4441
K-3330,2021,4434
K-3330,2022,4504
K-3330,2023,4506
K-3330,2024,4496
K-3330,2025,4527
K-3330,2026,4552
K-3332,1986,3800
K-3332,1987,3764
K-3332,1988,3768
K-3332,1989,3733
K-3332,1990,3742
K-3332,1991,3700
K-3332,1992,3740
K-3332,1993,3695
K-3332,1994,3674
K-3332,1995,3637
K-3332,1996,3618
K-3332,1997,3596
K-3332,1998,3581
K-3332,1999,3611
K-3332,2000,3556
K-3332,2001,3564
K-3332,2002,3544
K-3332,2003,3569
K-3332,2004,3530
K-3332,2005,3537
K-3332,2006,3501
K-3332,2007,3496
K-3332,2008,3524
K-3332,2009,3534
K-3332,2010,3514
K-3332,2011,3524
K-3332,2012,3535
K-3332,2013,3538
K-3332,2014,3509
K-3332,2015,3520
K-3332,2016,3512
K-3332,2017,3502
K-3332,2018,3488
K-3332,2019,3490
K-3332,2020,3467
K-3332,2021,3465
K-3332,2022,3492
K-3332,2023,3479
K-3332,2024,3526
K-3332,2025,3530
K-3332,2026,3514
K-3334,1986,2531
K-3334,1987,2543
K-3334,1988,2524
K-3334,1989,2547
K-3334,1990,2552
K-3334,1991,2560
K-3334,1992,2547
K-3334,1993,2532
K-3334,1994,2506
K-3334,1995,2533
K-3334,1996,2506
K-3334,1997,2485
K-3334,1998,2501
K-3334,1999,2500
K-3334,2000,2491
K-3334,2001,2535
K-3334,2002,2532
K-3334,2003,2523
K-3334,2004,2512
K-3334,2005,2517
K-3334,2006,2529
K-3334,2007,2523
K-3334,2008,2521
K-3334,2009,2544
K-3334,2010,2578
K-3334,2011,2592
K-3334,2012,2638
K-3334,2013,2657
K-3334,2014,2683
K-3334,2015,2671
K-3334,2016,2699
K-3334,2017,2696
K-3334,2018,2688
K-3334,2019,2694
K-3334,2020,2688
K-3334,2021,2713
K-3334,2022,2720
K-3334,2023,2737
K-3334,2024,2781
K-3334,2025,2797
K-3334,2026,2790
K-3336,1986,1440
K-3336,1987,1449
K-3336,1988,1450
K-3336,1989,1455
K-3336,1990,1455
K-3336,1991,1473
K-3336,1992,1482
K-3336,1993,1476
K-3336,1994,1474
K-3336,1995,1479
K-3336,1996,1487
K-3336,1997,1463
K-3336,1998,1468
K-3336,1999,1491
K-3336,2000,1492
K-3336,2001,1490
K-3336,2002,1477
K-3336,2003,1480
K-3336,2004,1495
K-3336,2005,1441
K-3336,2006,1414
K-3336,2007,1402
K-3336,2008,1419
K-3336,2009,1418
K-3336,2010,1390
K-3336,2011,1382
K-3336,2012,1383
K-3336,2013,1355
K-3336,2014,1369
K-3336,2015,1375
K-3336,2016,1404
K-3336,2017,1399
K-3336,2018,1411
K-3336,2019,1419
K-3336,2020,1390
K-3336,2021,1386
K-3336,2022,1370
K-3336,2023,1366
K-3336,2024,1395
K-3336,2025,1414
K-3336,2026,1452
K-3338,1986,2984
K-3338,1987,2953
K-3338,1988,2940
K-3338,1989,2907
K-3338,1990,2903
K-3338,1991,2890
K-3338,1992,2892
K-3338,1993,2898
K-3338,1994,2895
K-3338,1995,2857
K-3338,1996,2828
K-3338,1997,2836
K-3338,1998,2819
K-3338,1999,2808
K-3338,2000,2764
K-3338,2001,2755
K-3338,2002,2754
K-3338,2003,2703
K-3338,2004,2695
K-3338,2005,2635
K-3338,2006,2597
K-3338,2007,2526
K-3338,2008,2534
K-3338,2009,2503
K-3338,2010,2514
K-3338,2011,2524
K-3338,2012,2540
K-3338,2013,2531
K-3338,2014,2557
K-3338,2015,2541
K-3338,2016,2548
K-3338,2017,2530
K-3338,2018,2482
K-3338,2019,2448
K-3338,2020,2439
K-3338,2021,2412
K-3338,2022,2455
K-3338,2023,2486
K-3338,2024,2486
K-3338,2025,2466
K-3338,2026,2459
K-3401,1986,17492
K-3401,1987,17522
K-3401,1988,17425
K-3401,1989,17526
K-3401,1990,17480
K-3401,1991,17464
K-3401,1992,17478
K-3401,1993,17401
K-3401,1994,17272
K-3401,1995,17274
K-3401,1996,17270
K-3401,1997,17233
K-3401,1998,17232
K-3401,1999,17254
K-3401,2000,17349
K-3401,2001,17401
K-3401,2002,17366
K-3401,2003,17348
K-3401,2004,17380
K-3401,2005,17279
K-3401,2006,17224
K-3401,2007,17236
K-3401,2008,17361
K-3401,2009,17326
K-3401,2010,17377
K-3401,2011,17436
K-3401,2012,17522
K-3401,2013,17638
K-3401,2014,17825
K-3401,2015,17881
K-3401,2016,17835
K-3401,2017,17857
K-3401,2018,17934
K-3401,2019,17823
K-3401,2020,17829
K-3401,2021,17851
K-3401,2022,17949
K-3401,2023,17966
K-3401,2024,18058
K-3401,2025,18109
K-3401,2026,18191
K-3403,1986,24484
K-3403,1987,24568
K-3403,1988,24694
K-3403,1989,24890
K-3403,1990,25132
K-3403,1991,25454
K-3403,1992,26000
K-3403,1993,25999
K-3403,1994,26123
K-3403,1995,26284
K-3403,1996,26330
K-3403,1997,26262
K-3403,1998,26311
K-3403,1999,26424
K-3403,2000,26545
K-3403,2001,26835
K-3403,2002,26952
K-3403,2003,27120
K-3403,2004,27245
K-3403,2005,27439
K-3403,2006,27593
K-3403,2007,27909
K-3403,2008,27976
K-3403,2009,28211
K-3403,2010,28344
K-3403,2011,28662
K-3403,2012,29045
K-3403,2013,29353
K-3403,2014,29520
K-3403,2015,29847
K-3403,2016,30120
K-3403,2017,30598
K-3403,2018,30930
K-3403,2019,31144
K-3403,2020,31369
K-3403,2021,31509
K-3403,2022,31999
K-3403,2023,32382
K-3403,2024,32879
K-3403,2025,33441
K-3403,2026,33817
K-3405,1986,22128
K-3405,1987,22193
K-3405,1988,22310
K-3405,1989,22564
K-3405,1990,22782
K-3405,1991,22889
K-3405,1992,23120
K-3405,1993,23545
K-3405,1994,23870
K-3405,1995,24170
K-3405,1996,24407
K-3405,1997,24489
K-3405,1998,24400
K-3405,1999,24533
K-3405,2000,24724
K-3405,2001,24873
K-3405,2002,24796
K-3405,2003,24946
K-3405,2004,25070
K-3405,2005,25075
K-3405,2006,25314
K-3405,2007,25537
K-3405,2008,25776
K-3405,2009,26104
K-3405,2010,26381
K-3405,2011,26571
K-3405,2012,26765
K-3405,2013,26850
K-3405,2014,27028
K-3405,2015,27300
K-3405,2016,27476
K-3405,2017,27781
K-3405,2018,27938
K-3405,2019,28023
K-3405,2020,28345
K-3405,2021,28493
K-3405,2022,28425
K-3405,2023,28560
K-3405,2024,28768
K-3405,2025,29011
K-3405,2026,29669
K-3407,1986,25908
K-3407,1987,25937
K-3407,1988,25972
K-3407,1989,26136
K-3407,1990,26083
K-3407,1991,26250
K-3407,1992,26415
K-3407,1993,26669
K-3407,1994,26772
K-3407,1995,26844
K-3407,1996,26855
K-3407,1997,26852
K-3407,1998,26863
K-3407,1999,26968
K-3407,2000,27013
K-3407,2001,27179
K-3407,2002,27093
K-3407,2003,27349
K-3407,2004,27526
K-3407,2005,27648
K-3407,2006,27819
K-3407,2007,27931
K-3407,2008,28301
K-3407,2009,28611
K-3407,2010,28807
K-3407,2011,28974
K-3407,2012,29202
K-3407,2013,29407
K-3407,2014,29668
K-3407,2015,30063
K-3407,2016,30137
K-3407,2017,30319
K-3407,2018,30642
K-3407,2019,30676
K-3407,2020,30560
K-3407,2021,30395
K-3407,2022,30267
K-3407,2023,30563
K-3407,2024,30903
K-3407,2025,31175
K-3407,2026,31350
K-3411,1986,30521
K-3411,1987,30606
K-3411,1988,30854
K-3411,1989,30999
K-3411,1990,31180
K-3411,1991,31399
K-3411,1992,31197
K-3411,1993,31304
K-3411,1994,31346
K-3411,1995,31215
K-3411,1996,31229
K-3411,1997,31300
K-3411,1998,31419
K-3411,1999,31516
K-3411,2000,31622
K-3411,2001,31720
K-3411,2002,31701
K-3411,2003,31830
K-3411,2004,31732
K-3411,2005,31824
K-3411,2006,31923
K-3411,2007,31974
K-3411,2008,32144
K-3411,2009,32402
K-3411,2010,32524
K-3411,2011,32842
K-3411,2012,33191
K-3411,2013,33406
K-3411,2014,33463
K-3411,2015,33603
K-3411,2016,33597
K-3411,2017,33842
K-3411,2018,34151
K-3411,2019,34488
K-3411,2020,34768
K-3411,2021,34897
K-3411,2022,35073
K-3411,2023,35475
K-3411,2024,35612
K-3411,2025,35911
K-3411,2026,36199
K-3412,1986,7038
K-3412,1987,6977
K-3412,1988,7009
K-3412,1989,7086
K-3412,1990,7067
K-3412,1991,7045
K-3412,1992,7046
K-3412,1993,7059
K-3412,1994,7043
K-3412,1995,7088
K-3412,1996,7105
K-3412,1997,7088
K-3412,1998,7118
K-3412,1999,7176
K-3412,2000,7188
K-3412,2001,7244
K-3412,2002,7292
K-3412,2003,7317
K-3412,2004,7282
K-3412,2005,7271
K-3412,2006,7290
K-3412,2007,7292
K-3412,2008,7251
K-3412,2009,7255
K-3412,2010,7272
K-3412,2011,7353
K-3412,2012,7477
K-3412,2013,7479
K-3412,2014,7546
K-3412,2015,7552
K-3412,2016,7588
K-3412,2017,7633
K-3412,2018,7615
K-3412,2019,7663
K-3412,2020,7674
K-3412,2021,7625
K-3412,2022,7715
K-3412,2023,7836
K-3412,2024,7929
K-3412,2025,7931
K-3412,2026,7951
K-3413,1986,17645
K-3413,1987,17670
K-3413,1988,17722
K-3413,1989,17624
K-3413,1990,17611
K-3413,1991,17645
K-3413,1992,17610
K-3413,1993,17586
K-3413,1994,17956
K-3413,1995,17636
K-3413,1996,17627
K-3413,1997,17655
K-3413,1998,17685
K-3413,1999,17763
K-3413,2000,17928
K-3413,2001,18113
K-3413,2002,18030
K-3413,2003,18137
K-3413,2004,18288
K-3413,2005,18427
K-3413,2006,18591
K-3413,2007,18642
K-3413,2008,18821
K-3413,2009,18982
K-3413,2010,19104
K-3413,2011,19154
K-3413,2012,19190
K-3413,2013,19407
K-3413,2014,19737
K-3413,2015,20013
K-3413,2016,20119
K-3413,2017,20317
K-3413,2018,20646
K-3413,2019,20916
K-3413,2020,21064
K-3413,2021,21072
K-3413,2022,21156
K-3413,2023,21356
K-3413,2024,21605
K-3413,2025,21691
