kom2024,parti,aar,stemmer
1515,01,2019,881
1515,01,2023,517
1515,02,1991,225
1515,02,1995,295
1515,02,1999,354
1515,02,2003,421
1515,02,2007,434
1515,02,2011,375
1515,02,2015,364
1515,02,2019,398
1515,02,2023,798
1515,03,1987,737
1515,03,1991,645
1515,03,1995,569
1515,03,1999,567
1515,03,2003,570
1515,03,2007,1740
1515,03,2011,1795
1515,03,2015,1314
1515,03,2019,1248
1515,03,2023,1017
1515,04,1987,929
1515,04,1991,847
1515,04,1995,641
1515,04,1999,849
1515,04,2003,451
1515,04,2007,653
1515,04,2011,635
1515,04,2015,474
1515,04,2019,702
1515,04,2023,710
1515,05,1987,232
1515,05,1991,411
1515,05,1995,359
1515,05,1999,126
1515,05,2003,84
1515,05,2019,402
1515,05,2023,80
1515,06,1991,250
1515,06,1995,162
1515,06,1999,132
1515,06,2003,155
1515,06,2011,57
1515,07,1987,354
1515,07,1991,291
1515,07,1995,524
1515,07,1999,477
1515,07,2003,132
1515,07,2007,99
1515,07,2011,94
1515,07,2015,123
1515,07,2023,73
1515,90,2015,497
1515,90,2023,80
1515,91,1987,564
1515,91,1991,340
1515,91,1995,362
1515,91,1999,67
1515,91,2003,753
1515,91,2007,441
1515,91,2011,336
1515,91,2023,542
1515,92,1987,77
1515,92,2015,64
1515,92,2019,610
1515,92,2023,430
1516,01,1987,578
1516,01,1991,716
1516,01,1995,545
1516,01,1999,571
1516,01,2003,672
1516,01,2007,838
1516,01,2011,784
1516,01,2015,711
1516,01,2019,842
1516,01,2023,658
1516,02,1987,169
1516,02,1991,275
1516,02,1995,251
1516,02,1999,315
1516,02,2003,492
1516,02,2007,626
1516,02,2011,507
1516,02,2015,767
1516,02,2019,1027
1516,02,2023,919
1516,03,1987,809
1516,03,1991,564
1516,03,1995,619
1516,03,1999,851
1516,03,2003,669
1516,03,2007,707
1516,03,2011,1136
1516,03,2015,757
1516,03,2019,765
1516,03,2023,1004
1516,04,1987,535
1516,04,1991,554
1516,04,1995,652
1516,04,1999,591
1516,04,2003,500
1516,04,2007,480
1516,04,2011,372
1516,04,2015,471
1516,04,2019,431
1516,04,2023,348
1516,55,2023,55
1516,05,1987,251
1516,05,1991,335
1516,05,1995,400
1516,05,1999,229
1516,05,2003,181
1516,05,2007,201
1516,05,2011,188
1516,05,2015,278
1516,05,2019,567
1516,05,2023,479
1516,06,1987,150
1516,06,1991,244
1516,06,1995,177
1516,06,1999,132
1516,06,2003,188
1516,06,2007,124
1516,06,2011,95
1516,06,2015,123
1516,06,2019,174
1516,06,2023,169
1516,07,1987,309
1516,07,1991,247
1516,07,1995,166
1516,07,1999,261
1516,07,2003,194
1516,07,2007,186
1516,07,2011,422
1516,07,2015,440
1516,07,2019,287
1516,07,2023,254
1516,92,2007,41
1516,92,2011,36
1516,92,2015,57
1516,92,2019,79
1516,92,2023,392
1517,01,1987,338
1517,01,1991,322
1517,01,1995,238
1517,01,1999,201
1517,01,2003,228
1517,01,2007,305
1517,01,2011,250
1517,01,2015,324
1517,01,2019,393
1517,01,2023,207
1517,02,1991,203
1517,02,1995,348
1517,02,1999,432
1517,02,2003,596
1517,02,2007,455
1517,02,2011,445
1517,02,2015,434
1517,02,2019,777
1517,02,2023,320
1517,03,1987,505
1517,03,1991,220
1517,03,1995,338
1517,03,1999,354
1517,03,2003,252
1517,03,2007,416
1517,03,2011,542
1517,03,2015,554
1517,03,2019,240
1517,03,2023,233
1517,04,1987,387
1517,04,1991,311
1517,04,1995,314
1517,04,1999,304
1517,04,2003,189
1517,04,2007,116
1517,04,2011,170
1517,04,2015,162
1517,04,2019,147
1517,55,2023,43
1517,05,1987,185
1517,05,1991,193
1517,05,1995,187
1517,05,1999,143
1517,06,1987,112
1517,06,1991,115
1517,06,1995,104
1517,06,1999,125
1517,06,2003,92
1517,06,2007,73
1517,06,2011,76
1517,06,2015,55
1517,07,1987,592
1517,07,1991,175
1517,07,1995,180
1517,07,1999,368
1517,07,2003,653
1517,07,2007,361
1517,07,2011,281
1517,07,2015,216
1517,07,2019,302
1517,07,2023,104
1517,91,1991,783
1517,91,1995,530
1517,91,1999,394
1517,91,2003,231
1517,91,2007,541
1517,91,2011,590
1517,91,2015,580
1517,91,2019,623
1517,91,2023,1373
1517,92,2011,21
1517,92,2015,24
1517,92,2023,197
1520,01,1987,1060
1520,01,1991,842
1520,01,1995,811
1520,01,1999,862
1520,01,2003,797
1520,01,2007,1113
1520,01,2011,1146
1520,01,2015,711
1520,01,2019,565
1520,01,2023,745
1520,02,1987,400
1520,02,1991,245
1520,02,1995,520
1520,02,1999,586
1520,02,2003,1135
1520,02,2007,1448
1520,02,2011,983
1520,02,2015,685
1520,02,2019,778
1520,02,2023,1535
1520,03,1987,767
1520,03,1991,588
1520,03,1995,490
1520,03,1999,478
1520,03,2003,320
1520,03,2007,273
1520,03,2011,1177
1520,03,2015,1028
1520,03,2019,469
1520,03,2023,1001
1520,04,1987,1023
1520,04,1991,962
1520,04,1995,709
1520,04,1999,725
1520,04,2003,426
1520,04,2007,522
1520,04,2011,550
1520,04,2015,531
1520,04,2019,224
1520,04,2023,250
1520,08,2015,163
1520,08,2019,173
1520,08,2023,110
1520,05,1987,771
1520,05,1991,1410
1520,05,1995,1379
1520,05,1999,1070
1520,05,2003,1069
1520,05,2007,981
1520,05,2011,819
1520,05,2015,1077
1520,05,2019,2563
1520,05,2023,938
1520,06,1987,305
1520,06,1991,563
1520,06,1995,309
1520,06,1999,529
1520,06,2003,517
1520,06,2007,256
1520,06,2011,134
1520,06,2015,165
1520,06,2019,398
1520,06,2023,556
1520,07,1987,495
1520,07,1991,320
1520,07,1995,415
1520,07,1999,335
1520,07,2003,290
1520,07,2007,257
1520,07,2011,353
1520,07,2015,279
1520,07,2019,161
1520,07,2023,172
1520,91,1987,318
1520,91,1991,167
1525,01,1987,510
1525,01,1991,406
1525,01,1995,403
1525,01,1999,319
1525,01,2003,263
1525,01,2007,223
1525,01,2011,270
1525,01,2015,248
1525,01,2019,232
1525,01,2023,296
1525,02,1991,151
1525,02,1999,472
1525,02,2003,843
1525,02,2007,1182
1525,02,2011,805
1525,02,2015,500
1525,02,2019,476
1525,02,2023,561
1525,03,1987,554
1525,03,1991,573
1525,03,1995,421
1525,03,1999,454
1525,03,2003,263
1525,03,2007,192
1525,03,2011,283
1525,03,2015,253
1525,03,2019,254
1525,03,2023,589
1525,04,1987,426
1525,04,1991,393
1525,04,1995,579
1525,04,1999,351
1525,04,2003,279
1525,04,2007,185
1525,04,2011,160
1525,04,2015,144
1525,04,2019,133
1525,04,2023,125
1525,08,2019,114
1525,05,1987,270
1525,05,1991,402
1525,05,1995,582
1525,05,1999,464
1525,05,2003,315
1525,05,2007,429
1525,05,2011,732
1525,05,2015,1041
1525,05,2019,1055
1525,05,2023,592
1525,06,2003,155
1525,06,2007,81
1525,06,2011,51
1525,07,1987,226
1525,07,1991,136
1525,07,1995,218
1525,07,1999,238
1525,07,2003,210
1525,07,2007,168
1525,07,2011,126
1525,07,2015,68
1525,91,1987,371
1525,91,1991,384
1525,92,2007,31
1528,01,1987,794
1528,01,1991,710
1528,01,1995,637
1528,01,1999,569
1528,01,2003,491
1528,01,2007,513
1528,01,2011,687
1528,01,2015,707
1528,01,2019,591
1528,01,2023,525
1528,02,1987,347
1528,02,1991,301
1528,02,1995,418
1528,02,1999,423
1528,02,2003,915
1528,02,2007,876
1528,02,2011,873
1528,02,2015,726
1528,02,2019,852
1528,02,2023,1241
1528,03,1987,737
1528,03,1991,681
1528,03,1995,647
1528,03,1999,718
1528,03,2003,415
1528,03,2007,607
1528,03,2011,922
1528,03,2015,949
1528,03,2019,673
1528,03,2023,720
1528,04,1987,560
1528,04,1991,626
1528,04,1995,570
1528,04,1999,696
1528,04,2003,595
1528,04,2007,637
1528,04,2011,407
1528,04,2015,286
1528,04,2019,203
1528,04,2023,178
1528,05,1987,487
1528,05,1991,581
1528,05,1995,605
1528,05,1999,412
1528,05,2003,450
1528,05,2007,467
1528,05,2011,395
1528,05,2015,419
1528,05,2019,1111
1528,05,2023,737
1528,06,1987,97
1528,06,1991,283
1528,06,1995,158
1528,06,1999,182
1528,06,2003,225
1528,06,2007,177
1528,06,2011,120
1528,06,2015,148
1528,06,2019,174
1528,06,2023,170
1528,07,1987,318
1528,07,1991,258
1528,07,1995,232
1528,07,1999,159
1528,07,2003,206
1528,07,2007,220
1528,07,2011,298
1528,07,2015,242
1528,07,2019,217
1528,07,2023,220
1528,92,2015,41
1528,92,2019,37
1531,01,1987,496
1531,01,1991,451
1531,01,1995,580
1531,01,1999,435
1531,01,2003,447
1531,01,2007,592
1531,01,2011,609
1531,01,2015,732
1531,01,2019,819
1531,01,2023,954
1531,02,1987,408
1531,02,1991,258
1531,02,1995,408
1531,02,1999,537
1531,02,2003,1271
1531,02,2007,1256
1531,02,2011,1119
1531,02,2015,941
1531,02,2019,1262
1531,02,2023,1494
1531,03,1987,609
1531,03,1991,490
1531,03,1995,382
1531,03,1999,467
1531,03,2003,454
1531,03,2007,297
1531,03,2011,693
1531,03,2015,527
1531,03,2019,605
1531,03,2023,1016
1531,04,1987,651
1531,04,1991,608
1531,04,1995,603
1531,04,1999,616
1531,04,2003,459
1531,04,2007,454
1531,04,2011,449
1531,04,2015,457
1531,04,2019,467
1531,04,2023,447
1531,08,2015,94
1531,05,1995,164
1531,05,1999,96
1531,05,2003,113
1531,05,2007,86
1531,05,2011,70
1531,05,2015,80
1531,06,2019,242
1531,06,2023,217
1531,07,1987,330
1531,07,1991,232
1531,07,1995,238
1531,07,1999,230
1531,07,2003,108
1531,07,2007,120
1531,07,2011,242
1531,07,2015,145
1531,07,2023,128
1531,90,2019,190
1531,91,1987,380
1531,91,1991,1088
1531,91,1995,799
1531,91,1999,803
1531,91,2003,453
1531,91,2007,676
1531,91,2011,541
1531,91,2015,475
1531,91,2019,626
1531,91,2023,440
1531,92,1987,506
1531,92,2015,69
1532,01,1987,576
1532,01,1991,472
1532,01,1995,507
1532,01,1999,249
1532,01,2003,406
1532,01,2007,321
1532,01,2011,368
1532,01,2015,540
1532,01,2019,591
1532,01,2023,377
1532,02,1991,187
1532,02,1999,484
1532,02,2003,564
1532,02,2007,468
1532,02,2011,348
1532,02,2015,362
1532,02,2019,436
1532,02,2023,791
1532,03,1987,813
1532,03,1991,687
1532,03,1995,536
1532,03,1999,742
1532,03,2003,414
1532,03,2007,497
1532,03,2011,741
1532,03,2015,518
1532,03,2019,621
1532,03,2023,832
1532,04,1987,771
1532,04,1991,746
1532,04,1995,720
1532,04,1999,790
1532,04,2003,770
1532,04,2007,1421
1532,04,2011,1227
1532,04,2015,858
1532,04,2019,1015
1532,04,2023,857
1532,08,2023,129
1532,05,1987,560
1532,05,1991,579
1532,05,1995,543
1532,05,1999,345
1532,05,2003,203
1532,05,2007,141
1532,05,2011,188
1532,05,2015,184
1532,05,2019,442
1532,05,2023,316
1532,07,1987,166
1532,07,1991,221
1532,07,1995,381
1532,07,1999,438
1532,07,2003,494
1532,07,2007,445
1532,07,2011,516
1532,07,2015,571
1532,07,2019,334
1532,07,2023,326
1532,12,1987,22
1532,91,2015,510
1532,91,2019,536
1532,91,2023,435
1532,92,2023,190
1535,01,1987,695
1535,01,1991,549
1535,01,1995,466
1535,01,1999,665
1535,01,2003,652
1535,01,2007,650
1535,01,2011,480
1535,01,2015,349
1535,01,2019,375
1535,01,2023,606
1535,02,1991,269
1535,02,1995,133
1535,02,1999,170
1535,02,2003,720
1535,02,2007,836
1535,02,2011,487
1535,02,2015,311
1535,02,2019,482
1535,02,2023,866
1535,03,1987,466
1535,03,1991,368
1535,03,1995,294
1535,03,1999,704
1535,03,2003,404
1535,03,2007,412
1535,03,2011,651
1535,03,2015,352
1535,03,2019,439
1535,03,2023,621
1535,04,1987,431
1535,04,1991,383
1535,04,1995,349
1535,04,1999,492
1535,04,2003,270
1535,04,2007,236
1535,04,2011,320
1535,04,2015,164
1535,04,2019,135
1535,04,2023,141
1535,05,1987,392
1535,05,1991,653
1535,05,1995,666
1535,05,1999,531
1535,05,2003,352
1535,05,2007,591
1535,05,2011,574
1535,05,2015,1265
1535,05,2019,993
1535,05,2023,526
1535,06,1987,149
1535,06,1991,223
1535,06,1995,63
1535,06,1999,107
1535,06,2003,143
1535,06,2007,91
1535,06,2011,77
1535,06,2015,93
1535,06,2019,265
1535,06,2023,214
1535,07,1987,214
1535,07,1991,197
1535,07,1995,244
1535,07,1999,216
1535,07,2003,132
1535,07,2007,160
1535,07,2011,595
1535,07,2015,311
1535,07,2019,191
1535,07,2023,165
1535,10,2015,179
1535,10,2019,304
1535,11,2003,40
1535,91,1987,438
1535,91,1991,393
1535,91,1995,795
1535,91,2003,198
1535,92,2023,231
1539,01,1987,1313
1539,01,1991,909
1539,01,1995,928
1539,01,1999,972
1539,01,2003,673
1539,01,2007,780
1539,01,2011,779
1539,01,2015,609
1539,01,2019,664
1539,01,2023,270
1539,02,1987,390
1539,02,1991,265
1539,02,1995,223
1539,02,1999,384
1539,02,2003,653
1539,02,2007,516
1539,02,2011,462
1539,02,2015,284
1539,02,2019,200
1539,02,2023,506
1539,03,1987,760
1539,03,1991,547
1539,03,1995,422
1539,03,1999,521
1539,03,2003,400
1539,03,2007,383
1539,03,2011,599
1539,03,2015,1070
1539,03,2019,813
1539,03,2023,466
1539,04,1987,574
1539,04,1991,575
1539,04,1995,493
1539,04,1999,563
1539,04,2003,325
1539,04,2007,323
1539,04,2011,327
1539,04,2015,219
1539,04,2019,165
1539,08,2019,165
1539,08,2023,88
1539,05,1987,449
1539,05,1991,742
1539,05,1995,844
1539,05,1999,565
1539,05,2003,561
1539,05,2007,736
1539,05,2011,779
1539,05,2015,1002
1539,05,2019,754
1539,05,2023,676
1539,06,1987,201
1539,06,1991,420
1539,06,1995,195
1539,06,2003,351
1539,06,2007,200
1539,06,2011,184
1539,06,2015,210
1539,06,2019,906
1539,06,2023,1632
1539,07,1987,247
1539,07,1991,256
1539,07,1995,188
1539,07,1999,281
1539,07,2003,295
1539,07,2007,249
1539,07,2011,239
1539,07,2015,161
1539,07,2019,81
1539,10,2019,154
1539,91,2007,171
1539,92,2023,104
1547,01,1987,441
1547,01,1991,273
1547,01,1995,311
1547,01,1999,339
1547,01,2003,245
1547,01,2007,372
1547,01,2011,584
1547,01,2015,527
1547,01,2019,385
1547,01,2023,263
1547,02,2003,166
1547,02,2007,255
1547,02,2011,145
1547,02,2015,100
1547,02,2019,112
1547,03,1987,290
1547,03,1991,175
1547,03,1995,153
1547,03,1999,211
1547,03,2003,196
1547,03,2007,191
1547,03,2011,207
1547,03,2015,408
1547,03,2019,426
1547,03,2023,477
1547,04,1987,285
1547,04,1991,253
1547,04,1995,222
1547,04,1999,371
1547,04,2003,447
1547,04,2007,305
1547,04,2011,194
1547,04,2015,204
1547,04,2019,361
1547,04,2023,560
1547,05,1987,160
1547,05,1991,383
1547,05,1995,397
1547,05,1999,301
1547,05,2003,98
1547,05,2007,118
1547,05,2011,90
1547,05,2015,134
1547,05,2019,315
1547,05,2023,210
1547,06,1991,139
1547,06,1995,92
1547,06,1999,93
1547,06,2003,126
1547,06,2007,104
1547,06,2011,61
1547,06,2015,45
1547,06,2019,102
1547,07,1987,196
1547,07,1991,173
1547,07,1995,132
1547,07,1999,131
1547,07,2003,102
1547,07,2007,164
1547,07,2011,90
1547,07,2015,112
1547,07,2019,117
1547,07,2023,196
1547,91,2011,215
1547,91,2015,87
1554,01,1987,876
1554,01,1991,699
1554,01,1995,644
1554,01,1999,829
1554,01,2003,693
1554,01,2007,672
1554,01,2011,843
1554,01,2015,977
1554,01,2019,1498
1554,01,2023,1247
1554,02,1987,188
1554,02,1991,118
1554,02,1995,166
1554,02,1999,217
1554,02,2003,299
1554,02,2007,614
1554,02,2011,473
1554,02,2015,421
1554,02,2019,305
1554,02,2023,530
1554,03,1987,252
1554,03,1991,254
1554,03,1995,147
1554,03,1999,301
1554,03,2003,249
1554,03,2007,196
1554,03,2011,355
1554,03,2015,152
1554,03,2019,108
1554,03,2023,309
1554,04,1987,364
1554,04,1991,290
1554,04,1995,249
1554,04,1999,301
1554,04,2003,186
1554,04,2007,196
1554,04,2011,183
1554,04,2015,163
1554,04,2019,120
1554,04,2023,95
1554,05,1987,288
1554,05,1991,513
1554,05,1995,395
1554,05,1999,542
1554,05,2003,591
1554,05,2007,281
1554,05,2011,378
1554,05,2015,275
1554,05,2019,397
1554,05,2023,186
1554,06,1991,196
1554,06,1995,95
1554,06,2003,191
1554,06,2007,73
1554,06,2011,74
1554,06,2015,80
1554,06,2019,99
1554,06,2023,106
1554,07,1987,643
1554,07,1991,617
1554,07,1995,833
1554,07,1999,329
1554,07,2003,153
1554,07,2007,696
1554,07,2011,368
1554,07,2015,618
1554,07,2019,295
1554,07,2023,241
1557,01,1987,487
1557,01,1991,350
1557,01,1995,356
1557,01,1999,322
1557,01,2003,247
1557,01,2007,239
1557,01,2011,285
1557,01,2015,350
1557,01,2019,199
1557,01,2023,176
1557,02,2007,173
1557,02,2011,157
1557,02,2015,119
1557,02,2019,91
1557,02,2023,255
1557,03,1987,163
1557,03,1991,148
1557,03,1995,112
1557,03,1999,104
1557,03,2003,223
1557,03,2007,149
1557,03,2011,213
1557,03,2015,203
1557,03,2019,152
1557,03,2023,251
1557,04,1987,221
1557,04,1991,248
1557,04,1995,261
1557,04,1999,391
1557,04,2003,274
1557,04,2007,268
1557,04,2011,360
1557,04,2015,98
1557,04,2019,79
1557,04,2023,67
1557,05,1987,505
1557,05,1991,557
1557,05,1995,533
1557,05,1999,390
1557,05,2003,363
1557,05,2007,434
1557,05,2011,257
1557,05,2015,381
1557,05,2019,652
1557,05,2023,493
1557,06,1991,111
1557,06,1995,60
1557,06,1999,99
1557,06,2003,104
1557,06,2007,73
1557,06,2011,51
1557,06,2015,66
1557,06,2019,108
1557,06,2023,124
1557,07,1987,147
1557,07,1991,62
1557,07,1995,37
1557,07,1999,56
1557,07,2007,48
1557,07,2011,73
1557,07,2015,56
1557,07,2019,28
1560,01,1987,801
1560,01,1991,728
1560,01,1995,607
1560,01,1999,508
1560,01,2003,346
1560,01,2007,495
1560,01,2011,470
1560,01,2015,436
1560,01,2019,452
1560,01,2023,301
1560,02,2003,230
1560,02,2007,245
1560,02,2011,181
1560,02,2015,181
1560,02,2019,131
1560,02,2023,263
1560,03,1987,217
1560,03,1991,179
1560,03,1995,177
1560,03,1999,149
1560,03,2003,160
1560,03,2007,278
1560,03,2011,250
1560,03,2015,148
1560,03,2019,120
1560,04,1987,243
1560,04,1991,189
1560,04,1995,174
1560,04,1999,231
1560,04,2003,122
1560,04,2007,129
1560,04,2011,115
1560,04,2015,283
1560,04,2019,223
1560,08,2015,77
1560,08,2019,117
1560,08,2023,65
1560,05,1987,322
1560,05,1991,537
1560,05,1995,471
1560,05,1999,485
1560,05,2003,474
1560,05,2007,358
1560,05,2011,408
1560,05,2015,349
1560,05,2019,542
1560,05,2023,617
1560,06,1987,90
1560,06,1991,131
1560,06,1995,96
1560,06,1999,99
1560,06,2003,69
1560,06,2023,83
1560,07,1987,160
1560,07,1991,93
1560,07,1995,79
1560,07,1999,111
1560,07,2003,136
1560,07,2007,70
1560,07,2011,118
1560,07,2015,84
1560,07,2019,53
1560,90,2023,220
1563,01,1987,1860
1563,01,1991,1804
1563,01,1995,1702
1563,01,1999,1614
1563,01,2003,1284
1563,01,2007,1671
1563,01,2011,2158
1563,01,2015,1952
1563,01,2019,1592
1563,01,2023,1357
1563,02,2003,564
1563,02,2007,554
1563,02,2011,425
1563,02,2015,393
1563,02,2019,444
1563,02,2023,305
1563,03,1987,461
1563,03,1991,523
1563,03,1995,421
1563,03,1999,470
1563,03,2003,274
1563,03,2007,214
1563,03,2011,382
1563,03,2015,151
1563,03,2019,356
1563,03,2023,658
1563,04,1987,283
1563,04,1991,246
1563,04,1995,272
1563,04,1999,289
1563,04,2003,174
1563,04,2007,129
1563,04,2011,163
1563,04,2015,99
1563,04,2019,101
1563,04,2023,122
1563,08,2019,122
1563,08,2023,75
1563,55,2023,114
1563,05,1987,525
1563,05,1991,560
1563,05,1995,517
1563,05,1999,373
1563,05,2003,642
1563,05,2007,750
1563,05,2011,289
1563,05,2015,563
1563,05,2019,861
1563,05,2023,395
1563,06,1987,347
1563,06,1991,418
1563,06,1995,242
1563,06,1999,334
1563,06,2003,313
1563,06,2007,257
1563,06,2011,173
1563,06,2015,201
1563,06,2019,318
1563,06,2023,257
1563,07,1987,345
1563,07,1991,203
1563,07,1995,199
1563,07,1999,241
1563,07,2003,195
1563,07,2007,173
1563,07,2011,136
1563,07,2015,129
1563,07,2019,109
1563,07,2023,156
1563,11,1987,23
1566,01,1987,1472
1566,01,1991,1186
1566,01,1995,1182
1566,01,1999,1026
1566,01,2003,722
1566,01,2007,1065
1566,01,2011,1364
1566,01,2015,1270
1566,01,2019,906
1566,01,2023,721
1566,02,1991,151
1566,02,2007,191
1566,02,2011,157
1566,02,2015,123
1566,02,2019,188
1566,02,2023,247
1566,03,1987,328
1566,03,1991,261
1566,03,1995,314
1566,03,1999,195
1566,03,2003,182
1566,03,2007,300
1566,03,2011,224
1566,03,2015,272
1566,03,2019,227
1566,03,2023,753
1566,04,1987,293
1566,04,1991,260
1566,04,1995,232
1566,04,1999,205
1566,04,2003,142
1566,04,2007,183
1566,04,2011,132
1566,04,2015,80
1566,04,2019,77
1566,08,2015,86
1566,08,2019,161
1566,08,2023,222
1566,55,2023,103
1566,05,1987,863
1566,05,1991,1016
1566,05,1995,999
1566,05,1999,1270
1566,05,2003,1175
1566,05,2007,894
1566,05,2011,846
1566,05,2015,1039
1566,05,2019,1396
1566,05,2023,755
1566,06,1991,259
1566,06,1995,137
1566,06,1999,100
1566,06,2003,183
1566,06,2007,108
1566,06,2011,75
1566,06,2015,43
1566,06,2019,79
1566,06,2023,61
1566,07,1987,179
1566,07,1991,86
1566,07,1995,90
1566,07,1999,70
1566,07,2011,30
1566,07,2015,8
1573,01,1987,360
1573,01,1991,300
1573,01,1995,271
1573,01,1999,263
1573,01,2003,179
1573,01,2007,159
1573,01,2011,414
1573,01,2015,630
1573,01,2019,399
1573,01,2023,248
1573,02,2007,100
1573,02,2011,59
1573,02,2015,47
1573,02,2019,42
1573,03,1987,239
1573,03,1991,375
1573,03,1995,189
1573,03,1999,212
1573,03,2003,159
1573,03,2007,351
1573,03,2011,371
1573,03,2015,146
1573,03,2019,125
1573,03,2023,151
1573,04,1987,117
1573,04,1991,99
1573,04,1995,93
1573,04,1999,108
1573,04,2003,63
1573,04,2007,46
1573,05,1987,255
1573,05,1991,203
1573,05,1995,198
1573,05,1999,185
1573,05,2003,100
1573,05,2007,75
1573,05,2011,98
1573,05,2015,166
1573,05,2019,466
1573,05,2023,548
1573,06,1991,171
1573,06,1995,111
1573,06,2003,122
1573,06,2007,76
1573,06,2011,46
1573,07,1987,122
1573,07,1991,190
1573,07,1995,395
1573,07,1999,437
1573,07,2003,416
1573,07,2007,387
1573,07,2011,241
1573,07,2015,123
1573,07,2019,71
1573,07,2023,131
1573,91,1987,151
1573,91,2019,80
1573,92,1987,201
1576,01,2007,363
1576,01,2011,451
1576,01,2015,466
1576,01,2019,657
1576,01,2023,869
1576,02,2007,146
1576,02,2011,90
1576,02,2015,104
1576,02,2019,45
1576,02,2023,73
1576,03,2007,329
1576,03,2011,304
1576,03,2015,174
1576,03,2019,301
1576,03,2023,346
1576,04,2007,90
1576,04,2011,98
1576,04,2015,78
1576,04,2019,105
1576,04,2023,90
1576,08,2023,53
1576,05,2007,491
1576,05,2011,483
1576,05,2015,725
1576,05,2019,585
1576,05,2023,288
1576,06,2007,63
1576,07,2007,286
1576,07,2011,280
1576,07,2015,190
1576,07,2019,73
1576,91,2019,244
1577,01,2019,761
1577,01,2023,770
1577,02,2019,310
1577,02,2023,609
1577,03,2019,1064
1577,03,2023,829
1577,04,2019,495
1577,04,2023,516
1577,08,2019,365
1577,08,2023,244
1577,55,2019,120
1577,55,2023,159
1577,05,2019,1153
1577,05,2023,1129
1577,06,2019,432
1577,06,2023,606
1577,07,2019,327
1577,07,2023,209
1577,91,2019,437
1577,92,2019,112
1577,92,2023,510
1578,01,2019,307
1578,01,2023,123
1578,02,2019,77
1578,02,2023,111
1578,03,2019,346
1578,03,2023,430
1578,04,2019,60
1578,05,2019,449
1578,05,2023,511
1578,06,2019,89
1578,06,2023,146
1579,01,2019,1226
1579,01,2023,1003
1579,02,2019,632
1579,02,2023,1110
1579,03,2019,784
1579,03,2023,1346
1579,04,2019,267
1579,04,2023,494
1579,08,2019,151
1579,08,2023,98
1579,55,2023,84
1579,05,2019,2754
1579,05,2023,1044
1579,06,2019,209
1579,06,2023,219
1579,07,2019,203
1579,07,2023,132
1579,92,2019,67
1579,92,2023,632
1580,01,2023,485
1580,02,2023,674
1580,03,2023,747
1580,04,2023,210
1580,55,2023,100
1580,05,2023,1676
1580,06,2023,123
1580,07,2023,308
1580,92,2023,458
5001,01,2019,26063
5001,01,2023,26326
5001,02,2019,5337
5001,02,2023,5905
5001,03,2019,21498
5001,03,2023,31945
5001,04,2019,2105
5001,04,2023,2177
5001,08,2019,10826
5001,08,2023,6726
5001,55,2019,7196
5001,55,2023,5030
5001,05,2019,7381
5001,05,2023,2237
5001,06,2019,11805
5001,06,2023,13430
5001,07,2019,5128
5001,07,2023,6258
5001,10,2019,5035
5001,10,2023,5012
5001,92,2019,1764
5001,92,2023,4307
5006,01,2019,3157
5006,01,2023,3835
5006,02,2019,491
5006,02,2023,632
5006,03,2019,836
5006,03,2023,1549
5006,04,2019,165
5006,08,2019,342
5006,08,2023,131
5006,55,2019,877
5006,55,2023,796
5006,05,2019,5436
5006,05,2023,2589
5006,06,2019,486
5006,06,2023,549
5006,07,2019,254
5006,07,2023,380
5006,10,2023,501
5006,92,2019,70
5006,92,2023,991
5007,01,2019,3213
5007,01,2023,1771
5007,02,2019,306
5007,02,2023,374
5007,03,2019,684
5007,03,2023,2024
5007,04,2019,242
5007,04,2023,271
5007,08,2019,169
5007,08,2023,94
5007,55,2019,249
5007,55,2023,222
5007,05,2019,1888
5007,05,2023,1087
5007,06,2019,518
5007,06,2023,580
5007,07,2019,187
5007,07,2023,363
5007,92,2023,268
5014,01,2019,708
5014,01,2023,445
5014,02,2019,208
5014,02,2023,280
5014,03,2019,297
5014,03,2023,938
5014,04,2019,31
5014,08,2019,41
5014,55,2019,161
5014,55,2023,98
5014,05,2019,442
5014,05,2023,101
5014,06,2019,115
5014,06,2023,76
5014,07,2019,216
5014,07,2023,79
5014,10,2019,114
5014,10,2023,92
5014,92,2023,80
5020,01,2019,253
5020,01,2023,101
5020,02,2023,28
5020,05,2019,108
5020,05,2023,131
5020,07,2023,33
5020,90,2019,82
5020,91,2019,46
5020,91,2023,219
5021,01,2019,631
5021,01,2023,756
5021,02,2023,234
5021,03,2019,426
5021,03,2023,605
5021,04,2019,246
5021,04,2023,184
5021,08,2019,263
5021,08,2023,107
5021,05,2019,1460
5021,05,2023,669
5021,06,2019,164
5021,06,2023,125
5021,07,2019,433
5021,07,2023,989
5022,01,2019,597
5022,01,2023,317
5022,03,2019,92
5022,04,2019,232
5022,04,2023,312
5022,05,2019,447
5022,05,2023,361
5022,07,2019,52
5022,90,2023,260
5025,01,2019,1364
5025,01,2023,1298
5025,03,2019,478
5025,03,2023,554
5025,08,2019,53
5025,08,2023,26
5025,55,2023,122
5025,05,2019,703
5025,05,2023,378
5025,06,2019,504
5025,06,2023,371
5025,07,2019,99
5025,07,2023,270
5025,91,2019,128
5025,91,2023,134
5026,01,2019,563
5026,01,2023,518
5026,05,2019,351
5026,05,2023,166
5026,10,2019,120
5026,10,2023,77
5026,91,2019,259
5026,91,2023,439
