kode,naering,kjonn,alder,variabel,aar,verdi
0425,84,0,15-74,Sysselsatte,2014,170
0425,84,0,15-74,Sysselsatte,2015,154
0425,84,0,15-74,Sysselsatte,2016,153
0425,84,0,15-74,Sysselsatte,2017,155
0425,84,0,15-74,Sysselsatte,2018,157
0425,84,0,15-74,Sysselsatte,2019,150
0425,85,0,15-74,Sysselsatte,2008,258
0425,85,0,15-74,Sysselsatte,2009,258
0425,85,0,15-74,Sysselsatte,2010,245
0425,85,0,15-74,Sysselsatte,2011,239
0425,85,0,15-74,Sysselsatte,2012,259
0425,85,0,15-74,Sysselsatte,2013,240
0425,85,0,15-74,Sysselsatte,2014,257
0425,85,0,15-74,Sysselsatte,2015,241
0425,85,0,15-74,Sysselsatte,2016,239
0425,85,0,15-74,Sysselsatte,2017,255
0425,85,0,15-74,Sysselsatte,2018,242
0425,85,0,15-74,Sysselsatte,2019,245
0425,86-88,0,15-74,Sysselsatte,2008,778
0425,86-88,0,15-74,Sysselsatte,2009,811
0425,86-88,0,15-74,Sysselsatte,2010,814
0425,86-88,0,15-74,Sysselsatte,2011,804
0425,86-88,0,15-74,Sysselsatte,2012,803
0425,86-88,0,15-74,Sysselsatte,2013,802
0425,86-88,0,15-74,Sysselsatte,2014,800
0425,86-88,0,15-74,Sysselsatte,2015,850
0425,86-88,0,15-74,Sysselsatte,2016,883
0425,86-88,0,15-74,Sysselsatte,2017,846
0425,86-88,0,15-74,Sysselsatte,2018,844
0425,86-88,0,15-74,Sysselsatte,2019,839
0426,00-99,0,15-74,Sysselsatte,2008,1893
0426,00-99,0,15-74,Sysselsatte,2009,1840
0426,00-99,0,15-74,Sysselsatte,2010,1819
0426,00-99,0,15-74,Sysselsatte,2011,1801
0426,00-99,0,15-74,Sysselsatte,2012,1773
0426,00-99,0,15-74,Sysselsatte,2013,1757
0426,00-99,0,15-74,Sysselsatte,2014,1751
0426,00-99,0,15-74,Sysselsatte,2015,1739
0426,00-99,0,15-74,Sysselsatte,2016,1698
0426,00-99,0,15-74,Sysselsatte,2017,1682
0426,00-99,0,15-74,Sysselsatte,2018,1722
0426,00-99,0,15-74,Sysselsatte,2019,1678
0426,01-03,0,15-74,Sysselsatte,2008,200
0426,01-03,0,15-74,Sysselsatte,2009,193
0426,01-03,0,15-74,Sysselsatte,2010,180
0426,01-03,0,15-74,Sysselsatte,2011,160
0426,01-03,0,15-74,Sysselsatte,2012,168
0426,01-03,0,15-74,Sysselsatte,2013,161
0426,01-03,0,15-74,Sysselsatte,2014,173
0426,01-03,0,15-74,Sysselsatte,2015,174
0426,01-03,0,15-74,Sysselsatte,2016,176
0426,01-03,0,15-74,Sysselsatte,2017,162
0426,01-03,0,15-74,Sysselsatte,2018,173
0426,01-03,0,15-74,Sysselsatte,2019,170
0426,10-33,0,15-74,Sysselsatte,2008,279
0426,10-33,0,15-74,Sysselsatte,2009,238
0426,10-33,0,15-74,Sysselsatte,2010,221
0426,10-33,0,15-74,Sysselsatte,2011,214
0426,10-33,0,15-74,Sysselsatte,2012,195
0426,10-33,0,15-74,Sysselsatte,2013,193
0426,10-33,0,15-74,Sysselsatte,2014,196
0426,10-33,0,15-74,Sysselsatte,2015,184
0426,10-33,0,15-74,Sysselsatte,2016,184
0426,10-33,0,15-74,Sysselsatte,2017,193
0426,10-33,0,15-74,Sysselsatte,2018,197
0426,10-33,0,15-74,Sysselsatte,2019,188
0426,84,0,15-74,Sysselsatte,2008,90
0426,84,0,15-74,Sysselsatte,2009,94
0426,84,0,15-74,Sysselsatte,2010,100
0426,84,0,15-74,Sysselsatte,2011,101
0426,84,0,15-74,Sysselsatte,2012,95
0426,84,0,15-74,Sysselsatte,2013,99
0426,84,0,15-74,Sysselsatte,2014,90
0426,84,0,15-74,Sysselsatte,2015,86
0426,84,0,15-74,Sysselsatte,2016,91
0426,84,0,15-74,Sysselsatte,2017,90
0426,84,0,15-74,Sysselsatte,2018,91
0426,84,0,15-74,Sysselsatte,2019,80
0426,85,0,15-74,Sysselsatte,2008,145
0426,85,0,15-74,Sysselsatte,2009,136
0426,85,0,15-74,Sysselsatte,2010,134
0426,85,0,15-74,Sysselsatte,2011,137
0426,85,0,15-74,Sysselsatte,2012,140
0426,85,0,15-74,Sysselsatte,2013,137
0426,85,0,15-74,Sysselsatte,2014,134
0426,85,0,15-74,Sysselsatte,2015,129
0426,85,0,15-74,Sysselsatte,2016,131
0426,85,0,15-74,Sysselsatte,2017,125
0426,85,0,15-74,Sysselsatte,2018,119
0426,85,0,15-74,Sysselsatte,2019,110
0426,86-88,0,15-74,Sysselsatte,2008,426
0426,86-88,0,15-74,Sysselsatte,2009,439
0426,86-88,0,15-74,Sysselsatte,2010,437
0426,86-88,0,15-74,Sysselsatte,2011,452
0426,86-88,0,15-74,Sysselsatte,2012,437
0426,86-88,0,15-74,Sysselsatte,2013,439
0426,86-88,0,15-74,Sysselsatte,2014,423
0426,86-88,0,15-74,Sysselsatte,2015,450
0426,86-88,0,15-74,Sysselsatte,2016,434
0426,86-88,0,15-74,Sysselsatte,2017,442
0426,86-88,0,15-74,Sysselsatte,2018,435
0426,86-88,0,15-74,Sysselsatte,2019,425
0427,00-99,0,15-74,Sysselsatte,2008,10010
0427,00-99,0,15-74,Sysselsatte,2009,9886
0427,00-99,0,15-74,Sysselsatte,2010,9942
0427,00-99,0,15-74,Sysselsatte,2011,9999
0427,00-99,0,15-74,Sysselsatte,2012,10087
0427,00-99,0,15-74,Sysselsatte,2013,10207
0427,00-99,0,15-74,Sysselsatte,2014,10260
0427,00-99,0,15-74,Sysselsatte,2015,10134
0427,00-99,0,15-74,Sysselsatte,2016,10209
0427,00-99,0,15-74,Sysselsatte,2017,10220
0427,00-99,0,15-74,Sysselsatte,2018,10256
0427,00-99,0,15-74,Sysselsatte,2019,10199
0427,01-03,0,15-74,Sysselsatte,2008,352
0427,01-03,0,15-74,Sysselsatte,2009,364
0427,01-03,0,15-74,Sysselsatte,2010,350
0427,01-03,0,15-74,Sysselsatte,2011,321
0427,01-03,0,15-74,Sysselsatte,2012,320
0427,01-03,0,15-74,Sysselsatte,2013,337
0427,01-03,0,15-74,Sysselsatte,2014,324
0427,01-03,0,15-74,Sysselsatte,2015,324
0427,01-03,0,15-74,Sysselsatte,2016,333
0427,01-03,0,15-74,Sysselsatte,2017,334
0427,01-03,0,15-74,Sysselsatte,2018,302
0427,01-03,0,15-74,Sysselsatte,2019,296
0427,10-33,0,15-74,Sysselsatte,2008,985
0427,10-33,0,15-74,Sysselsatte,2009,870
0427,10-33,0,15-74,Sysselsatte,2010,838
0427,10-33,0,15-74,Sysselsatte,2011,815
0427,10-33,0,15-74,Sysselsatte,2012,776
0427,10-33,0,15-74,Sysselsatte,2013,806
0427,10-33,0,15-74,Sysselsatte,2014,795
0427,10-33,0,15-74,Sysselsatte,2015,634
0427,10-33,0,15-74,Sysselsatte,2016,634
0427,10-33,0,15-74,Sysselsatte,2017,652
0427,10-33,0,15-74,Sysselsatte,2018,658
0427,10-33,0,15-74,Sysselsatte,2019,673
0427,84,0,15-74,Sysselsatte,2008,912
0427,84,0,15-74,Sysselsatte,2009,991
0427,84,0,15-74,Sysselsatte,2010,1038
0427,84,0,15-74,Sysselsatte,2011,1060
0427,84,0,15-74,Sysselsatte,2012,1099
0427,84,0,15-74,Sysselsatte,2013,1143
0427,84,0,15-74,Sysselsatte,2014,1164
0427,84,0,15-74,Sysselsatte,2015,1212
0427,84,0,15-74,Sysselsatte,2016,1191
0427,84,0,15-74,Sysselsatte,2017,1189
0427,84,0,15-74,Sysselsatte,2018,1176
0427,84,0,15-74,Sysselsatte,2019,1146
0427,85,0,15-74,Sysselsatte,2008,817
0427,85,0,15-74,Sysselsatte,2009,811
0427,85,0,15-74,Sysselsatte,2010,837
0427,85,0,15-74,Sysselsatte,2011,848
0427,85,0,15-74,Sysselsatte,2012,844
0427,85,0,15-74,Sysselsatte,2013,870
0427,85,0,15-74,Sysselsatte,2014,824
0427,85,0,15-74,Sysselsatte,2015,801
0427,85,0,15-74,Sysselsatte,2016,848
0427,85,0,15-74,Sysselsatte,2017,867
0427,85,0,15-74,Sysselsatte,2018,889
0427,85,0,15-74,Sysselsatte,2019,907
0427,86-88,0,15-74,Sysselsatte,2008,2308
0427,86-88,0,15-74,Sysselsatte,2009,2378
0427,86-88,0,15-74,Sysselsatte,2010,2421
0427,86-88,0,15-74,Sysselsatte,2011,2471
0427,86-88,0,15-74,Sysselsatte,2012,2546
0427,86-88,0,15-74,Sysselsatte,2013,2529
0427,86-88,0,15-74,Sysselsatte,2014,2618
0427,86-88,0,15-74,Sysselsatte,2015,2595
0427,86-88,0,15-74,Sysselsatte,2016,2604
0427,86-88,0,15-74,Sysselsatte,2017,2600
0427,86-88,0,15-74,Sysselsatte,2018,2656
0427,86-88,0,15-74,Sysselsatte,2019,2718
0428,00-99,0,15-74,Sysselsatte,2008,3259
0428,00-99,0,15-74,Sysselsatte,2009,3208
0428,00-99,0,15-74,Sysselsatte,2010,3159
0428,00-99,0,15-74,Sysselsatte,2011,3056
0428,00-99,0,15-74,Sysselsatte,2012,3105
0428,00-99,0,15-74,Sysselsatte,2013,3052
0428,00-99,0,15-74,Sysselsatte,2014,3033
0428,00-99,0,15-74,Sysselsatte,2015,3056
0428,00-99,0,15-74,Sysselsatte,2016,3129
0428,00-99,0,15-74,Sysselsatte,2017,3131
0428,00-99,0,15-74,Sysselsatte,2018,3158
0428,00-99,0,15-74,Sysselsatte,2019,3158
0428,01-03,0,15-74,Sysselsatte,2008,234
0428,01-03,0,15-74,Sysselsatte,2009,231
0428,01-03,0,15-74,Sysselsatte,2010,196
0428,01-03,0,15-74,Sysselsatte,2011,180
0428,01-03,0,15-74,Sysselsatte,2012,195
0428,01-03,0,15-74,Sysselsatte,2013,193
0428,01-03,0,15-74,Sysselsatte,2014,185
0428,01-03,0,15-74,Sysselsatte,2015,195
0428,01-03,0,15-74,Sysselsatte,2016,188
0428,01-03,0,15-74,Sysselsatte,2017,186
0428,01-03,0,15-74,Sysselsatte,2018,190
0428,01-03,0,15-74,Sysselsatte,2019,167
0428,10-33,0,15-74,Sysselsatte,2008,217
0428,10-33,0,15-74,Sysselsatte,2009,198
0428,10-33,0,15-74,Sysselsatte,2010,197
0428,10-33,0,15-74,Sysselsatte,2011,169
0428,10-33,0,15-74,Sysselsatte,2012,164
0428,10-33,0,15-74,Sysselsatte,2013,163
0428,10-33,0,15-74,Sysselsatte,2014,160
0428,10-33,0,15-74,Sysselsatte,2015,144
0428,10-33,0,15-74,Sysselsatte,2016,145
0428,10-33,0,15-74,Sysselsatte,2017,155
0428,10-33,0,15-74,Sysselsatte,2018,155
0428,10-33,0,15-74,Sysselsatte,2019,161
0428,84,0,15-74,Sysselsatte,2008,141
0428,84,0,15-74,Sysselsatte,2009,148
0428,84,0,15-74,Sysselsatte,2010,162
0428,84,0,15-74,Sysselsatte,2011,174
0428,84,0,15-74,Sysselsatte,2012,173
0428,84,0,15-74,Sysselsatte,2013,161
0428,84,0,15-74,Sysselsatte,2014,177
0428,84,0,15-74,Sysselsatte,2015,161
0428,84,0,15-74,Sysselsatte,2016,152
0428,84,0,15-74,Sysselsatte,2017,149
0428,84,0,15-74,Sysselsatte,2018,164
0428,84,0,15-74,Sysselsatte,2019,157
0428,85,0,15-74,Sysselsatte,2008,220
0428,85,0,15-74,Sysselsatte,2009,226
0428,85,0,15-74,Sysselsatte,2010,239
0428,85,0,15-74,Sysselsatte,2011,228
0428,85,0,15-74,Sysselsatte,2012,223
0428,85,0,15-74,Sysselsatte,2013,227
0428,85,0,15-74,Sysselsatte,2014,230
0428,85,0,15-74,Sysselsatte,2015,230
0428,85,0,15-74,Sysselsatte,2016,227
0428,85,0,15-74,Sysselsatte,2017,232
0428,85,0,15-74,Sysselsatte,2018,243
0428,85,0,15-74,Sysselsatte,2019,239
0428,86-88,0,15-74,Sysselsatte,2008,663
0428,86-88,0,15-74,Sysselsatte,2009,686
0428,86-88,0,15-74,Sysselsatte,2010,670
0428,86-88,0,15-74,Sysselsatte,2011,645
0428,86-88,0,15-74,Sysselsatte,2012,627
0428,86-88,0,15-74,Sysselsatte,2013,649
0428,86-88,0,15-74,Sysselsatte,2014,643
0428,86-88,0,15-74,Sysselsatte,2015,677
0428,86-88,0,15-74,Sysselsatte,2016,728
0428,86-88,0,15-74,Sysselsatte,2017,714
0428,86-88,0,15-74,Sysselsatte,2018,735
0428,86-88,0,15-74,Sysselsatte,2019,754
0429,00-99,0,15-74,Sysselsatte,2008,2012
0429,00-99,0,15-74,Sysselsatte,2009,2003
0429,00-99,0,15-74,Sysselsatte,2010,2016
0429,00-99,0,15-74,Sysselsatte,2011,2065
0429,00-99,0,15-74,Sysselsatte,2012,2121
0429,00-99,0,15-74,Sysselsatte,2013,2132
0429,00-99,0,15-74,Sysselsatte,2014,2110
0429,00-99,0,15-74,Sysselsatte,2015,2110
0429,00-99,0,15-74,Sysselsatte,2016,2125
0429,00-99,0,15-74,Sysselsatte,2017,2101
0429,00-99,0,15-74,Sysselsatte,2018,2106
0429,00-99,0,15-74,Sysselsatte,2019,2050
0429,01-03,0,15-74,Sysselsatte,2008,107
0429,01-03,0,15-74,Sysselsatte,2009,125
0429,01-03,0,15-74,Sysselsatte,2010,125
0429,01-03,0,15-74,Sysselsatte,2011,124
0429,01-03,0,15-74,Sysselsatte,2012,122
0429,01-03,0,15-74,Sysselsatte,2013,134
0429,01-03,0,15-74,Sysselsatte,2014,134
0429,01-03,0,15-74,Sysselsatte,2015,142
0429,01-03,0,15-74,Sysselsatte,2016,146
0429,01-03,0,15-74,Sysselsatte,2017,119
0429,01-03,0,15-74,Sysselsatte,2018,101
0429,01-03,0,15-74,Sysselsatte,2019,105
0429,10-33,0,15-74,Sysselsatte,2008,92
0429,10-33,0,15-74,Sysselsatte,2009,88
0429,10-33,0,15-74,Sysselsatte,2010,84
0429,10-33,0,15-74,Sysselsatte,2011,84
0429,10-33,0,15-74,Sysselsatte,2012,76
0429,10-33,0,15-74,Sysselsatte,2013,79
0429,10-33,0,15-74,Sysselsatte,2014,64
0429,10-33,0,15-74,Sysselsatte,2015,58
0429,10-33,0,15-74,Sysselsatte,2016,68
0429,10-33,0,15-74,Sysselsatte,2017,70
0429,10-33,0,15-74,Sysselsatte,2018,64
0429,10-33,0,15-74,Sysselsatte,2019,58
0429,84,0,15-74,Sysselsatte,2008,394
0429,84,0,15-74,Sysselsatte,2009,423
0429,84,0,15-74,Sysselsatte,2010,446
0429,84,0,15-74,Sysselsatte,2011,473
0429,84,0,15-74,Sysselsatte,2012,504
0429,84,0,15-74,Sysselsatte,2013,521
0429,84,0,15-74,Sysselsatte,2014,543
0429,84,0,15-74,Sysselsatte,2015,546
0429,84,0,15-74,Sysselsatte,2016,508
0429,84,0,15-74,Sysselsatte,2017,507
0429,84,0,15-74,Sysselsatte,2018,502
0429,84,0,15-74,Sysselsatte,2019,515
0429,85,0,15-74,Sysselsatte,2008,145
0429,85,0,15-74,Sysselsatte,2009,136
0429,85,0,15-74,Sysselsatte,2010,149
0429,85,0,15-74,Sysselsatte,2011,138
0429,85,0,15-74,Sysselsatte,2012,138
0429,85,0,15-74,Sysselsatte,2013,139
0429,85,0,15-74,Sysselsatte,2014,142
0429,85,0,15-74,Sysselsatte,2015,139
0429,85,0,15-74,Sysselsatte,2016,149
0429,85,0,15-74,Sysselsatte,2017,143
0429,85,0,15-74,Sysselsatte,2018,150
0429,85,0,15-74,Sysselsatte,2019,148
0429,86-88,0,15-74,Sysselsatte,2008,386
0429,86-88,0,15-74,Sysselsatte,2009,380
0429,86-88,0,15-74,Sysselsatte,2010,381
0429,86-88,0,15-74,Sysselsatte,2011,408
0429,86-88,0,15-74,Sysselsatte,2012,428
0429,86-88,0,15-74,Sysselsatte,2013,433
0429,86-88,0,15-74,Sysselsatte,2014,401
0429,86-88,0,15-74,Sysselsatte,2015,434
0429,86-88,0,15-74,Sysselsatte,2016,445
0429,86-88,0,15-74,Sysselsatte,2017,455
0429,86-88,0,15-74,Sysselsatte,2018,437
0429,86-88,0,15-74,Sysselsatte,2019,428
0430,00-99,0,15-74,Sysselsatte,2008,1298
0430,00-99,0,15-74,Sysselsatte,2009,1237
0430,00-99,0,15-74,Sysselsatte,2010,1252
0430,00-99,0,15-74,Sysselsatte,2011,1203
0430,00-99,0,15-74,Sysselsatte,2012,1176
0430,00-99,0,15-74,Sysselsatte,2013,1166
0430,00-99,0,15-74,Sysselsatte,2014,1163
0430,00-99,0,15-74,Sysselsatte,2015,1107
0430,00-99,0,15-74,Sysselsatte,2016,1095
0430,00-99,0,15-74,Sysselsatte,2017,1077
0430,00-99,0,15-74,Sysselsatte,2018,1084
0430,00-99,0,15-74,Sysselsatte,2019,1045
0430,01-03,0,15-74,Sysselsatte,2008,133
0430,01-03,0,15-74,Sysselsatte,2009,121
0430,01-03,0,15-74,Sysselsatte,2010,134
0430,01-03,0,15-74,Sysselsatte,2011,123
0430,01-03,0,15-74,Sysselsatte,2012,119
0430,01-03,0,15-74,Sysselsatte,2013,115
0430,01-03,0,15-74,Sysselsatte,2014,115
0430,01-03,0,15-74,Sysselsatte,2015,97
0430,01-03,0,15-74,Sysselsatte,2016,98
0430,01-03,0,15-74,Sysselsatte,2017,105
0430,01-03,0,15-74,Sysselsatte,2018,109
0430,01-03,0,15-74,Sysselsatte,2019,99
0430,10-33,0,15-74,Sysselsatte,2008,122
0430,10-33,0,15-74,Sysselsatte,2009,103
0430,10-33,0,15-74,Sysselsatte,2010,101
0430,10-33,0,15-74,Sysselsatte,2011,104
0430,10-33,0,15-74,Sysselsatte,2012,94
0430,10-33,0,15-74,Sysselsatte,2013,92
0430,10-33,0,15-74,Sysselsatte,2014,105
0430,10-33,0,15-74,Sysselsatte,2015,89
0430,10-33,0,15-74,Sysselsatte,2016,90
0430,10-33,0,15-74,Sysselsatte,2017,96
0430,10-33,0,15-74,Sysselsatte,2018,91
0430,10-33,0,15-74,Sysselsatte,2019,94
0430,84,0,15-74,Sysselsatte,2008,75
0430,84,0,15-74,Sysselsatte,2009,83
0430,84,0,15-74,Sysselsatte,2010,84
0430,84,0,15-74,Sysselsatte,2011,90
0430,84,0,15-74,Sysselsatte,2012,97
0430,84,0,15-74,Sysselsatte,2013,86
0430,84,0,15-74,Sysselsatte,2014,85
0430,84,0,15-74,Sysselsatte,2015,86
0430,84,0,15-74,Sysselsatte,2016,88
0430,84,0,15-74,Sysselsatte,2017,83
0430,84,0,15-74,Sysselsatte,2018,77
0430,84,0,15-74,Sysselsatte,2019,74
0430,85,0,15-74,Sysselsatte,2008,159
0430,85,0,15-74,Sysselsatte,2009,165
0430,85,0,15-74,Sysselsatte,2010,158
0430,85,0,15-74,Sysselsatte,2011,136
0430,85,0,15-74,Sysselsatte,2012,139
0430,85,0,15-74,Sysselsatte,2013,139
0430,85,0,15-74,Sysselsatte,2014,147
0430,85,0,15-74,Sysselsatte,2015,142
0430,85,0,15-74,Sysselsatte,2016,148
0430,85,0,15-74,Sysselsatte,2017,135
0430,85,0,15-74,Sysselsatte,2018,127
0430,85,0,15-74,Sysselsatte,2019,117
0430,86-88,0,15-74,Sysselsatte,2008,294
0430,86-88,0,15-74,Sysselsatte,2009,296
0430,86-88,0,15-74,Sysselsatte,2010,269
0430,86-88,0,15-74,Sysselsatte,2011,265
0430,86-88,0,15-74,Sysselsatte,2012,260
0430,86-88,0,15-74,Sysselsatte,2013,266
0430,86-88,0,15-74,Sysselsatte,2014,253
0430,86-88,0,15-74,Sysselsatte,2015,267
0430,86-88,0,15-74,Sysselsatte,2016,248
0430,86-88,0,15-74,Sysselsatte,2017,242
0430,86-88,0,15-74,Sysselsatte,2018,245
0430,86-88,0,15-74,Sysselsatte,2019,247
0432,00-99,0,15-74,Sysselsatte,2008,1036
0432,00-99,0,15-74,Sysselsatte,2009,978
0432,00-99,0,15-74,Sysselsatte,2010,991
0432,00-99,0,15-74,Sysselsatte,2011,964
0432,00-99,0,15-74,Sysselsatte,2012,957
0432,00-99,0,15-74,Sysselsatte,2013,939
0432,00-99,0,15-74,Sysselsatte,2014,917
0432,00-99,0,15-74,Sysselsatte,2015,879
0432,00-99,0,15-74,Sysselsatte,2016,859
0432,00-99,0,15-74,Sysselsatte,2017,839
0432,00-99,0,15-74,Sysselsatte,2018,811
0432,00-99,0,15-74,Sysselsatte,2019,801
0432,01-03,0,15-74,Sysselsatte,2008,161
0432,01-03,0,15-74,Sysselsatte,2009,129
0432,01-03,0,15-74,Sysselsatte,2010,127
0432,01-03,0,15-74,Sysselsatte,2011,124
0432,01-03,0,15-74,Sysselsatte,2012,116
0432,01-03,0,15-74,Sysselsatte,2013,118
0432,01-03,0,15-74,Sysselsatte,2014,115
0432,01-03,0,15-74,Sysselsatte,2015,109
0432,01-03,0,15-74,Sysselsatte,2016,110
0432,01-03,0,15-74,Sysselsatte,2017,101
0432,01-03,0,15-74,Sysselsatte,2018,100
0432,01-03,0,15-74,Sysselsatte,2019,103
0432,10-33,0,15-74,Sysselsatte,2008,89
0432,10-33,0,15-74,Sysselsatte,2009,86
0432,10-33,0,15-74,Sysselsatte,2010,84
0432,10-33,0,15-74,Sysselsatte,2011,87
0432,10-33,0,15-74,Sysselsatte,2012,78
0432,10-33,0,15-74,Sysselsatte,2013,77
0432,10-33,0,15-74,Sysselsatte,2014,65
0432,10-33,0,15-74,Sysselsatte,2015,58
0432,10-33,0,15-74,Sysselsatte,2016,61
0432,10-33,0,15-74,Sysselsatte,2017,58
0432,10-33,0,15-74,Sysselsatte,2018,72
0432,10-33,0,15-74,Sysselsatte,2019,58
0432,84,0,15-74,Sysselsatte,2008,52
0432,84,0,15-74,Sysselsatte,2009,43
0432,84,0,15-74,Sysselsatte,2010,51
0432,84,0,15-74,Sysselsatte,2011,55
0432,84,0,15-74,Sysselsatte,2012,54
0432,84,0,15-74,Sysselsatte,2013,82
0432,84,0,15-74,Sysselsatte,2014,67
0432,84,0,15-74,Sysselsatte,2015,54
0432,84,0,15-74,Sysselsatte,2016,53
0432,84,0,15-74,Sysselsatte,2017,59
0432,84,0,15-74,Sysselsatte,2018,59
0432,84,0,15-74,Sysselsatte,2019,56
0432,85,0,15-74,Sysselsatte,2008,75
0432,85,0,15-74,Sysselsatte,2009,68
0432,85,0,15-74,Sysselsatte,2010,65
0432,85,0,15-74,Sysselsatte,2011,74
0432,85,0,15-74,Sysselsatte,2012,76
0432,85,0,15-74,Sysselsatte,2013,70
0432,85,0,15-74,Sysselsatte,2014,71
0432,85,0,15-74,Sysselsatte,2015,62
0432,85,0,15-74,Sysselsatte,2016,60
0432,85,0,15-74,Sysselsatte,2017,56
0432,85,0,15-74,Sysselsatte,2018,54
0432,85,0,15-74,Sysselsatte,2019,61
0432,86-88,0,15-74,Sysselsatte,2008,238
0432,86-88,0,15-74,Sysselsatte,2009,229
0432,86-88,0,15-74,Sysselsatte,2010,235
0432,86-88,0,15-74,Sysselsatte,2011,227
0432,86-88,0,15-74,Sysselsatte,2012,226
0432,86-88,0,15-74,Sysselsatte,2013,230
0432,86-88,0,15-74,Sysselsatte,2014,212
0432,86-88,0,15-74,Sysselsatte,2015,228
0432,86-88,0,15-74,Sysselsatte,2016,200
0432,86-88,0,15-74,Sysselsatte,2017,202
0432,86-88,0,15-74,Sysselsatte,2018,202
0432,86-88,0,15-74,Sysselsatte,2019,193
0434,00-99,0,15-74,Sysselsatte,2008,733
0434,00-99,0,15-74,Sysselsatte,2009,705
0434,00-99,0,15-74,Sysselsatte,2010,689
0434,00-99,0,15-74,Sysselsatte,2011,683
0434,00-99,0,15-74,Sysselsatte,2012,671
0434,00-99,0,15-74,Sysselsatte,2013,650
0434,00-99,0,15-74,Sysselsatte,2014,644
0434,00-99,0,15-74,Sysselsatte,2015,636
0434,00-99,0,15-74,Sysselsatte,2016,616
0434,00-99,0,15-74,Sysselsatte,2017,620
0434,00-99,0,15-74,Sysselsatte,2018,617
0434,00-99,0,15-74,Sysselsatte,2019,604
0434,01-03,0,15-74,Sysselsatte,2008,92
0434,01-03,0,15-74,Sysselsatte,2009,80
0434,01-03,0,15-74,Sysselsatte,2010,75
0434,01-03,0,15-74,Sysselsatte,2011,66
0434,01-03,0,15-74,Sysselsatte,2012,66
0434,01-03,0,15-74,Sysselsatte,2013,63
0434,01-03,0,15-74,Sysselsatte,2014,62
0434,01-03,0,15-74,Sysselsatte,2015,59
0434,01-03,0,15-74,Sysselsatte,2016,63
0434,01-03,0,15-74,Sysselsatte,2017,53
0434,01-03,0,15-74,Sysselsatte,2018,56
0434,01-03,0,15-74,Sysselsatte,2019,56
0434,10-33,0,15-74,Sysselsatte,2008,30
0434,10-33,0,15-74,Sysselsatte,2009,36
0434,10-33,0,15-74,Sysselsatte,2010,30
0434,10-33,0,15-74,Sysselsatte,2011,18
0434,10-33,0,15-74,Sysselsatte,2012,10
0434,10-33,0,15-74,Sysselsatte,2013,13
0434,10-33,0,15-74,Sysselsatte,2014,17
0434,10-33,0,15-74,Sysselsatte,2015,9
0434,10-33,0,15-74,Sysselsatte,2016,12
0434,10-33,0,15-74,Sysselsatte,2017,9
0434,10-33,0,15-74,Sysselsatte,2018,9
0434,10-33,0,15-74,Sysselsatte,2019,6
0434,84,0,15-74,Sysselsatte,2008,53
0434,84,0,15-74,Sysselsatte,2009,52
0434,84,0,15-74,Sysselsatte,2010,58
0434,84,0,15-74,Sysselsatte,2011,47
0434,84,0,15-74,Sysselsatte,2012,53
0434,84,0,15-74,Sysselsatte,2013,53
0434,84,0,15-74,Sysselsatte,2014,52
0434,84,0,15-74,Sysselsatte,2015,49
0434,84,0,15-74,Sysselsatte,2016,46
0434,84,0,15-74,Sysselsatte,2017,45
0434,84,0,15-74,Sysselsatte,2018,47
0434,84,0,15-74,Sysselsatte,2019,46
0434,85,0,15-74,Sysselsatte,2008,64
0434,85,0,15-74,Sysselsatte,2009,72
0434,85,0,15-74,Sysselsatte,2010,81
0434,85,0,15-74,Sysselsatte,2011,82
0434,85,0,15-74,Sysselsatte,2012,68
0434,85,0,15-74,Sysselsatte,2013,72
0434,85,0,15-74,Sysselsatte,2014,66
0434,85,0,15-74,Sysselsatte,2015,63
0434,85,0,15-74,Sysselsatte,2016,64
0434,85,0,15-74,Sysselsatte,2017,73
0434,85,0,15-74,Sysselsatte,2018,75
0434,85,0,15-74,Sysselsatte,2019,70
0434,86-88,0,15-74,Sysselsatte,2008,142
0434,86-88,0,15-74,Sysselsatte,2009,133
0434,86-88,0,15-74,Sysselsatte,2010,133
0434,86-88,0,15-74,Sysselsatte,2011,127
0434,86-88,0,15-74,Sysselsatte,2012,133
0434,86-88,0,15-74,Sysselsatte,2013,129
0434,86-88,0,15-74,Sysselsatte,2014,124
0434,86-88,0,15-74,Sysselsatte,2015,142
0434,86-88,0,15-74,Sysselsatte,2016,145
0434,86-88,0,15-74,Sysselsatte,2017,141
0434,86-88,0,15-74,Sysselsatte,2018,142
0434,86-88,0,15-74,Sysselsatte,2019,124
0436,00-99,0,15-74,Sysselsatte,2008,894
0436,00-99,0,15-74,Sysselsatte,2009,835
0436,00-99,0,15-74,Sysselsatte,2010,902
0436,00-99,0,15-74,Sysselsatte,2011,927
0436,00-99,0,15-74,Sysselsatte,2012,877
0436,00-99,0,15-74,Sysselsatte,2013,880
0436,00-99,0,15-74,Sysselsatte,2014,861
0436,00-99,0,15-74,Sysselsatte,2015,836
0436,00-99,0,15-74,Sysselsatte,2016,811
0436,00-99,0,15-74,Sysselsatte,2017,789
0436,00-99,0,15-74,Sysselsatte,2018,794
0436,00-99,0,15-74,Sysselsatte,2019,799
0436,01-03,0,15-74,Sysselsatte,2008,204
0436,01-03,0,15-74,Sysselsatte,2009,158
