kode,husholdtype,variabel,aar,verdi
0515,0000,InntSkatt,2013,425000
0515,0000,InntSkatt,2014,433000
0515,0000,InntSkatt,2015,445000
0515,0000,InntSkatt,2016,458000
0515,0000,InntSkatt,2017,476000
0515,0000,InntSkatt,2018,511000
0515,0000,InntSkatt,2019,501000
0515,0000,AntallHushold,2005,1563
0515,0000,AntallHushold,2006,1567
0515,0000,AntallHushold,2007,1576
0515,0000,AntallHushold,2008,1577
0515,0000,AntallHushold,2009,1599
0515,0000,AntallHushold,2010,1591
0515,0000,AntallHushold,2011,1611
0515,0000,AntallHushold,2012,1611
0515,0000,AntallHushold,2013,1607
0515,0000,AntallHushold,2014,1623
0515,0000,AntallHushold,2015,1614
0515,0000,AntallHushold,2016,1628
0515,0000,AntallHushold,2017,1631
0515,0000,AntallHushold,2018,1616
0515,0000,AntallHushold,2019,1633
0516,0000,InntSkatt,2005,304000
0516,0000,InntSkatt,2006,319000
0516,0000,InntSkatt,2007,346000
0516,0000,InntSkatt,2008,361000
0516,0000,InntSkatt,2009,375000
0516,0000,InntSkatt,2010,381000
0516,0000,InntSkatt,2011,398000
0516,0000,InntSkatt,2012,416000
0516,0000,InntSkatt,2013,429000
0516,0000,InntSkatt,2014,445000
0516,0000,InntSkatt,2015,454000
0516,0000,InntSkatt,2016,453000
0516,0000,InntSkatt,2017,462000
0516,0000,InntSkatt,2018,479000
0516,0000,InntSkatt,2019,493000
0516,0000,AntallHushold,2005,2487
0516,0000,AntallHushold,2006,2513
0516,0000,AntallHushold,2007,2535
0516,0000,AntallHushold,2008,2553
0516,0000,AntallHushold,2009,2558
0516,0000,AntallHushold,2010,2585
0516,0000,AntallHushold,2011,2606
0516,0000,AntallHushold,2012,2625
0516,0000,AntallHushold,2013,2602
0516,0000,AntallHushold,2014,2634
0516,0000,AntallHushold,2015,2649
0516,0000,AntallHushold,2016,2675
0516,0000,AntallHushold,2017,2696
0516,0000,AntallHushold,2018,2707
0516,0000,AntallHushold,2019,2724
0517,0000,InntSkatt,2005,298000
0517,0000,InntSkatt,2006,316000
0517,0000,InntSkatt,2007,335000
0517,0000,InntSkatt,2008,367000
0517,0000,InntSkatt,2009,365000
0517,0000,InntSkatt,2010,371000
0517,0000,InntSkatt,2011,393000
0517,0000,InntSkatt,2012,403000
0517,0000,InntSkatt,2013,419000
0517,0000,InntSkatt,2014,428000
0517,0000,InntSkatt,2015,439000
0517,0000,InntSkatt,2016,448000
0517,0000,InntSkatt,2017,464000
0517,0000,InntSkatt,2018,470000
0517,0000,InntSkatt,2019,483000
0517,0000,AntallHushold,2005,2477
0517,0000,AntallHushold,2006,2523
0517,0000,AntallHushold,2007,2525
0517,0000,AntallHushold,2008,2534
0517,0000,AntallHushold,2009,2594
0517,0000,AntallHushold,2010,2611
0517,0000,AntallHushold,2011,2602
0517,0000,AntallHushold,2012,2623
0517,0000,AntallHushold,2013,2639
0517,0000,AntallHushold,2014,2667
0517,0000,AntallHushold,2015,2671
0517,0000,AntallHushold,2016,2667
0517,0000,AntallHushold,2017,2661
0517,0000,AntallHushold,2018,2654
0517,0000,AntallHushold,2019,2664
0519,0000,InntSkatt,2005,287000
0519,0000,InntSkatt,2006,301000
0519,0000,InntSkatt,2007,328000
0519,0000,InntSkatt,2008,361000
0519,0000,InntSkatt,2009,361000
0519,0000,InntSkatt,2010,366000
0519,0000,InntSkatt,2011,389000
0519,0000,InntSkatt,2012,393000
0519,0000,InntSkatt,2013,413000
0519,0000,InntSkatt,2014,435000
0519,0000,InntSkatt,2015,454000
0519,0000,InntSkatt,2016,464000
0519,0000,InntSkatt,2017,474000
0519,0000,InntSkatt,2018,484000
0519,0000,InntSkatt,2019,502000
0519,0000,AntallHushold,2005,1344
0519,0000,AntallHushold,2006,1356
0519,0000,AntallHushold,2007,1346
0519,0000,AntallHushold,2008,1339
0519,0000,AntallHushold,2009,1323
0519,0000,AntallHushold,2010,1345
0519,0000,AntallHushold,2011,1394
0519,0000,AntallHushold,2012,1408
0519,0000,AntallHushold,2013,1424
0519,0000,AntallHushold,2014,1430
0519,0000,AntallHushold,2015,1417
0519,0000,AntallHushold,2016,1419
0519,0000,AntallHushold,2017,1429
0519,0000,AntallHushold,2018,1415
0519,0000,AntallHushold,2019,1439
0520,0000,InntSkatt,2005,300000
0520,0000,InntSkatt,2006,311000
0520,0000,InntSkatt,2007,332000
0520,0000,InntSkatt,2008,350000
0520,0000,InntSkatt,2009,361000
0520,0000,InntSkatt,2010,375000
0520,0000,InntSkatt,2011,393000
0520,0000,InntSkatt,2012,409000
0520,0000,InntSkatt,2013,411000
0520,0000,InntSkatt,2014,423000
0520,0000,InntSkatt,2015,441000
0520,0000,InntSkatt,2016,447000
0520,0000,InntSkatt,2017,465000
0520,0000,InntSkatt,2018,487000
0520,0000,InntSkatt,2019,494000
0520,0000,AntallHushold,2005,1861
0520,0000,AntallHushold,2006,1881
0520,0000,AntallHushold,2007,1917
0520,0000,AntallHushold,2008,1934
0520,0000,AntallHushold,2009,1935
0520,0000,AntallHushold,2010,1944
0520,0000,AntallHushold,2011,1957
0520,0000,AntallHushold,2012,1945
0520,0000,AntallHushold,2013,2004
0520,0000,AntallHushold,2014,2050
0520,0000,AntallHushold,2015,2035
0520,0000,AntallHushold,2016,2056
0520,0000,AntallHushold,2017,2051
0520,0000,AntallHushold,2018,2048
0520,0000,AntallHushold,2019,2068
0521,0000,InntSkatt,2005,336000
0521,0000,InntSkatt,2006,352000
0521,0000,InntSkatt,2007,374000
0521,0000,InntSkatt,2008,399000
0521,0000,InntSkatt,2009,391000
0521,0000,InntSkatt,2010,395000
0521,0000,InntSkatt,2011,423000
0521,0000,InntSkatt,2012,418000
0521,0000,InntSkatt,2013,444000
0521,0000,InntSkatt,2014,462000
0521,0000,InntSkatt,2015,465000
0521,0000,InntSkatt,2016,478000
0521,0000,InntSkatt,2017,490000
0521,0000,InntSkatt,2018,509000
0521,0000,InntSkatt,2019,518000
0521,0000,AntallHushold,2005,1910
0521,0000,AntallHushold,2006,1946
0521,0000,AntallHushold,2007,2006
0521,0000,AntallHushold,2008,2049
0521,0000,AntallHushold,2009,2094
0521,0000,AntallHushold,2010,2187
0521,0000,AntallHushold,2011,2195
0521,0000,AntallHushold,2012,2249
0521,0000,AntallHushold,2013,2241
0521,0000,AntallHushold,2014,2254
0521,0000,AntallHushold,2015,2280
0521,0000,AntallHushold,2016,2300
0521,0000,AntallHushold,2017,2327
0521,0000,AntallHushold,2018,2328
0521,0000,AntallHushold,2019,2357
0522,0000,InntSkatt,2005,301000
0522,0000,InntSkatt,2006,316000
0522,0000,InntSkatt,2007,341000
0522,0000,InntSkatt,2008,374000
0522,0000,InntSkatt,2009,375000
0522,0000,InntSkatt,2010,394000
0522,0000,InntSkatt,2011,418000
0522,0000,InntSkatt,2012,428000
0522,0000,InntSkatt,2013,438000
0522,0000,InntSkatt,2014,458000
0522,0000,InntSkatt,2015,471000
0522,0000,InntSkatt,2016,482000
0522,0000,InntSkatt,2017,488000
0522,0000,InntSkatt,2018,508000
0522,0000,InntSkatt,2019,513000
0522,0000,AntallHushold,2005,2536
0522,0000,AntallHushold,2006,2546
0522,0000,AntallHushold,2007,2586
0522,0000,AntallHushold,2008,2568
0522,0000,AntallHushold,2009,2618
0522,0000,AntallHushold,2010,2631
0522,0000,AntallHushold,2011,2666
0522,0000,AntallHushold,2012,2678
0522,0000,AntallHushold,2013,2748
0522,0000,AntallHushold,2014,2739
0522,0000,AntallHushold,2015,2755
0522,0000,AntallHushold,2016,2769
0522,0000,AntallHushold,2017,2769
0522,0000,AntallHushold,2018,2778
0522,0000,AntallHushold,2019,2815
0528,0000,InntSkatt,2005,316000
0528,0000,InntSkatt,2006,327000
0528,0000,InntSkatt,2007,357000
0528,0000,InntSkatt,2008,382000
0528,0000,InntSkatt,2009,383000
0528,0000,InntSkatt,2010,392000
0528,0000,InntSkatt,2011,412000
0528,0000,InntSkatt,2012,424000
0528,0000,InntSkatt,2013,436000
0528,0000,InntSkatt,2014,448000
0528,0000,InntSkatt,2015,463000
0528,0000,InntSkatt,2016,479000
0528,0000,InntSkatt,2017,495000
0528,0000,InntSkatt,2018,514000
0528,0000,InntSkatt,2019,525000
0528,0000,AntallHushold,2005,6134
0528,0000,AntallHushold,2006,6257
0528,0000,AntallHushold,2007,6307
0528,0000,AntallHushold,2008,6337
0528,0000,AntallHushold,2009,6377
0528,0000,AntallHushold,2010,6503
0528,0000,AntallHushold,2011,6635
0528,0000,AntallHushold,2012,6729
0528,0000,AntallHushold,2013,6731
0528,0000,AntallHushold,2014,6753
0528,0000,AntallHushold,2015,6834
0528,0000,AntallHushold,2016,6835
0528,0000,AntallHushold,2017,6867
0528,0000,AntallHushold,2018,6923
0528,0000,AntallHushold,2019,6978
0529,0000,InntSkatt,2005,327000
0529,0000,InntSkatt,2006,341000
0529,0000,InntSkatt,2007,368000
0529,0000,InntSkatt,2008,385000
0529,0000,InntSkatt,2009,387000
0529,0000,InntSkatt,2010,398000
0529,0000,InntSkatt,2011,421000
0529,0000,InntSkatt,2012,428000
0529,0000,InntSkatt,2013,442000
0529,0000,InntSkatt,2014,453000
0529,0000,InntSkatt,2015,471000
0529,0000,InntSkatt,2016,477000
0529,0000,InntSkatt,2017,494000
0529,0000,InntSkatt,2018,505000
0529,0000,InntSkatt,2019,514000
0529,0000,AntallHushold,2005,5406
0529,0000,AntallHushold,2006,5525
0529,0000,AntallHushold,2007,5619
0529,0000,AntallHushold,2008,5704
0529,0000,AntallHushold,2009,5757
0529,0000,AntallHushold,2010,5789
0529,0000,AntallHushold,2011,5848
0529,0000,AntallHushold,2012,5936
0529,0000,AntallHushold,2013,6015
0529,0000,AntallHushold,2014,6060
0529,0000,AntallHushold,2015,6070
0529,0000,AntallHushold,2016,6126
0529,0000,AntallHushold,2017,6210
0529,0000,AntallHushold,2018,6312
0529,0000,AntallHushold,2019,6400
0532,0000,InntSkatt,2005,323000
0532,0000,InntSkatt,2006,330000
0532,0000,InntSkatt,2007,364000
0532,0000,InntSkatt,2008,388000
0532,0000,InntSkatt,2009,394000
0532,0000,InntSkatt,2010,406000
0532,0000,InntSkatt,2011,432000
0532,0000,InntSkatt,2012,446000
0532,0000,InntSkatt,2013,466000
0532,0000,InntSkatt,2014,479000
0532,0000,InntSkatt,2015,490000
0532,0000,InntSkatt,2016,493000
0532,0000,InntSkatt,2017,512000
0532,0000,InntSkatt,2018,523000
0532,0000,InntSkatt,2019,540000
0532,0000,AntallHushold,2005,2642
0532,0000,AntallHushold,2006,2676
0532,0000,AntallHushold,2007,2701
0532,0000,AntallHushold,2008,2731
0532,0000,AntallHushold,2009,2746
0532,0000,AntallHushold,2010,2768
0532,0000,AntallHushold,2011,2809
0532,0000,AntallHushold,2012,2831
0532,0000,AntallHushold,2013,2884
0532,0000,AntallHushold,2014,2900
0532,0000,AntallHushold,2015,2937
0532,0000,AntallHushold,2016,2977
0532,0000,AntallHushold,2017,3032
0532,0000,AntallHushold,2018,3082
0532,0000,AntallHushold,2019,3143
0533,0000,InntSkatt,2005,375000
0533,0000,InntSkatt,2006,394000
0533,0000,InntSkatt,2007,416000
0533,0000,InntSkatt,2008,446000
0533,0000,InntSkatt,2009,446000
0533,0000,InntSkatt,2010,464000
0533,0000,InntSkatt,2011,486000
0533,0000,InntSkatt,2012,498000
0533,0000,InntSkatt,2013,517000
0533,0000,InntSkatt,2014,530000
0533,0000,InntSkatt,2015,542000
0533,0000,InntSkatt,2016,545000
0533,0000,InntSkatt,2017,561000
0533,0000,InntSkatt,2018,570000
0533,0000,InntSkatt,2019,587000
0533,0000,AntallHushold,2005,3411
0533,0000,AntallHushold,2006,3485
0533,0000,AntallHushold,2007,3567
0533,0000,AntallHushold,2008,3563
0533,0000,AntallHushold,2009,3616
0533,0000,AntallHushold,2010,3662
0533,0000,AntallHushold,2011,3709
0533,0000,AntallHushold,2012,3761
0533,0000,AntallHushold,2013,3796
0533,0000,AntallHushold,2014,3864
0533,0000,AntallHushold,2015,3863
0533,0000,AntallHushold,2016,3935
0533,0000,AntallHushold,2017,3958
0533,0000,AntallHushold,2018,3991
0533,0000,AntallHushold,2019,3994
0534,0000,InntSkatt,2005,323000
0534,0000,InntSkatt,2006,339000
0534,0000,InntSkatt,2007,370000
0534,0000,InntSkatt,2008,392000
0534,0000,InntSkatt,2009,389000
0534,0000,InntSkatt,2010,408000
0534,0000,InntSkatt,2011,427000
0534,0000,InntSkatt,2012,439000
0534,0000,InntSkatt,2013,455000
0534,0000,InntSkatt,2014,466000
0534,0000,InntSkatt,2015,483000
0534,0000,InntSkatt,2016,489000
0534,0000,InntSkatt,2017,502000
0534,0000,InntSkatt,2018,516000
0534,0000,InntSkatt,2019,530000
0534,0000,AntallHushold,2005,5433
0534,0000,AntallHushold,2006,5560
0534,0000,AntallHushold,2007,5632
0534,0000,AntallHushold,2008,5678
0534,0000,AntallHushold,2009,5770
0534,0000,AntallHushold,2010,5805
0534,0000,AntallHushold,2011,5887
0534,0000,AntallHushold,2012,5947
0534,0000,AntallHushold,2013,6006
0534,0000,AntallHushold,2014,6071
0534,0000,AntallHushold,2015,6077
0534,0000,AntallHushold,2016,6119
0534,0000,AntallHushold,2017,6159
0534,0000,AntallHushold,2018,6211
0534,0000,AntallHushold,2019,6260
0536,0000,InntSkatt,2005,289000
0536,0000,InntSkatt,2006,303000
0536,0000,InntSkatt,2007,320000
0536,0000,InntSkatt,2008,343000
0536,0000,InntSkatt,2009,349000
0536,0000,InntSkatt,2010,361000
0536,0000,InntSkatt,2011,384000
0536,0000,InntSkatt,2012,397000
0536,0000,InntSkatt,2013,399000
0536,0000,InntSkatt,2014,407000
0536,0000,InntSkatt,2015,434000
0536,0000,InntSkatt,2016,443000
0536,0000,InntSkatt,2017,453000
0536,0000,InntSkatt,2018,469000
0536,0000,InntSkatt,2019,491000
0536,0000,AntallHushold,2005,2592
0536,0000,AntallHushold,2006,2646
0536,0000,AntallHushold,2007,2643
0536,0000,AntallHushold,2008,2638
0536,0000,AntallHushold,2009,2625
0536,0000,AntallHushold,2010,2648
0536,0000,AntallHushold,2011,2638
0536,0000,AntallHushold,2012,2632
0536,0000,AntallHushold,2013,2662
0536,0000,AntallHushold,2014,2688
0536,0000,AntallHushold,2015,2661
0536,0000,AntallHushold,2016,2653
0536,0000,AntallHushold,2017,2650
0536,0000,AntallHushold,2018,2694
0536,0000,AntallHushold,2019,2667
0538,0000,InntSkatt,2005,281000
0538,0000,InntSkatt,2006,298000
0538,0000,InntSkatt,2007,323000
0538,0000,InntSkatt,2008,345000
0538,0000,InntSkatt,2009,348000
0538,0000,InntSkatt,2010,368000
0538,0000,InntSkatt,2011,389000
0538,0000,InntSkatt,2012,401000
0538,0000,InntSkatt,2013,411000
0538,0000,InntSkatt,2014,422000
0538,0000,InntSkatt,2015,441000
0538,0000,InntSkatt,2016,441000
0538,0000,InntSkatt,2017,456000
0538,0000,InntSkatt,2018,480000
0538,0000,InntSkatt,2019,481000
0538,0000,AntallHushold,2005,2926
0538,0000,AntallHushold,2006,2970
0538,0000,AntallHushold,2007,2967
0538,0000,AntallHushold,2008,2984
0538,0000,AntallHushold,2009,3012
0538,0000,AntallHushold,2010,3008
0538,0000,AntallHushold,2011,3073
0538,0000,AntallHushold,2012,3083
0538,0000,AntallHushold,2013,3096
0538,0000,AntallHushold,2014,3106
0538,0000,AntallHushold,2015,3095
0538,0000,AntallHushold,2016,3122
0538,0000,AntallHushold,2017,3144
0538,0000,AntallHushold,2018,3115
0538,0000,AntallHushold,2019,3132
0540,0000,InntSkatt,2005,284000
0540,0000,InntSkatt,2006,289000
0540,0000,InntSkatt,2007,319000
0540,0000,InntSkatt,2008,343000
0540,0000,InntSkatt,2009,344000
0540,0000,InntSkatt,2010,357000
0540,0000,InntSkatt,2011,385000
0540,0000,InntSkatt,2012,384000
0540,0000,InntSkatt,2013,407000
0540,0000,InntSkatt,2014,418000
0540,0000,InntSkatt,2015,431000
0540,0000,InntSkatt,2016,434000
0540,0000,InntSkatt,2017,436000
0540,0000,InntSkatt,2018,452000
0540,0000,InntSkatt,2019,464000
0540,0000,AntallHushold,2005,1347
0540,0000,AntallHushold,2006,1359
0540,0000,AntallHushold,2007,1337
0540,0000,AntallHushold,2008,1347
0540,0000,AntallHushold,2009,1361
0540,0000,AntallHushold,2010,1375
0540,0000,AntallHushold,2011,1370
0540,0000,AntallHushold,2012,1393
0540,0000,AntallHushold,2013,1395
0540,0000,AntallHushold,2014,1384
0540,0000,AntallHushold,2015,1376
0540,0000,AntallHushold,2016,1383
0540,0000,AntallHushold,2017,1401
0540,0000,AntallHushold,2018,1407
0540,0000,AntallHushold,2019,1394
0541,0000,InntSkatt,2005,258000
0541,0000,InntSkatt,2006,264000
0541,0000,InntSkatt,2007,297000
0541,0000,InntSkatt,2008,312000
0541,0000,InntSkatt,2009,324000
0541,0000,InntSkatt,2010,327000
0541,0000,InntSkatt,2011,329000
0541,0000,InntSkatt,2012,324000
0541,0000,InntSkatt,2013,329000
0541,0000,InntSkatt,2014,338000
0541,0000,InntSkatt,2015,395000
0541,0000,InntSkatt,2016,414000
0541,0000,InntSkatt,2017,410000
0541,0000,InntSkatt,2018,443000
0541,0000,InntSkatt,2019,456000
0541,0000,AntallHushold,2005,632
0541,0000,AntallHushold,2006,639
0541,0000,AntallHushold,2007,635
0541,0000,AntallHushold,2008,629
0541,0000,AntallHushold,2009,623
0541,0000,AntallHushold,2010,631
0541,0000,AntallHushold,2011,663
0541,0000,AntallHushold,2012,690
0541,0000,AntallHushold,2013,718
0541,0000,AntallHushold,2014,716
0541,0000,AntallHushold,2015,649
0541,0000,AntallHushold,2016,663
0541,0000,AntallHushold,2017,658
0541,0000,AntallHushold,2018,637
0541,0000,AntallHushold,2019,630
0542,0000,InntSkatt,2005,292000
0542,0000,InntSkatt,2006,311000
0542,0000,InntSkatt,2007,336000
0542,0000,InntSkatt,2008,359000
0542,0000,InntSkatt,2009,357000
0542,0000,InntSkatt,2010,371000
0542,0000,InntSkatt,2011,389000
0542,0000,InntSkatt,2012,399000
0542,0000,InntSkatt,2013,410000
0542,0000,InntSkatt,2014,416000
0542,0000,InntSkatt,2015,426000
0542,0000,InntSkatt,2016,440000
0542,0000,InntSkatt,2017,453000
0542,0000,InntSkatt,2018,469000
0542,0000,InntSkatt,2019,484000
0542,0000,AntallHushold,2005,2788
0542,0000,AntallHushold,2006,2835
0542,0000,AntallHushold,2007,2871
0542,0000,AntallHushold,2008,2871
0542,0000,AntallHushold,2009,2884
0542,0000,AntallHushold,2010,2886
0542,0000,AntallHushold,2011,2927
0542,0000,AntallHushold,2012,2962
0542,0000,AntallHushold,2013,2982
0542,0000,AntallHushold,2014,3066
0542,0000,AntallHushold,2015,3086
0542,0000,AntallHushold,2016,3104
0542,0000,AntallHushold,2017,3106
0542,0000,AntallHushold,2018,3084
0542,0000,AntallHushold,2019,3112
0543,0000,InntSkatt,2005,290000
0543,0000,InntSkatt,2006,297000
0543,0000,InntSkatt,2007,312000
0543,0000,InntSkatt,2008,351000
0543,0000,InntSkatt,2009,354000
0543,0000,InntSkatt,2010,365000
0543,0000,InntSkatt,2011,376000
0543,0000,InntSkatt,2012,402000
0543,0000,InntSkatt,2013,426000
0543,0000,InntSkatt,2014,442000
0543,0000,InntSkatt,2015,440000
0543,0000,InntSkatt,2016,443000
0543,0000,InntSkatt,2017,464000
0543,0000,InntSkatt,2018,485000
0543,0000,InntSkatt,2019,504000
0543,0000,AntallHushold,2005,944
0543,0000,AntallHushold,2006,957
0543,0000,AntallHushold,2007,966
0543,0000,AntallHushold,2008,963
0543,0000,AntallHushold,2009,989
0543,0000,AntallHushold,2010,984
0543,0000,AntallHushold,2011,1005
0543,0000,AntallHushold,2012,994
0543,0000,AntallHushold,2013,977
0543,0000,AntallHushold,2014,997
0543,0000,AntallHushold,2015,996
0543,0000,AntallHushold,2016,997
0543,0000,AntallHushold,2017,1010
0543,0000,AntallHushold,2018,1007
0543,0000,AntallHushold,2019,1006
0544,0000,InntSkatt,2005,320000
0544,0000,InntSkatt,2006,318000
0544,0000,InntSkatt,2007,348000
0544,0000,InntSkatt,2008,369000
0544,0000,InntSkatt,2009,373000
0544,0000,InntSkatt,2010,378000
0544,0000,InntSkatt,2011,411000
0544,0000,InntSkatt,2012,419000
0544,0000,InntSkatt,2013,440000
0544,0000,InntSkatt,2014,451000
0544,0000,InntSkatt,2015,471000
0544,0000,InntSkatt,2016,476000
0544,0000,InntSkatt,2017,481000
0544,0000,InntSkatt,2018,493000
0544,0000,InntSkatt,2019,507000
0544,0000,AntallHushold,2005,1315
0544,0000,AntallHushold,2006,1342
0544,0000,AntallHushold,2007,1355
0544,0000,AntallHushold,2008,1368
0544,0000,AntallHushold,2009,1382
0544,0000,AntallHushold,2010,1395
0544,0000,AntallHushold,2011,1402
0544,0000,AntallHushold,2012,1413
0544,0000,AntallHushold,2013,1428
0544,0000,AntallHushold,2014,1441
0544,0000,AntallHushold,2015,1447
0544,0000,AntallHushold,2016,1450
0544,0000,AntallHushold,2017,1458
0544,0000,AntallHushold,2018,1480
0544,0000,AntallHushold,2019,1504
0545,0000,InntSkatt,2005,289000
0545,0000,InntSkatt,2006,293000
0545,0000,InntSkatt,2007,334000
0545,0000,InntSkatt,2008,369000
0545,0000,InntSkatt,2009,370000
0545,0000,InntSkatt,2010,382000
0545,0000,InntSkatt,2011,403000
0545,0000,InntSkatt,2012,401000
0545,0000,InntSkatt,2013,417000
0545,0000,InntSkatt,2014,423000
0545,0000,InntSkatt,2015,438000
0545,0000,InntSkatt,2016,453000
0545,0000,InntSkatt,2017,477000
0545,0000,InntSkatt,2018,486000
0545,0000,InntSkatt,2019,496000
0545,0000,AntallHushold,2005,633
0545,0000,AntallHushold,2006,639
0545,0000,AntallHushold,2007,640
0545,0000,AntallHushold,2008,623
0545,0000,AntallHushold,2009,628
0545,0000,AntallHushold,2010,641
0545,0000,AntallHushold,2011,658
0545,0000,AntallHushold,2012,685
0545,0000,AntallHushold,2013,695
