Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Antall stemmeberettigede;Godkjente stemmegivninger — Forhånd;Godkjente stemmegivninger - Valgting;Godkjente stemmegivninger - Totalt;Forkastede stemmegivninger - Forhånd;Forkastede stemmegivninger - Totalt;Godkjente stemmesedler - Forhånd;Godkjente stemmesedler - Valgting;Godkjente stemmesedler - Totalt;Forkastede stemmesedler - Forhånd;Forkastede stemmesedler - Totalt;Blanke stemmesedler - Forhånd;Blanke stemmesedler - Totalt;
10;Vest-Agder;1001;Kristiansand;0005;Tinnheia / Grim;5919;1251;3019;4270;0;0;0;2959;2959;0;5;0;22;
10;Vest-Agder;1001;Kristiansand;0006;Kvadraturen;6049;2189;2173;4362;0;0;0;2642;2642;0;0;0;23;
10;Vest-Agder;1001;Kristiansand;0007;Lund Syd;5680;1343;3150;4493;1;1;0;3164;3164;0;9;0;22;
10;Vest-Agder;1001;Kristiansand;0008;Lund Nord;4104;1161;2224;3385;0;0;0;2162;2162;0;3;0;10;
10;Vest-Agder;1001;Kristiansand;0009;Gimlekollen / Fagerholt;3293;891;1842;2733;0;0;0;1872;1872;0;0;0;7;
10;Vest-Agder;1001;Kristiansand;0010;Torridal;2824;425;1669;2094;0;0;0;1633;1633;0;0;0;9;
10;Vest-Agder;1001;Kristiansand;0011;Justvik;2571;462;1474;1936;0;0;0;1393;1393;0;1;0;7;
10;Vest-Agder;1001;Kristiansand;0012;Tveit;2207;364;1320;1684;0;0;0;1326;1326;0;2;0;5;
10;Vest-Agder;1001;Kristiansand;0013;Hånes;3393;668;1925;2593;0;0;0;1927;1927;0;1;0;10;
10;Vest-Agder;1001;Kristiansand;0014;Søm / Strømme;5000;1117;2952;4069;0;0;0;2926;2926;0;1;0;11;
10;Vest-Agder;1001;Kristiansand;0015;Ytre Randesund;3887;808;2344;3152;0;1;0;2268;2268;0;2;0;8;
10;Vest-Agder;1002;Mandal;0000;Uoppgitt krets;27;11;4;15;1;1;2906;2;2908;15;15;12;12;
10;Vest-Agder;1002;Mandal;0001;Sentrum;5465;1667;2499;4166;0;1;0;2786;2786;0;1;0;12;
10;Vest-Agder;1002;Mandal;0002;Ime;2409;551;1384;1935;0;0;0;1285;1285;0;2;0;10;
10;Vest-Agder;1002;Mandal;0003;Frøysland;2354;508;1241;1749;1;1;0;1075;1075;0;3;0;5;
10;Vest-Agder;1002;Mandal;0006;Holum;1072;173;654;827;0;0;0;637;637;0;4;0;1;
10;Vest-Agder;1003;Farsund;0000;Uoppgitt krets;15;6;0;6;0;0;2302;0;2302;9;9;12;12;
10;Vest-Agder;1003;Farsund;0001;Farsund;3345;1430;1177;2607;0;1;0;1189;1189;0;1;0;5;
10;Vest-Agder;1003;Farsund;0003;Borhaug;966;191;598;789;0;0;0;594;594;0;1;0;6;
10;Vest-Agder;1003;Farsund;0005;Vanse;2702;676;1327;2003;0;0;0;1321;1321;0;5;0;10;
10;Vest-Agder;1004;Flekkefjord;0000;Uoppgitt krets;18;9;1;10;0;0;1669;0;1669;0;0;11;11;
10;Vest-Agder;1004;Flekkefjord;0001;Flekkefjord;5134;1434;2369;3803;0;0;0;2407;2407;0;1;0;8;
10;Vest-Agder;1004;Flekkefjord;0006;Hidra;417;86;248;334;0;0;0;236;236;0;0;0;0;
10;Vest-Agder;1004;Flekkefjord;0009;Bakke;572;76;366;442;0;0;0;349;349;0;0;0;1;
10;Vest-Agder;1004;Flekkefjord;0010;Gyland;371;64;236;300;0;0;0;228;228;0;0;0;0;
10;Vest-Agder;1014;Vennesla;0000;Uoppgitt krets;30;4;3;7;0;0;1639;0;1639;0;0;3;3;
10;Vest-Agder;1014;Vennesla;0002;Vikeland;2449;340;1542;1882;0;0;0;1530;1530;0;0;0;8;
10;Vest-Agder;1014;Vennesla;0003;Vennesla;3945;792;2203;2995;0;0;0;2207;2207;0;0;0;8;
10;Vest-Agder;1014;Vennesla;0005;Moseidmoen;1830;237;1136;1373;0;0;0;1157;1157;0;0;0;9;
10;Vest-Agder;1014;Vennesla;0007;Skarpengland;1521;193;983;1176;0;0;0;974;974;0;0;0;5;
10;Vest-Agder;1014;Vennesla;0008;Hægeland;551;72;393;465;0;0;0;394;394;0;0;0;2;
10;Vest-Agder;1017;Songdalen;0000;Uoppgitt krets;9;0;1;1;0;0;693;0;693;1;1;2;2;
10;Vest-Agder;1017;Songdalen;0001;Nodeland;2118;372;1222;1594;0;0;0;1259;1259;0;2;0;10;
10;Vest-Agder;1017;Songdalen;0002;Tunballen;858;113;534;647;0;0;0;509;509;0;0;0;4;
10;Vest-Agder;1017;Songdalen;0003;Finsland;651;80;405;485;0;0;0;400;400;0;0;0;2;
10;Vest-Agder;1017;Songdalen;0005;Rosseland;872;126;520;646;0;0;0;514;514;0;1;0;3;
10;Vest-Agder;1018;Søgne;0000;Hele kommunen;8146;3012;3347;6359;7;7;3010;3347;6357;12;12;9;30;
10;Vest-Agder;1021;Marnardal;0000;Uoppgitt krets;1;0;0;0;0;0;362;0;362;0;0;0;0;
10;Vest-Agder;1021;Marnardal;0001;Øyslebø;948;231;520;751;0;0;0;958;958;0;1;0;1;
10;Vest-Agder;1021;Marnardal;0002;Laudal;415;81;251;332;1;1;0;0;0;0;0;0;0;
10;Vest-Agder;1021;Marnardal;0003;Bjelland;304;50;187;237;0;0;0;0;0;0;0;0;0;
10;Vest-Agder;1026;Åseral;0000;Hele kommunen;661;147;383;530;0;0;147;383;530;0;0;2;4;
10;Vest-Agder;1027;Audnedal;0000;Uoppgitt krets;3;0;0;0;0;0;183;0;183;0;0;0;0;
10;Vest-Agder;1027;Audnedal;0008;Konsmo;672;124;411;535;0;0;0;403;403;0;0;0;0;
10;Vest-Agder;1027;Audnedal;0011;Byremo;552;59;412;471;0;0;0;420;420;0;1;0;3;
10;Vest-Agder;1029;Lindesnes;0000;Uoppgitt krets;21;0;2;2;0;0;829;0;829;5;5;2;2;
10;Vest-Agder;1029;Lindesnes;0001;Vigmostad;322;57;178;235;0;0;0;172;172;0;0;0;1;
10;Vest-Agder;1029;Lindesnes;0003;Nyplass;2205;543;1140;1683;0;1;0;1164;1164;0;4;0;6;
10;Vest-Agder;1029;Lindesnes;0004;Spangereid;908;233;528;761;0;1;0;512;512;0;3;0;1;
10;Vest-Agder;1032;Lyngdal;0000;Uoppgitt krets;15;3;0;3;2;2;1497;108;1605;0;0;1;3;
10;Vest-Agder;1032;Lyngdal;0002;Austad;565;139;296;435;0;0;0;255;255;0;0;0;0;
10;Vest-Agder;1032;Lyngdal;0003;Berge;2910;897;1344;2241;3;3;0;1330;1330;0;0;0;4;
10;Vest-Agder;1032;Lyngdal;0004;Å;1915;405;1128;1533;3;4;0;1080;1080;0;0;0;1;
10;Vest-Agder;1032;Lyngdal;0005;Vemestad;316;52;200;252;0;0;0;197;197;0;0;0;3;
10;Vest-Agder;1034;Hægebostad;0000;Hele kommunen;1229;171;836;1007;0;0;171;837;1008;0;0;0;1;
10;Vest-Agder;1037;Kvinesdal;0000;Hele kommunen;4249;1263;2074;3337;1;1;1263;2075;3338;5;6;3;5;
10;Vest-Agder;1046;Sirdal;0000;Hele kommunen;1275;418;598;1016;0;0;421;598;1019;0;2;3;4;
11;Rogaland;1101;Eigersund;0000;Uoppgitt krets;18;10;0;10;0;0;2692;2;2694;7;7;11;11;
11;Rogaland;1101;Eigersund;0001;Egersund;3787;1139;1778;2917;1;1;0;1777;1777;0;2;0;14;
11;Rogaland;1101;Eigersund;0002;Lagård;1872;453;892;1345;0;0;0;908;908;0;2;0;5;
11;Rogaland;1101;Eigersund;0003;Helleland;618;70;370;440;0;0;0;368;368;0;0;0;1;
11;Rogaland;1101;Eigersund;0004;Hellvik;715;171;393;564;0;0;0;395;395;0;0;0;2;
11;Rogaland;1101;Eigersund;0005;Eigerøy;1726;385;944;1329;0;0;0;934;934;0;5;0;4;
11;Rogaland;1101;Eigersund;0006;Husabø/Rundevoll;1873;463;997;1460;0;1;0;994;994;0;2;0;5;
11;Rogaland;1102;Sandnes;0000;Uoppgitt krets;174;47;19;66;7;7;10859;0;10859;60;60;75;75;
11;Rogaland;1102;Sandnes;0001;Riska;4861;647;3051;3698;1;2;0;3055;3055;0;11;0;29;
11;Rogaland;1102;Sandnes;0002;Høle;663;118;404;522;0;0;0;402;402;0;2;0;9;
11;Rogaland;1102;Sandnes;0003;Sviland;856;108;602;710;0;0;0;607;607;0;1;0;4;
11;Rogaland;1102;Sandnes;0004;Figgjo;1332;133;897;1030;0;0;0;904;904;0;2;0;4;
11;Rogaland;1102;Sandnes;0005;Ganddal;5105;1038;3001;4039;0;0;0;2981;2981;0;9;0;23;
11;Rogaland;1102;Sandnes;0006;Sandved;4101;1034;2272;3306;0;0;0;2386;2386;0;5;0;10;
11;Rogaland;1102;Sandnes;0007;Malmheim og Soma;1019;147;701;848;0;0;0;697;697;0;0;0;2;
11;Rogaland;1102;Sandnes;0008;Bogafjell;4255;789;2545;3334;0;0;0;2515;2515;0;5;0;23;
11;Rogaland;1102;Sandnes;0009;Stangeland;4873;1350;2475;3825;0;2;0;2368;2368;0;3;0;14;
11;Rogaland;1102;Sandnes;0010;Trones og Sentrum;5582;1566;2636;4202;1;1;0;2694;2694;0;4;0;14;
11;Rogaland;1102;Sandnes;0011;Lura;5523;1051;3069;4120;0;2;0;3095;3095;0;7;0;23;
11;Rogaland;1102;Sandnes;0012;Hana;5677;1315;3032;4347;0;1;0;3062;3062;0;18;0;19;
11;Rogaland;1102;Sandnes;0013;Austrått;5878;1518;3184;4702;0;1;0;3167;3167;0;9;0;19;
11;Rogaland;1103;Stavanger;0000;Uoppgitt krets;425;169;18;187;0;0;16738;5;16743;54;54;96;96;
11;Rogaland;1103;Stavanger;0001;Buøy/Hundvåg;8134;1106;5108;6214;0;0;0;5143;5143;0;0;0;31;
11;Rogaland;1103;Stavanger;0004;Varden;5391;1123;3019;4142;0;1;0;2954;2954;0;0;0;30;
11;Rogaland;1103;Stavanger;0005;Storhaug;5266;1184;2492;3676;0;0;0;2459;2459;0;0;0;27;
11;Rogaland;1103;Stavanger;0006;Våland;3338;707;1967;2674;0;0;0;2029;2029;0;0;0;15;
11;Rogaland;1103;Stavanger;0007;Ullandhaug;4389;658;2724;3382;0;1;0;2673;2673;0;5;0;14;
11;Rogaland;1103;Stavanger;0008;Eiganes;5027;1720;2322;4042;0;0;0;2385;2385;0;0;0;7;
11;Rogaland;1103;Stavanger;0009;Kampen;3875;905;2126;3031;0;0;0;2064;2064;0;1;0;17;
11;Rogaland;1103;Stavanger;0011;Austre Åmøy;205;26;135;161;0;0;0;135;135;0;0;0;1;
11;Rogaland;1103;Stavanger;0013;Roaldsøy;893;135;590;725;0;0;0;549;549;0;0;0;1;
11;Rogaland;1103;Stavanger;0014;Vassøy;520;88;352;440;0;0;0;341;341;0;2;0;2;
11;Rogaland;1103;Stavanger;0016;Gausel;6472;980;4045;5025;0;0;0;4028;4028;0;0;0;23;
11;Rogaland;1103;Stavanger;0017;Hinna;4864;895;2981;3876;1;2;0;3031;3031;0;5;0;11;
11;Rogaland;1103;Stavanger;0018;Vaulen;4322;771;2791;3562;0;0;0;2918;2918;0;1;0;12;
11;Rogaland;1103;Stavanger;0019;Kvaleberg;4380;637;2619;3256;0;0;0;2507;2507;0;0;0;7;
11;Rogaland;1103;Stavanger;0020;Tjensvoll;4198;661;2704;3365;0;0;0;2673;2673;0;0;0;11;
11;Rogaland;1103;Stavanger;0021;Stokka;3670;822;2317;3139;0;1;0;2379;2379;0;0;0;4;
11;Rogaland;1103;Stavanger;0022;Madlamark;5013;973;3170;4143;0;0;0;3225;3225;0;0;0;14;
11;Rogaland;1103;Stavanger;0023;Hafrsfjord;2986;457;1912;2369;0;0;0;1934;1934;0;0;0;12;
11;Rogaland;1103;Stavanger;0024;Kvernavik;3201;285;2062;2347;0;1;0;2077;2077;0;0;0;15;
11;Rogaland;1103;Stavanger;0025;Sunde;3126;488;2000;2488;0;0;0;1998;1998;0;0;0;9;
11;Rogaland;1103;Stavanger;0026;Indre Tasta;4026;775;2445;3220;0;1;0;2549;2549;0;1;0;7;
11;Rogaland;1103;Stavanger;0027;Ytre Tasta;6511;1201;4000;5201;0;0;0;3879;3879;0;0;0;30;
11;Rogaland;1106;Haugesund;0000;Uoppgitt krets;81;19;6;25;0;0;9001;0;9001;18;18;52;52;
11;Rogaland;1106;Haugesund;0001;Håvåsen;7124;2591;2908;5499;1;3;0;2943;2943;0;5;0;15;
11;Rogaland;1106;Haugesund;0002;Skåredalen;2669;1002;1086;2088;1;1;0;1089;1089;0;0;0;13;
11;Rogaland;1106;Haugesund;0003;Breidablik;4307;1410;1599;3009;1;1;0;1622;1622;0;0;0;12;
11;Rogaland;1106;Haugesund;0004;Haraldsvang;8254;2908;3485;6393;0;4;0;3402;3402;0;0;0;16;
11;Rogaland;1106;Haugesund;0005;Austrheim;3483;1082;1678;2760;0;0;0;1714;1714;0;3;0;9;
11;Rogaland;1111;Sokndal;0000;Hele kommunen;2443;526;1445;1971;0;0;526;1445;1971;0;2;1;13;
11;Rogaland;1112;Lund;0000;Uoppgitt krets;5;0;0;0;0;0;525;16;541;0;0;2;2;
11;Rogaland;1112;Lund;0001;Moi;1599;401;869;1270;0;0;0;865;865;0;0;0;1;
11;Rogaland;1112;Lund;0002;Hovsherad;382;59;217;276;0;0;0;217;217;0;0;0;1;
11;Rogaland;1112;Lund;0003;Heskestad;349;65;206;271;0;0;0;206;206;0;0;0;1;
11;Rogaland;1114;Bjerkreim;0000;Hele kommunen;1914;354;1217;1571;0;0;353;1217;1570;1;1;1;6;
11;Rogaland;1119;Hå;0000;Uoppgitt krets;19;3;2;5;0;0;3394;0;3394;15;15;11;11;
11;Rogaland;1119;Hå;0003;Nærbø;5802;2036;2554;4590;0;0;0;2562;2562;0;2;0;15;
11;Rogaland;1119;Hå;0004;Varhaug;2818;563;1746;2309;0;0;0;1746;1746;0;2;0;10;
11;Rogaland;1119;Hå;0005;Vigrestad;2115;374;1351;1725;0;0;0;1349;1349;0;0;0;3;
11;Rogaland;1119;Hå;0007;Ogna;1405;420;751;1171;0;0;0;753;753;0;1;0;3;
11;Rogaland;1120;Klepp;0000;Uoppgitt krets;29;8;2;10;0;0;3380;0;3380;0;0;16;16;
11;Rogaland;1120;Klepp;0001;Kleppe;4489;1396;2096;3492;0;0;0;2466;2466;0;0;0;12;
11;Rogaland;1120;Klepp;0002;Engelsvoll;1508;379;869;1248;0;0;0;792;792;0;0;0;7;
11;Rogaland;1120;Klepp;0003;Tu;1325;266;838;1104;0;0;0;797;797;0;0;0;9;
11;Rogaland;1120;Klepp;0005;Orre;991;153;658;811;0;0;0;643;643;0;0;0;0;
11;Rogaland;1120;Klepp;0006;Bore;2941;834;1543;2377;0;0;0;1338;1338;0;1;0;9;
11;Rogaland;1120;Klepp;0009;Orstad;1476;342;849;1191;0;0;0;821;821;0;0;0;3;
11;Rogaland;1121;Time;0000;Uoppgitt krets;20;8;0;8;2;2;3021;0;3021;9;9;21;21;
11;Rogaland;1121;Time;0001;Bryne;7202;2104;3702;5806;0;0;0;3717;3717;0;4;0;27;
11;Rogaland;1121;Time;0002;Hognestad;436;58;312;370;0;0;0;328;328;0;0;0;1;
11;Rogaland;1121;Time;0004;Undheim og Eikeland;852;121;623;744;0;0;0;626;626;0;1;0;3;
11;Rogaland;1121;Time;0006;Frøyland;2444;356;1624;1980;1;1;0;1609;1609;0;3;0;6;
11;Rogaland;1121;Time;0008;Lye og Vestly;1930;376;1227;1603;0;0;0;1209;1209;0;3;0;4;
11;Rogaland;1122;Gjesdal;0000;Uoppgitt krets;6;3;0;3;0;0;2071;0;2071;6;6;10;10;
11;Rogaland;1122;Gjesdal;0001;Ålgård;4168;1240;2031;3271;2;2;0;2094;2094;0;3;0;11;
11;Rogaland;1122;Gjesdal;0002;Opstad/Bærland;1986;536;1079;1615;0;0;0;1032;1032;0;2;0;9;
11;Rogaland;1122;Gjesdal;0003;Gjesdal;364;68;251;319;0;0;0;237;237;0;0;0;1;
11;Rogaland;1122;Gjesdal;0004;Oltedal;663;123;369;492;0;1;0;370;370;0;0;0;3;
11;Rogaland;1122;Gjesdal;0005;Gilja;575;94;381;475;0;0;0;378;378;0;0;0;1;
11;Rogaland;1124;Sola;0000;Uoppgitt krets;36;17;2;19;1;1;5074;0;5074;8;8;22;22;
11;Rogaland;1124;Sola;0002;Haga;2615;665;1430;2095;0;0;0;1372;1372;0;3;0;12;
11;Rogaland;1124;Sola;0006;Stangeland;2625;812;1333;2145;0;1;0;992;992;0;0;0;5;
11;Rogaland;1124;Sola;0007;Røyneberg;2271;679;1214;1893;0;1;0;1069;1069;0;2;0;9;
11;Rogaland;1124;Sola;0008;Grannes;1537;434;857;1291;0;0;0;771;771;0;1;0;3;
11;Rogaland;1124;Sola;0009;Storevarden;2432;724;1258;1982;0;0;0;1179;1179;0;0;0;6;
11;Rogaland;1124;Sola;0010;Sande;3469;1184;1540;2724;0;0;0;2363;2363;0;4;0;15;
11;Rogaland;1124;Sola;0011;Håland og Dysjaland;2139;560;1173;1733;0;0;0;1067;1067;0;2;0;5;
11;Rogaland;1127;Randaberg;0000;Hele kommunen;7477;2222;3885;6107;6;6;2222;3887;6109;4;8;16;44;
11;Rogaland;1129;Forsand;0000;Hele kommunen;823;179;527;706;1;1;179;527;706;0;0;0;2;
11;Rogaland;1130;Strand;0000;Hele kommunen;8710;1642;5106;6748;1;1;1641;5109;6750;7;10;8;29;
11;Rogaland;1133;Hjelmeland;0000;Hele kommunen;1791;400;1058;1458;1;1;398;1060;1458;2;3;0;4;
11;Rogaland;1134;Suldal;0000;Hele kommunen;2703;547;1641;2188;0;0;547;1657;2204;0;0;3;11;
11;Rogaland;1135;Sauda;0000;Uoppgitt krets;8;1;1;2;0;0;948;0;948;1;1;10;10;
11;Rogaland;1135;Sauda;0002;Risvoll;788;175;441;616;0;0;0;435;435;0;0;0;0;
11;Rogaland;1135;Sauda;0003;Øyra;1383;405;608;1013;0;0;0;633;633;0;0;0;5;
11;Rogaland;1135;Sauda;0005;Austarheim;1327;367;689;1056;0;0;0;671;671;0;2;0;7;
11;Rogaland;1141;Finnøy;0000;Hele kommunen;2112;468;1320;1788;0;0;468;1320;1788;2;3;6;8;
11;Rogaland;1142;Rennesøy;0000;Uoppgitt krets;8;4;0;4;0;0;529;0;529;0;0;3;3;
11;Rogaland;1142;Rennesøy;0001;Rennesøy;1763;315;1127;1442;1;1;0;1126;1126;0;0;0;10;
11;Rogaland;1142;Rennesøy;0002;Mosterøy;1398;210;958;1168;0;0;0;959;959;0;0;0;2;
11;Rogaland;1144;Kvitsøy;0000;Hele kommunen;391;82;258;340;0;0;82;258;340;0;1;2;3;
11;Rogaland;1145;Bokn;0000;Hele kommunen;623;173;347;520;0;0;174;347;521;1;1;2;7;
11;Rogaland;1146;Tysvær;0000;Uoppgitt krets;13;3;1;4;0;0;2328;0;2328;14;14;12;12;
11;Rogaland;1146;Tysvær;0003;Førland;553;155;303;458;0;0;0;297;297;0;2;0;1;
11;Rogaland;1146;Tysvær;0004;Tysværvåg;1227;337;671;1008;0;0;0;653;653;0;5;0;2;
11;Rogaland;1146;Tysvær;0012;Førre;3085;1022;1471;2493;0;0;0;1429;1429;0;5;0;7;
11;Rogaland;1146;Tysvær;0013;Straumen;471;96;266;362;0;0;0;273;273;0;1;0;2;
11;Rogaland;1146;Tysvær;0015;Grinde;1571;544;764;1308;0;0;0;832;832;0;0;0;6;
11;Rogaland;1146;Tysvær;0023;Nedstrand;698;171;388;559;0;0;0;381;381;0;0;0;1;
11;Rogaland;1149;Karmøy;0000;Uoppgitt krets;34;9;1;10;0;0;9261;0;9261;3;3;43;43;
11;Rogaland;1149;Karmøy;0001;Skudeneshavn;3048;669;1674;2343;0;1;0;1683;1683;0;0;0;11;
11;Rogaland;1149;Karmøy;0002;Åkrehamn;6867;1974;3123;5097;1;1;0;3073;3073;0;4;0;14;
11;Rogaland;1149;Karmøy;0003;Veavågen;2096;649;1070;1719;0;0;0;1059;1059;0;1;0;2;
11;Rogaland;1149;Karmøy;0004;Kopervik;6246;2444;2232;4676;0;0;0;2298;2298;0;5;0;27;
11;Rogaland;1149;Karmøy;0005;Avaldsnes;3202;784;1662;2446;0;0;0;1658;1658;0;0;0;8;
11;Rogaland;1149;Karmøy;0006;Torvastad;2428;537;1346;1883;0;1;0;1337;1337;0;0;0;3;
11;Rogaland;1149;Karmøy;0007;Norheim;6198;2198;2677;4875;0;0;0;2685;2685;0;9;0;16;
11;Rogaland;1151;Utsira;0000;Hele kommunen;146;67;69;136;0;0;67;69;136;0;0;1;1;
11;Rogaland;1160;Vindafjord;0000;Uoppgitt krets;19;4;0;4;0;0;1241;0;1241;3;3;2;2;
11;Rogaland;1160;Vindafjord;0001;Skjold;1050;193;645;838;0;0;0;652;652;0;0;0;5;
11;Rogaland;1160;Vindafjord;0002;Vats;899;168;527;695;0;0;0;523;523;0;2;0;1;
11;Rogaland;1160;Vindafjord;0004;Sandeid;727;134;426;560;0;0;0;425;425;0;2;0;3;
11;Rogaland;1160;Vindafjord;0005;Vikedal;588;113;349;462;0;0;0;346;346;0;2;0;1;
11;Rogaland;1160;Vindafjord;0007;Imsland;221;40;152;192;0;0;0;153;153;0;0;0;2;
11;Rogaland;1160;Vindafjord;0011;Ølen;1128;303;560;863;0;0;0;575;575;0;3;0;2;
11;Rogaland;1160;Vindafjord;0012;Vågen;585;160;331;491;0;0;0;323;323;0;0;0;2;
11;Rogaland;1160;Vindafjord;0013;Bjoa;316;64;204;268;0;0;0;206;206;0;0;0;1;
11;Rogaland;1160;Vindafjord;0014;Vikebygd;404;64;258;322;0;0;0;248;248;0;0;0;1;
12;Hordaland;1201;Bergen;0000;Uoppgitt krets;962;380;47;427;36;36;76163;90;76253;356;358;562;562;
12;Hordaland;1201;Bergen;0001;Bergen rådhus;6438;2860;2174;5034;0;0;0;4427;4427;0;1;0;53;
12;Hordaland;1201;Bergen;0002;Møhlenpris valgkrets;4110;1713;1569;3282;0;0;0;1767;1767;0;4;0;10;
12;Hordaland;1201;Bergen;0003;Nordnes valgkrets;4076;1557;1775;3332;1;1;0;1640;1640;0;3;0;12;
12;Hordaland;1201;Bergen;0004;Haukeland valgkrets;4352;1834;1972;3806;0;0;0;1906;1906;0;5;0;5;
12;Hordaland;1201;Bergen;0007;Ny Krohnborg valgkrets;8381;3152;3160;6312;0;0;0;2433;2433;0;8;0;28;
12;Hordaland;1201;Bergen;0009;Bønes valgkrets;4581;1715;2285;4000;0;0;0;2402;2402;0;6;0;7;
12;Hordaland;1201;Bergen;0013;Landås valgkrets;6949;3054;2866;5920;1;1;0;2659;2659;0;7;0;10;
12;Hordaland;1201;Bergen;0014;Slettebakken valgkrets;5584;2279;2290;4569;0;0;0;2641;2641;0;3;0;16;
12;Hordaland;1201;Bergen;0015;Gimle valgkrets;7466;2997;3060;6057;0;0;0;2593;2593;0;8;0;19;
12;Hordaland;1201;Bergen;0018;Hellen valgkrets;4959;1850;2305;4155;1;1;0;2258;2258;0;5;0;18;
12;Hordaland;1201;Bergen;0019;Rothaugen valgkrets;7435;2826;3128;5954;1;1;0;2880;2880;0;5;0;25;
12;Hordaland;1201;Bergen;0022;Eidsvåg valgkrets;3556;1325;1640;2965;0;0;0;1539;1539;0;5;0;11;
12;Hordaland;1201;Bergen;0023;Tertnes valgkrets;4947;1859;2355;4214;0;0;0;2247;2247;0;4;0;15;
12;Hordaland;1201;Bergen;0024;Mjølkeråen valgkrets;3330;1007;1689;2696;1;2;0;1624;1624;0;8;0;14;
12;Hordaland;1201;Bergen;0028;Haukedalen valgkrets;4789;1782;2111;3893;0;0;0;2134;2134;0;9;0;16;
12;Hordaland;1201;Bergen;0029;Hordvik valgkrets;2807;811;1550;2361;0;0;0;1483;1483;0;3;0;11;
12;Hordaland;1201;Bergen;0031;Nyborg valgkrets;8037;2881;3495;6376;0;0;0;3453;3453;0;2;0;35;
12;Hordaland;1201;Bergen;0032;Rolland valgkrets;2662;907;1323;2230;0;0;0;1485;1485;0;2;0;9;
12;Hordaland;1201;Bergen;0035;Ytre Arna valgkrets;1920;548;940;1488;0;0;0;936;936;0;4;0;4;
12;Hordaland;1201;Bergen;0036;Indre Arna valgkrets;5592;2181;2397;4578;0;0;0;2304;2304;0;8;0;15;
12;Hordaland;1201;Bergen;0039;Lone valgkrets;2186;511;1203;1714;0;0;0;1216;1216;0;16;0;9;
12;Hordaland;1201;Bergen;0044;Kaland valgkrets;2347;722;1212;1934;0;0;0;1199;1199;0;5;0;9;
12;Hordaland;1201;Bergen;0045;Kirkevoll valgkrets;3807;1384;1823;3207;0;0;0;1810;1810;0;3;0;8;
12;Hordaland;1201;Bergen;0048;Skjold valgkrets;6120;2647;2583;5230;0;0;0;2455;2455;0;11;0;15;
12;Hordaland;1201;Bergen;0049;Nesttun valgkrets;9273;3903;3788;7691;0;1;0;3870;3870;0;10;0;24;
12;Hordaland;1201;Bergen;0052;Paradis valgkrets;2848;1173;1299;2472;1;1;0;1379;1379;0;4;0;5;
12;Hordaland;1201;Bergen;0054;Sandsli valgkrets;8520;3251;3916;7167;1;2;0;3791;3791;0;15;0;25;
12;Hordaland;1201;Bergen;0055;Rå valgkrets;6716;2924;2912;5836;1;1;0;2906;2906;0;5;0;12;
12;Hordaland;1201;Bergen;0058;Liland valgkrets;4146;1380;2117;3497;0;0;0;2200;2200;0;10;0;19;
12;Hordaland;1201;Bergen;0062;Lynghaug valgkrets;6805;2532;2923;5455;1;1;0;2882;2882;0;1;0;21;
12;Hordaland;1201;Bergen;0063;Ortun valgkrets;7059;2754;3077;5831;0;0;0;2886;2886;0;1;0;20;
12;Hordaland;1201;Bergen;0067;Olsvik valgkrets;5964;2107;2602;4709;0;0;0;2724;2724;0;8;0;32;
12;Hordaland;1201;Bergen;0068;Vadmyra valgkrets;5804;1884;2520;4404;0;0;0;2576;2576;0;3;0;24;
12;Hordaland;1201;Bergen;0070;Alvøen valgkrets;6281;2321;2886;5207;0;2;0;2605;2605;0;7;0;18;
12;Hordaland;1201;Bergen;0071;Varden valgkrets;4928;1859;2285;4144;0;1;0;2178;2178;0;12;0;16;
12;Hordaland;1201;Bergen;0074;Damsgård valgkrets;4934;1828;1952;3780;0;0;0;1710;1710;0;0;0;19;
12;Hordaland;1201;Bergen;0076;Nygårdslien valgkrets;4841;1889;1921;3810;0;0;0;2000;2000;0;9;0;20;
12;Hordaland;1201;Bergen;0077;Sædalen valgkrets;4525;1578;2284;3862;0;1;0;2194;2194;0;3;0;14;
12;Hordaland;1211;Etne;0000;Uoppgitt krets;12;5;0;5;0;0;708;0;708;4;4;3;3;
12;Hordaland;1211;Etne;0001;Etnesjøen;1926;515;1047;1562;0;0;0;1059;1059;0;1;0;4;
12;Hordaland;1211;Etne;0010;Åkrafjorden;261;83;117;200;0;0;0;105;105;0;0;0;0;
12;Hordaland;1211;Etne;0015;Skånevik;654;106;408;514;0;0;0;409;409;0;0;0;0;
12;Hordaland;1216;Sveio;0000;Uoppgitt krets;2;0;0;0;0;0;1175;0;1175;1;1;8;8;
12;Hordaland;1216;Sveio;0001;Sveio;2099;651;1031;1682;0;0;0;1048;1048;0;1;0;9;
12;Hordaland;1216;Sveio;0002;Førde;1067;341;533;874;0;0;0;518;518;0;0;0;2;
12;Hordaland;1216;Sveio;0003;Vikse;691;182;397;579;0;0;0;395;395;0;0;0;3;
12;Hordaland;1219;Bømlo;0000;Uoppgitt krets;11;3;2;5;0;0;2287;0;2287;6;6;13;13;
12;Hordaland;1219;Bømlo;0001;Rubbestadneset;1100;304;597;901;0;0;0;599;599;0;1;0;3;
