Tid,GodkjenteProsent,PolitParti,Region
2017 2017,6.5,06 Sosialistisk Venstreparti,1822 Leirfjord
2013 2013,2.2,07 Venstre,1822 Leirfjord
2017 2017,1.7,07 Venstre,1822 Leirfjord
2013 2013,2.4,08 Miljøpartiet de Grønne,1822 Leirfjord
2017 2017,1.8,08 Miljøpartiet de Grønne,1822 Leirfjord
2013 2013,1.0,55 Rødt,1822 Leirfjord
2017 2017,3.0,55 Rødt,1822 Leirfjord
2013 2013,39.7,01 Arbeiderpartiet,1824 Vefsn
2017 2017,31.8,01 Arbeiderpartiet,1824 Vefsn
2013 2013,19.1,02 Fremskrittspartiet,1824 Vefsn
2017 2017,16.8,02 Fremskrittspartiet,1824 Vefsn
2013 2013,17.3,03 Høyre,1824 Vefsn
2017 2017,15.1,03 Høyre,1824 Vefsn
2013 2013,2.8,04 Kristelig Folkeparti,1824 Vefsn
2017 2017,1.8,04 Kristelig Folkeparti,1824 Vefsn
2013 2013,7.8,05 Senterpartiet,1824 Vefsn
2017 2017,19.2,05 Senterpartiet,1824 Vefsn
2013 2013,3.5,06 Sosialistisk Venstreparti,1824 Vefsn
2017 2017,5.8,06 Sosialistisk Venstreparti,1824 Vefsn
2013 2013,3.2,07 Venstre,1824 Vefsn
2017 2017,2.0,07 Venstre,1824 Vefsn
2013 2013,1.6,08 Miljøpartiet de Grønne,1824 Vefsn
2017 2017,1.8,08 Miljøpartiet de Grønne,1824 Vefsn
2013 2013,3.4,55 Rødt,1824 Vefsn
2017 2017,4.4,55 Rødt,1824 Vefsn
2013 2013,45.9,01 Arbeiderpartiet,1825 Grane
2017 2017,40.2,01 Arbeiderpartiet,1825 Grane
2013 2013,14.3,02 Fremskrittspartiet,1825 Grane
2017 2017,14.1,02 Fremskrittspartiet,1825 Grane
2013 2013,11.7,03 Høyre,1825 Grane
2017 2017,8.4,03 Høyre,1825 Grane
2013 2013,1.9,04 Kristelig Folkeparti,1825 Grane
2017 2017,1.0,04 Kristelig Folkeparti,1825 Grane
2013 2013,20.2,05 Senterpartiet,1825 Grane
2017 2017,30.8,05 Senterpartiet,1825 Grane
2013 2013,1.5,06 Sosialistisk Venstreparti,1825 Grane
2017 2017,2.1,06 Sosialistisk Venstreparti,1825 Grane
2013 2013,0.6,07 Venstre,1825 Grane
2017 2017,0.8,07 Venstre,1825 Grane
2013 2013,1.4,08 Miljøpartiet de Grønne,1825 Grane
2017 2017,0.6,08 Miljøpartiet de Grønne,1825 Grane
2013 2013,0.9,55 Rødt,1825 Grane
2017 2017,1.3,55 Rødt,1825 Grane
2013 2013,34.0,01 Arbeiderpartiet,1826 Aarborte - Hattfjelldal
2017 2017,31.9,01 Arbeiderpartiet,1826 Aarborte - Hattfjelldal
2013 2013,11.2,02 Fremskrittspartiet,1826 Aarborte - Hattfjelldal
2017 2017,7.8,02 Fremskrittspartiet,1826 Aarborte - Hattfjelldal
2013 2013,7.3,03 Høyre,1826 Aarborte - Hattfjelldal
2017 2017,7.2,03 Høyre,1826 Aarborte - Hattfjelldal
2013 2013,2.1,04 Kristelig Folkeparti,1826 Aarborte - Hattfjelldal
2017 2017,1.5,04 Kristelig Folkeparti,1826 Aarborte - Hattfjelldal
2013 2013,38.1,05 Senterpartiet,1826 Aarborte - Hattfjelldal
2017 2017,43.5,05 Senterpartiet,1826 Aarborte - Hattfjelldal
2013 2013,3.2,06 Sosialistisk Venstreparti,1826 Aarborte - Hattfjelldal
2017 2017,3.2,06 Sosialistisk Venstreparti,1826 Aarborte - Hattfjelldal
2013 2013,0.9,07 Venstre,1826 Aarborte - Hattfjelldal
2017 2017,0.7,07 Venstre,1826 Aarborte - Hattfjelldal
2013 2013,0.9,08 Miljøpartiet de Grønne,1826 Aarborte - Hattfjelldal
2017 2017,1.0,08 Miljøpartiet de Grønne,1826 Aarborte - Hattfjelldal
2013 2013,1.0,55 Rødt,1826 Aarborte - Hattfjelldal
2017 2017,2.1,55 Rødt,1826 Aarborte - Hattfjelldal
2013 2013,37.8,01 Arbeiderpartiet,1827 Dønna
2017 2017,22.7,01 Arbeiderpartiet,1827 Dønna
2013 2013,13.4,02 Fremskrittspartiet,1827 Dønna
2017 2017,12.9,02 Fremskrittspartiet,1827 Dønna
2013 2013,11.8,03 Høyre,1827 Dønna
2017 2017,13.2,03 Høyre,1827 Dønna
2013 2013,4.1,04 Kristelig Folkeparti,1827 Dønna
2017 2017,1.1,04 Kristelig Folkeparti,1827 Dønna
2013 2013,19.2,05 Senterpartiet,1827 Dønna
2017 2017,33.8,05 Senterpartiet,1827 Dønna
2013 2013,6.0,06 Sosialistisk Venstreparti,1827 Dønna
2017 2017,8.2,06 Sosialistisk Venstreparti,1827 Dønna
2013 2013,1.0,07 Venstre,1827 Dønna
2017 2017,0.8,07 Venstre,1827 Dønna
2013 2013,1.6,08 Miljøpartiet de Grønne,1827 Dønna
2017 2017,1.1,08 Miljøpartiet de Grønne,1827 Dønna
2013 2013,1.5,55 Rødt,1827 Dønna
2017 2017,2.8,55 Rødt,1827 Dønna
2013 2013,28.7,01 Arbeiderpartiet,1828 Nesna
2017 2017,25.0,01 Arbeiderpartiet,1828 Nesna
2013 2013,14.3,02 Fremskrittspartiet,1828 Nesna
2017 2017,12.1,02 Fremskrittspartiet,1828 Nesna
2013 2013,19.1,03 Høyre,1828 Nesna
2017 2017,15.9,03 Høyre,1828 Nesna
2013 2013,4.5,04 Kristelig Folkeparti,1828 Nesna
2017 2017,2.4,04 Kristelig Folkeparti,1828 Nesna
2013 2013,12.6,05 Senterpartiet,1828 Nesna
2017 2017,25.6,05 Senterpartiet,1828 Nesna
2013 2013,10.2,06 Sosialistisk Venstreparti,1828 Nesna
2017 2017,11.4,06 Sosialistisk Venstreparti,1828 Nesna
2013 2013,4.1,07 Venstre,1828 Nesna
2017 2017,1.9,07 Venstre,1828 Nesna
2013 2013,3.4,08 Miljøpartiet de Grønne,1828 Nesna
2017 2017,2.4,08 Miljøpartiet de Grønne,1828 Nesna
2013 2013,2.0,55 Rødt,1828 Nesna
2017 2017,2.0,55 Rødt,1828 Nesna
2013 2013,38.4,01 Arbeiderpartiet,1832 Hemnes
2017 2017,29.3,01 Arbeiderpartiet,1832 Hemnes
2013 2013,15.5,02 Fremskrittspartiet,1832 Hemnes
2017 2017,13.2,02 Fremskrittspartiet,1832 Hemnes
2013 2013,16.4,03 Høyre,1832 Hemnes
2017 2017,17.5,03 Høyre,1832 Hemnes
2013 2013,2.6,04 Kristelig Folkeparti,1832 Hemnes
2017 2017,2.0,04 Kristelig Folkeparti,1832 Hemnes
2013 2013,13.1,05 Senterpartiet,1832 Hemnes
2017 2017,21.8,05 Senterpartiet,1832 Hemnes
2013 2013,5.6,06 Sosialistisk Venstreparti,1832 Hemnes
2017 2017,7.3,06 Sosialistisk Venstreparti,1832 Hemnes
2013 2013,2.7,07 Venstre,1832 Hemnes
2017 2017,1.9,07 Venstre,1832 Hemnes
2013 2013,1.9,08 Miljøpartiet de Grønne,1832 Hemnes
2017 2017,2.5,08 Miljøpartiet de Grønne,1832 Hemnes
2013 2013,1.5,55 Rødt,1832 Hemnes
2017 2017,3.6,55 Rødt,1832 Hemnes
2013 2013,46.4,01 Arbeiderpartiet,1833 Rana - Raane
2017 2017,32.9,01 Arbeiderpartiet,1833 Rana - Raane
2013 2013,15.8,02 Fremskrittspartiet,1833 Rana - Raane
2017 2017,15.3,02 Fremskrittspartiet,1833 Rana - Raane
2013 2013,18.4,03 Høyre,1833 Rana - Raane
2017 2017,20.8,03 Høyre,1833 Rana - Raane
2013 2013,2.3,04 Kristelig Folkeparti,1833 Rana - Raane
2017 2017,1.7,04 Kristelig Folkeparti,1833 Rana - Raane
2013 2013,3.9,05 Senterpartiet,1833 Rana - Raane
2017 2017,12.8,05 Senterpartiet,1833 Rana - Raane
2013 2013,6.0,06 Sosialistisk Venstreparti,1833 Rana - Raane
2017 2017,7.6,06 Sosialistisk Venstreparti,1833 Rana - Raane
2013 2013,2.7,07 Venstre,1833 Rana - Raane
2017 2017,2.1,07 Venstre,1833 Rana - Raane
2013 2013,1.8,08 Miljøpartiet de Grønne,1833 Rana - Raane
2017 2017,2.1,08 Miljøpartiet de Grønne,1833 Rana - Raane
2013 2013,1.6,55 Rødt,1833 Rana - Raane
2017 2017,3.6,55 Rødt,1833 Rana - Raane
2013 2013,31.0,01 Arbeiderpartiet,1834 Lurøy
2017 2017,24.0,01 Arbeiderpartiet,1834 Lurøy
2013 2013,19.1,02 Fremskrittspartiet,1834 Lurøy
2017 2017,19.0,02 Fremskrittspartiet,1834 Lurøy
2013 2013,19.8,03 Høyre,1834 Lurøy
2017 2017,15.1,03 Høyre,1834 Lurøy
2013 2013,5.8,04 Kristelig Folkeparti,1834 Lurøy
2017 2017,3.5,04 Kristelig Folkeparti,1834 Lurøy
2013 2013,12.1,05 Senterpartiet,1834 Lurøy
2017 2017,24.8,05 Senterpartiet,1834 Lurøy
2013 2013,3.7,06 Sosialistisk Venstreparti,1834 Lurøy
2017 2017,4.5,06 Sosialistisk Venstreparti,1834 Lurøy
2013 2013,3.3,07 Venstre,1834 Lurøy
2017 2017,2.5,07 Venstre,1834 Lurøy
2013 2013,1.5,08 Miljøpartiet de Grønne,1834 Lurøy
2017 2017,2.4,08 Miljøpartiet de Grønne,1834 Lurøy
2013 2013,0.4,55 Rødt,1834 Lurøy
2017 2017,1.6,55 Rødt,1834 Lurøy
2013 2013,30.0,01 Arbeiderpartiet,1835 Træna
2017 2017,22.3,01 Arbeiderpartiet,1835 Træna
2013 2013,15.7,02 Fremskrittspartiet,1835 Træna
2017 2017,15.8,02 Fremskrittspartiet,1835 Træna
2013 2013,12.6,03 Høyre,1835 Træna
2017 2017,7.4,03 Høyre,1835 Træna
2013 2013,11.7,04 Kristelig Folkeparti,1835 Træna
2017 2017,9.8,04 Kristelig Folkeparti,1835 Træna
2013 2013,18.8,05 Senterpartiet,1835 Træna
2017 2017,29.3,05 Senterpartiet,1835 Træna
2013 2013,5.8,06 Sosialistisk Venstreparti,1835 Træna
2017 2017,7.9,06 Sosialistisk Venstreparti,1835 Træna
2013 2013,2.2,07 Venstre,1835 Træna
2017 2017,1.9,07 Venstre,1835 Træna
2013 2013,1.4,08 Miljøpartiet de Grønne,1835 Træna
2017 2017,0.5,08 Miljøpartiet de Grønne,1835 Træna
2013 2013,0.9,55 Rødt,1835 Træna
2017 2017,1.4,55 Rødt,1835 Træna
2013 2013,27.0,01 Arbeiderpartiet,1836 Rødøy
2017 2017,17.8,01 Arbeiderpartiet,1836 Rødøy
2013 2013,18.5,02 Fremskrittspartiet,1836 Rødøy
2017 2017,17.5,02 Fremskrittspartiet,1836 Rødøy
2013 2013,14.3,03 Høyre,1836 Rødøy
2017 2017,15.1,03 Høyre,1836 Rødøy
2013 2013,11.0,04 Kristelig Folkeparti,1836 Rødøy
2017 2017,5.7,04 Kristelig Folkeparti,1836 Rødøy
2013 2013,18.9,05 Senterpartiet,1836 Rødøy
2017 2017,33.0,05 Senterpartiet,1836 Rødøy
2013 2013,2.5,06 Sosialistisk Venstreparti,1836 Rødøy
2017 2017,4.2,06 Sosialistisk Venstreparti,1836 Rødøy
2013 2013,0.1,07 Venstre,1836 Rødøy
2017 2017,0.9,07 Venstre,1836 Rødøy
2013 2013,0.8,08 Miljøpartiet de Grønne,1836 Rødøy
2017 2017,1.4,08 Miljøpartiet de Grønne,1836 Rødøy
2013 2013,1.1,55 Rødt,1836 Rødøy
2017 2017,1.6,55 Rødt,1836 Rødøy
2013 2013,30.7,01 Arbeiderpartiet,1837 Meløy
2017 2017,25.0,01 Arbeiderpartiet,1837 Meløy
2013 2013,22.6,02 Fremskrittspartiet,1837 Meløy
2017 2017,20.0,02 Fremskrittspartiet,1837 Meløy
2013 2013,21.7,03 Høyre,1837 Meløy
2017 2017,20.1,03 Høyre,1837 Meløy
2013 2013,7.5,04 Kristelig Folkeparti,1837 Meløy
2017 2017,5.4,04 Kristelig Folkeparti,1837 Meløy
2013 2013,6.2,05 Senterpartiet,1837 Meløy
2017 2017,18.4,05 Senterpartiet,1837 Meløy
2013 2013,3.8,06 Sosialistisk Venstreparti,1837 Meløy
2017 2017,4.8,06 Sosialistisk Venstreparti,1837 Meløy
2013 2013,3.3,07 Venstre,1837 Meløy
2017 2017,2.3,07 Venstre,1837 Meløy
2013 2013,1.4,08 Miljøpartiet de Grønne,1837 Meløy
2017 2017,1.2,08 Miljøpartiet de Grønne,1837 Meløy
2013 2013,0.8,55 Rødt,1837 Meløy
2017 2017,1.1,55 Rødt,1837 Meløy
2013 2013,31.8,01 Arbeiderpartiet,1838 Gildeskål
2017 2017,23.9,01 Arbeiderpartiet,1838 Gildeskål
2013 2013,21.6,02 Fremskrittspartiet,1838 Gildeskål
2017 2017,18.9,02 Fremskrittspartiet,1838 Gildeskål
2013 2013,17.6,03 Høyre,1838 Gildeskål
2017 2017,18.4,03 Høyre,1838 Gildeskål
2013 2013,5.8,04 Kristelig Folkeparti,1838 Gildeskål
2017 2017,4.0,04 Kristelig Folkeparti,1838 Gildeskål
2013 2013,9.1,05 Senterpartiet,1838 Gildeskål
2017 2017,20.0,05 Senterpartiet,1838 Gildeskål
2013 2013,4.4,06 Sosialistisk Venstreparti,1838 Gildeskål
2017 2017,5.1,06 Sosialistisk Venstreparti,1838 Gildeskål
2013 2013,3.5,07 Venstre,1838 Gildeskål
2017 2017,1.8,07 Venstre,1838 Gildeskål
2013 2013,3.0,08 Miljøpartiet de Grønne,1838 Gildeskål
2017 2017,2.5,08 Miljøpartiet de Grønne,1838 Gildeskål
2013 2013,1.0,55 Rødt,1838 Gildeskål
2017 2017,2.3,55 Rødt,1838 Gildeskål
2013 2013,40.6,01 Arbeiderpartiet,1839 Beiarn
2017 2017,28.6,01 Arbeiderpartiet,1839 Beiarn
2013 2013,13.4,02 Fremskrittspartiet,1839 Beiarn
2017 2017,13.8,02 Fremskrittspartiet,1839 Beiarn
2013 2013,13.4,03 Høyre,1839 Beiarn
2017 2017,13.6,03 Høyre,1839 Beiarn
2013 2013,4.0,04 Kristelig Folkeparti,1839 Beiarn
2017 2017,1.5,04 Kristelig Folkeparti,1839 Beiarn
2013 2013,20.6,05 Senterpartiet,1839 Beiarn
2017 2017,34.6,05 Senterpartiet,1839 Beiarn
2013 2013,3.7,06 Sosialistisk Venstreparti,1839 Beiarn
2017 2017,3.1,06 Sosialistisk Venstreparti,1839 Beiarn
2013 2013,1.2,07 Venstre,1839 Beiarn
2017 2017,1.2,07 Venstre,1839 Beiarn
2013 2013,1.8,08 Miljøpartiet de Grønne,1839 Beiarn
2017 2017,1.5,08 Miljøpartiet de Grønne,1839 Beiarn
2013 2013,0.9,55 Rødt,1839 Beiarn
2017 2017,1.2,55 Rødt,1839 Beiarn
2013 2013,37.5,01 Arbeiderpartiet,1840 Saltdal
2017 2017,26.9,01 Arbeiderpartiet,1840 Saltdal
2013 2013,19.3,02 Fremskrittspartiet,1840 Saltdal
2017 2017,17.9,02 Fremskrittspartiet,1840 Saltdal
2013 2013,21.9,03 Høyre,1840 Saltdal
2017 2017,19.6,03 Høyre,1840 Saltdal
2013 2013,4.0,04 Kristelig Folkeparti,1840 Saltdal
2017 2017,2.2,04 Kristelig Folkeparti,1840 Saltdal
2013 2013,6.1,05 Senterpartiet,1840 Saltdal
2017 2017,22.8,05 Senterpartiet,1840 Saltdal
2013 2013,4.2,06 Sosialistisk Venstreparti,1840 Saltdal
2017 2017,5.0,06 Sosialistisk Venstreparti,1840 Saltdal
2013 2013,3.0,07 Venstre,1840 Saltdal
2017 2017,1.4,07 Venstre,1840 Saltdal
2013 2013,1.9,08 Miljøpartiet de Grønne,1840 Saltdal
2017 2017,1.3,08 Miljøpartiet de Grønne,1840 Saltdal
2013 2013,1.2,55 Rødt,1840 Saltdal
2017 2017,2.2,55 Rødt,1840 Saltdal
2013 2013,39.5,01 Arbeiderpartiet,1841 Fauske - Fuossko
2017 2017,30.6,01 Arbeiderpartiet,1841 Fauske - Fuossko
2013 2013,19.4,02 Fremskrittspartiet,1841 Fauske - Fuossko
2017 2017,19.5,02 Fremskrittspartiet,1841 Fauske - Fuossko
2013 2013,21.6,03 Høyre,1841 Fauske - Fuossko
2017 2017,20.6,03 Høyre,1841 Fauske - Fuossko
2013 2013,3.5,04 Kristelig Folkeparti,1841 Fauske - Fuossko
2017 2017,2.0,04 Kristelig Folkeparti,1841 Fauske - Fuossko
2013 2013,4.1,05 Senterpartiet,1841 Fauske - Fuossko
2017 2017,12.5,05 Senterpartiet,1841 Fauske - Fuossko
2013 2013,4.3,06 Sosialistisk Venstreparti,1841 Fauske - Fuossko
2017 2017,6.7,06 Sosialistisk Venstreparti,1841 Fauske - Fuossko
2013 2013,2.9,07 Venstre,1841 Fauske - Fuossko
2017 2017,2.2,07 Venstre,1841 Fauske - Fuossko
2013 2013,1.7,08 Miljøpartiet de Grønne,1841 Fauske - Fuossko
2017 2017,1.7,08 Miljøpartiet de Grønne,1841 Fauske - Fuossko
2013 2013,1.7,55 Rødt,1841 Fauske - Fuossko
2017 2017,3.2,55 Rødt,1841 Fauske - Fuossko
2013 2013,45.5,01 Arbeiderpartiet,1845 Sørfold - Fuolldá
2017 2017,33.6,01 Arbeiderpartiet,1845 Sørfold - Fuolldá
2013 2013,16.7,02 Fremskrittspartiet,1845 Sørfold - Fuolldá
2017 2017,13.9,02 Fremskrittspartiet,1845 Sørfold - Fuolldá
2013 2013,17.2,03 Høyre,1845 Sørfold - Fuolldá
2017 2017,16.4,03 Høyre,1845 Sørfold - Fuolldá
2013 2013,2.3,04 Kristelig Folkeparti,1845 Sørfold - Fuolldá
2017 2017,1.0,04 Kristelig Folkeparti,1845 Sørfold - Fuolldá
2013 2013,8.1,05 Senterpartiet,1845 Sørfold - Fuolldá
2017 2017,23.2,05 Senterpartiet,1845 Sørfold - Fuolldá
2013 2013,3.7,06 Sosialistisk Venstreparti,1845 Sørfold - Fuolldá
2017 2017,5.8,06 Sosialistisk Venstreparti,1845 Sørfold - Fuolldá
2013 2013,2.2,07 Venstre,1845 Sørfold - Fuolldá
2017 2017,1.0,07 Venstre,1845 Sørfold - Fuolldá
2013 2013,0.6,08 Miljøpartiet de Grønne,1845 Sørfold - Fuolldá
2017 2017,1.0,08 Miljøpartiet de Grønne,1845 Sørfold - Fuolldá
2013 2013,1.4,55 Rødt,1845 Sørfold - Fuolldá
2017 2017,2.6,55 Rødt,1845 Sørfold - Fuolldá
2013 2013,30.0,01 Arbeiderpartiet,1848 Steigen
2017 2017,21.5,01 Arbeiderpartiet,1848 Steigen
2013 2013,18.9,02 Fremskrittspartiet,1848 Steigen
2017 2017,15.4,02 Fremskrittspartiet,1848 Steigen
2013 2013,12.9,03 Høyre,1848 Steigen
2017 2017,12.8,03 Høyre,1848 Steigen
2013 2013,4.6,04 Kristelig Folkeparti,1848 Steigen
2017 2017,2.6,04 Kristelig Folkeparti,1848 Steigen
2013 2013,13.6,05 Senterpartiet,1848 Steigen
2017 2017,31.5,05 Senterpartiet,1848 Steigen
2013 2013,5.3,06 Sosialistisk Venstreparti,1848 Steigen
2017 2017,7.1,06 Sosialistisk Venstreparti,1848 Steigen
2013 2013,3.8,07 Venstre,1848 Steigen
2017 2017,2.4,07 Venstre,1848 Steigen
2013 2013,2.3,08 Miljøpartiet de Grønne,1848 Steigen
2017 2017,2.0,08 Miljøpartiet de Grønne,1848 Steigen
2013 2013,3.6,55 Rødt,1848 Steigen
2017 2017,4.0,55 Rødt,1848 Steigen
2013 2013,26.6,01 Arbeiderpartiet,1849 Hamarøy - Hábmer (-2019)
2017 2017,21.1,01 Arbeiderpartiet,1849 Hamarøy - Hábmer (-2019)
2013 2013,20.0,02 Fremskrittspartiet,1849 Hamarøy - Hábmer (-2019)
2017 2017,15.5,02 Fremskrittspartiet,1849 Hamarøy - Hábmer (-2019)
2013 2013,19.4,03 Høyre,1849 Hamarøy - Hábmer (-2019)
2017 2017,19.8,03 Høyre,1849 Hamarøy - Hábmer (-2019)
2013 2013,3.3,04 Kristelig Folkeparti,1849 Hamarøy - Hábmer (-2019)
2017 2017,1.4,04 Kristelig Folkeparti,1849 Hamarøy - Hábmer (-2019)
2013 2013,9.4,05 Senterpartiet,1849 Hamarøy - Hábmer (-2019)
2017 2017,23.0,05 Senterpartiet,1849 Hamarøy - Hábmer (-2019)
2013 2013,6.8,06 Sosialistisk Venstreparti,1849 Hamarøy - Hábmer (-2019)
2017 2017,8.4,06 Sosialistisk Venstreparti,1849 Hamarøy - Hábmer (-2019)
2013 2013,8.5,07 Venstre,1849 Hamarøy - Hábmer (-2019)
2017 2017,3.8,07 Venstre,1849 Hamarøy - Hábmer (-2019)
2013 2013,2.2,08 Miljøpartiet de Grønne,1849 Hamarøy - Hábmer (-2019)
2017 2017,3.7,08 Miljøpartiet de Grønne,1849 Hamarøy - Hábmer (-2019)
2013 2013,1.9,55 Rødt,1849 Hamarøy - Hábmer (-2019)
2017 2017,2.3,55 Rødt,1849 Hamarøy - Hábmer (-2019)
2013 2013,33.8,01 Arbeiderpartiet,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,31.1,01 Arbeiderpartiet,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,21.5,02 Fremskrittspartiet,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,15.2,02 Fremskrittspartiet,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,19.4,03 Høyre,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,22.0,03 Høyre,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,6.9,04 Kristelig Folkeparti,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,4.3,04 Kristelig Folkeparti,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,5.7,05 Senterpartiet,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,14.8,05 Senterpartiet,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,4.8,06 Sosialistisk Venstreparti,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,6.1,06 Sosialistisk Venstreparti,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,3.3,07 Venstre,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,1.6,07 Venstre,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,2.4,08 Miljøpartiet de Grønne,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,1.4,08 Miljøpartiet de Grønne,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,0.7,55 Rødt,1850 Divtasvuodna - Tysfjord (-2019)
2017 2017,2.3,55 Rødt,1850 Divtasvuodna - Tysfjord (-2019)
2013 2013,28.8,01 Arbeiderpartiet,1851 Lødingen
2017 2017,25.5,01 Arbeiderpartiet,1851 Lødingen
2013 2013,22.1,02 Fremskrittspartiet,1851 Lødingen
2017 2017,15.2,02 Fremskrittspartiet,1851 Lødingen
2013 2013,24.0,03 Høyre,1851 Lødingen
2017 2017,22.2,03 Høyre,1851 Lødingen
2013 2013,2.3,04 Kristelig Folkeparti,1851 Lødingen
2017 2017,1.1,04 Kristelig Folkeparti,1851 Lødingen
2013 2013,5.7,05 Senterpartiet,1851 Lødingen
2017 2017,21.6,05 Senterpartiet,1851 Lødingen
2013 2013,6.2,06 Sosialistisk Venstreparti,1851 Lødingen
2017 2017,7.2,06 Sosialistisk Venstreparti,1851 Lødingen
2013 2013,6.2,07 Venstre,1851 Lødingen
2017 2017,2.3,07 Venstre,1851 Lødingen
2013 2013,2.6,08 Miljøpartiet de Grønne,1851 Lødingen
2017 2017,1.5,08 Miljøpartiet de Grønne,1851 Lødingen
2013 2013,0.7,55 Rødt,1851 Lødingen
2017 2017,1.2,55 Rødt,1851 Lødingen
2013 2013,30.2,01 Arbeiderpartiet,1852 Tjeldsund (1909-2019)
2017 2017,26.4,01 Arbeiderpartiet,1852 Tjeldsund (1909-2019)
2013 2013,23.9,02 Fremskrittspartiet,1852 Tjeldsund (1909-2019)
2017 2017,23.8,02 Fremskrittspartiet,1852 Tjeldsund (1909-2019)
2013 2013,26.7,03 Høyre,1852 Tjeldsund (1909-2019)
2017 2017,29.7,03 Høyre,1852 Tjeldsund (1909-2019)
2013 2013,4.3,04 Kristelig Folkeparti,1852 Tjeldsund (1909-2019)
2017 2017,2.1,04 Kristelig Folkeparti,1852 Tjeldsund (1909-2019)
2013 2013,7.1,05 Senterpartiet,1852 Tjeldsund (1909-2019)
2017 2017,9.6,05 Senterpartiet,1852 Tjeldsund (1909-2019)
2013 2013,1.9,06 Sosialistisk Venstreparti,1852 Tjeldsund (1909-2019)
2017 2017,3.5,06 Sosialistisk Venstreparti,1852 Tjeldsund (1909-2019)
2013 2013,2.9,07 Venstre,1852 Tjeldsund (1909-2019)
2017 2017,1.8,07 Venstre,1852 Tjeldsund (1909-2019)
2013 2013,1.3,08 Miljøpartiet de Grønne,1852 Tjeldsund (1909-2019)
2017 2017,1.0,08 Miljøpartiet de Grønne,1852 Tjeldsund (1909-2019)
2013 2013,0.2,55 Rødt,1852 Tjeldsund (1909-2019)
2017 2017,0.8,55 Rødt,1852 Tjeldsund (1909-2019)
2013 2013,28.1,01 Arbeiderpartiet,1853 Evenes - Evenássi
2017 2017,22.5,01 Arbeiderpartiet,1853 Evenes - Evenássi
2013 2013,20.0,02 Fremskrittspartiet,1853 Evenes - Evenássi
2017 2017,16.9,02 Fremskrittspartiet,1853 Evenes - Evenássi
2013 2013,24.6,03 Høyre,1853 Evenes - Evenássi
2017 2017,26.4,03 Høyre,1853 Evenes - Evenássi
2013 2013,3.8,04 Kristelig Folkeparti,1853 Evenes - Evenássi
2017 2017,3.4,04 Kristelig Folkeparti,1853 Evenes - Evenássi
2013 2013,11.5,05 Senterpartiet,1853 Evenes - Evenássi
2017 2017,17.5,05 Senterpartiet,1853 Evenes - Evenássi
2013 2013,4.9,06 Sosialistisk Venstreparti,1853 Evenes - Evenássi
2017 2017,5.5,06 Sosialistisk Venstreparti,1853 Evenes - Evenássi
2013 2013,3.3,07 Venstre,1853 Evenes - Evenássi
2017 2017,2.9,07 Venstre,1853 Evenes - Evenássi
2013 2013,1.8,08 Miljøpartiet de Grønne,1853 Evenes - Evenássi
2017 2017,2.0,08 Miljøpartiet de Grønne,1853 Evenes - Evenássi
2013 2013,1.0,55 Rødt,1853 Evenes - Evenássi
2017 2017,1.6,55 Rødt,1853 Evenes - Evenássi
2013 2013,29.3,01 Arbeiderpartiet,1854 Ballangen (1925-2019)
2017 2017,23.9,01 Arbeiderpartiet,1854 Ballangen (1925-2019)
2013 2013,21.0,02 Fremskrittspartiet,1854 Ballangen (1925-2019)
2017 2017,21.6,02 Fremskrittspartiet,1854 Ballangen (1925-2019)
2013 2013,22.2,03 Høyre,1854 Ballangen (1925-2019)
2017 2017,17.1,03 Høyre,1854 Ballangen (1925-2019)
2013 2013,7.0,04 Kristelig Folkeparti,1854 Ballangen (1925-2019)
2017 2017,4.6,04 Kristelig Folkeparti,1854 Ballangen (1925-2019)
2013 2013,10.0,05 Senterpartiet,1854 Ballangen (1925-2019)
2017 2017,22.8,05 Senterpartiet,1854 Ballangen (1925-2019)
2013 2013,2.1,06 Sosialistisk Venstreparti,1854 Ballangen (1925-2019)
2017 2017,3.8,06 Sosialistisk Venstreparti,1854 Ballangen (1925-2019)
2013 2013,2.8,07 Venstre,1854 Ballangen (1925-2019)
2017 2017,1.3,07 Venstre,1854 Ballangen (1925-2019)
2013 2013,1.8,08 Miljøpartiet de Grønne,1854 Ballangen (1925-2019)
2017 2017,1.4,08 Miljøpartiet de Grønne,1854 Ballangen (1925-2019)
2013 2013,0.5,55 Rødt,1854 Ballangen (1925-2019)
2017 2017,0.8,55 Rødt,1854 Ballangen (1925-2019)
